
Intensity Median Ch=25 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
1428,,Surface,25,Image 1,1,2,
1268,,Surface,25,Image 1,1,3,
1500,,Surface,25,Image 1,1,4,
1130,,Surface,25,Image 1,1,5,
1668,,Surface,25,Image 1,1,6,
1260,,Surface,25,Image 1,1,7,
798,,Surface,25,Image 1,1,8,
964,,Surface,25,Image 1,1,10,
1084,,Surface,25,Image 1,1,11,
1588,,Surface,25,Image 1,1,12,
2268,,Surface,25,Image 1,1,13,
1788,,Surface,25,Image 1,1,18,
1094,,Surface,25,Image 1,1,19,
1174,,Surface,25,Image 1,1,21,
1132,,Surface,25,Image 1,1,22,
1034,,Surface,25,Image 1,1,24,
826,,Surface,25,Image 1,1,25,
1420,,Surface,25,Image 1,1,26,
1164,,Surface,25,Image 1,1,28,
1188,,Surface,25,Image 1,1,29,
1452,,Surface,25,Image 1,1,35,
2284,,Surface,25,Image 1,1,37,
1364,,Surface,25,Image 1,1,38,
1212,,Surface,25,Image 1,1,40,
1528,,Surface,25,Image 1,1,45,
1396,,Surface,25,Image 1,1,46,
1724,,Surface,25,Image 1,1,49,
1162,,Surface,25,Image 1,1,52,
1924,,Surface,25,Image 1,1,54,
1156,,Surface,25,Image 1,1,58,
1372,,Surface,25,Image 1,1,60,
1388,,Surface,25,Image 1,1,61,
786,,Surface,25,Image 1,1,63,
1932,,Surface,25,Image 1,1,64,
2632,,Surface,25,Image 1,1,65,
1244,,Surface,25,Image 1,1,67,
2172,,Surface,25,Image 1,1,71,
1102,,Surface,25,Image 1,1,72,
1324,,Surface,25,Image 1,1,73,
838,,Surface,25,Image 1,1,74,
1452,,Surface,25,Image 1,1,76,
1244,,Surface,25,Image 1,1,77,
1580,,Surface,25,Image 1,1,79,
1018,,Surface,25,Image 1,1,81,
1740,,Surface,25,Image 1,1,82,
1252,,Surface,25,Image 1,1,88,
161,,Surface,25,Image 1,1,89,
1260,,Surface,25,Image 1,1,91,
734,,Surface,25,Image 1,1,93,
1100,,Surface,25,Image 1,1,97,
1948,,Surface,25,Image 1,1,100,
1524,,Surface,25,Image 1,1,101,
1022,,Surface,25,Image 1,1,102,
1836,,Surface,25,Image 1,1,103,
1700,,Surface,25,Image 1,1,106,
1172,,Surface,25,Image 1,1,107,
1092,,Surface,25,Image 1,1,110,
1620,,Surface,25,Image 1,1,111,
954,,Surface,25,Image 1,1,112,
1308,,Surface,25,Image 1,1,113,
858,,Surface,25,Image 1,1,118,
842,,Surface,25,Image 1,1,119,
798,,Surface,25,Image 1,1,120,
1460,,Surface,25,Image 1,1,122,
1884,,Surface,25,Image 1,1,123,
1860,,Surface,25,Image 1,1,124,
1804,,Surface,25,Image 1,1,128,
1292,,Surface,25,Image 1,1,134,
1308,,Surface,25,Image 1,1,136,
790,,Surface,25,Image 1,1,137,
1596,,Surface,25,Image 1,1,138,
1724,,Surface,25,Image 1,1,139,
1604,,Surface,25,Image 1,1,140,
950,,Surface,25,Image 1,1,141,
1164,,Surface,25,Image 1,1,143,
1132,,Surface,25,Image 1,1,146,
1028,,Surface,25,Image 1,1,150,
886,,Surface,25,Image 1,1,154,
1484,,Surface,25,Image 1,1,155,
1002,,Surface,25,Image 1,1,156,
1828,,Surface,25,Image 1,1,159,
1108,,Surface,25,Image 1,1,161,
1420,,Surface,25,Image 1,1,164,
1964,,Surface,25,Image 1,1,165,
1924,,Surface,25,Image 1,1,167,
1436,,Surface,25,Image 1,1,171,
1812,,Surface,25,Image 1,1,172,
1020,,Surface,25,Image 1,1,173,
1212,,Surface,25,Image 1,1,174,
1164,,Surface,25,Image 1,1,177,
1084,,Surface,25,Image 1,1,180,
706,,Surface,25,Image 1,1,181,
1244,,Surface,25,Image 1,1,190,
1196,,Surface,25,Image 1,1,192,
2084,,Surface,25,Image 1,1,193,
1186,,Surface,25,Image 1,1,195,
1652,,Surface,25,Image 1,1,199,
1404,,Surface,25,Image 1,1,200,
1636,,Surface,25,Image 1,1,201,
1944,,Surface,25,Image 1,1,203,
1124,,Surface,25,Image 1,1,208,
1444,,Surface,25,Image 1,1,209,
1300,,Surface,25,Image 1,1,210,
1452,,Surface,25,Image 1,1,213,
1500,,Surface,25,Image 1,1,214,
1460,,Surface,25,Image 1,1,215,
1084,,Surface,25,Image 1,1,216,
826,,Surface,25,Image 1,1,217,
948,,Surface,25,Image 1,1,218,
1074,,Surface,25,Image 1,1,219,
1500,,Surface,25,Image 1,1,221,
998,,Surface,25,Image 1,1,225,
1340,,Surface,25,Image 1,1,227,
1916,,Surface,25,Image 1,1,228,
858,,Surface,25,Image 1,1,230,
1956,,Surface,25,Image 1,1,233,
1492,,Surface,25,Image 1,1,234,
814,,Surface,25,Image 1,1,236,
1308,,Surface,25,Image 1,1,237,
1388,,Surface,25,Image 1,1,238,
1516,,Surface,25,Image 1,1,239,
1060,,Surface,25,Image 1,1,241,
1092,,Surface,25,Image 1,1,243,
1276,,Surface,25,Image 1,1,245,
2168,,Surface,25,Image 1,1,249,
1876,,Surface,25,Image 1,1,250,
1444,,Surface,25,Image 1,1,251,
1316,,Surface,25,Image 1,1,253,
2088,,Surface,25,Image 1,1,262,
1036,,Surface,25,Image 1,1,263,
1452,,Surface,25,Image 1,1,265,
1436,,Surface,25,Image 1,1,266,
1324,,Surface,25,Image 1,1,268,
684,,Surface,25,Image 1,1,269,
1292,,Surface,25,Image 1,1,272,
1628,,Surface,25,Image 1,1,274,
2156,,Surface,25,Image 1,1,277,
1924,,Surface,25,Image 1,1,279,
1172,,Surface,25,Image 1,1,281,
1308,,Surface,25,Image 1,1,282,
876,,Surface,25,Image 1,1,284,
1500,,Surface,25,Image 1,1,285,
1372,,Surface,25,Image 1,1,291,
2004,,Surface,25,Image 1,1,293,
1244,,Surface,25,Image 1,1,295,
1172,,Surface,25,Image 1,1,297,
1380,,Surface,25,Image 1,1,300,
1188,,Surface,25,Image 1,1,302,
1260,,Surface,25,Image 1,1,303,
2084,,Surface,25,Image 1,1,309,
994,,Surface,25,Image 1,1,310,
1372,,Surface,25,Image 1,1,316,
1724,,Surface,25,Image 1,1,317,
1676,,Surface,25,Image 1,1,324,
1780,,Surface,25,Image 1,1,325,
1420,,Surface,25,Image 1,1,330,
1388,,Surface,25,Image 1,1,331,
1228,,Surface,25,Image 1,1,334,
1260,,Surface,25,Image 1,1,335,
2052,,Surface,25,Image 1,1,336,
