
Position Y
 ==================== 
Position Y,Unit,Category,Collection,Time,ID,
138.619,µm,Surface,Position,1,0,
138.291,µm,Surface,Position,1,1,
138.219,µm,Surface,Position,1,2,
138.192,µm,Surface,Position,1,3,
137.538,µm,Surface,Position,1,4,
