
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,ID,
685.682,µm,Surface,Distance from Origin,1,0,
683.149,µm,Surface,Distance from Origin,1,1,
684.402,µm,Surface,Distance from Origin,1,2,
682.428,µm,Surface,Distance from Origin,1,3,
681.306,µm,Surface,Distance from Origin,1,4,
