
Ellipticity (oblate)
 ==================== 
Ellipticity (oblate),Unit,Category,Time,ID,
0.198664,,Surface,1,0,
0.228602,,Surface,1,1,
0.184632,,Surface,1,2,
0.376672,,Surface,1,3,
0.249919,,Surface,1,4,
