
Position X
 ==================== 
Position X,Unit,Category,Collection,Time,ID,
671.426,µm,Surface,Position,1,0,
668.861,µm,Surface,Position,1,1,
670.181,µm,Surface,Position,1,2,
668.132,µm,Surface,Position,1,3,
667.116,µm,Surface,Position,1,4,
