
Intensity Sum of Square Ch=18 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
3.31107e+07,,Surface,18,Image 1,1,6721,
9.49674e+07,,Surface,18,Image 1,1,6722,
1.43601e+07,,Surface,18,Image 1,1,6723,
7.82726e+07,,Surface,18,Image 1,1,6724,
7.58403e+06,,Surface,18,Image 1,1,6725,
5.66177e+07,,Surface,18,Image 1,1,6726,
7.9613e+07,,Surface,18,Image 1,1,6728,
4.66111e+08,,Surface,18,Image 1,1,6729,
6.00459e+08,,Surface,18,Image 1,1,6730,
1.47664e+09,,Surface,18,Image 1,1,6731,
5.77976e+06,,Surface,18,Image 1,1,6732,
158992,,Surface,18,Image 1,1,6733,
4.02188e+07,,Surface,18,Image 1,1,6734,
5.92521e+08,,Surface,18,Image 1,1,6735,
6.53346e+07,,Surface,18,Image 1,1,6736,
1.78715e+07,,Surface,18,Image 1,1,6737,
2.65952e+08,,Surface,18,Image 1,1,6738,
3.02459e+08,,Surface,18,Image 1,1,6739,
1.92034e+06,,Surface,18,Image 1,1,6740,
9.72142e+07,,Surface,18,Image 1,1,6741,
9.1986e+08,,Surface,18,Image 1,1,6742,
4.33206e+06,,Surface,18,Image 1,1,6743,
2.93386e+08,,Surface,18,Image 1,1,6744,
1.77786e+08,,Surface,18,Image 1,1,6745,
8.9977e+07,,Surface,18,Image 1,1,6746,
6.33244e+06,,Surface,18,Image 1,1,6747,
697747,,Surface,18,Image 1,1,6748,
5.10751e+07,,Surface,18,Image 1,1,6749,
2.01755e+06,,Surface,18,Image 1,1,6750,
6.27753e+07,,Surface,18,Image 1,1,6751,
4.99124e+06,,Surface,18,Image 1,1,6752,
2.11528e+09,,Surface,18,Image 1,1,6753,
517876,,Surface,18,Image 1,1,6754,
1.36037e+07,,Surface,18,Image 1,1,6755,
2.65694e+08,,Surface,18,Image 1,1,6756,
2.6488e+07,,Surface,18,Image 1,1,6757,
4.36058e+07,,Surface,18,Image 1,1,6758,
6.08085e+06,,Surface,18,Image 1,1,6760,
663972,,Surface,18,Image 1,1,6761,
7.24269e+07,,Surface,18,Image 1,1,6762,
1.00854e+08,,Surface,18,Image 1,1,6763,
6.653e+06,,Surface,18,Image 1,1,6764,
3.44133e+08,,Surface,18,Image 1,1,6765,
8.51843e+06,,Surface,18,Image 1,1,6766,
1.5841e+07,,Surface,18,Image 1,1,6767,
8.33152e+06,,Surface,18,Image 1,1,6768,
6.75256e+07,,Surface,18,Image 1,1,6770,
3.40497e+06,,Surface,18,Image 1,1,6771,
360618,,Surface,18,Image 1,1,6772,
9.06105e+08,,Surface,18,Image 1,1,6773,
1.1191e+09,,Surface,18,Image 1,1,6774,
3.6741e+09,,Surface,18,Image 1,1,6775,
861656,,Surface,18,Image 1,1,6776,
123272,,Surface,18,Image 1,1,6777,
5.96363e+07,,Surface,18,Image 1,1,6778,
1.00981e+06,,Surface,18,Image 1,1,6781,
3.29217e+06,,Surface,18,Image 1,1,6782,
2.67737e+08,,Surface,18,Image 1,1,6783,
1.7481e+06,,Surface,18,Image 1,1,6784,
279056,,Surface,18,Image 1,1,6785,
4.36916e+06,,Surface,18,Image 1,1,6786,
3.73715e+06,,Surface,18,Image 1,1,6787,
5.20739e+07,,Surface,18,Image 1,1,6788,
6.03442e+06,,Surface,18,Image 1,1,6789,
1.07929e+08,,Surface,18,Image 1,1,6790,
6.28016e+07,,Surface,18,Image 1,1,6791,
888580,,Surface,18,Image 1,1,6792,
238569,,Surface,18,Image 1,1,6793,
2.23875e+09,,Surface,18,Image 1,1,6794,
3.31116e+06,,Surface,18,Image 1,1,6795,
1.01128e+07,,Surface,18,Image 1,1,6796,
1.69877e+08,,Surface,18,Image 1,1,6797,
1.40322e+06,,Surface,18,Image 1,1,6798,
1.66016e+06,,Surface,18,Image 1,1,6799,
7.0029e+07,,Surface,18,Image 1,1,6800,
513803,,Surface,18,Image 1,1,6801,
0,,Surface,18,Image 1,1,6802,
6.97885e+07,,Surface,18,Image 1,1,6803,
2.89928e+06,,Surface,18,Image 1,1,6804,
8.72971e+07,,Surface,18,Image 1,1,6805,
1.62292e+08,,Surface,18,Image 1,1,6806,
4.11365e+07,,Surface,18,Image 1,1,6807,
461957,,Surface,18,Image 1,1,6808,
4.38746e+06,,Surface,18,Image 1,1,6810,
677756,,Surface,18,Image 1,1,6811,
5.44172e+09,,Surface,18,Image 1,1,6812,
3.4355e+09,,Surface,18,Image 1,1,6813,
796899,,Surface,18,Image 1,1,6814,
4.35933e+07,,Surface,18,Image 1,1,6815,
78457,,Surface,18,Image 1,1,6816,
2.0765e+07,,Surface,18,Image 1,1,6817,
7389,,Surface,18,Image 1,1,6819,
2.81156e+06,,Surface,18,Image 1,1,6820,
1.56279e+07,,Surface,18,Image 1,1,6821,
1.8063e+07,,Surface,18,Image 1,1,6822,
1.20139e+07,,Surface,18,Image 1,1,6823,
2.12629e+06,,Surface,18,Image 1,1,6824,
4.48682e+07,,Surface,18,Image 1,1,6825,
1.15135e+09,,Surface,18,Image 1,1,6826,
1.76434e+08,,Surface,18,Image 1,1,6827,
5.34528e+08,,Surface,18,Image 1,1,6828,
2.28341e+08,,Surface,18,Image 1,1,6829,
2.25329e+07,,Surface,18,Image 1,1,6830,
2.63876e+06,,Surface,18,Image 1,1,6831,
5.00984e+09,,Surface,18,Image 1,1,6832,
559028,,Surface,18,Image 1,1,6833,
8.22719e+06,,Surface,18,Image 1,1,6834,
1.36977e+06,,Surface,18,Image 1,1,6836,
5.80879e+07,,Surface,18,Image 1,1,6837,
4.36134e+06,,Surface,18,Image 1,1,6838,
1.1529e+07,,Surface,18,Image 1,1,6840,
7.70478e+06,,Surface,18,Image 1,1,6841,
1.02933e+09,,Surface,18,Image 1,1,6842,
2.36963e+06,,Surface,18,Image 1,1,6843,
7.48045e+07,,Surface,18,Image 1,1,6844,
1.35895e+09,,Surface,18,Image 1,1,6845,
731776,,Surface,18,Image 1,1,6846,
6.41445e+06,,Surface,18,Image 1,1,6847,
1.59441e+07,,Surface,18,Image 1,1,6849,
3.20531e+06,,Surface,18,Image 1,1,6850,
843747,,Surface,18,Image 1,1,6851,
3.01763e+07,,Surface,18,Image 1,1,6852,
2.36752e+06,,Surface,18,Image 1,1,6853,
1.88639e+07,,Surface,18,Image 1,1,6855,
1.81312e+09,,Surface,18,Image 1,1,6856,
2.43518e+07,,Surface,18,Image 1,1,6857,
1.58216e+08,,Surface,18,Image 1,1,6858,
4.16261e+06,,Surface,18,Image 1,1,6859,
209770,,Surface,18,Image 1,1,6860,
1.17805e+09,,Surface,18,Image 1,1,6861,
3.95359e+06,,Surface,18,Image 1,1,6862,
1.3119e+08,,Surface,18,Image 1,1,6863,
1.1761e+10,,Surface,18,Image 1,1,6864,
1.91334e+06,,Surface,18,Image 1,1,6866,
315145,,Surface,18,Image 1,1,6867,
1.45881e+06,,Surface,18,Image 1,1,6868,
2.86848e+06,,Surface,18,Image 1,1,6869,
4.46577e+08,,Surface,18,Image 1,1,6870,
5.21796e+06,,Surface,18,Image 1,1,6871,
9.65874e+07,,Surface,18,Image 1,1,6872,
1.04897e+09,,Surface,18,Image 1,1,6873,
1.2962e+07,,Surface,18,Image 1,1,6874,
5.0553e+07,,Surface,18,Image 1,1,6875,
56893,,Surface,18,Image 1,1,6877,
3.27916e+06,,Surface,18,Image 1,1,6878,
5.29035e+09,,Surface,18,Image 1,1,6879,
1.22545e+07,,Surface,18,Image 1,1,6880,
2.7413e+07,,Surface,18,Image 1,1,6881,
2.51265e+08,,Surface,18,Image 1,1,6882,
4.22242e+08,,Surface,18,Image 1,1,6884,
6.41717e+07,,Surface,18,Image 1,1,6885,
1.39709e+08,,Surface,18,Image 1,1,6886,
1.26951e+09,,Surface,18,Image 1,1,6887,
8.38194e+08,,Surface,18,Image 1,1,6888,
3.84255e+08,,Surface,18,Image 1,1,6889,
7.34168e+07,,Surface,18,Image 1,1,6890,
1.14037e+08,,Surface,18,Image 1,1,6891,
4.89413e+08,,Surface,18,Image 1,1,6892,
