
Intensity Min Ch=3 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
166,,Surface,3,Image 1,1,6721,
201,,Surface,3,Image 1,1,6722,
162,,Surface,3,Image 1,1,6723,
142,,Surface,3,Image 1,1,6724,
208,,Surface,3,Image 1,1,6725,
169,,Surface,3,Image 1,1,6726,
237,,Surface,3,Image 1,1,6728,
176,,Surface,3,Image 1,1,6729,
142,,Surface,3,Image 1,1,6730,
178,,Surface,3,Image 1,1,6731,
205,,Surface,3,Image 1,1,6732,
206,,Surface,3,Image 1,1,6733,
1113,,Surface,3,Image 1,1,6734,
195,,Surface,3,Image 1,1,6735,
168,,Surface,3,Image 1,1,6736,
205,,Surface,3,Image 1,1,6737,
199,,Surface,3,Image 1,1,6738,
119,,Surface,3,Image 1,1,6739,
233,,Surface,3,Image 1,1,6740,
143,,Surface,3,Image 1,1,6741,
162,,Surface,3,Image 1,1,6742,
206,,Surface,3,Image 1,1,6743,
185,,Surface,3,Image 1,1,6744,
186,,Surface,3,Image 1,1,6745,
219,,Surface,3,Image 1,1,6746,
302,,Surface,3,Image 1,1,6747,
240,,Surface,3,Image 1,1,6748,
135,,Surface,3,Image 1,1,6749,
214,,Surface,3,Image 1,1,6750,
174,,Surface,3,Image 1,1,6751,
391,,Surface,3,Image 1,1,6752,
176,,Surface,3,Image 1,1,6753,
155,,Surface,3,Image 1,1,6754,
220,,Surface,3,Image 1,1,6755,
185,,Surface,3,Image 1,1,6756,
237,,Surface,3,Image 1,1,6757,
243,,Surface,3,Image 1,1,6758,
170,,Surface,3,Image 1,1,6760,
197,,Surface,3,Image 1,1,6761,
179,,Surface,3,Image 1,1,6762,
132,,Surface,3,Image 1,1,6763,
200,,Surface,3,Image 1,1,6764,
163,,Surface,3,Image 1,1,6765,
178,,Surface,3,Image 1,1,6766,
193,,Surface,3,Image 1,1,6767,
151,,Surface,3,Image 1,1,6768,
180,,Surface,3,Image 1,1,6770,
268,,Surface,3,Image 1,1,6771,
188,,Surface,3,Image 1,1,6772,
177,,Surface,3,Image 1,1,6773,
155,,Surface,3,Image 1,1,6774,
140,,Surface,3,Image 1,1,6775,
193,,Surface,3,Image 1,1,6776,
246,,Surface,3,Image 1,1,6777,
185,,Surface,3,Image 1,1,6778,
165,,Surface,3,Image 1,1,6781,
328,,Surface,3,Image 1,1,6782,
176,,Surface,3,Image 1,1,6783,
214,,Surface,3,Image 1,1,6784,
242,,Surface,3,Image 1,1,6785,
188,,Surface,3,Image 1,1,6786,
210,,Surface,3,Image 1,1,6787,
219,,Surface,3,Image 1,1,6788,
179,,Surface,3,Image 1,1,6789,
166,,Surface,3,Image 1,1,6790,
185,,Surface,3,Image 1,1,6791,
178,,Surface,3,Image 1,1,6792,
188,,Surface,3,Image 1,1,6793,
95,,Surface,3,Image 1,1,6794,
189,,Surface,3,Image 1,1,6795,
175,,Surface,3,Image 1,1,6796,
137,,Surface,3,Image 1,1,6797,
171,,Surface,3,Image 1,1,6798,
175,,Surface,3,Image 1,1,6799,
158,,Surface,3,Image 1,1,6800,
211,,Surface,3,Image 1,1,6801,
183,,Surface,3,Image 1,1,6802,
