
Intensity Median Ch=39 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
80,,Surface,39,Image 1,1,6721,
0.5,,Surface,39,Image 1,1,6722,
2,,Surface,39,Image 1,1,6723,
356,,Surface,39,Image 1,1,6724,
1,,Surface,39,Image 1,1,6725,
0.5,,Surface,39,Image 1,1,6726,
0.25,,Surface,39,Image 1,1,6728,
0.25,,Surface,39,Image 1,1,6729,
0.5,,Surface,39,Image 1,1,6730,
0.25,,Surface,39,Image 1,1,6731,
0.25,,Surface,39,Image 1,1,6732,
0.125,,Surface,39,Image 1,1,6733,
736,,Surface,39,Image 1,1,6734,
0.25,,Surface,39,Image 1,1,6735,
156,,Surface,39,Image 1,1,6736,
28,,Surface,39,Image 1,1,6737,
0.25,,Surface,39,Image 1,1,6738,
0.5,,Surface,39,Image 1,1,6739,
142,,Surface,39,Image 1,1,6740,
114,,Surface,39,Image 1,1,6741,
0.5,,Surface,39,Image 1,1,6742,
0.25,,Surface,39,Image 1,1,6743,
0.25,,Surface,39,Image 1,1,6744,
0.25,,Surface,39,Image 1,1,6745,
0.125,,Surface,39,Image 1,1,6746,
0.5,,Surface,39,Image 1,1,6747,
0.5,,Surface,39,Image 1,1,6748,
0.25,,Surface,39,Image 1,1,6749,
0.25,,Surface,39,Image 1,1,6750,
0.5,,Surface,39,Image 1,1,6751,
0.25,,Surface,39,Image 1,1,6752,
1,,Surface,39,Image 1,1,6753,
0.25,,Surface,39,Image 1,1,6754,
0.125,,Surface,39,Image 1,1,6755,
1,,Surface,39,Image 1,1,6756,
0.5,,Surface,39,Image 1,1,6757,
6.75,,Surface,39,Image 1,1,6758,
15,,Surface,39,Image 1,1,6760,
0.25,,Surface,39,Image 1,1,6761,
0.25,,Surface,39,Image 1,1,6762,
1,,Surface,39,Image 1,1,6763,
0.25,,Surface,39,Image 1,1,6764,
2,,Surface,39,Image 1,1,6765,
0.5,,Surface,39,Image 1,1,6766,
2,,Surface,39,Image 1,1,6767,
1,,Surface,39,Image 1,1,6768,
9,,Surface,39,Image 1,1,6770,
77,,Surface,39,Image 1,1,6771,
1,,Surface,39,Image 1,1,6772,
0.5,,Surface,39,Image 1,1,6773,
0.25,,Surface,39,Image 1,1,6774,
0.5,,Surface,39,Image 1,1,6775,
0.25,,Surface,39,Image 1,1,6776,
0.0625,,Surface,39,Image 1,1,6777,
0.5,,Surface,39,Image 1,1,6778,
1054,,Surface,39,Image 1,1,6781,
217,,Surface,39,Image 1,1,6782,
1,,Surface,39,Image 1,1,6783,
0.5,,Surface,39,Image 1,1,6784,
0.0625,,Surface,39,Image 1,1,6785,
0.5,,Surface,39,Image 1,1,6786,
286,,Surface,39,Image 1,1,6787,
79,,Surface,39,Image 1,1,6788,
0.25,,Surface,39,Image 1,1,6789,
124,,Surface,39,Image 1,1,6790,
1,,Surface,39,Image 1,1,6791,
0.25,,Surface,39,Image 1,1,6792,
0.5,,Surface,39,Image 1,1,6793,
2,,Surface,39,Image 1,1,6794,
0.25,,Surface,39,Image 1,1,6795,
0.25,,Surface,39,Image 1,1,6796,
0.5,,Surface,39,Image 1,1,6797,
0.5,,Surface,39,Image 1,1,6798,
2,,Surface,39,Image 1,1,6799,
0.5,,Surface,39,Image 1,1,6800,
0.25,,Surface,39,Image 1,1,6801,
0.25,,Surface,39,Image 1,1,6802,
0.5,,Surface,39,Image 1,1,6803,
0.5,,Surface,39,Image 1,1,6804,
0.5,,Surface,39,Image 1,1,6805,
82,,Surface,39,Image 1,1,6806,
1,,Surface,39,Image 1,1,6807,
0.0625,,Surface,39,Image 1,1,6808,
1,,Surface,39,Image 1,1,6810,
0.125,,Surface,39,Image 1,1,6811,
0.5,,Surface,39,Image 1,1,6812,
37,,Surface,39,Image 1,1,6813,
0.25,,Surface,39,Image 1,1,6814,
0.5,,Surface,39,Image 1,1,6815,
0.25,,Surface,39,Image 1,1,6816,
0.5,,Surface,39,Image 1,1,6817,
0.125,,Surface,39,Image 1,1,6819,
0.5,,Surface,39,Image 1,1,6820,
0.5,,Surface,39,Image 1,1,6821,
2,,Surface,39,Image 1,1,6822,
1,,Surface,39,Image 1,1,6823,
0.25,,Surface,39,Image 1,1,6824,
1,,Surface,39,Image 1,1,6825,
4,,Surface,39,Image 1,1,6826,
15,,Surface,39,Image 1,1,6827,
60,,Surface,39,Image 1,1,6828,
1,,Surface,39,Image 1,1,6829,
98,,Surface,39,Image 1,1,6830,
61,,Surface,39,Image 1,1,6831,
4,,Surface,39,Image 1,1,6832,
0.25,,Surface,39,Image 1,1,6833,
0.5,,Surface,39,Image 1,1,6834,
41.25,,Surface,39,Image 1,1,6836,
0.25,,Surface,39,Image 1,1,6837,
280,,Surface,39,Image 1,1,6838,
0.25,,Surface,39,Image 1,1,6840,
0.25,,Surface,39,Image 1,1,6841,
196,,Surface,39,Image 1,1,6842,
0.25,,Surface,39,Image 1,1,6843,
0.5,,Surface,39,Image 1,1,6844,
44,,Surface,39,Image 1,1,6845,
606,,Surface,39,Image 1,1,6846,
46,,Surface,39,Image 1,1,6847,
0.25,,Surface,39,Image 1,1,6849,
17,,Surface,39,Image 1,1,6850,
195.5,,Surface,39,Image 1,1,6851,
1,,Surface,39,Image 1,1,6852,
0.5,,Surface,39,Image 1,1,6853,
1,,Surface,39,Image 1,1,6855,
65,,Surface,39,Image 1,1,6856,
6,,Surface,39,Image 1,1,6857,
0.5,,Surface,39,Image 1,1,6858,
93,,Surface,39,Image 1,1,6859,
0.5,,Surface,39,Image 1,1,6860,
212,,Surface,39,Image 1,1,6861,
97,,Surface,39,Image 1,1,6862,
1,,Surface,39,Image 1,1,6863,
1,,Surface,39,Image 1,1,6864,
0.5,,Surface,39,Image 1,1,6866,
1,,Surface,39,Image 1,1,6867,
1,,Surface,39,Image 1,1,6868,
1,,Surface,39,Image 1,1,6869,
0.25,,Surface,39,Image 1,1,6870,
0.25,,Surface,39,Image 1,1,6871,
0.5,,Surface,39,Image 1,1,6872,
20,,Surface,39,Image 1,1,6873,
0.25,,Surface,39,Image 1,1,6874,
1,,Surface,39,Image 1,1,6875,
0.25,,Surface,39,Image 1,1,6877,
0.25,,Surface,39,Image 1,1,6878,
1,,Surface,39,Image 1,1,6879,
0.5,,Surface,39,Image 1,1,6880,
0.5,,Surface,39,Image 1,1,6881,
1,,Surface,39,Image 1,1,6882,
0.5,,Surface,39,Image 1,1,6884,
1,,Surface,39,Image 1,1,6885,
357,,Surface,39,Image 1,1,6886,
73,,Surface,39,Image 1,1,6887,
1,,Surface,39,Image 1,1,6888,
0.25,,Surface,39,Image 1,1,6889,
42,,Surface,39,Image 1,1,6890,
0.25,,Surface,39,Image 1,1,6891,
139,,Surface,39,Image 1,1,6892,
0.5,,Surface,39,Image 1,1,6894,
1,,Surface,39,Image 1,1,6895,
412,,Surface,39,Image 1,1,6896,
0.5,,Surface,39,Image 1,1,6897,
0.5,,Surface,39,Image 1,1,6898,
198,,Surface,39,Image 1,1,6899,
0.5,,Surface,39,Image 1,1,6900,
0.25,,Surface,39,Image 1,1,6901,
0.25,,Surface,39,Image 1,1,6902,
0.5,,Surface,39,Image 1,1,6904,
0.5,,Surface,39,Image 1,1,6905,
0.125,,Surface,39,Image 1,1,6906,
3,,Surface,39,Image 1,1,6907,
1,,Surface,39,Image 1,1,6908,
0.25,,Surface,39,Image 1,1,6909,
0.25,,Surface,39,Image 1,1,6910,
0.25,,Surface,39,Image 1,1,6911,
0.25,,Surface,39,Image 1,1,6912,
0.25,,Surface,39,Image 1,1,6914,
0.5,,Surface,39,Image 1,1,6915,
51,,Surface,39,Image 1,1,6917,
0.5,,Surface,39,Image 1,1,6919,
0.5,,Surface,39,Image 1,1,6920,
1,,Surface,39,Image 1,1,6921,
69,,Surface,39,Image 1,1,6922,
0.5,,Surface,39,Image 1,1,6923,
0.25,,Surface,39,Image 1,1,6924,
1,,Surface,39,Image 1,1,6925,
1,,Surface,39,Image 1,1,6926,
0.5,,Surface,39,Image 1,1,6927,
48.5,,Surface,39,Image 1,1,6928,
1,,Surface,39,Image 1,1,6929,
81.5,,Surface,39,Image 1,1,6930,
1,,Surface,39,Image 1,1,6931,
1,,Surface,39,Image 1,1,6932,
120,,Surface,39,Image 1,1,6933,
53,,Surface,39,Image 1,1,6934,
13,,Surface,39,Image 1,1,6935,
25,,Surface,39,Image 1,1,6936,
1,,Surface,39,Image 1,1,6937,
0.5,,Surface,39,Image 1,1,6938,
94,,Surface,39,Image 1,1,6939,
0.5,,Surface,39,Image 1,1,6941,
0.5,,Surface,39,Image 1,1,6942,
0.5,,Surface,39,Image 1,1,6943,
4,,Surface,39,Image 1,1,6944,
2,,Surface,39,Image 1,1,6945,
0.125,,Surface,39,Image 1,1,6946,
3.5,,Surface,39,Image 1,1,6947,
0.5,,Surface,39,Image 1,1,6948,
508,,Surface,39,Image 1,1,6949,
1,,Surface,39,Image 1,1,6950,
2,,Surface,39,Image 1,1,6951,
0.25,,Surface,39,Image 1,1,6952,
1,,Surface,39,Image 1,1,6953,
0.125,,Surface,39,Image 1,1,6954,
0.25,,Surface,39,Image 1,1,6955,
0.5,,Surface,39,Image 1,1,6956,
2,,Surface,39,Image 1,1,6957,
0.5,,Surface,39,Image 1,1,6958,
0.25,,Surface,39,Image 1,1,6959,
0.5,,Surface,39,Image 1,1,6960,
0.5,,Surface,39,Image 1,1,6961,
2,,Surface,39,Image 1,1,6962,
0.25,,Surface,39,Image 1,1,6963,
0.5,,Surface,39,Image 1,1,6964,
0.5,,Surface,39,Image 1,1,6967,
0.25,,Surface,39,Image 1,1,6969,
0.5,,Surface,39,Image 1,1,6970,
460,,Surface,39,Image 1,1,6971,
0.5,,Surface,39,Image 1,1,6973,
0.015625,,Surface,39,Image 1,1,6974,
1,,Surface,39,Image 1,1,6975,
194,,Surface,39,Image 1,1,6976,
0.5,,Surface,39,Image 1,1,6977,
0.5,,Surface,39,Image 1,1,6978,
1,,Surface,39,Image 1,1,6979,
2,,Surface,39,Image 1,1,6980,
114,,Surface,39,Image 1,1,6981,
0.5,,Surface,39,Image 1,1,6982,
0.5,,Surface,39,Image 1,1,6983,
1,,Surface,39,Image 1,1,6984,
0.5,,Surface,39,Image 1,1,6985,
0.25,,Surface,39,Image 1,1,6986,
0.5,,Surface,39,Image 1,1,6987,
0.125,,Surface,39,Image 1,1,6988,
0.125,,Surface,39,Image 1,1,6989,
0.5,,Surface,39,Image 1,1,6990,
22.5,,Surface,39,Image 1,1,6991,
7.5,,Surface,39,Image 1,1,6992,
0.5,,Surface,39,Image 1,1,6993,
162,,Surface,39,Image 1,1,6994,
1,,Surface,39,Image 1,1,6995,
158,,Surface,39,Image 1,1,6996,
1,,Surface,39,Image 1,1,6997,
0.25,,Surface,39,Image 1,1,6998,
0.125,,Surface,39,Image 1,1,6999,
0.5,,Surface,39,Image 1,1,7000,
0.25,,Surface,39,Image 1,1,7001,
0.5,,Surface,39,Image 1,1,7002,
26.5,,Surface,39,Image 1,1,7003,
0.25,,Surface,39,Image 1,1,7004,
0.25,,Surface,39,Image 1,1,7005,
0.5,,Surface,39,Image 1,1,7006,
461,,Surface,39,Image 1,1,7007,
279,,Surface,39,Image 1,1,7008,
0.125,,Surface,39,Image 1,1,7009,
2,,Surface,39,Image 1,1,7011,
1,,Surface,39,Image 1,1,7012,
0.25,,Surface,39,Image 1,1,7013,
624,,Surface,39,Image 1,1,7014,
189,,Surface,39,Image 1,1,7015,
0.5,,Surface,39,Image 1,1,7016,
0.25,,Surface,39,Image 1,1,7017,
0.25,,Surface,39,Image 1,1,7018,
0.5,,Surface,39,Image 1,1,7019,
0.5,,Surface,39,Image 1,1,7020,
0.5,,Surface,39,Image 1,1,7021,
0.25,,Surface,39,Image 1,1,7022,
2,,Surface,39,Image 1,1,7023,
1,,Surface,39,Image 1,1,7024,
0.25,,Surface,39,Image 1,1,7025,
1,,Surface,39,Image 1,1,7026,
47,,Surface,39,Image 1,1,7027,
0.5,,Surface,39,Image 1,1,7028,
0.25,,Surface,39,Image 1,1,7029,
1,,Surface,39,Image 1,1,7030,
0.5,,Surface,39,Image 1,1,7031,
0.25,,Surface,39,Image 1,1,7032,
260,,Surface,39,Image 1,1,7033,
0.5,,Surface,39,Image 1,1,7035,
1,,Surface,39,Image 1,1,7036,
0.0625,,Surface,39,Image 1,1,7037,
0.5,,Surface,39,Image 1,1,7038,
0.125,,Surface,39,Image 1,1,7039,
0.5,,Surface,39,Image 1,1,7040,
63,,Surface,39,Image 1,1,7041,
0.25,,Surface,39,Image 1,1,7042,
1,,Surface,39,Image 1,1,7043,
0.5,,Surface,39,Image 1,1,7044,
0.25,,Surface,39,Image 1,1,7045,
0.25,,Surface,39,Image 1,1,7046,
0.5,,Surface,39,Image 1,1,7047,
160,,Surface,39,Image 1,1,7048,
130,,Surface,39,Image 1,1,7049,
13,,Surface,39,Image 1,1,7050,
0.5,,Surface,39,Image 1,1,7051,
2,,Surface,39,Image 1,1,7052,
244,,Surface,39,Image 1,1,7053,
4,,Surface,39,Image 1,1,7056,
0.5,,Surface,39,Image 1,1,7057,
0.25,,Surface,39,Image 1,1,7058,
16,,Surface,39,Image 1,1,7060,
0.25,,Surface,39,Image 1,1,7061,
