
Intensity Median Ch=21 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
1550,,Surface,21,Image 1,1,6721,
2850,,Surface,21,Image 1,1,6722,
4364,,Surface,21,Image 1,1,6723,
4452,,Surface,21,Image 1,1,6724,
1082,,Surface,21,Image 1,1,6725,
2674,,Surface,21,Image 1,1,6726,
2526,,Surface,21,Image 1,1,6728,
3230,,Surface,21,Image 1,1,6729,
1934,,Surface,21,Image 1,1,6730,
2074,,Surface,21,Image 1,1,6731,
4006,,Surface,21,Image 1,1,6732,
1344,,Surface,21,Image 1,1,6733,
4756,,Surface,21,Image 1,1,6734,
930,,Surface,21,Image 1,1,6735,
1616,,Surface,21,Image 1,1,6736,
1366,,Surface,21,Image 1,1,6737,
1188,,Surface,21,Image 1,1,6738,
3588,,Surface,21,Image 1,1,6739,
1842,,Surface,21,Image 1,1,6740,
890,,Surface,21,Image 1,1,6741,
1262,,Surface,21,Image 1,1,6742,
3126,,Surface,21,Image 1,1,6743,
4084,,Surface,21,Image 1,1,6744,
1038,,Surface,21,Image 1,1,6745,
568,,Surface,21,Image 1,1,6746,
718,,Surface,21,Image 1,1,6747,
714,,Surface,21,Image 1,1,6748,
1880,,Surface,21,Image 1,1,6749,
2724,,Surface,21,Image 1,1,6750,
2500,,Surface,21,Image 1,1,6751,
4124,,Surface,21,Image 1,1,6752,
1806,,Surface,21,Image 1,1,6753,
174,,Surface,21,Image 1,1,6754,
1856,,Surface,21,Image 1,1,6755,
3076,,Surface,21,Image 1,1,6756,
4202,,Surface,21,Image 1,1,6757,
7760,,Surface,21,Image 1,1,6758,
1594,,Surface,21,Image 1,1,6760,
1414,,Surface,21,Image 1,1,6761,
5264,,Surface,21,Image 1,1,6762,
2406,,Surface,21,Image 1,1,6763,
4010,,Surface,21,Image 1,1,6764,
2572,,Surface,21,Image 1,1,6765,
1414,,Surface,21,Image 1,1,6766,
1852,,Surface,21,Image 1,1,6767,
745,,Surface,21,Image 1,1,6768,
2844,,Surface,21,Image 1,1,6770,
4024,,Surface,21,Image 1,1,6771,
1250,,Surface,21,Image 1,1,6772,
1650,,Surface,21,Image 1,1,6773,
1986,,Surface,21,Image 1,1,6774,
2044,,Surface,21,Image 1,1,6775,
680,,Surface,21,Image 1,1,6776,
1092,,Surface,21,Image 1,1,6777,
1416,,Surface,21,Image 1,1,6778,
2720,,Surface,21,Image 1,1,6781,
2970,,Surface,21,Image 1,1,6782,
3788,,Surface,21,Image 1,1,6783,
1196,,Surface,21,Image 1,1,6784,
466.5,,Surface,21,Image 1,1,6785,
3128,,Surface,21,Image 1,1,6786,
1326,,Surface,21,Image 1,1,6787,
5004,,Surface,21,Image 1,1,6788,
0.5,,Surface,21,Image 1,1,6789,
1116,,Surface,21,Image 1,1,6790,
162,,Surface,21,Image 1,1,6791,
3066,,Surface,21,Image 1,1,6792,
3046,,Surface,21,Image 1,1,6793,
2028,,Surface,21,Image 1,1,6794,
570,,Surface,21,Image 1,1,6795,
3138,,Surface,21,Image 1,1,6796,
292,,Surface,21,Image 1,1,6797,
2848,,Surface,21,Image 1,1,6798,
516,,Surface,21,Image 1,1,6799,
2806,,Surface,21,Image 1,1,6800,
939,,Surface,21,Image 1,1,6801,
337.5,,Surface,21,Image 1,1,6802,
1902,,Surface,21,Image 1,1,6803,
3346,,Surface,21,Image 1,1,6804,
4880,,Surface,21,Image 1,1,6805,
2086,,Surface,21,Image 1,1,6806,
1684,,Surface,21,Image 1,1,6807,
0.5,,Surface,21,Image 1,1,6808,
854,,Surface,21,Image 1,1,6810,
1794,,Surface,21,Image 1,1,6811,
846,,Surface,21,Image 1,1,6812,
2604,,Surface,21,Image 1,1,6813,
1,,Surface,21,Image 1,1,6814,
2020,,Surface,21,Image 1,1,6815,
148,,Surface,21,Image 1,1,6816,
1646,,Surface,21,Image 1,1,6817,
1062,,Surface,21,Image 1,1,6819,
4118,,Surface,21,Image 1,1,6820,
3386,,Surface,21,Image 1,1,6821,
1330,,Surface,21,Image 1,1,6822,
1742,,Surface,21,Image 1,1,6823,
1468,,Surface,21,Image 1,1,6824,
2598,,Surface,21,Image 1,1,6825,
370,,Surface,21,Image 1,1,6826,
4952,,Surface,21,Image 1,1,6827,
2154,,Surface,21,Image 1,1,6828,
2594,,Surface,21,Image 1,1,6829,
1808,,Surface,21,Image 1,1,6830,
3396,,Surface,21,Image 1,1,6831,
1084,,Surface,21,Image 1,1,6832,
514,,Surface,21,Image 1,1,6833,
3476,,Surface,21,Image 1,1,6834,
3368,,Surface,21,Image 1,1,6836,
3226,,Surface,21,Image 1,1,6837,
2852,,Surface,21,Image 1,1,6838,
4186,,Surface,21,Image 1,1,6840,
241,,Surface,21,Image 1,1,6841,
4260,,Surface,21,Image 1,1,6842,
4506,,Surface,21,Image 1,1,6843,
2996,,Surface,21,Image 1,1,6844,
898,,Surface,21,Image 1,1,6845,
531,,Surface,21,Image 1,1,6846,
354,,Surface,21,Image 1,1,6847,
1866,,Surface,21,Image 1,1,6849,
886,,Surface,21,Image 1,1,6850,
1393,,Surface,21,Image 1,1,6851,
2992,,Surface,21,Image 1,1,6852,
1128,,Surface,21,Image 1,1,6853,
3860,,Surface,21,Image 1,1,6855,
4276,,Surface,21,Image 1,1,6856,
1942,,Surface,21,Image 1,1,6857,
702,,Surface,21,Image 1,1,6858,
3448,,Surface,21,Image 1,1,6859,
351,,Surface,21,Image 1,1,6860,
3388,,Surface,21,Image 1,1,6861,
2872,,Surface,21,Image 1,1,6862,
1732,,Surface,21,Image 1,1,6863,
1578,,Surface,21,Image 1,1,6864,
912,,Surface,21,Image 1,1,6866,
0.5,,Surface,21,Image 1,1,6867,
706,,Surface,21,Image 1,1,6868,
492,,Surface,21,Image 1,1,6869,
1782,,Surface,21,Image 1,1,6870,
2242,,Surface,21,Image 1,1,6871,
859,,Surface,21,Image 1,1,6872,
754,,Surface,21,Image 1,1,6873,
