
Intensity Sum Ch=35 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
386,,Surface,35,Image 1,1,6721,
6581,,Surface,35,Image 1,1,6722,
2692,,Surface,35,Image 1,1,6723,
303173,,Surface,35,Image 1,1,6724,
84334,,Surface,35,Image 1,1,6725,
2136,,Surface,35,Image 1,1,6726,
1954,,Surface,35,Image 1,1,6728,
1916,,Surface,35,Image 1,1,6729,
100875,,Surface,35,Image 1,1,6730,
1.03704e+06,,Surface,35,Image 1,1,6731,
1864,,Surface,35,Image 1,1,6732,
119,,Surface,35,Image 1,1,6733,
614806,,Surface,35,Image 1,1,6734,
5098,,Surface,35,Image 1,1,6735,
28172,,Surface,35,Image 1,1,6736,
54207,,Surface,35,Image 1,1,6737,
36349,,Surface,35,Image 1,1,6738,
308382,,Surface,35,Image 1,1,6739,
10870,,Surface,35,Image 1,1,6740,
14893,,Surface,35,Image 1,1,6741,
108188,,Surface,35,Image 1,1,6742,
10,,Surface,35,Image 1,1,6743,
1216,,Surface,35,Image 1,1,6744,
26694,,Surface,35,Image 1,1,6745,
31,,Surface,35,Image 1,1,6746,
643,,Surface,35,Image 1,1,6747,
6474,,Surface,35,Image 1,1,6748,
4561,,Surface,35,Image 1,1,6749,
527,,Surface,35,Image 1,1,6750,
126892,,Surface,35,Image 1,1,6751,
25,,Surface,35,Image 1,1,6752,
15531,,Surface,35,Image 1,1,6753,
26647,,Surface,35,Image 1,1,6754,
139,,Surface,35,Image 1,1,6755,
46444,,Surface,35,Image 1,1,6756,
40967,,Surface,35,Image 1,1,6757,
1433,,Surface,35,Image 1,1,6758,
207982,,Surface,35,Image 1,1,6760,
5581,,Surface,35,Image 1,1,6761,
2237,,Surface,35,Image 1,1,6762,
144272,,Surface,35,Image 1,1,6763,
1497,,Surface,35,Image 1,1,6764,
88961,,Surface,35,Image 1,1,6765,
1366,,Surface,35,Image 1,1,6766,
168166,,Surface,35,Image 1,1,6767,
15144,,Surface,35,Image 1,1,6768,
2.44008e+06,,Surface,35,Image 1,1,6770,
4535,,Surface,35,Image 1,1,6771,
22,,Surface,35,Image 1,1,6772,
35325,,Surface,35,Image 1,1,6773,
4034,,Surface,35,Image 1,1,6774,
126947,,Surface,35,Image 1,1,6775,
19269,,Surface,35,Image 1,1,6776,
16463,,Surface,35,Image 1,1,6777,
3.93358e+06,,Surface,35,Image 1,1,6778,
5272,,Surface,35,Image 1,1,6781,
51643,,Surface,35,Image 1,1,6782,
69614,,Surface,35,Image 1,1,6783,
44475,,Surface,35,Image 1,1,6784,
0,,Surface,35,Image 1,1,6785,
4676,,Surface,35,Image 1,1,6786,
26032,,Surface,35,Image 1,1,6787,
