
Intensity Sum of Square Ch=19 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
1.9165e+08,,Surface,19,Image 1,1,6721,
1.06448e+07,,Surface,19,Image 1,1,6722,
8.83555e+07,,Surface,19,Image 1,1,6723,
1.59859e+09,,Surface,19,Image 1,1,6724,
1.51402e+08,,Surface,19,Image 1,1,6725,
3.10905e+09,,Surface,19,Image 1,1,6726,
1.39882e+07,,Surface,19,Image 1,1,6728,
2.91666e+08,,Surface,19,Image 1,1,6729,
2.40441e+09,,Surface,19,Image 1,1,6730,
5.75511e+07,,Surface,19,Image 1,1,6731,
1.71574e+07,,Surface,19,Image 1,1,6732,
1.24093e+08,,Surface,19,Image 1,1,6733,
2.69303e+07,,Surface,19,Image 1,1,6734,
4.58621e+06,,Surface,19,Image 1,1,6735,
1.94884e+07,,Surface,19,Image 1,1,6736,
1.76602e+07,,Surface,19,Image 1,1,6737,
8.7104e+07,,Surface,19,Image 1,1,6738,
7.09686e+10,,Surface,19,Image 1,1,6739,
3.36835e+07,,Surface,19,Image 1,1,6740,
2.6267e+08,,Surface,19,Image 1,1,6741,
1.66303e+09,,Surface,19,Image 1,1,6742,
4.61345e+06,,Surface,19,Image 1,1,6743,
7.27752e+08,,Surface,19,Image 1,1,6744,
6.46697e+08,,Surface,19,Image 1,1,6745,
1.41254e+07,,Surface,19,Image 1,1,6746,
1.16128e+06,,Surface,19,Image 1,1,6747,
5.45756e+06,,Surface,19,Image 1,1,6748,
3.97367e+07,,Surface,19,Image 1,1,6749,
2.01046e+07,,Surface,19,Image 1,1,6750,
3.35454e+08,,Surface,19,Image 1,1,6751,
2.31067e+08,,Surface,19,Image 1,1,6752,
1.03824e+10,,Surface,19,Image 1,1,6753,
2.38927e+07,,Surface,19,Image 1,1,6754,
2.12371e+07,,Surface,19,Image 1,1,6755,
2.49902e+08,,Surface,19,Image 1,1,6756,
3.74326e+06,,Surface,19,Image 1,1,6757,
5.95404e+10,,Surface,19,Image 1,1,6758,
2.23856e+08,,Surface,19,Image 1,1,6760,
3.77197e+08,,Surface,19,Image 1,1,6761,
7.11602e+08,,Surface,19,Image 1,1,6762,
1.90556e+10,,Surface,19,Image 1,1,6763,
6.32591e+07,,Surface,19,Image 1,1,6764,
8.76237e+08,,Surface,19,Image 1,1,6765,
1.27885e+07,,Surface,19,Image 1,1,6766,
4.2565e+07,,Surface,19,Image 1,1,6767,
7.87248e+06,,Surface,19,Image 1,1,6768,
1.4366e+09,,Surface,19,Image 1,1,6770,
2.12627e+08,,Surface,19,Image 1,1,6771,
1.6765e+07,,Surface,19,Image 1,1,6772,
9.81155e+08,,Surface,19,Image 1,1,6773,
1.64716e+08,,Surface,19,Image 1,1,6774,
2.70187e+09,,Surface,19,Image 1,1,6775,
314060,,Surface,19,Image 1,1,6776,
2.56548e+06,,Surface,19,Image 1,1,6777,
1.55541e+09,,Surface,19,Image 1,1,6778,
2.40127e+07,,Surface,19,Image 1,1,6781,
2.74099e+08,,Surface,19,Image 1,1,6782,
9.2186e+08,,Surface,19,Image 1,1,6783,
6.9641e+06,,Surface,19,Image 1,1,6784,
26645,,Surface,19,Image 1,1,6785,
1.61417e+08,,Surface,19,Image 1,1,6786,
3.00276e+07,,Surface,19,Image 1,1,6787,
3.91022e+07,,Surface,19,Image 1,1,6788,
2.5094e+09,,Surface,19,Image 1,1,6789,
1.61865e+09,,Surface,19,Image 1,1,6790,
1.60118e+09,,Surface,19,Image 1,1,6791,
7.22049e+08,,Surface,19,Image 1,1,6792,
2.15751e+08,,Surface,19,Image 1,1,6793,
2.81851e+11,,Surface,19,Image 1,1,6794,
4.3095e+09,,Surface,19,Image 1,1,6795,
1.51292e+09,,Surface,19,Image 1,1,6796,
5.35128e+07,,Surface,19,Image 1,1,6797,
2.91543e+07,,Surface,19,Image 1,1,6798,
1.30922e+09,,Surface,19,Image 1,1,6799,
3.38811e+09,,Surface,19,Image 1,1,6800,
1.04062e+08,,Surface,19,Image 1,1,6801,
8.50529e+06,,Surface,19,Image 1,1,6802,
3.91466e+08,,Surface,19,Image 1,1,6803,
3.82656e+08,,Surface,19,Image 1,1,6804,
1.01312e+09,,Surface,19,Image 1,1,6805,
8.39911e+08,,Surface,19,Image 1,1,6806,
3.13928e+08,,Surface,19,Image 1,1,6807,
3.26019e+08,,Surface,19,Image 1,1,6808,
1.82593e+09,,Surface,19,Image 1,1,6810,
3.23437e+08,,Surface,19,Image 1,1,6811,
4.55049e+09,,Surface,19,Image 1,1,6812,
1.12125e+09,,Surface,19,Image 1,1,6813,
4.0985e+06,,Surface,19,Image 1,1,6814,
2.2998e+07,,Surface,19,Image 1,1,6815,
2.64071e+09,,Surface,19,Image 1,1,6816,
2.22195e+07,,Surface,19,Image 1,1,6817,
2.10421e+08,,Surface,19,Image 1,1,6819,
1.96286e+07,,Surface,19,Image 1,1,6820,
2.68261e+08,,Surface,19,Image 1,1,6821,
8.55474e+07,,Surface,19,Image 1,1,6822,
1.59411e+08,,Surface,19,Image 1,1,6823,
3.38339e+07,,Surface,19,Image 1,1,6824,
2.53179e+08,,Surface,19,Image 1,1,6825,
2.49041e+08,,Surface,19,Image 1,1,6826,
