
Intensity Sum Ch=21 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.47329e+06,,Surface,21,Image 1,1,6721,
3.74663e+06,,Surface,21,Image 1,1,6722,
2.28609e+07,,Surface,21,Image 1,1,6723,
1.91916e+07,,Surface,21,Image 1,1,6724,
1.55508e+06,,Surface,21,Image 1,1,6725,
1.92757e+07,,Surface,21,Image 1,1,6726,
1.82621e+06,,Surface,21,Image 1,1,6728,
3.31093e+06,,Surface,21,Image 1,1,6729,
9.42037e+06,,Surface,21,Image 1,1,6730,
3.94911e+06,,Surface,21,Image 1,1,6731,
3.97437e+06,,Surface,21,Image 1,1,6732,
405663,,Surface,21,Image 1,1,6733,
2.73355e+06,,Surface,21,Image 1,1,6734,
2.16554e+06,,Surface,21,Image 1,1,6735,
2.5644e+06,,Surface,21,Image 1,1,6736,
815606,,Surface,21,Image 1,1,6737,
5.8074e+06,,Surface,21,Image 1,1,6738,
3.8646e+07,,Surface,21,Image 1,1,6739,
1.7959e+06,,Surface,21,Image 1,1,6740,
5.34413e+06,,Surface,21,Image 1,1,6741,
1.26391e+07,,Surface,21,Image 1,1,6742,
2.12574e+06,,Surface,21,Image 1,1,6743,
9.75443e+06,,Surface,21,Image 1,1,6744,
2.65435e+06,,Surface,21,Image 1,1,6745,
752048,,Surface,21,Image 1,1,6746,
130561,,Surface,21,Image 1,1,6747,
442576,,Surface,21,Image 1,1,6748,
1.72104e+06,,Surface,21,Image 1,1,6749,
1.59607e+06,,Surface,21,Image 1,1,6750,
9.45355e+06,,Surface,21,Image 1,1,6751,
4.72967e+06,,Surface,21,Image 1,1,6752,
1.35775e+07,,Surface,21,Image 1,1,6753,
447525,,Surface,21,Image 1,1,6754,
300499,,Surface,21,Image 1,1,6755,
1.30732e+07,,Surface,21,Image 1,1,6756,
8.74086e+06,,Surface,21,Image 1,1,6757,
1.80121e+06,,Surface,21,Image 1,1,6758,
4.6347e+06,,Surface,21,Image 1,1,6760,
3.0956e+06,,Surface,21,Image 1,1,6761,
4.3166e+06,,Surface,21,Image 1,1,6762,
2.43303e+07,,Surface,21,Image 1,1,6763,
861528,,Surface,21,Image 1,1,6764,
2.05411e+07,,Surface,21,Image 1,1,6765,
4.57174e+06,,Surface,21,Image 1,1,6766,
1.06014e+07,,Surface,21,Image 1,1,6767,
2.27383e+06,,Surface,21,Image 1,1,6768,
1.31508e+07,,Surface,21,Image 1,1,6770,
3.57094e+06,,Surface,21,Image 1,1,6771,
1.29411e+06,,Surface,21,Image 1,1,6772,
5.97773e+06,,Surface,21,Image 1,1,6773,
1.78508e+07,,Surface,21,Image 1,1,6774,
3.92375e+07,,Surface,21,Image 1,1,6775,
1.13972e+06,,Surface,21,Image 1,1,6776,
314503,,Surface,21,Image 1,1,6777,
9.16851e+06,,Surface,21,Image 1,1,6778,
1.55335e+06,,Surface,21,Image 1,1,6781,
1.77211e+06,,Surface,21,Image 1,1,6782,
1.688e+07,,Surface,21,Image 1,1,6783,
2.31348e+06,,Surface,21,Image 1,1,6784,
80207,,Surface,21,Image 1,1,6785,
3.30931e+06,,Surface,21,Image 1,1,6786,
665062,,Surface,21,Image 1,1,6787,
1.60652e+07,,Surface,21,Image 1,1,6788,
240194,,Surface,21,Image 1,1,6789,
1.40285e+07,,Surface,21,Image 1,1,6790,
2.15896e+06,,Surface,21,Image 1,1,6791,
2.40694e+06,,Surface,21,Image 1,1,6792,
2.9365e+06,,Surface,21,Image 1,1,6793,
2.64308e+07,,Surface,21,Image 1,1,6794,
653478,,Surface,21,Image 1,1,6795,
4.66842e+06,,Surface,21,Image 1,1,6796,
2.86192e+06,,Surface,21,Image 1,1,6797,
3.94402e+06,,Surface,21,Image 1,1,6798,
1.36102e+06,,Surface,21,Image 1,1,6799,
8.48457e+06,,Surface,21,Image 1,1,6800,
943937,,Surface,21,Image 1,1,6801,
202989,,Surface,21,Image 1,1,6802,
8.61552e+06,,Surface,21,Image 1,1,6803,
9.09866e+06,,Surface,21,Image 1,1,6804,
6.56242e+06,,Surface,21,Image 1,1,6805,
7.21387e+06,,Surface,21,Image 1,1,6806,
1.28353e+07,,Surface,21,Image 1,1,6807,
111208,,Surface,21,Image 1,1,6808,
2.54261e+06,,Surface,21,Image 1,1,6810,
599380,,Surface,21,Image 1,1,6811,
1.14151e+07,,Surface,21,Image 1,1,6812,
2.02335e+07,,Surface,21,Image 1,1,6813,
1.21696e+06,,Surface,21,Image 1,1,6814,
2.10317e+06,,Surface,21,Image 1,1,6815,
44046,,Surface,21,Image 1,1,6816,
5.13495e+06,,Surface,21,Image 1,1,6817,
246956,,Surface,21,Image 1,1,6819,
1.62804e+06,,Surface,21,Image 1,1,6820,
2.29778e+06,,Surface,21,Image 1,1,6821,
3.70687e+06,,Surface,21,Image 1,1,6822,
2.58714e+06,,Surface,21,Image 1,1,6823,
1.28348e+06,,Surface,21,Image 1,1,6824,
1.20692e+07,,Surface,21,Image 1,1,6825,
2.37764e+06,,Surface,21,Image 1,1,6826,
3.06508e+07,,Surface,21,Image 1,1,6827,
1.93916e+07,,Surface,21,Image 1,1,6828,
3.75862e+06,,Surface,21,Image 1,1,6829,
2.04044e+06,,Surface,21,Image 1,1,6830,
2.9944e+06,,Surface,21,Image 1,1,6831,
7.84282e+06,,Surface,21,Image 1,1,6832,
80004,,Surface,21,Image 1,1,6833,
2.74945e+07,,Surface,21,Image 1,1,6834,
708774,,Surface,21,Image 1,1,6836,
3.21611e+06,,Surface,21,Image 1,1,6837,
2.79822e+06,,Surface,21,Image 1,1,6838,
7.76533e+06,,Surface,21,Image 1,1,6840,
205074,,Surface,21,Image 1,1,6841,
3.28895e+07,,Surface,21,Image 1,1,6842,
1.70478e+06,,Surface,21,Image 1,1,6843,
1.74019e+07,,Surface,21,Image 1,1,6844,
1.58588e+07,,Surface,21,Image 1,1,6845,
354786,,Surface,21,Image 1,1,6846,
851972,,Surface,21,Image 1,1,6847,
1.21458e+06,,Surface,21,Image 1,1,6849,
1.55709e+06,,Surface,21,Image 1,1,6850,
470104,,Surface,21,Image 1,1,6851,
7.86688e+06,,Surface,21,Image 1,1,6852,
3.87958e+06,,Surface,21,Image 1,1,6853,
1.04607e+07,,Surface,21,Image 1,1,6855,
3.50379e+07,,Surface,21,Image 1,1,6856,
5.53303e+06,,Surface,21,Image 1,1,6857,
3.72134e+06,,Surface,21,Image 1,1,6858,
3.32e+06,,Surface,21,Image 1,1,6859,
98399,,Surface,21,Image 1,1,6860,
1.89135e+07,,Surface,21,Image 1,1,6861,
812208,,Surface,21,Image 1,1,6862,
6.30271e+06,,Surface,21,Image 1,1,6863,
1.68791e+07,,Surface,21,Image 1,1,6864,
226730,,Surface,21,Image 1,1,6866,
57491,,Surface,21,Image 1,1,6867,
2.53586e+06,,Surface,21,Image 1,1,6868,
913222,,Surface,21,Image 1,1,6869,
5.05834e+06,,Surface,21,Image 1,1,6870,
5.10065e+06,,Surface,21,Image 1,1,6871,
1.51256e+06,,Surface,21,Image 1,1,6872,
3.59896e+07,,Surface,21,Image 1,1,6873,
467504,,Surface,21,Image 1,1,6874,
1.02802e+06,,Surface,21,Image 1,1,6875,
583873,,Surface,21,Image 1,1,6877,
234653,,Surface,21,Image 1,1,6878,
2.22887e+06,,Surface,21,Image 1,1,6879,
3.62025e+06,,Surface,21,Image 1,1,6880,
1.06249e+07,,Surface,21,Image 1,1,6881,
2.10449e+07,,Surface,21,Image 1,1,6882,
1.62275e+06,,Surface,21,Image 1,1,6884,
2.08299e+07,,Surface,21,Image 1,1,6885,
9.05363e+06,,Surface,21,Image 1,1,6886,
1.42882e+07,,Surface,21,Image 1,1,6887,
2.50347e+07,,Surface,21,Image 1,1,6888,
610468,,Surface,21,Image 1,1,6889,
1.13699e+06,,Surface,21,Image 1,1,6890,
248627,,Surface,21,Image 1,1,6891,
4.17772e+07,,Surface,21,Image 1,1,6892,
5.96499e+06,,Surface,21,Image 1,1,6894,
1.81445e+07,,Surface,21,Image 1,1,6895,
251500,,Surface,21,Image 1,1,6896,
3.35648e+07,,Surface,21,Image 1,1,6897,
626488,,Surface,21,Image 1,1,6898,
4.76432e+06,,Surface,21,Image 1,1,6899,
7.98516e+06,,Surface,21,Image 1,1,6900,
698131,,Surface,21,Image 1,1,6901,
281407,,Surface,21,Image 1,1,6902,
3.30391e+06,,Surface,21,Image 1,1,6904,
4.76658e+06,,Surface,21,Image 1,1,6905,
800648,,Surface,21,Image 1,1,6906,
2.63746e+07,,Surface,21,Image 1,1,6907,
1.20134e+07,,Surface,21,Image 1,1,6908,
3.30587e+06,,Surface,21,Image 1,1,6909,
