
Intensity Median Ch=3 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
425.5,,Surface,3,Image 1,1,6721,
446.5,,Surface,3,Image 1,1,6722,
471.5,,Surface,3,Image 1,1,6723,
660,,Surface,3,Image 1,1,6724,
435.75,,Surface,3,Image 1,1,6725,
427.5,,Surface,3,Image 1,1,6726,
411.25,,Surface,3,Image 1,1,6728,
461.5,,Surface,3,Image 1,1,6729,
597.5,,Surface,3,Image 1,1,6730,
497,,Surface,3,Image 1,1,6731,
436.5,,Surface,3,Image 1,1,6732,
451.25,,Surface,3,Image 1,1,6733,
7168,,Surface,3,Image 1,1,6734,
422.75,,Surface,3,Image 1,1,6735,
489,,Surface,3,Image 1,1,6736,
502,,Surface,3,Image 1,1,6737,
454,,Surface,3,Image 1,1,6738,
718,,Surface,3,Image 1,1,6739,
819,,Surface,3,Image 1,1,6740,
595,,Surface,3,Image 1,1,6741,
469,,Surface,3,Image 1,1,6742,
450.25,,Surface,3,Image 1,1,6743,
507,,Surface,3,Image 1,1,6744,
493.5,,Surface,3,Image 1,1,6745,
756,,Surface,3,Image 1,1,6746,
601.75,,Surface,3,Image 1,1,6747,
605,,Surface,3,Image 1,1,6748,
551.5,,Surface,3,Image 1,1,6749,
386.75,,Surface,3,Image 1,1,6750,
483.5,,Surface,3,Image 1,1,6751,
1162,,Surface,3,Image 1,1,6752,
542,,Surface,3,Image 1,1,6753,
421.25,,Surface,3,Image 1,1,6754,
393.625,,Surface,3,Image 1,1,6755,
593,,Surface,3,Image 1,1,6756,
413,,Surface,3,Image 1,1,6757,
558,,Surface,3,Image 1,1,6758,
430.5,,Surface,3,Image 1,1,6760,
426.5,,Surface,3,Image 1,1,6761,
397.25,,Surface,3,Image 1,1,6762,
518,,Surface,3,Image 1,1,6763,
377.75,,Surface,3,Image 1,1,6764,
439,,Surface,3,Image 1,1,6765,
365.5,,Surface,3,Image 1,1,6766,
481,,Surface,3,Image 1,1,6767,
431,,Surface,3,Image 1,1,6768,
914,,Surface,3,Image 1,1,6770,
776,,Surface,3,Image 1,1,6771,
335.75,,Surface,3,Image 1,1,6772,
467,,Surface,3,Image 1,1,6773,
372.25,,Surface,3,Image 1,1,6774,
445,,Surface,3,Image 1,1,6775,
358.75,,Surface,3,Image 1,1,6776,
559,,Surface,3,Image 1,1,6777,
678,,Surface,3,Image 1,1,6778,
543,,Surface,3,Image 1,1,6781,
878,,Surface,3,Image 1,1,6782,
571,,Surface,3,Image 1,1,6783,
549,,Surface,3,Image 1,1,6784,
401.625,,Surface,3,Image 1,1,6785,
503.5,,Surface,3,Image 1,1,6786,
530,,Surface,3,Image 1,1,6787,
766,,Surface,3,Image 1,1,6788,
381.75,,Surface,3,Image 1,1,6789,
521,,Surface,3,Image 1,1,6790,
809,,Surface,3,Image 1,1,6791,
471.25,,Surface,3,Image 1,1,6792,
508,,Surface,3,Image 1,1,6793,
596,,Surface,3,Image 1,1,6794,
496.5,,Surface,3,Image 1,1,6795,
555,,Surface,3,Image 1,1,6796,
589,,Surface,3,Image 1,1,6797,
406.25,,Surface,3,Image 1,1,6798,
424.25,,Surface,3,Image 1,1,6799,
482.5,,Surface,3,Image 1,1,6800,
400.75,,Surface,3,Image 1,1,6801,
396.25,,Surface,3,Image 1,1,6802,
548.5,,Surface,3,Image 1,1,6803,
435,,Surface,3,Image 1,1,6804,
485.25,,Surface,3,Image 1,1,6805,
2408,,Surface,3,Image 1,1,6806,
437,,Surface,3,Image 1,1,6807,
409.25,,Surface,3,Image 1,1,6808,
584.5,,Surface,3,Image 1,1,6810,
537.25,,Surface,3,Image 1,1,6811,
474,,Surface,3,Image 1,1,6812,
556,,Surface,3,Image 1,1,6813,
479.5,,Surface,3,Image 1,1,6814,
530,,Surface,3,Image 1,1,6815,
631.75,,Surface,3,Image 1,1,6816,
408.5,,Surface,3,Image 1,1,6817,
675.5,,Surface,3,Image 1,1,6819,
704,,Surface,3,Image 1,1,6820,
529.5,,Surface,3,Image 1,1,6821,
966,,Surface,3,Image 1,1,6822,
422.5,,Surface,3,Image 1,1,6823,
526.25,,Surface,3,Image 1,1,6824,
402.5,,Surface,3,Image 1,1,6825,
533,,Surface,3,Image 1,1,6826,
407,,Surface,3,Image 1,1,6827,
461,,Surface,3,Image 1,1,6828,
494.5,,Surface,3,Image 1,1,6829,
384.25,,Surface,3,Image 1,1,6830,
1472,,Surface,3,Image 1,1,6831,
420.5,,Surface,3,Image 1,1,6832,
379.75,,Surface,3,Image 1,1,6833,
393.5,,Surface,3,Image 1,1,6834,
388.75,,Surface,3,Image 1,1,6836,
550.5,,Surface,3,Image 1,1,6837,
1704,,Surface,3,Image 1,1,6838,
457,,Surface,3,Image 1,1,6840,
3060,,Surface,3,Image 1,1,6841,
396.5,,Surface,3,Image 1,1,6842,
459,,Surface,3,Image 1,1,6843,
487,,Surface,3,Image 1,1,6844,
982,,Surface,3,Image 1,1,6845,
662,,Surface,3,Image 1,1,6846,
357.25,,Surface,3,Image 1,1,6847,
3104,,Surface,3,Image 1,1,6849,
466.5,,Surface,3,Image 1,1,6850,
576,,Surface,3,Image 1,1,6851,
382.5,,Surface,3,Image 1,1,6852,
415.5,,Surface,3,Image 1,1,6853,
432.5,,Surface,3,Image 1,1,6855,
550,,Surface,3,Image 1,1,6856,
472.5,,Surface,3,Image 1,1,6857,
557,,Surface,3,Image 1,1,6858,
614,,Surface,3,Image 1,1,6859,
486.25,,Surface,3,Image 1,1,6860,
443.5,,Surface,3,Image 1,1,6861,
1591,,Surface,3,Image 1,1,6862,
691,,Surface,3,Image 1,1,6863,
439,,Surface,3,Image 1,1,6864,
418.75,,Surface,3,Image 1,1,6866,
423.75,,Surface,3,Image 1,1,6867,
378.25,,Surface,3,Image 1,1,6868,
462.5,,Surface,3,Image 1,1,6869,
358.25,,Surface,3,Image 1,1,6870,
393.5,,Surface,3,Image 1,1,6871,
641,,Surface,3,Image 1,1,6872,
854,,Surface,3,Image 1,1,6873,
602,,Surface,3,Image 1,1,6874,
387,,Surface,3,Image 1,1,6875,
397.75,,Surface,3,Image 1,1,6877,
635,,Surface,3,Image 1,1,6878,
367.25,,Surface,3,Image 1,1,6879,
492.5,,Surface,3,Image 1,1,6880,
578.5,,Surface,3,Image 1,1,6881,
684,,Surface,3,Image 1,1,6882,
643,,Surface,3,Image 1,1,6884,
