
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,ID,
11.583,µm,Surface,Image 1,1,7368,
193.053,µm,Surface,Image 1,1,7369,
134.531,µm,Surface,Image 1,1,7370,
11.5544,µm,Surface,Image 1,1,7371,
135.624,µm,Surface,Image 1,1,7372,
53.8966,µm,Surface,Image 1,1,7373,
88.6459,µm,Surface,Image 1,1,7374,
17.8018,µm,Surface,Image 1,1,7375,
133.967,µm,Surface,Image 1,1,7376,
166.016,µm,Surface,Image 1,1,7377,
180.567,µm,Surface,Image 1,1,7378,
133.167,µm,Surface,Image 1,1,7380,
134.553,µm,Surface,Image 1,1,7381,
133.991,µm,Surface,Image 1,1,7382,
130.018,µm,Surface,Image 1,1,7383,
152.224,µm,Surface,Image 1,1,7384,
12.1549,µm,Surface,Image 1,1,7385,
128.422,µm,Surface,Image 1,1,7386,
61.751,µm,Surface,Image 1,1,7387,
22.2741,µm,Surface,Image 1,1,7388,
147.481,µm,Surface,Image 1,1,7389,
168.945,µm,Surface,Image 1,1,7390,
86.1172,µm,Surface,Image 1,1,7391,
82.0728,µm,Surface,Image 1,1,7392,
155.311,µm,Surface,Image 1,1,7393,
8.47083,µm,Surface,Image 1,1,7394,
137.338,µm,Surface,Image 1,1,7395,
142.13,µm,Surface,Image 1,1,7396,
138.746,µm,Surface,Image 1,1,7397,
83.5526,µm,Surface,Image 1,1,7398,
8.40601,µm,Surface,Image 1,1,7399,
189.46,µm,Surface,Image 1,1,7400,
167.985,µm,Surface,Image 1,1,7401,
49.1238,µm,Surface,Image 1,1,7402,
163.913,µm,Surface,Image 1,1,7403,
163.758,µm,Surface,Image 1,1,7404,
169.049,µm,Surface,Image 1,1,7405,
166.495,µm,Surface,Image 1,1,7406,
70.7165,µm,Surface,Image 1,1,7407,
58.7113,µm,Surface,Image 1,1,7408,
160.043,µm,Surface,Image 1,1,7410,
128.386,µm,Surface,Image 1,1,7411,
84.1426,µm,Surface,Image 1,1,7412,
115.249,µm,Surface,Image 1,1,7413,
11.9094,µm,Surface,Image 1,1,7414,
120.832,µm,Surface,Image 1,1,7415,
73.5825,µm,Surface,Image 1,1,7416,
138.556,µm,Surface,Image 1,1,7417,
177.884,µm,Surface,Image 1,1,7418,
105.684,µm,Surface,Image 1,1,7419,
64.8156,µm,Surface,Image 1,1,7420,
12.2698,µm,Surface,Image 1,1,7421,
87.2479,µm,Surface,Image 1,1,7422,
98.4327,µm,Surface,Image 1,1,7423,
63.1373,µm,Surface,Image 1,1,7424,
141.996,µm,Surface,Image 1,1,7425,
161.895,µm,Surface,Image 1,1,7426,
149.675,µm,Surface,Image 1,1,7427,
169.836,µm,Surface,Image 1,1,7428,
125.043,µm,Surface,Image 1,1,7429,
9.98328,µm,Surface,Image 1,1,7430,
31.0927,µm,Surface,Image 1,1,7431,
63.9253,µm,Surface,Image 1,1,7432,
196.762,µm,Surface,Image 1,1,7433,
38.2111,µm,Surface,Image 1,1,7434,
154.189,µm,Surface,Image 1,1,7435,
169.279,µm,Surface,Image 1,1,7436,
145.77,µm,Surface,Image 1,1,7437,
120.237,µm,Surface,Image 1,1,7438,
147.803,µm,Surface,Image 1,1,7439,
92.8715,µm,Surface,Image 1,1,7440,
182.729,µm,Surface,Image 1,1,7441,
142.46,µm,Surface,Image 1,1,7442,
22.8157,µm,Surface,Image 1,1,7443,
96.1053,µm,Surface,Image 1,1,7444,
78.5522,µm,Surface,Image 1,1,7445,
7.47101,µm,Surface,Image 1,1,7446,
132.097,µm,Surface,Image 1,1,7447,
137.175,µm,Surface,Image 1,1,7448,
81.0771,µm,Surface,Image 1,1,7449,
170.88,µm,Surface,Image 1,1,7450,
183.583,µm,Surface,Image 1,1,7451,
178.13,µm,Surface,Image 1,1,7452,
62.5134,µm,Surface,Image 1,1,7453,
195.356,µm,Surface,Image 1,1,7454,
126.907,µm,Surface,Image 1,1,7455,
146.553,µm,Surface,Image 1,1,7456,
179.905,µm,Surface,Image 1,1,7457,
88.6479,µm,Surface,Image 1,1,7458,
160.284,µm,Surface,Image 1,1,7459,
193.912,µm,Surface,Image 1,1,7460,
132.275,µm,Surface,Image 1,1,7462,
176.887,µm,Surface,Image 1,1,7463,
56.353,µm,Surface,Image 1,1,7464,
165.333,µm,Surface,Image 1,1,7465,
189.426,µm,Surface,Image 1,1,7466,
133.632,µm,Surface,Image 1,1,7467,
61.803,µm,Surface,Image 1,1,7468,
192.536,µm,Surface,Image 1,1,7469,
96.1627,µm,Surface,Image 1,1,7470,
184.412,µm,Surface,Image 1,1,7471,
154.17,µm,Surface,Image 1,1,7472,
11.4324,µm,Surface,Image 1,1,7473,
168.484,µm,Surface,Image 1,1,7474,
192.007,µm,Surface,Image 1,1,7475,
88.6115,µm,Surface,Image 1,1,7476,
56.6517,µm,Surface,Image 1,1,7477,
123.643,µm,Surface,Image 1,1,7478,
15.0065,µm,Surface,Image 1,1,7479,
73.3926,µm,Surface,Image 1,1,7480,
63.4532,µm,Surface,Image 1,1,7481,
170.705,µm,Surface,Image 1,1,7482,
65.7265,µm,Surface,Image 1,1,7483,
181.648,µm,Surface,Image 1,1,7484,
148.612,µm,Surface,Image 1,1,7485,
176.105,µm,Surface,Image 1,1,7486,
106.121,µm,Surface,Image 1,1,7487,
66.2736,µm,Surface,Image 1,1,7488,
106.364,µm,Surface,Image 1,1,7489,
91.7038,µm,Surface,Image 1,1,7490,
210.799,µm,Surface,Image 1,1,7491,
192.7,µm,Surface,Image 1,1,7492,
26.7716,µm,Surface,Image 1,1,7493,
124.833,µm,Surface,Image 1,1,7494,
106.55,µm,Surface,Image 1,1,7495,
12.1509,µm,Surface,Image 1,1,7496,
152.48,µm,Surface,Image 1,1,7497,
58.4171,µm,Surface,Image 1,1,7498,
107.359,µm,Surface,Image 1,1,7500,
113.806,µm,Surface,Image 1,1,7501,
72.1559,µm,Surface,Image 1,1,7502,
107.923,µm,Surface,Image 1,1,7503,
9.69208,µm,Surface,Image 1,1,7504,
54.8589,µm,Surface,Image 1,1,7505,
12.7568,µm,Surface,Image 1,1,7506,
213.901,µm,Surface,Image 1,1,7507,
154.512,µm,Surface,Image 1,1,7508,
129.608,µm,Surface,Image 1,1,7509,
139.628,µm,Surface,Image 1,1,7510,
75.1251,µm,Surface,Image 1,1,7511,
70.2442,µm,Surface,Image 1,1,7512,
111.104,µm,Surface,Image 1,1,7513,
68.7511,µm,Surface,Image 1,1,7514,
173.71,µm,Surface,Image 1,1,7516,
193.894,µm,Surface,Image 1,1,7517,
24.5252,µm,Surface,Image 1,1,7518,
193.039,µm,Surface,Image 1,1,7519,
112.495,µm,Surface,Image 1,1,7520,
199.329,µm,Surface,Image 1,1,7521,
8.07111,µm,Surface,Image 1,1,7522,
193.643,µm,Surface,Image 1,1,7523,
69.54,µm,Surface,Image 1,1,7524,
54.5454,µm,Surface,Image 1,1,7525,
45.4305,µm,Surface,Image 1,1,7526,
59.466,µm,Surface,Image 1,1,7527,
192.745,µm,Surface,Image 1,1,7528,
174.687,µm,Surface,Image 1,1,7529,
48.2408,µm,Surface,Image 1,1,7530,
10.0302,µm,Surface,Image 1,1,7531,
171.032,µm,Surface,Image 1,1,7532,
5.81134,µm,Surface,Image 1,1,7534,
198.438,µm,Surface,Image 1,1,7535,
46.3237,µm,Surface,Image 1,1,7536,
188.313,µm,Surface,Image 1,1,7537,
190.906,µm,Surface,Image 1,1,7538,
110.7,µm,Surface,Image 1,1,7539,
153.306,µm,Surface,Image 1,1,7540,
25.4991,µm,Surface,Image 1,1,7541,
200.767,µm,Surface,Image 1,1,7542,
89.2026,µm,Surface,Image 1,1,7544,
82.1555,µm,Surface,Image 1,1,7546,
169.647,µm,Surface,Image 1,1,7547,
163.648,µm,Surface,Image 1,1,7548,
151.562,µm,Surface,Image 1,1,7549,
51.8862,µm,Surface,Image 1,1,7550,
35.9045,µm,Surface,Image 1,1,7552,
196.193,µm,Surface,Image 1,1,7554,
31.7237,µm,Surface,Image 1,1,7555,
27.2368,µm,Surface,Image 1,1,7556,
137.155,µm,Surface,Image 1,1,7557,
127.632,µm,Surface,Image 1,1,7559,
172.63,µm,Surface,Image 1,1,7560,
189.482,µm,Surface,Image 1,1,7561,
178.841,µm,Surface,Image 1,1,7562,
50.2016,µm,Surface,Image 1,1,7563,
186.279,µm,Surface,Image 1,1,7564,
195.313,µm,Surface,Image 1,1,7565,
64.5074,µm,Surface,Image 1,1,7566,
32.3563,µm,Surface,Image 1,1,7567,
32.6631,µm,Surface,Image 1,1,7568,
69.2894,µm,Surface,Image 1,1,7570,
217.916,µm,Surface,Image 1,1,7571,
186.635,µm,Surface,Image 1,1,7572,
12.2211,µm,Surface,Image 1,1,7573,
159.487,µm,Surface,Image 1,1,7574,
144.74,µm,Surface,Image 1,1,7575,
91.7554,µm,Surface,Image 1,1,7576,
157.559,µm,Surface,Image 1,1,7577,
9.66553,µm,Surface,Image 1,1,7578,
152.673,µm,Surface,Image 1,1,7579,
126.17,µm,Surface,Image 1,1,7580,
216.226,µm,Surface,Image 1,1,7581,
16.0298,µm,Surface,Image 1,1,7582,
215.563,µm,Surface,Image 1,1,7583,
204.927,µm,Surface,Image 1,1,7584,
182.753,µm,Surface,Image 1,1,7585,
64.8641,µm,Surface,Image 1,1,7586,
211.818,µm,Surface,Image 1,1,7587,
141.812,µm,Surface,Image 1,1,7588,
90.2786,µm,Surface,Image 1,1,7590,
181.593,µm,Surface,Image 1,1,7591,
12.2325,µm,Surface,Image 1,1,7592,
122.864,µm,Surface,Image 1,1,7594,
135.208,µm,Surface,Image 1,1,7596,
26.5044,µm,Surface,Image 1,1,7597,
216.089,µm,Surface,Image 1,1,7598,
102.871,µm,Surface,Image 1,1,7599,
204.243,µm,Surface,Image 1,1,7600,
127.266,µm,Surface,Image 1,1,7602,
36.4777,µm,Surface,Image 1,1,7603,
24.785,µm,Surface,Image 1,1,7604,
75.5073,µm,Surface,Image 1,1,7605,
123.371,µm,Surface,Image 1,1,7606,
55.8251,µm,Surface,Image 1,1,7609,
71.3742,µm,Surface,Image 1,1,7610,
122.111,µm,Surface,Image 1,1,7611,
71.8982,µm,Surface,Image 1,1,7612,
173.3,µm,Surface,Image 1,1,7613,
157.775,µm,Surface,Image 1,1,7614,
13.5054,µm,Surface,Image 1,1,7615,
210.481,µm,Surface,Image 1,1,7616,
80.1822,µm,Surface,Image 1,1,7617,
173.778,µm,Surface,Image 1,1,7619,
28.1542,µm,Surface,Image 1,1,7620,
207.72,µm,Surface,Image 1,1,7621,
11.2872,µm,Surface,Image 1,1,7622,
87.0444,µm,Surface,Image 1,1,7623,
216.029,µm,Surface,Image 1,1,7624,
36.7302,µm,Surface,Image 1,1,7625,
186.545,µm,Surface,Image 1,1,7626,
155.573,µm,Surface,Image 1,1,7628,
175.293,µm,Surface,Image 1,1,7629,
100.065,µm,Surface,Image 1,1,7630,
8.2713,µm,Surface,Image 1,1,7631,
130.087,µm,Surface,Image 1,1,7632,
22.2985,µm,Surface,Image 1,1,7633,
42.2487,µm,Surface,Image 1,1,7634,
163.925,µm,Surface,Image 1,1,7636,
90.2242,µm,Surface,Image 1,1,7637,
73.4861,µm,Surface,Image 1,1,7638,
96.2569,µm,Surface,Image 1,1,7639,
180.78,µm,Surface,Image 1,1,7640,
21.3735,µm,Surface,Image 1,1,7641,
145.44,µm,Surface,Image 1,1,7642,
91.1423,µm,Surface,Image 1,1,7644,
224.162,µm,Surface,Image 1,1,7645,
145.452,µm,Surface,Image 1,1,7646,
92.1402,µm,Surface,Image 1,1,7647,
33.1946,µm,Surface,Image 1,1,7648,
91.7489,µm,Surface,Image 1,1,7649,
17.1958,µm,Surface,Image 1,1,7650,
45.8159,µm,Surface,Image 1,1,7652,
95.9465,µm,Surface,Image 1,1,7653,
65.7152,µm,Surface,Image 1,1,7654,
170.876,µm,Surface,Image 1,1,7655,
177.829,µm,Surface,Image 1,1,7656,
150.733,µm,Surface,Image 1,1,7657,
184.713,µm,Surface,Image 1,1,7658,
138.165,µm,Surface,Image 1,1,7659,
183.572,µm,Surface,Image 1,1,7661,
82.2761,µm,Surface,Image 1,1,7662,
203.474,µm,Surface,Image 1,1,7663,
214.41,µm,Surface,Image 1,1,7664,
141.278,µm,Surface,Image 1,1,7665,
138.849,µm,Surface,Image 1,1,7666,
44.3929,µm,Surface,Image 1,1,7667,
186.377,µm,Surface,Image 1,1,7668,
91.4074,µm,Surface,Image 1,1,7669,
211.543,µm,Surface,Image 1,1,7670,
103.007,µm,Surface,Image 1,1,7671,
32.8158,µm,Surface,Image 1,1,7672,
180.805,µm,Surface,Image 1,1,7673,
139.882,µm,Surface,Image 1,1,7675,
81.9305,µm,Surface,Image 1,1,7676,
73.9826,µm,Surface,Image 1,1,7678,
180.376,µm,Surface,Image 1,1,7679,
30.8781,µm,Surface,Image 1,1,7680,
103.289,µm,Surface,Image 1,1,7681,
105.241,µm,Surface,Image 1,1,7682,
85.0563,µm,Surface,Image 1,1,7683,
50.825,µm,Surface,Image 1,1,7684,
118.056,µm,Surface,Image 1,1,7685,
81.6505,µm,Surface,Image 1,1,7686,
156.909,µm,Surface,Image 1,1,7687,
110.441,µm,Surface,Image 1,1,7688,
195.342,µm,Surface,Image 1,1,7689,
204.588,µm,Surface,Image 1,1,7690,
26.9796,µm,Surface,Image 1,1,7692,
8.47546,µm,Surface,Image 1,1,7694,
140.682,µm,Surface,Image 1,1,7695,
127.626,µm,Surface,Image 1,1,7696,
145.233,µm,Surface,Image 1,1,7697,
241.479,µm,Surface,Image 1,1,7698,
213.612,µm,Surface,Image 1,1,7699,
115.251,µm,Surface,Image 1,1,7700,
154.091,µm,Surface,Image 1,1,7701,
165.603,µm,Surface,Image 1,1,7702,
181.915,µm,Surface,Image 1,1,7703,
175.191,µm,Surface,Image 1,1,7704,
198.92,µm,Surface,Image 1,1,7705,
144.742,µm,Surface,Image 1,1,7706,
83.0984,µm,Surface,Image 1,1,7707,
18.0199,µm,Surface,Image 1,1,7708,
136.555,µm,Surface,Image 1,1,7709,
70.5021,µm,Surface,Image 1,1,7710,
26.7321,µm,Surface,Image 1,1,7711,
67.6066,µm,Surface,Image 1,1,7712,
206.224,µm,Surface,Image 1,1,7713,
178.291,µm,Surface,Image 1,1,7714,
142.982,µm,Surface,Image 1,1,7715,
190.22,µm,Surface,Image 1,1,7716,
18.7793,µm,Surface,Image 1,1,7717,
237.618,µm,Surface,Image 1,1,7718,
193.003,µm,Surface,Image 1,1,7719,
49.9299,µm,Surface,Image 1,1,7720,
144.98,µm,Surface,Image 1,1,7721,
44.6759,µm,Surface,Image 1,1,7722,
184.627,µm,Surface,Image 1,1,7723,
45.0342,µm,Surface,Image 1,1,7724,
148.512,µm,Surface,Image 1,1,7726,
174.611,µm,Surface,Image 1,1,7727,
104.121,µm,Surface,Image 1,1,7728,
61.6556,µm,Surface,Image 1,1,7729,
16.1216,µm,Surface,Image 1,1,7730,
96.9806,µm,Surface,Image 1,1,7731,
62.5912,µm,Surface,Image 1,1,7732,
176.718,µm,Surface,Image 1,1,7734,
17.2416,µm,Surface,Image 1,1,7735,
181.898,µm,Surface,Image 1,1,7736,
168.158,µm,Surface,Image 1,1,7738,
16.9564,µm,Surface,Image 1,1,7739,
68.9839,µm,Surface,Image 1,1,7740,
79.7106,µm,Surface,Image 1,1,7741,
81.5898,µm,Surface,Image 1,1,7742,
213.806,µm,Surface,Image 1,1,7743,
223.325,µm,Surface,Image 1,1,7745,
169.294,µm,Surface,Image 1,1,7746,
100.371,µm,Surface,Image 1,1,7747,
15.5895,µm,Surface,Image 1,1,7749,
12.1746,µm,Surface,Image 1,1,7750,
69.8585,µm,Surface,Image 1,1,7751,
62.5383,µm,Surface,Image 1,1,7752,
75.5129,µm,Surface,Image 1,1,7753,
102.903,µm,Surface,Image 1,1,7754,
165.906,µm,Surface,Image 1,1,7755,
96.6957,µm,Surface,Image 1,1,7756,
8.29596,µm,Surface,Image 1,1,7757,
170.142,µm,Surface,Image 1,1,7758,
128.093,µm,Surface,Image 1,1,7759,
214.277,µm,Surface,Image 1,1,7760,
203.692,µm,Surface,Image 1,1,7761,
36.5756,µm,Surface,Image 1,1,7762,
13.3095,µm,Surface,Image 1,1,7763,
202.679,µm,Surface,Image 1,1,7764,
49.9277,µm,Surface,Image 1,1,7765,
191.879,µm,Surface,Image 1,1,7766,
52.5037,µm,Surface,Image 1,1,7767,
44.0351,µm,Surface,Image 1,1,7768,
36.5283,µm,Surface,Image 1,1,7769,
19.7657,µm,Surface,Image 1,1,7770,
237.564,µm,Surface,Image 1,1,7771,
190.232,µm,Surface,Image 1,1,7772,
145.26,µm,Surface,Image 1,1,7773,
196.378,µm,Surface,Image 1,1,7774,
233.145,µm,Surface,Image 1,1,7775,
26.8049,µm,Surface,Image 1,1,7776,
221.868,µm,Surface,Image 1,1,7777,
91.3788,µm,Surface,Image 1,1,7778,
169.725,µm,Surface,Image 1,1,7779,
65.8977,µm,Surface,Image 1,1,7780,
64.9291,µm,Surface,Image 1,1,7781,
55.9937,µm,Surface,Image 1,1,7782,
60.959,µm,Surface,Image 1,1,7783,
188.597,µm,Surface,Image 1,1,7784,
208.164,µm,Surface,Image 1,1,7785,
145.194,µm,Surface,Image 1,1,7786,
218.311,µm,Surface,Image 1,1,7787,
194.926,µm,Surface,Image 1,1,7788,
141.881,µm,Surface,Image 1,1,7789,
33.4221,µm,Surface,Image 1,1,7790,
207.356,µm,Surface,Image 1,1,7791,
179.495,µm,Surface,Image 1,1,7793,
190.29,µm,Surface,Image 1,1,7794,
72.6901,µm,Surface,Image 1,1,7796,
22.7335,µm,Surface,Image 1,1,7797,
201.194,µm,Surface,Image 1,1,7798,
189.683,µm,Surface,Image 1,1,7800,
32.6031,µm,Surface,Image 1,1,7801,
114.445,µm,Surface,Image 1,1,7802,
197.189,µm,Surface,Image 1,1,7803,
30.9454,µm,Surface,Image 1,1,7804,
100.468,µm,Surface,Image 1,1,7805,
173.033,µm,Surface,Image 1,1,7806,
193.095,µm,Surface,Image 1,1,7807,
48.8364,µm,Surface,Image 1,1,7808,
208.434,µm,Surface,Image 1,1,7810,
48.5648,µm,Surface,Image 1,1,7811,
56.8308,µm,Surface,Image 1,1,7812,
171.577,µm,Surface,Image 1,1,7813,
183.275,µm,Surface,Image 1,1,7814,
68.1682,µm,Surface,Image 1,1,7815,
218.575,µm,Surface,Image 1,1,7816,
226.176,µm,Surface,Image 1,1,7817,
29.1251,µm,Surface,Image 1,1,7818,
124.812,µm,Surface,Image 1,1,7819,
77.2993,µm,Surface,Image 1,1,7820,
67.5682,µm,Surface,Image 1,1,7821,
199.247,µm,Surface,Image 1,1,7822,
147.157,µm,Surface,Image 1,1,7823,
222.833,µm,Surface,Image 1,1,7824,
143.721,µm,Surface,Image 1,1,7825,
105.195,µm,Surface,Image 1,1,7826,
59.7969,µm,Surface,Image 1,1,7827,
233.956,µm,Surface,Image 1,1,7828,
186.168,µm,Surface,Image 1,1,7830,
26.7662,µm,Surface,Image 1,1,7832,
24.9509,µm,Surface,Image 1,1,7833,
204.744,µm,Surface,Image 1,1,7835,
122.29,µm,Surface,Image 1,1,7836,
146.634,µm,Surface,Image 1,1,7838,
181.899,µm,Surface,Image 1,1,7839,
101.669,µm,Surface,Image 1,1,7840,
17.2364,µm,Surface,Image 1,1,7841,
42.4092,µm,Surface,Image 1,1,7842,
105.392,µm,Surface,Image 1,1,7843,
71.9074,µm,Surface,Image 1,1,7844,
81.3416,µm,Surface,Image 1,1,7845,
247.852,µm,Surface,Image 1,1,7846,
39.0782,µm,Surface,Image 1,1,7847,
113.43,µm,Surface,Image 1,1,7848,
212.366,µm,Surface,Image 1,1,7849,
74.6153,µm,Surface,Image 1,1,7850,
208.764,µm,Surface,Image 1,1,7851,
77.3575,µm,Surface,Image 1,1,7852,
86.6644,µm,Surface,Image 1,1,7853,
237.65,µm,Surface,Image 1,1,7854,
27.0311,µm,Surface,Image 1,1,7855,
20.0414,µm,Surface,Image 1,1,7856,
40.2181,µm,Surface,Image 1,1,7857,
44.9316,µm,Surface,Image 1,1,7858,
63.9755,µm,Surface,Image 1,1,7859,
216.84,µm,Surface,Image 1,1,7860,
34.4536,µm,Surface,Image 1,1,7861,
172.917,µm,Surface,Image 1,1,7862,
19.6447,µm,Surface,Image 1,1,7863,
249.146,µm,Surface,Image 1,1,7864,
47.7923,µm,Surface,Image 1,1,7865,
136.444,µm,Surface,Image 1,1,7866,
190.281,µm,Surface,Image 1,1,7867,
11.6897,µm,Surface,Image 1,1,7868,
239.088,µm,Surface,Image 1,1,7869,
83.3596,µm,Surface,Image 1,1,7870,
96.3519,µm,Surface,Image 1,1,7871,
118.637,µm,Surface,Image 1,1,7872,
128.144,µm,Surface,Image 1,1,7873,
53.9106,µm,Surface,Image 1,1,7874,
38.5377,µm,Surface,Image 1,1,7875,
33.4424,µm,Surface,Image 1,1,7876,
99.2581,µm,Surface,Image 1,1,7877,
97.3094,µm,Surface,Image 1,1,7878,
221.349,µm,Surface,Image 1,1,7879,
44.9319,µm,Surface,Image 1,1,7880,
104.158,µm,Surface,Image 1,1,7881,
207.077,µm,Surface,Image 1,1,7882,
149.692,µm,Surface,Image 1,1,7883,
64.812,µm,Surface,Image 1,1,7884,
108,µm,Surface,Image 1,1,7885,
176.387,µm,Surface,Image 1,1,7886,
176.019,µm,Surface,Image 1,1,7888,
226.634,µm,Surface,Image 1,1,7889,
248.904,µm,Surface,Image 1,1,7890,
104.355,µm,Surface,Image 1,1,7891,
139.6,µm,Surface,Image 1,1,7892,
193.819,µm,Surface,Image 1,1,7893,
11.9907,µm,Surface,Image 1,1,7894,
146.242,µm,Surface,Image 1,1,7895,
182.52,µm,Surface,Image 1,1,7896,
190.012,µm,Surface,Image 1,1,7897,
20.7033,µm,Surface,Image 1,1,7898,
207.951,µm,Surface,Image 1,1,7899,
252.733,µm,Surface,Image 1,1,7900,
210.98,µm,Surface,Image 1,1,7901,
251.408,µm,Surface,Image 1,1,7902,
210.762,µm,Surface,Image 1,1,7903,
209.429,µm,Surface,Image 1,1,7904,
98.783,µm,Surface,Image 1,1,7905,
176.523,µm,Surface,Image 1,1,7906,
50.7701,µm,Surface,Image 1,1,7907,
143.189,µm,Surface,Image 1,1,7908,
226.122,µm,Surface,Image 1,1,7909,
99.8492,µm,Surface,Image 1,1,7910,
199.049,µm,Surface,Image 1,1,7911,
55.5963,µm,Surface,Image 1,1,7912,
181.405,µm,Surface,Image 1,1,7913,
196.488,µm,Surface,Image 1,1,7914,
48.1066,µm,Surface,Image 1,1,7915,
58.3834,µm,Surface,Image 1,1,7916,
146.899,µm,Surface,Image 1,1,7917,
71.0485,µm,Surface,Image 1,1,7918,
95.4043,µm,Surface,Image 1,1,7919,
50.4214,µm,Surface,Image 1,1,7920,
49.4111,µm,Surface,Image 1,1,7921,
220.798,µm,Surface,Image 1,1,7922,
141.316,µm,Surface,Image 1,1,7924,
201.999,µm,Surface,Image 1,1,7926,
113.172,µm,Surface,Image 1,1,7927,
54.0156,µm,Surface,Image 1,1,7928,
201.136,µm,Surface,Image 1,1,7930,
82.3058,µm,Surface,Image 1,1,7931,
241.78,µm,Surface,Image 1,1,7932,
115.838,µm,Surface,Image 1,1,7933,
216.265,µm,Surface,Image 1,1,7934,
239.35,µm,Surface,Image 1,1,7935,
49.1193,µm,Surface,Image 1,1,7936,
129.497,µm,Surface,Image 1,1,7937,
93.4019,µm,Surface,Image 1,1,7938,
5.66888,µm,Surface,Image 1,1,7939,
35.1436,µm,Surface,Image 1,1,7940,
156.395,µm,Surface,Image 1,1,7941,
12.4245,µm,Surface,Image 1,1,7942,
261.616,µm,Surface,Image 1,1,7943,
189.706,µm,Surface,Image 1,1,7944,
12.8328,µm,Surface,Image 1,1,7945,
38.0053,µm,Surface,Image 1,1,7946,
111.133,µm,Surface,Image 1,1,7947,
111.574,µm,Surface,Image 1,1,7948,
230.569,µm,Surface,Image 1,1,7949,
240.982,µm,Surface,Image 1,1,7950,
212.709,µm,Surface,Image 1,1,7951,
212.198,µm,Surface,Image 1,1,7952,
68.1934,µm,Surface,Image 1,1,7953,
50.9477,µm,Surface,Image 1,1,7954,
141.851,µm,Surface,Image 1,1,7956,
61.1668,µm,Surface,Image 1,1,7957,
99.627,µm,Surface,Image 1,1,7958,
229.579,µm,Surface,Image 1,1,7959,
48.9581,µm,Surface,Image 1,1,7960,
132.841,µm,Surface,Image 1,1,7961,
137.865,µm,Surface,Image 1,1,7962,
113.831,µm,Surface,Image 1,1,7963,
50.8108,µm,Surface,Image 1,1,7964,
79.8858,µm,Surface,Image 1,1,7965,
179.045,µm,Surface,Image 1,1,7966,
102.858,µm,Surface,Image 1,1,7967,
92.829,µm,Surface,Image 1,1,7968,
20.862,µm,Surface,Image 1,1,7969,
103.289,µm,Surface,Image 1,1,7970,
6.87427,µm,Surface,Image 1,1,7971,
216.897,µm,Surface,Image 1,1,7972,
13.9477,µm,Surface,Image 1,1,7973,
50.2595,µm,Surface,Image 1,1,7974,
40.7657,µm,Surface,Image 1,1,7976,
28.2506,µm,Surface,Image 1,1,7977,
7.66998,µm,Surface,Image 1,1,7978,
221.975,µm,Surface,Image 1,1,7979,
58.2958,µm,Surface,Image 1,1,7980,
63.4533,µm,Surface,Image 1,1,7981,
49.7128,µm,Surface,Image 1,1,7982,
113.794,µm,Surface,Image 1,1,7983,
78.2296,µm,Surface,Image 1,1,7984,
208.789,µm,Surface,Image 1,1,7985,
112.369,µm,Surface,Image 1,1,7986,
224.108,µm,Surface,Image 1,1,7987,
232.32,µm,Surface,Image 1,1,7988,
167.24,µm,Surface,Image 1,1,7989,
27.9338,µm,Surface,Image 1,1,7990,
106.229,µm,Surface,Image 1,1,7991,
249.934,µm,Surface,Image 1,1,7992,
240.232,µm,Surface,Image 1,1,7993,
115.549,µm,Surface,Image 1,1,7994,
262.619,µm,Surface,Image 1,1,7995,
142.101,µm,Surface,Image 1,1,7996,
80.5585,µm,Surface,Image 1,1,7997,
238.695,µm,Surface,Image 1,1,7999,
14.5665,µm,Surface,Image 1,1,8000,
92.804,µm,Surface,Image 1,1,8001,
222.791,µm,Surface,Image 1,1,8002,
90.4768,µm,Surface,Image 1,1,8003,
253.418,µm,Surface,Image 1,1,8004,
63.4147,µm,Surface,Image 1,1,8005,
8.04718,µm,Surface,Image 1,1,8006,
66.825,µm,Surface,Image 1,1,8007,
115.47,µm,Surface,Image 1,1,8008,
256.01,µm,Surface,Image 1,1,8009,
163.3,µm,Surface,Image 1,1,8010,
96.6957,µm,Surface,Image 1,1,8011,
139.632,µm,Surface,Image 1,1,8012,
76.8243,µm,Surface,Image 1,1,8013,
32.809,µm,Surface,Image 1,1,8014,
162.239,µm,Surface,Image 1,1,8015,
253.064,µm,Surface,Image 1,1,8016,
56.6816,µm,Surface,Image 1,1,8017,
181.032,µm,Surface,Image 1,1,8018,
231.676,µm,Surface,Image 1,1,8019,
60.0024,µm,Surface,Image 1,1,8020,
52.1702,µm,Surface,Image 1,1,8021,
33.1313,µm,Surface,Image 1,1,8022,
117.5,µm,Surface,Image 1,1,8023,
82.5219,µm,Surface,Image 1,1,8024,
75.2113,µm,Surface,Image 1,1,8025,
183.544,µm,Surface,Image 1,1,8026,
26.7774,µm,Surface,Image 1,1,8027,
95.0204,µm,Surface,Image 1,1,8028,
200.646,µm,Surface,Image 1,1,8029,
18.1439,µm,Surface,Image 1,1,8030,
133.365,µm,Surface,Image 1,1,8031,
86.8551,µm,Surface,Image 1,1,8032,
174.649,µm,Surface,Image 1,1,8033,
232.861,µm,Surface,Image 1,1,8034,
191.482,µm,Surface,Image 1,1,8035,
240.733,µm,Surface,Image 1,1,8036,
113.462,µm,Surface,Image 1,1,8037,
