
Intensity Sum Ch=10 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.52628e+06,,Surface,10,Image 1,1,6721,
975152,,Surface,10,Image 1,1,6722,
5.5693e+06,,Surface,10,Image 1,1,6723,
5.8543e+06,,Surface,10,Image 1,1,6724,
1.88422e+06,,Surface,10,Image 1,1,6725,
1.40413e+07,,Surface,10,Image 1,1,6726,
822795,,Surface,10,Image 1,1,6728,
975857,,Surface,10,Image 1,1,6729,
3.28805e+06,,Surface,10,Image 1,1,6730,
2.04995e+06,,Surface,10,Image 1,1,6731,
2.1723e+06,,Surface,10,Image 1,1,6732,
198571,,Surface,10,Image 1,1,6733,
9273,,Surface,10,Image 1,1,6734,
777102,,Surface,10,Image 1,1,6735,
797359,,Surface,10,Image 1,1,6736,
1.16051e+06,,Surface,10,Image 1,1,6737,
3.5017e+06,,Surface,10,Image 1,1,6738,
4.45533e+06,,Surface,10,Image 1,1,6739,
1.77758e+06,,Surface,10,Image 1,1,6740,
2.06593e+06,,Surface,10,Image 1,1,6741,
1.27359e+07,,Surface,10,Image 1,1,6742,
923572,,Surface,10,Image 1,1,6743,
4.6762e+06,,Surface,10,Image 1,1,6744,
3.46551e+06,,Surface,10,Image 1,1,6745,
19771,,Surface,10,Image 1,1,6746,
7322,,Surface,10,Image 1,1,6747,
114593,,Surface,10,Image 1,1,6748,
2.20341e+06,,Surface,10,Image 1,1,6749,
1.03754e+06,,Surface,10,Image 1,1,6750,
6.27054e+06,,Surface,10,Image 1,1,6751,
9331,,Surface,10,Image 1,1,6752,
7.45407e+06,,Surface,10,Image 1,1,6753,
472570,,Surface,10,Image 1,1,6754,
153196,,Surface,10,Image 1,1,6755,
4.49322e+06,,Surface,10,Image 1,1,6756,
2.77889e+06,,Surface,10,Image 1,1,6757,
35680,,Surface,10,Image 1,1,6758,
4.17832e+06,,Surface,10,Image 1,1,6760,
703065,,Surface,10,Image 1,1,6761,
587141,,Surface,10,Image 1,1,6762,
7.7121e+06,,Surface,10,Image 1,1,6763,
230562,,Surface,10,Image 1,1,6764,
1.87482e+07,,Surface,10,Image 1,1,6765,
1.56988e+06,,Surface,10,Image 1,1,6766,
2.06161e+06,,Surface,10,Image 1,1,6767,
1.07794e+06,,Surface,10,Image 1,1,6768,
1.80467e+06,,Surface,10,Image 1,1,6770,
328285,,Surface,10,Image 1,1,6771,
1.22225e+06,,Surface,10,Image 1,1,6772,
5.22341e+06,,Surface,10,Image 1,1,6773,
2.00576e+07,,Surface,10,Image 1,1,6774,
3.32394e+07,,Surface,10,Image 1,1,6775,
284560,,Surface,10,Image 1,1,6776,
169033,,Surface,10,Image 1,1,6777,
1.30186e+06,,Surface,10,Image 1,1,6778,
372629,,Surface,10,Image 1,1,6781,
199548,,Surface,10,Image 1,1,6782,
1.78285e+07,,Surface,10,Image 1,1,6783,
1.14203e+06,,Surface,10,Image 1,1,6784,
72080,,Surface,10,Image 1,1,6785,
615528,,Surface,10,Image 1,1,6786,
197905,,Surface,10,Image 1,1,6787,
1.17725e+07,,Surface,10,Image 1,1,6788,
36602,,Surface,10,Image 1,1,6789,
6.95866e+06,,Surface,10,Image 1,1,6790,
3.15087e+06,,Surface,10,Image 1,1,6791,
697918,,Surface,10,Image 1,1,6792,
975323,,Surface,10,Image 1,1,6793,
1.79757e+07,,Surface,10,Image 1,1,6794,
397518,,Surface,10,Image 1,1,6795,
4.30229e+06,,Surface,10,Image 1,1,6796,
2.36121e+06,,Surface,10,Image 1,1,6797,
1.52002e+06,,Surface,10,Image 1,1,6798,
846385,,Surface,10,Image 1,1,6799,
2.92778e+06,,Surface,10,Image 1,1,6800,
1.42676e+06,,Surface,10,Image 1,1,6801,
224194,,Surface,10,Image 1,1,6802,
1.09888e+07,,Surface,10,Image 1,1,6803,
8.39152e+06,,Surface,10,Image 1,1,6804,
620891,,Surface,10,Image 1,1,6805,
3.67832e+06,,Surface,10,Image 1,1,6806,
1.19638e+07,,Surface,10,Image 1,1,6807,
522057,,Surface,10,Image 1,1,6808,
1.09401e+06,,Surface,10,Image 1,1,6810,
257049,,Surface,10,Image 1,1,6811,
3.47098e+06,,Surface,10,Image 1,1,6812,
5.55606e+06,,Surface,10,Image 1,1,6813,
59418,,Surface,10,Image 1,1,6814,
739545,,Surface,10,Image 1,1,6815,
86,,Surface,10,Image 1,1,6816,
4.09567e+06,,Surface,10,Image 1,1,6817,
40330,,Surface,10,Image 1,1,6819,
401151,,Surface,10,Image 1,1,6820,
507634,,Surface,10,Image 1,1,6821,
3.07352e+06,,Surface,10,Image 1,1,6822,
858752,,Surface,10,Image 1,1,6823,
2.1953e+06,,Surface,10,Image 1,1,6824,
5.35286e+06,,Surface,10,Image 1,1,6825,
2.29585e+06,,Surface,10,Image 1,1,6826,
1.46131e+07,,Surface,10,Image 1,1,6827,
4.90253e+06,,Surface,10,Image 1,1,6828,
567277,,Surface,10,Image 1,1,6829,
484542,,Surface,10,Image 1,1,6830,
646562,,Surface,10,Image 1,1,6831,
2.65491e+06,,Surface,10,Image 1,1,6832,
121147,,Surface,10,Image 1,1,6833,
9.92968e+06,,Surface,10,Image 1,1,6834,
300356,,Surface,10,Image 1,1,6836,
2.2941e+06,,Surface,10,Image 1,1,6837,
493165,,Surface,10,Image 1,1,6838,
2.83545e+06,,Surface,10,Image 1,1,6840,
3927,,Surface,10,Image 1,1,6841,
1.81785e+07,,Surface,10,Image 1,1,6842,
1.3251e+06,,Surface,10,Image 1,1,6843,
8.90311e+06,,Surface,10,Image 1,1,6844,
3.72783e+06,,Surface,10,Image 1,1,6845,
32947,,Surface,10,Image 1,1,6846,
835925,,Surface,10,Image 1,1,6847,
1830,,Surface,10,Image 1,1,6849,
1.12395e+06,,Surface,10,Image 1,1,6850,
520530,,Surface,10,Image 1,1,6851,
1.92338e+06,,Surface,10,Image 1,1,6852,
1.74432e+06,,Surface,10,Image 1,1,6853,
5.90004e+06,,Surface,10,Image 1,1,6855,
9.08283e+06,,Surface,10,Image 1,1,6856,
4.21451e+06,,Surface,10,Image 1,1,6857,
1.39867e+06,,Surface,10,Image 1,1,6858,
1.35116e+06,,Surface,10,Image 1,1,6859,
51672,,Surface,10,Image 1,1,6860,
3.65956e+06,,Surface,10,Image 1,1,6861,
599253,,Surface,10,Image 1,1,6862,
2.44648e+06,,Surface,10,Image 1,1,6863,
1.51254e+07,,Surface,10,Image 1,1,6864,
176524,,Surface,10,Image 1,1,6866,
207020,,Surface,10,Image 1,1,6867,
1.55859e+06,,Surface,10,Image 1,1,6868,
992921,,Surface,10,Image 1,1,6869,
1.38861e+06,,Surface,10,Image 1,1,6870,
3.28969e+06,,Surface,10,Image 1,1,6871,
327425,,Surface,10,Image 1,1,6872,
8.86869e+06,,Surface,10,Image 1,1,6873,
16350,,Surface,10,Image 1,1,6874,
1.46135e+06,,Surface,10,Image 1,1,6875,
729217,,Surface,10,Image 1,1,6877,
12327,,Surface,10,Image 1,1,6878,
798510,,Surface,10,Image 1,1,6879,
1.25523e+06,,Surface,10,Image 1,1,6880,
879746,,Surface,10,Image 1,1,6881,
5.36854e+06,,Surface,10,Image 1,1,6882,
2.71412e+06,,Surface,10,Image 1,1,6884,
6.82689e+06,,Surface,10,Image 1,1,6885,
590313,,Surface,10,Image 1,1,6886,
1.1773e+07,,Surface,10,Image 1,1,6887,
1.86448e+07,,Surface,10,Image 1,1,6888,
1.42108e+06,,Surface,10,Image 1,1,6889,
1.19848e+06,,Surface,10,Image 1,1,6890,
18464,,Surface,10,Image 1,1,6891,
1.88115e+07,,Surface,10,Image 1,1,6892,
2.53977e+06,,Surface,10,Image 1,1,6894,
1.08254e+07,,Surface,10,Image 1,1,6895,
188003,,Surface,10,Image 1,1,6896,
4.21076e+06,,Surface,10,Image 1,1,6897,
1.00435e+06,,Surface,10,Image 1,1,6898,
1.4006e+06,,Surface,10,Image 1,1,6899,
4.57984e+06,,Surface,10,Image 1,1,6900,
49694,,Surface,10,Image 1,1,6901,
29504,,Surface,10,Image 1,1,6902,
313004,,Surface,10,Image 1,1,6904,
2.00612e+06,,Surface,10,Image 1,1,6905,
136103,,Surface,10,Image 1,1,6906,
2.33838e+07,,Surface,10,Image 1,1,6907,
6.78288e+06,,Surface,10,Image 1,1,6908,
4.6407e+06,,Surface,10,Image 1,1,6909,
2.88164e+06,,Surface,10,Image 1,1,6910,
359827,,Surface,10,Image 1,1,6911,
26386,,Surface,10,Image 1,1,6912,
2.91704e+06,,Surface,10,Image 1,1,6914,
3.65646e+06,,Surface,10,Image 1,1,6915,
1.42154e+07,,Surface,10,Image 1,1,6917,
100541,,Surface,10,Image 1,1,6919,
1.77745e+06,,Surface,10,Image 1,1,6920,
1.12884e+07,,Surface,10,Image 1,1,6921,
3.64506e+06,,Surface,10,Image 1,1,6922,
1.01949e+06,,Surface,10,Image 1,1,6923,
58768,,Surface,10,Image 1,1,6924,
3.69306e+06,,Surface,10,Image 1,1,6925,
5.63492e+06,,Surface,10,Image 1,1,6926,
1.24918e+07,,Surface,10,Image 1,1,6927,
1.8401e+07,,Surface,10,Image 1,1,6928,
372119,,Surface,10,Image 1,1,6929,
6750,,Surface,10,Image 1,1,6930,
