
Intensity Mean Ch=33 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2532.42,,Surface,33,Image 1,1,6721,
3342.74,,Surface,33,Image 1,1,6722,
4334.73,,Surface,33,Image 1,1,6723,
5421.02,,Surface,33,Image 1,1,6724,
1619.79,,Surface,33,Image 1,1,6725,
3926.24,,Surface,33,Image 1,1,6726,
3224.73,,Surface,33,Image 1,1,6728,
3092.68,,Surface,33,Image 1,1,6729,
2647.33,,Surface,33,Image 1,1,6730,
2450.92,,Surface,33,Image 1,1,6731,
4947.94,,Surface,33,Image 1,1,6732,
899.712,,Surface,33,Image 1,1,6733,
2818.5,,Surface,33,Image 1,1,6734,
1106.81,,Surface,33,Image 1,1,6735,
3709.07,,Surface,33,Image 1,1,6736,
2776.57,,Surface,33,Image 1,1,6737,
2047.13,,Surface,33,Image 1,1,6738,
4487.05,,Surface,33,Image 1,1,6739,
1761.89,,Surface,33,Image 1,1,6740,
1877.2,,Surface,33,Image 1,1,6741,
1770.48,,Surface,33,Image 1,1,6742,
3380.45,,Surface,33,Image 1,1,6743,
4264.23,,Surface,33,Image 1,1,6744,
1393.33,,Surface,33,Image 1,1,6745,
2477.67,,Surface,33,Image 1,1,6746,
725.347,,Surface,33,Image 1,1,6747,
2016.22,,Surface,33,Image 1,1,6748,
1673.25,,Surface,33,Image 1,1,6749,
2877.01,,Surface,33,Image 1,1,6750,
4735.15,,Surface,33,Image 1,1,6751,
3033.6,,Surface,33,Image 1,1,6752,
2311.38,,Surface,33,Image 1,1,6753,
581.435,,Surface,33,Image 1,1,6754,
1337.86,,Surface,33,Image 1,1,6755,
3797.25,,Surface,33,Image 1,1,6756,
5154.02,,Surface,33,Image 1,1,6757,
9139.83,,Surface,33,Image 1,1,6758,
1873.67,,Surface,33,Image 1,1,6760,
1929.95,,Surface,33,Image 1,1,6761,
5305.58,,Surface,33,Image 1,1,6762,
1461.86,,Surface,33,Image 1,1,6763,
4772.15,,Surface,33,Image 1,1,6764,
2593.26,,Surface,33,Image 1,1,6765,
2196.19,,Surface,33,Image 1,1,6766,
2045.81,,Surface,33,Image 1,1,6767,
430.809,,Surface,33,Image 1,1,6768,
2293.28,,Surface,33,Image 1,1,6770,
1312.82,,Surface,33,Image 1,1,6771,
2898.21,,Surface,33,Image 1,1,6772,
2493.41,,Surface,33,Image 1,1,6773,
1551.55,,Surface,33,Image 1,1,6774,
2520.88,,Surface,33,Image 1,1,6775,
2367.71,,Surface,33,Image 1,1,6776,
2440.06,,Surface,33,Image 1,1,6777,
4001.7,,Surface,33,Image 1,1,6778,
25.6996,,Surface,33,Image 1,1,6781,
958.302,,Surface,33,Image 1,1,6782,
4355.14,,Surface,33,Image 1,1,6783,
1006.78,,Surface,33,Image 1,1,6784,
0,,Surface,33,Image 1,1,6785,
5042.48,,Surface,33,Image 1,1,6786,
34.6875,,Surface,33,Image 1,1,6787,
6173.64,,Surface,33,Image 1,1,6788,
976.961,,Surface,33,Image 1,1,6789,
4372.45,,Surface,33,Image 1,1,6790,
2761.88,,Surface,33,Image 1,1,6791,
3319.38,,Surface,33,Image 1,1,6792,
1189.59,,Surface,33,Image 1,1,6793,
2737.37,,Surface,33,Image 1,1,6794,
4393.45,,Surface,33,Image 1,1,6795,
1415.64,,Surface,33,Image 1,1,6796,
1069.27,,Surface,33,Image 1,1,6797,
96.0056,,Surface,33,Image 1,1,6798,
1208.52,,Surface,33,Image 1,1,6799,
2938.08,,Surface,33,Image 1,1,6800,
