
Intensity Min Ch=13 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
0,,Surface,13,Image 1,1,6721,
393,,Surface,13,Image 1,1,6722,
62,,Surface,13,Image 1,1,6723,
0,,Surface,13,Image 1,1,6724,
0,,Surface,13,Image 1,1,6725,
0,,Surface,13,Image 1,1,6726,
782,,Surface,13,Image 1,1,6728,
1481,,Surface,13,Image 1,1,6729,
0,,Surface,13,Image 1,1,6730,
0,,Surface,13,Image 1,1,6731,
453,,Surface,13,Image 1,1,6732,
0,,Surface,13,Image 1,1,6733,
925,,Surface,13,Image 1,1,6734,
0,,Surface,13,Image 1,1,6735,
0,,Surface,13,Image 1,1,6736,
0,,Surface,13,Image 1,1,6737,
0,,Surface,13,Image 1,1,6738,
132,,Surface,13,Image 1,1,6739,
0,,Surface,13,Image 1,1,6740,
0,,Surface,13,Image 1,1,6741,
0,,Surface,13,Image 1,1,6742,
1159,,Surface,13,Image 1,1,6743,
0,,Surface,13,Image 1,1,6744,
0,,Surface,13,Image 1,1,6745,
0,,Surface,13,Image 1,1,6746,
0,,Surface,13,Image 1,1,6747,
0,,Surface,13,Image 1,1,6748,
0,,Surface,13,Image 1,1,6749,
631,,Surface,13,Image 1,1,6750,
0,,Surface,13,Image 1,1,6751,
664,,Surface,13,Image 1,1,6752,
0,,Surface,13,Image 1,1,6753,
0,,Surface,13,Image 1,1,6754,
400,,Surface,13,Image 1,1,6755,
12,,Surface,13,Image 1,1,6756,
701,,Surface,13,Image 1,1,6757,
3674,,Surface,13,Image 1,1,6758,
0,,Surface,13,Image 1,1,6760,
13,,Surface,13,Image 1,1,6761,
736,,Surface,13,Image 1,1,6762,
0,,Surface,13,Image 1,1,6763,
1611,,Surface,13,Image 1,1,6764,
0,,Surface,13,Image 1,1,6765,
0,,Surface,13,Image 1,1,6766,
0,,Surface,13,Image 1,1,6767,
0,,Surface,13,Image 1,1,6768,
0,,Surface,13,Image 1,1,6770,
188,,Surface,13,Image 1,1,6771,
0,,Surface,13,Image 1,1,6772,
0,,Surface,13,Image 1,1,6773,
0,,Surface,13,Image 1,1,6774,
0,,Surface,13,Image 1,1,6775,
0,,Surface,13,Image 1,1,6776,
421,,Surface,13,Image 1,1,6777,
0,,Surface,13,Image 1,1,6778,
277,,Surface,13,Image 1,1,6781,
0,,Surface,13,Image 1,1,6782,
0,,Surface,13,Image 1,1,6783,
0,,Surface,13,Image 1,1,6784,
0,,Surface,13,Image 1,1,6785,
0,,Surface,13,Image 1,1,6786,
0,,Surface,13,Image 1,1,6787,
0,,Surface,13,Image 1,1,6788,
0,,Surface,13,Image 1,1,6789,
0,,Surface,13,Image 1,1,6790,
0,,Surface,13,Image 1,1,6791,
619,,Surface,13,Image 1,1,6792,
88,,Surface,13,Image 1,1,6793,
0,,Surface,13,Image 1,1,6794,
0,,Surface,13,Image 1,1,6795,
0,,Surface,13,Image 1,1,6796,
0,,Surface,13,Image 1,1,6797,
0,,Surface,13,Image 1,1,6798,
0,,Surface,13,Image 1,1,6799,
0,,Surface,13,Image 1,1,6800,
0,,Surface,13,Image 1,1,6801,
0,,Surface,13,Image 1,1,6802,
0,,Surface,13,Image 1,1,6803,
196,,Surface,13,Image 1,1,6804,
0,,Surface,13,Image 1,1,6805,
0,,Surface,13,Image 1,1,6806,
0,,Surface,13,Image 1,1,6807,
0,,Surface,13,Image 1,1,6808,
0,,Surface,13,Image 1,1,6810,
0,,Surface,13,Image 1,1,6811,
0,,Surface,13,Image 1,1,6812,
0,,Surface,13,Image 1,1,6813,
0,,Surface,13,Image 1,1,6814,
102,,Surface,13,Image 1,1,6815,
0,,Surface,13,Image 1,1,6816,
0,,Surface,13,Image 1,1,6817,
0,,Surface,13,Image 1,1,6819,
1197,,Surface,13,Image 1,1,6820,
392,,Surface,13,Image 1,1,6821,
0,,Surface,13,Image 1,1,6822,
12,,Surface,13,Image 1,1,6823,
0,,Surface,13,Image 1,1,6824,
178,,Surface,13,Image 1,1,6825,
0,,Surface,13,Image 1,1,6826,
1603,,Surface,13,Image 1,1,6827,
0,,Surface,13,Image 1,1,6828,
0,,Surface,13,Image 1,1,6829,
0,,Surface,13,Image 1,1,6830,
912,,Surface,13,Image 1,1,6831,
0,,Surface,13,Image 1,1,6832,
0,,Surface,13,Image 1,1,6833,
0,,Surface,13,Image 1,1,6834,
1190,,Surface,13,Image 1,1,6836,
66,,Surface,13,Image 1,1,6837,
224,,Surface,13,Image 1,1,6838,
0,,Surface,13,Image 1,1,6840,
0,,Surface,13,Image 1,1,6841,
0,,Surface,13,Image 1,1,6842,
2245,,Surface,13,Image 1,1,6843,
0,,Surface,13,Image 1,1,6844,
0,,Surface,13,Image 1,1,6845,
