
Intensity StdDev Ch=25 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1623.28,,Surface,25,Image 1,1,6721,
1117.51,,Surface,25,Image 1,1,6722,
1624.49,,Surface,25,Image 1,1,6723,
1855.05,,Surface,25,Image 1,1,6724,
950.801,,Surface,25,Image 1,1,6725,
1376.76,,Surface,25,Image 1,1,6726,
625.229,,Surface,25,Image 1,1,6728,
884.673,,Surface,25,Image 1,1,6729,
1784.86,,Surface,25,Image 1,1,6730,
1148.32,,Surface,25,Image 1,1,6731,
916.278,,Surface,25,Image 1,1,6732,
993.371,,Surface,25,Image 1,1,6733,
2456.58,,Surface,25,Image 1,1,6734,
1567.02,,Surface,25,Image 1,1,6735,
1922.91,,Surface,25,Image 1,1,6736,
1197.98,,Surface,25,Image 1,1,6737,
1534.92,,Surface,25,Image 1,1,6738,
1720.29,,Surface,25,Image 1,1,6739,
859.018,,Surface,25,Image 1,1,6740,
1435.94,,Surface,25,Image 1,1,6741,
1350.95,,Surface,25,Image 1,1,6742,
663.731,,Surface,25,Image 1,1,6743,
1671.32,,Surface,25,Image 1,1,6744,
1068.98,,Surface,25,Image 1,1,6745,
1312.37,,Surface,25,Image 1,1,6746,
343.909,,Surface,25,Image 1,1,6747,
1160.03,,Surface,25,Image 1,1,6748,
975.229,,Surface,25,Image 1,1,6749,
840.471,,Surface,25,Image 1,1,6750,
1951.86,,Surface,25,Image 1,1,6751,
1067.16,,Surface,25,Image 1,1,6752,
1409.89,,Surface,25,Image 1,1,6753,
602.329,,Surface,25,Image 1,1,6754,
757.343,,Surface,25,Image 1,1,6755,
1968.38,,Surface,25,Image 1,1,6756,
894.588,,Surface,25,Image 1,1,6757,
2178.45,,Surface,25,Image 1,1,6758,
1417.76,,Surface,25,Image 1,1,6760,
907.449,,Surface,25,Image 1,1,6761,
1492.89,,Surface,25,Image 1,1,6762,
1506.07,,Surface,25,Image 1,1,6763,
1408.07,,Surface,25,Image 1,1,6764,
1575,,Surface,25,Image 1,1,6765,
978.558,,Surface,25,Image 1,1,6766,
1711.15,,Surface,25,Image 1,1,6767,
559.119,,Surface,25,Image 1,1,6768,
1730.21,,Surface,25,Image 1,1,6770,
1733.95,,Surface,25,Image 1,1,6771,
932.983,,Surface,25,Image 1,1,6772,
1352.7,,Surface,25,Image 1,1,6773,
750.35,,Surface,25,Image 1,1,6774,
1738.85,,Surface,25,Image 1,1,6775,
852.801,,Surface,25,Image 1,1,6776,
467.865,,Surface,25,Image 1,1,6777,
2201.03,,Surface,25,Image 1,1,6778,
1568.83,,Surface,25,Image 1,1,6781,
1978.64,,Surface,25,Image 1,1,6782,
1397.21,,Surface,25,Image 1,1,6783,
914.435,,Surface,25,Image 1,1,6784,
264.507,,Surface,25,Image 1,1,6785,
1667.55,,Surface,25,Image 1,1,6786,
1557.94,,Surface,25,Image 1,1,6787,
2596.86,,Surface,25,Image 1,1,6788,
246.258,,Surface,25,Image 1,1,6789,
2055.07,,Surface,25,Image 1,1,6790,
1408.27,,Surface,25,Image 1,1,6791,
1157.27,,Surface,25,Image 1,1,6792,
1526.05,,Surface,25,Image 1,1,6793,
1651.17,,Surface,25,Image 1,1,6794,
791.713,,Surface,25,Image 1,1,6795,
2268.43,,Surface,25,Image 1,1,6796,
1419.59,,Surface,25,Image 1,1,6797,
1207.47,,Surface,25,Image 1,1,6798,
593.28,,Surface,25,Image 1,1,6799,
1478.74,,Surface,25,Image 1,1,6800,
859.219,,Surface,25,Image 1,1,6801,
355.287,,Surface,25,Image 1,1,6802,
1221.08,,Surface,25,Image 1,1,6803,
1489.19,,Surface,25,Image 1,1,6804,
2183.3,,Surface,25,Image 1,1,6805,
1548.13,,Surface,25,Image 1,1,6806,
1768.42,,Surface,25,Image 1,1,6807,
121.591,,Surface,25,Image 1,1,6808,
1362.42,,Surface,25,Image 1,1,6810,
