
Intensity Sum Ch=26 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
6069,,Surface,26,Image 1,1,6721,
6682,,Surface,26,Image 1,1,6722,
88719,,Surface,26,Image 1,1,6723,
612651,,Surface,26,Image 1,1,6724,
25300,,Surface,26,Image 1,1,6725,
102149,,Surface,26,Image 1,1,6726,
775,,Surface,26,Image 1,1,6728,
307126,,Surface,26,Image 1,1,6729,
345051,,Surface,26,Image 1,1,6730,
18644,,Surface,26,Image 1,1,6731,
50496,,Surface,26,Image 1,1,6732,
2226,,Surface,26,Image 1,1,6733,
115830,,Surface,26,Image 1,1,6734,
2670,,Surface,26,Image 1,1,6735,
21526,,Surface,26,Image 1,1,6736,
1232,,Surface,26,Image 1,1,6737,
65370,,Surface,26,Image 1,1,6738,
305887,,Surface,26,Image 1,1,6739,
8564,,Surface,26,Image 1,1,6740,
28285,,Surface,26,Image 1,1,6741,
301666,,Surface,26,Image 1,1,6742,
11993,,Surface,26,Image 1,1,6743,
34429,,Surface,26,Image 1,1,6744,
19423,,Surface,26,Image 1,1,6745,
262501,,Surface,26,Image 1,1,6746,
0,,Surface,26,Image 1,1,6747,
169,,Surface,26,Image 1,1,6748,
3348,,Surface,26,Image 1,1,6749,
3048,,Surface,26,Image 1,1,6750,
58006,,Surface,26,Image 1,1,6751,
5013,,Surface,26,Image 1,1,6752,
390825,,Surface,26,Image 1,1,6753,
10991,,Surface,26,Image 1,1,6754,
489,,Surface,26,Image 1,1,6755,
140570,,Surface,26,Image 1,1,6756,
159048,,Surface,26,Image 1,1,6757,
31964,,Surface,26,Image 1,1,6758,
116643,,Surface,26,Image 1,1,6760,
1647,,Surface,26,Image 1,1,6761,
9943,,Surface,26,Image 1,1,6762,
509868,,Surface,26,Image 1,1,6763,
6152,,Surface,26,Image 1,1,6764,
880068,,Surface,26,Image 1,1,6765,
4300,,Surface,26,Image 1,1,6766,
143015,,Surface,26,Image 1,1,6767,
4192,,Surface,26,Image 1,1,6768,
124457,,Surface,26,Image 1,1,6770,
15520,,Surface,26,Image 1,1,6771,
1934,,Surface,26,Image 1,1,6772,
124721,,Surface,26,Image 1,1,6773,
45263,,Surface,26,Image 1,1,6774,
368861,,Surface,26,Image 1,1,6775,
1307,,Surface,26,Image 1,1,6776,
10011,,Surface,26,Image 1,1,6777,
81851,,Surface,26,Image 1,1,6778,
14903,,Surface,26,Image 1,1,6781,
12438,,Surface,26,Image 1,1,6782,
272523,,Surface,26,Image 1,1,6783,
9857,,Surface,26,Image 1,1,6784,
343,,Surface,26,Image 1,1,6785,
79778,,Surface,26,Image 1,1,6786,
14299,,Surface,26,Image 1,1,6787,
98771,,Surface,26,Image 1,1,6788,
2049,,Surface,26,Image 1,1,6789,
