
Intensity Sum of Square Ch=13 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
3.82957e+09,,Surface,13,Image 1,1,6721,
1.15853e+10,,Surface,13,Image 1,1,6722,
1.01927e+11,,Surface,13,Image 1,1,6723,
8.02932e+10,,Surface,13,Image 1,1,6724,
2.33027e+09,,Surface,13,Image 1,1,6725,
5.29267e+10,,Surface,13,Image 1,1,6726,
3.1791e+09,,Surface,13,Image 1,1,6728,
1.31791e+10,,Surface,13,Image 1,1,6729,
2.92826e+10,,Surface,13,Image 1,1,6730,
9.9575e+09,,Surface,13,Image 1,1,6731,
1.35224e+10,,Surface,13,Image 1,1,6732,
6.09011e+08,,Surface,13,Image 1,1,6733,
8.49155e+09,,Surface,13,Image 1,1,6734,
2.37076e+09,,Surface,13,Image 1,1,6735,
7.03765e+09,,Surface,13,Image 1,1,6736,
0,,Surface,13,Image 1,1,6737,
1.59212e+10,,Surface,13,Image 1,1,6738,
1.64401e+11,,Surface,13,Image 1,1,6739,
2.73881e+09,,Surface,13,Image 1,1,6740,
1.76054e+10,,Surface,13,Image 1,1,6741,
2.32278e+10,,Surface,13,Image 1,1,6742,
5.43583e+09,,Surface,13,Image 1,1,6743,
3.77689e+10,,Surface,13,Image 1,1,6744,
4.67136e+09,,Surface,13,Image 1,1,6745,
0,,Surface,13,Image 1,1,6746,
9.6279e+07,,Surface,13,Image 1,1,6747,
4.14334e+08,,Surface,13,Image 1,1,6748,
0,,Surface,13,Image 1,1,6749,
3.21204e+09,,Surface,13,Image 1,1,6750,
3.0989e+10,,Surface,13,Image 1,1,6751,
2.16915e+10,,Surface,13,Image 1,1,6752,
2.74671e+10,,Surface,13,Image 1,1,6753,
4.05921e+08,,Surface,13,Image 1,1,6754,
4.78697e+08,,Surface,13,Image 1,1,6755,
5.08421e+10,,Surface,13,Image 1,1,6756,
3.08797e+10,,Surface,13,Image 1,1,6757,
2.96488e+10,,Surface,13,Image 1,1,6758,
1.14371e+10,,Surface,13,Image 1,1,6760,
4.20043e+09,,Surface,13,Image 1,1,6761,
2.47733e+10,,Surface,13,Image 1,1,6762,
6.83829e+10,,Surface,13,Image 1,1,6763,
3.33042e+09,,Surface,13,Image 1,1,6764,
5.12159e+10,,Surface,13,Image 1,1,6765,
8.00211e+09,,Surface,13,Image 1,1,6766,
3.67229e+10,,Surface,13,Image 1,1,6767,
3.48676e+09,,Surface,13,Image 1,1,6768,
