
Sphericity
 ==================== 
Sphericity,Unit,Category,Time,ID,
0.906871,,Surface,1,6937,
0.807223,,Surface,1,6938,
0.782572,,Surface,1,6939,
0.923462,,Surface,1,6941,
0.913454,,Surface,1,6942,
0.918774,,Surface,1,6943,
0.798058,,Surface,1,6944,
0.899648,,Surface,1,6945,
0.891392,,Surface,1,6946,
0.902022,,Surface,1,6947,
0.925301,,Surface,1,6948,
0.910299,,Surface,1,6949,
0.976401,,Surface,1,6950,
0.912304,,Surface,1,6951,
0.85697,,Surface,1,6952,
0.916375,,Surface,1,6953,
0.81986,,Surface,1,6954,
0.8325,,Surface,1,6955,
0.911619,,Surface,1,6956,
0.893176,,Surface,1,6957,
0.929137,,Surface,1,6958,
0.863309,,Surface,1,6959,
0.862957,,Surface,1,6960,
0.945349,,Surface,1,6961,
0.841931,,Surface,1,6962,
0.9432,,Surface,1,6963,
0.909423,,Surface,1,6964,
0.917826,,Surface,1,6967,
0.963145,,Surface,1,6969,
0.96101,,Surface,1,6970,
0.943432,,Surface,1,6971,
0.923856,,Surface,1,6973,
0.939814,,Surface,1,6974,
0.965856,,Surface,1,6975,
0.91289,,Surface,1,6976,
0.933921,,Surface,1,6977,
0.886116,,Surface,1,6978,
0.886398,,Surface,1,6979,
0.903661,,Surface,1,6980,
0.931829,,Surface,1,6981,
0.943611,,Surface,1,6982,
0.917532,,Surface,1,6983,
0.701569,,Surface,1,6984,
0.938089,,Surface,1,6985,
0.765214,,Surface,1,6986,
0.884574,,Surface,1,6987,
0.87545,,Surface,1,6988,
0.863654,,Surface,1,6989,
0.88274,,Surface,1,6990,
0.9321,,Surface,1,6991,
0.919515,,Surface,1,6992,
0.934779,,Surface,1,6993,
0.894106,,Surface,1,6994,
0.924085,,Surface,1,6995,
0.947224,,Surface,1,6996,
0.922774,,Surface,1,6997,
0.895831,,Surface,1,6998,
0.927504,,Surface,1,6999,
0.945973,,Surface,1,7000,
0.912169,,Surface,1,7001,
0.931958,,Surface,1,7002,
0.921507,,Surface,1,7003,
0.900703,,Surface,1,7004,
0.806172,,Surface,1,7005,
0.892495,,Surface,1,7006,
0.910665,,Surface,1,7007,
0.938228,,Surface,1,7008,
0.924799,,Surface,1,7009,
0.912309,,Surface,1,7011,
0.950101,,Surface,1,7012,
0.838257,,Surface,1,7013,
0.93046,,Surface,1,7014,
0.915714,,Surface,1,7015,
0.759804,,Surface,1,7016,
0.950967,,Surface,1,7017,
0.869141,,Surface,1,7018,
0.907727,,Surface,1,7019,
0.937868,,Surface,1,7020,
0.927515,,Surface,1,7021,
0.918308,,Surface,1,7022,
0.958295,,Surface,1,7023,
0.897387,,Surface,1,7024,
0.887441,,Surface,1,7025,
0.922481,,Surface,1,7026,
0.944719,,Surface,1,7027,
0.965886,,Surface,1,7028,
0.891374,,Surface,1,7029,
0.906143,,Surface,1,7030,
0.924248,,Surface,1,7031,
0.902629,,Surface,1,7032,
0.96813,,Surface,1,7033,
0.946239,,Surface,1,7035,
0.804126,,Surface,1,7036,
0.849234,,Surface,1,7037,
0.903727,,Surface,1,7038,
0.904601,,Surface,1,7039,
0.880744,,Surface,1,7040,
0.892152,,Surface,1,7041,
0.867278,,Surface,1,7042,
0.876999,,Surface,1,7043,
0.77141,,Surface,1,7044,
0.948633,,Surface,1,7045,
0.924058,,Surface,1,7046,
0.899047,,Surface,1,7047,
0.910612,,Surface,1,7048,
0.900138,,Surface,1,7049,
0.867882,,Surface,1,7050,
0.946597,,Surface,1,7051,
0.89287,,Surface,1,7052,
0.887956,,Surface,1,7053,
0.918885,,Surface,1,7056,
0.885109,,Surface,1,7057,
0.971517,,Surface,1,7058,
0.913981,,Surface,1,7060,
0.872388,,Surface,1,7061,
0.868417,,Surface,1,7062,
0.891213,,Surface,1,7063,
0.905115,,Surface,1,7064,
0.866742,,Surface,1,7065,
0.800102,,Surface,1,7066,
0.93434,,Surface,1,7067,
0.937814,,Surface,1,7068,
0.909747,,Surface,1,7069,
0.911423,,Surface,1,7070,
0.89052,,Surface,1,7071,
0.917564,,Surface,1,7072,
0.812796,,Surface,1,7073,
0.890529,,Surface,1,7075,
0.902206,,Surface,1,7076,
0.909509,,Surface,1,7077,
0.858941,,Surface,1,7078,
0.881282,,Surface,1,7079,
0.948621,,Surface,1,7080,
0.920057,,Surface,1,7081,
0.893464,,Surface,1,7082,
0.935448,,Surface,1,7083,
0.946167,,Surface,1,7084,
0.932002,,Surface,1,7085,
0.94242,,Surface,1,7087,
0.938901,,Surface,1,7088,
0.897222,,Surface,1,7089,
0.929032,,Surface,1,7090,
0.793486,,Surface,1,7091,
0.918493,,Surface,1,7092,
0.890042,,Surface,1,7093,
0.904639,,Surface,1,7094,
0.830346,,Surface,1,7095,
0.916451,,Surface,1,7096,
0.905619,,Surface,1,7097,
0.703809,,Surface,1,7098,
0.775887,,Surface,1,7099,
0.906842,,Surface,1,7101,
0.953712,,Surface,1,7103,
0.893881,,Surface,1,7104,
0.912699,,Surface,1,7105,
0.862943,,Surface,1,7106,
0.894844,,Surface,1,7107,
0.944073,,Surface,1,7108,
0.834916,,Surface,1,7109,
0.88841,,Surface,1,7110,
0.846791,,Surface,1,7112,
0.92052,,Surface,1,7114,
0.949075,,Surface,1,7115,
0.887998,,Surface,1,7116,
0.880186,,Surface,1,7117,
0.883737,,Surface,1,7119,
0.912614,,Surface,1,7120,
0.896042,,Surface,1,7121,
0.884134,,Surface,1,7122,
0.953672,,Surface,1,7123,
0.973686,,Surface,1,7124,
0.898566,,Surface,1,7125,
0.909034,,Surface,1,7126,
0.904011,,Surface,1,7127,
0.930112,,Surface,1,7128,
