
Intensity Max Ch=28 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
3623,,Surface,28,Image 1,1,6721,
2274,,Surface,28,Image 1,1,6722,
4246,,Surface,28,Image 1,1,6723,
11919,,Surface,28,Image 1,1,6724,
2738,,Surface,28,Image 1,1,6725,
5108,,Surface,28,Image 1,1,6726,
2720,,Surface,28,Image 1,1,6728,
4358,,Surface,28,Image 1,1,6729,
4287,,Surface,28,Image 1,1,6730,
4138,,Surface,28,Image 1,1,6731,
5164,,Surface,28,Image 1,1,6732,
4463,,Surface,28,Image 1,1,6733,
9649,,Surface,28,Image 1,1,6734,
2056,,Surface,28,Image 1,1,6735,
4502,,Surface,28,Image 1,1,6736,
2876,,Surface,28,Image 1,1,6737,
10622,,Surface,28,Image 1,1,6738,
7108,,Surface,28,Image 1,1,6739,
2412,,Surface,28,Image 1,1,6740,
4323,,Surface,28,Image 1,1,6741,
4645,,Surface,28,Image 1,1,6742,
3828,,Surface,28,Image 1,1,6743,
5474,,Surface,28,Image 1,1,6744,
3856,,Surface,28,Image 1,1,6745,
20728,,Surface,28,Image 1,1,6746,
477,,Surface,28,Image 1,1,6747,
5692,,Surface,28,Image 1,1,6748,
7061,,Surface,28,Image 1,1,6749,
3117,,Surface,28,Image 1,1,6750,
12780,,Surface,28,Image 1,1,6751,
2569,,Surface,28,Image 1,1,6752,
7209,,Surface,28,Image 1,1,6753,
4121,,Surface,28,Image 1,1,6754,
2931,,Surface,28,Image 1,1,6755,
11465,,Surface,28,Image 1,1,6756,
12612,,Surface,28,Image 1,1,6757,
14787,,Surface,28,Image 1,1,6758,
5326,,Surface,28,Image 1,1,6760,
2468,,Surface,28,Image 1,1,6761,
5849,,Surface,28,Image 1,1,6762,
6817,,Surface,28,Image 1,1,6763,
5284,,Surface,28,Image 1,1,6764,
3973,,Surface,28,Image 1,1,6765,
1881,,Surface,28,Image 1,1,6766,
4532,,Surface,28,Image 1,1,6767,
2056,,Surface,28,Image 1,1,6768,
3683,,Surface,28,Image 1,1,6770,
5095,,Surface,28,Image 1,1,6771,
2261,,Surface,28,Image 1,1,6772,
3668,,Surface,28,Image 1,1,6773,
3137,,Surface,28,Image 1,1,6774,
6944,,Surface,28,Image 1,1,6775,
1882,,Surface,28,Image 1,1,6776,
1250,,Surface,28,Image 1,1,6777,
5476,,Surface,28,Image 1,1,6778,
4199,,Surface,28,Image 1,1,6781,
4226,,Surface,28,Image 1,1,6782,
20036,,Surface,28,Image 1,1,6783,
2475,,Surface,28,Image 1,1,6784,
1225,,Surface,28,Image 1,1,6785,
5358,,Surface,28,Image 1,1,6786,
4457,,Surface,28,Image 1,1,6787,
12229,,Surface,28,Image 1,1,6788,
1746,,Surface,28,Image 1,1,6789,
6023,,Surface,28,Image 1,1,6790,
14298,,Surface,28,Image 1,1,6791,
8618,,Surface,28,Image 1,1,6792,
6526,,Surface,28,Image 1,1,6793,
5220,,Surface,28,Image 1,1,6794,
3241,,Surface,28,Image 1,1,6795,
5104,,Surface,28,Image 1,1,6796,
7776,,Surface,28,Image 1,1,6797,
1740,,Surface,28,Image 1,1,6798,
