
Intensity Sum Ch=20 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
345730,,Surface,20,Image 1,1,6721,
871861,,Surface,20,Image 1,1,6722,
39100,,Surface,20,Image 1,1,6723,
203369,,Surface,20,Image 1,1,6724,
693551,,Surface,20,Image 1,1,6725,
87963,,Surface,20,Image 1,1,6726,
345,,Surface,20,Image 1,1,6728,
14026,,Surface,20,Image 1,1,6729,
75567,,Surface,20,Image 1,1,6730,
28540,,Surface,20,Image 1,1,6731,
3103,,Surface,20,Image 1,1,6732,
1808,,Surface,20,Image 1,1,6733,
24428,,Surface,20,Image 1,1,6734,
19844,,Surface,20,Image 1,1,6735,
960024,,Surface,20,Image 1,1,6736,
564045,,Surface,20,Image 1,1,6737,
34436,,Surface,20,Image 1,1,6738,
231841,,Surface,20,Image 1,1,6739,
514655,,Surface,20,Image 1,1,6740,
60785,,Surface,20,Image 1,1,6741,
716742,,Surface,20,Image 1,1,6742,
10543,,Surface,20,Image 1,1,6743,
44079,,Surface,20,Image 1,1,6744,
897201,,Surface,20,Image 1,1,6745,
1.35234e+06,,Surface,20,Image 1,1,6746,
2046,,Surface,20,Image 1,1,6747,
250811,,Surface,20,Image 1,1,6748,
533459,,Surface,20,Image 1,1,6749,
10457,,Surface,20,Image 1,1,6750,
6.37075e+06,,Surface,20,Image 1,1,6751,
11092,,Surface,20,Image 1,1,6752,
277269,,Surface,20,Image 1,1,6753,
286434,,Surface,20,Image 1,1,6754,
379,,Surface,20,Image 1,1,6755,
46384,,Surface,20,Image 1,1,6756,
77863,,Surface,20,Image 1,1,6757,
5244,,Surface,20,Image 1,1,6758,
1.76851e+06,,Surface,20,Image 1,1,6760,
17007,,Surface,20,Image 1,1,6761,
3005,,Surface,20,Image 1,1,6762,
194138,,Surface,20,Image 1,1,6763,
13035,,Surface,20,Image 1,1,6764,
278235,,Surface,20,Image 1,1,6765,
655019,,Surface,20,Image 1,1,6766,
315262,,Surface,20,Image 1,1,6767,
291394,,Surface,20,Image 1,1,6768,
88582,,Surface,20,Image 1,1,6770,
13548,,Surface,20,Image 1,1,6771,
899,,Surface,20,Image 1,1,6772,
941170,,Surface,20,Image 1,1,6773,
5.52173e+07,,Surface,20,Image 1,1,6774,
1.30496e+08,,Surface,20,Image 1,1,6775,
16835,,Surface,20,Image 1,1,6776,
33137,,Surface,20,Image 1,1,6777,
112962,,Surface,20,Image 1,1,6778,
39140,,Surface,20,Image 1,1,6781,
1048,,Surface,20,Image 1,1,6782,
207267,,Surface,20,Image 1,1,6783,
64321,,Surface,20,Image 1,1,6784,
506954,,Surface,20,Image 1,1,6785,
13589,,Surface,20,Image 1,1,6786,
1850,,Surface,20,Image 1,1,6787,
74663,,Surface,20,Image 1,1,6788,
66296,,Surface,20,Image 1,1,6789,
101792,,Surface,20,Image 1,1,6790,
1.39945e+06,,Surface,20,Image 1,1,6791,
4637,,Surface,20,Image 1,1,6792,
27433,,Surface,20,Image 1,1,6793,
2.05772e+06,,Surface,20,Image 1,1,6794,
60202,,Surface,20,Image 1,1,6795,
76387,,Surface,20,Image 1,1,6796,
62137,,Surface,20,Image 1,1,6797,
7704,,Surface,20,Image 1,1,6798,
66190,,Surface,20,Image 1,1,6799,
75356,,Surface,20,Image 1,1,6800,
3559,,Surface,20,Image 1,1,6801,
0,,Surface,20,Image 1,1,6802,
3.74546e+06,,Surface,20,Image 1,1,6803,
29156,,Surface,20,Image 1,1,6804,
12556,,Surface,20,Image 1,1,6805,
104199,,Surface,20,Image 1,1,6806,
49311,,Surface,20,Image 1,1,6807,
555,,Surface,20,Image 1,1,6808,
36632,,Surface,20,Image 1,1,6810,
299,,Surface,20,Image 1,1,6811,
272991,,Surface,20,Image 1,1,6812,
229966,,Surface,20,Image 1,1,6813,
25144,,Surface,20,Image 1,1,6814,
10276,,Surface,20,Image 1,1,6815,
1663,,Surface,20,Image 1,1,6816,
246682,,Surface,20,Image 1,1,6817,
149,,Surface,20,Image 1,1,6819,
4830,,Surface,20,Image 1,1,6820,
31526,,Surface,20,Image 1,1,6821,
19372,,Surface,20,Image 1,1,6822,
61572,,Surface,20,Image 1,1,6823,
16937,,Surface,20,Image 1,1,6824,
376994,,Surface,20,Image 1,1,6825,
119495,,Surface,20,Image 1,1,6826,
1.39136e+06,,Surface,20,Image 1,1,6827,
76391,,Surface,20,Image 1,1,6828,
2.07095e+06,,Surface,20,Image 1,1,6829,
22691,,Surface,20,Image 1,1,6830,
50181,,Surface,20,Image 1,1,6831,
24284,,Surface,20,Image 1,1,6832,
570,,Surface,20,Image 1,1,6833,
28866,,Surface,20,Image 1,1,6834,
67132,,Surface,20,Image 1,1,6836,
4.4503e+06,,Surface,20,Image 1,1,6837,
26461,,Surface,20,Image 1,1,6838,
66925,,Surface,20,Image 1,1,6840,
3804,,Surface,20,Image 1,1,6841,
2.76497e+06,,Surface,20,Image 1,1,6842,
35280,,Surface,20,Image 1,1,6843,
2.16368e+06,,Surface,20,Image 1,1,6844,
296821,,Surface,20,Image 1,1,6845,
10320,,Surface,20,Image 1,1,6846,
603565,,Surface,20,Image 1,1,6847,
6110,,Surface,20,Image 1,1,6849,
17998,,Surface,20,Image 1,1,6850,
105040,,Surface,20,Image 1,1,6851,
26958,,Surface,20,Image 1,1,6852,
40196,,Surface,20,Image 1,1,6853,
440162,,Surface,20,Image 1,1,6855,
9.50962e+06,,Surface,20,Image 1,1,6856,
25306,,Surface,20,Image 1,1,6857,
490236,,Surface,20,Image 1,1,6858,
21104,,Surface,20,Image 1,1,6859,
9030,,Surface,20,Image 1,1,6860,
418787,,Surface,20,Image 1,1,6861,
375887,,Surface,20,Image 1,1,6862,
57075,,Surface,20,Image 1,1,6863,
9.97502e+07,,Surface,20,Image 1,1,6864,
14536,,Surface,20,Image 1,1,6866,
52486,,Surface,20,Image 1,1,6867,
21644,,Surface,20,Image 1,1,6868,
181977,,Surface,20,Image 1,1,6869,
25339,,Surface,20,Image 1,1,6870,
517083,,Surface,20,Image 1,1,6871,
44890,,Surface,20,Image 1,1,6872,
300643,,Surface,20,Image 1,1,6873,
5968,,Surface,20,Image 1,1,6874,
12014,,Surface,20,Image 1,1,6875,
2464,,Surface,20,Image 1,1,6877,
0,,Surface,20,Image 1,1,6878,
7840,,Surface,20,Image 1,1,6879,
40662,,Surface,20,Image 1,1,6880,
5.62006e+06,,Surface,20,Image 1,1,6881,
81191,,Surface,20,Image 1,1,6882,
17014,,Surface,20,Image 1,1,6884,
1.86806e+06,,Surface,20,Image 1,1,6885,
63093,,Surface,20,Image 1,1,6886,
1.55798e+06,,Surface,20,Image 1,1,6887,
303583,,Surface,20,Image 1,1,6888,
260474,,Surface,20,Image 1,1,6889,
70750,,Surface,20,Image 1,1,6890,
551,,Surface,20,Image 1,1,6891,
597177,,Surface,20,Image 1,1,6892,
97244,,Surface,20,Image 1,1,6894,
2.92685e+06,,Surface,20,Image 1,1,6895,
25485,,Surface,20,Image 1,1,6896,
74074,,Surface,20,Image 1,1,6897,
72281,,Surface,20,Image 1,1,6898,
44386,,Surface,20,Image 1,1,6899,
1.26832e+06,,Surface,20,Image 1,1,6900,
1565,,Surface,20,Image 1,1,6901,
10434,,Surface,20,Image 1,1,6902,
37631,,Surface,20,Image 1,1,6904,
2.65243e+06,,Surface,20,Image 1,1,6905,
33178,,Surface,20,Image 1,1,6906,
135519,,Surface,20,Image 1,1,6907,
912714,,Surface,20,Image 1,1,6908,
215678,,Surface,20,Image 1,1,6909,
4405,,Surface,20,Image 1,1,6910,
9454,,Surface,20,Image 1,1,6911,
2080,,Surface,20,Image 1,1,6912,
16064,,Surface,20,Image 1,1,6914,
35957,,Surface,20,Image 1,1,6915,
4.63874e+06,,Surface,20,Image 1,1,6917,
12914,,Surface,20,Image 1,1,6919,
145633,,Surface,20,Image 1,1,6920,
69692,,Surface,20,Image 1,1,6921,
420113,,Surface,20,Image 1,1,6922,
11424,,Surface,20,Image 1,1,6923,
656,,Surface,20,Image 1,1,6924,
958220,,Surface,20,Image 1,1,6925,
76433,,Surface,20,Image 1,1,6926,
348389,,Surface,20,Image 1,1,6927,
1.91031e+07,,Surface,20,Image 1,1,6928,
14511,,Surface,20,Image 1,1,6929,
110,,Surface,20,Image 1,1,6930,
245870,,Surface,20,Image 1,1,6931,
497129,,Surface,20,Image 1,1,6932,
30600,,Surface,20,Image 1,1,6933,
106480,,Surface,20,Image 1,1,6934,
148989,,Surface,20,Image 1,1,6935,
48298,,Surface,20,Image 1,1,6936,
516059,,Surface,20,Image 1,1,6937,
522914,,Surface,20,Image 1,1,6938,
2.19378e+06,,Surface,20,Image 1,1,6939,
2.09342e+06,,Surface,20,Image 1,1,6941,
1.6788e+07,,Surface,20,Image 1,1,6942,
358026,,Surface,20,Image 1,1,6943,
437832,,Surface,20,Image 1,1,6944,
4.15844e+06,,Surface,20,Image 1,1,6945,
4097,,Surface,20,Image 1,1,6946,
51936,,Surface,20,Image 1,1,6947,
270806,,Surface,20,Image 1,1,6948,
17688,,Surface,20,Image 1,1,6949,
674205,,Surface,20,Image 1,1,6950,
191434,,Surface,20,Image 1,1,6951,
3.49606e+06,,Surface,20,Image 1,1,6952,
212381,,Surface,20,Image 1,1,6953,
232,,Surface,20,Image 1,1,6954,
758,,Surface,20,Image 1,1,6955,
1.60794e+07,,Surface,20,Image 1,1,6956,
2.91598e+06,,Surface,20,Image 1,1,6957,
5.75971e+07,,Surface,20,Image 1,1,6958,
1157,,Surface,20,Image 1,1,6959,
1.22278e+07,,Surface,20,Image 1,1,6960,
290214,,Surface,20,Image 1,1,6961,
893478,,Surface,20,Image 1,1,6962,
1.27017e+06,,Surface,20,Image 1,1,6963,
325304,,Surface,20,Image 1,1,6964,
1359,,Surface,20,Image 1,1,6967,
827,,Surface,20,Image 1,1,6969,
1.00849e+06,,Surface,20,Image 1,1,6970,
5.71793e+06,,Surface,20,Image 1,1,6971,
1658,,Surface,20,Image 1,1,6973,
755,,Surface,20,Image 1,1,6974,
41509,,Surface,20,Image 1,1,6975,
838677,,Surface,20,Image 1,1,6976,
18503,,Surface,20,Image 1,1,6977,
1.16208e+07,,Surface,20,Image 1,1,6978,
19201,,Surface,20,Image 1,1,6979,
2017,,Surface,20,Image 1,1,6980,
32032,,Surface,20,Image 1,1,6981,
15380,,Surface,20,Image 1,1,6982,
74454,,Surface,20,Image 1,1,6983,
4.19609e+06,,Surface,20,Image 1,1,6984,
451960,,Surface,20,Image 1,1,6985,
25480,,Surface,20,Image 1,1,6986,
34443,,Surface,20,Image 1,1,6987,
1309,,Surface,20,Image 1,1,6988,
4345,,Surface,20,Image 1,1,6989,
9.45682e+06,,Surface,20,Image 1,1,6990,
623737,,Surface,20,Image 1,1,6991,
48699,,Surface,20,Image 1,1,6992,
181499,,Surface,20,Image 1,1,6993,
72,,Surface,20,Image 1,1,6994,
71547,,Surface,20,Image 1,1,6995,
2.35178e+06,,Surface,20,Image 1,1,6996,
64713,,Surface,20,Image 1,1,6997,
1610,,Surface,20,Image 1,1,6998,
2656,,Surface,20,Image 1,1,6999,
309738,,Surface,20,Image 1,1,7000,
3080,,Surface,20,Image 1,1,7001,
1.03388e+06,,Surface,20,Image 1,1,7002,
102911,,Surface,20,Image 1,1,7003,
138461,,Surface,20,Image 1,1,7004,
29935,,Surface,20,Image 1,1,7005,
143053,,Surface,20,Image 1,1,7006,
62,,Surface,20,Image 1,1,7007,
