
Area
 ==================== 
Area,Unit,Category,Time,ID,
6.19318,µm^2,Surface,1,7099,
12.7611,µm^2,Surface,1,7101,
14.6285,µm^2,Surface,1,7103,
6.9498,µm^2,Surface,1,7104,
21.6608,µm^2,Surface,1,7105,
1.8886,µm^2,Surface,1,7106,
8.81341,µm^2,Surface,1,7107,
10.4367,µm^2,Surface,1,7108,
0.781234,µm^2,Surface,1,7109,
4.09083,µm^2,Surface,1,7110,
8.07873,µm^2,Surface,1,7112,
10.839,µm^2,Surface,1,7114,
15.535,µm^2,Surface,1,7115,
3.90973,µm^2,Surface,1,7116,
4.28356,µm^2,Surface,1,7117,
1.18374,µm^2,Surface,1,7119,
6.39456,µm^2,Surface,1,7120,
19.0324,µm^2,Surface,1,7121,
2.59583,µm^2,Surface,1,7122,
18.4214,µm^2,Surface,1,7123,
4.05051,µm^2,Surface,1,7124,
64.3689,µm^2,Surface,1,7125,
14.955,µm^2,Surface,1,7126,
2.96439,µm^2,Surface,1,7127,
5.19488,µm^2,Surface,1,7128,
14.326,µm^2,Surface,1,7130,
1.88881,µm^2,Surface,1,7132,
19.8949,µm^2,Surface,1,7133,
22.6102,µm^2,Surface,1,7134,
4.0103,µm^2,Surface,1,7136,
16.2379,µm^2,Surface,1,7137,
2.25464,µm^2,Surface,1,7138,
16.3594,µm^2,Surface,1,7139,
7.05259,µm^2,Surface,1,7140,
2.0232,µm^2,Surface,1,7141,
1.02835,µm^2,Surface,1,7142,
25.9232,µm^2,Surface,1,7143,
13.8244,µm^2,Surface,1,7144,
6.8347,µm^2,Surface,1,7145,
2.12803,µm^2,Surface,1,7146,
11.9834,µm^2,Surface,1,7147,
16.1068,µm^2,Surface,1,7148,
14.6423,µm^2,Surface,1,7149,
12.939,µm^2,Surface,1,7151,
1.10662,µm^2,Surface,1,7152,
2.41264,µm^2,Surface,1,7154,
11.7865,µm^2,Surface,1,7155,
11.8842,µm^2,Surface,1,7156,
11.6544,µm^2,Surface,1,7157,
10.0176,µm^2,Surface,1,7158,
21.518,µm^2,Surface,1,7159,
5.86432,µm^2,Surface,1,7161,
11.3912,µm^2,Surface,1,7162,
13.0559,µm^2,Surface,1,7163,
10.9311,µm^2,Surface,1,7164,
22.5234,µm^2,Surface,1,7165,
16.212,µm^2,Surface,1,7166,
8.96073,µm^2,Surface,1,7168,
5.35576,µm^2,Surface,1,7169,
19.6314,µm^2,Surface,1,7170,
7.7174,µm^2,Surface,1,7171,
4.71294,µm^2,Surface,1,7172,
14.9402,µm^2,Surface,1,7173,
11.9876,µm^2,Surface,1,7174,
9.30139,µm^2,Surface,1,7175,
2.51681,µm^2,Surface,1,7176,
13.0167,µm^2,Surface,1,7177,
12.4935,µm^2,Surface,1,7178,
2.22912,µm^2,Surface,1,7179,
16.3944,µm^2,Surface,1,7181,
6.13968,µm^2,Surface,1,7182,
6.29624,µm^2,Surface,1,7183,
18.15,µm^2,Surface,1,7184,
23.1681,µm^2,Surface,1,7185,
9.64933,µm^2,Surface,1,7187,
10.2075,µm^2,Surface,1,7188,
6.18871,µm^2,Surface,1,7189,
3.73787,µm^2,Surface,1,7190,
4.68537,µm^2,Surface,1,7191,
34.2598,µm^2,Surface,1,7192,
7.13881,µm^2,Surface,1,7193,
7.80823,µm^2,Surface,1,7194,
4.06375,µm^2,Surface,1,7195,
25.1904,µm^2,Surface,1,7196,
16.4592,µm^2,Surface,1,7197,
3.90025,µm^2,Surface,1,7198,
8.35536,µm^2,Surface,1,7199,
1.15459,µm^2,Surface,1,7200,
12.1603,µm^2,Surface,1,7201,
13.2015,µm^2,Surface,1,7202,
21.4409,µm^2,Surface,1,7203,
7.16274,µm^2,Surface,1,7204,
9.0229,µm^2,Surface,1,7205,
15.3839,µm^2,Surface,1,7206,
8.019,µm^2,Surface,1,7207,
4.40235,µm^2,Surface,1,7208,
3.66983,µm^2,Surface,1,7209,
8.98737,µm^2,Surface,1,7210,
2.12519,µm^2,Surface,1,7211,
1.96952,µm^2,Surface,1,7212,
7.49512,µm^2,Surface,1,7213,
5.99623,µm^2,Surface,1,7214,
1.53876,µm^2,Surface,1,7215,
6.80374,µm^2,Surface,1,7216,
10.1664,µm^2,Surface,1,7217,
1.24093,µm^2,Surface,1,7218,
11.5403,µm^2,Surface,1,7219,
65.9563,µm^2,Surface,1,7220,
1.63113,µm^2,Surface,1,7221,
1.02551,µm^2,Surface,1,7222,
14.8496,µm^2,Surface,1,7223,
2.63575,µm^2,Surface,1,7224,
14.0981,µm^2,Surface,1,7225,
17.302,µm^2,Surface,1,7226,
7.38367,µm^2,Surface,1,7228,
8.03241,µm^2,Surface,1,7229,
5.22225,µm^2,Surface,1,7230,
19.5114,µm^2,Surface,1,7231,
27.2825,µm^2,Surface,1,7232,
9.27616,µm^2,Surface,1,7233,
11.1045,µm^2,Surface,1,7234,
16.07,µm^2,Surface,1,7235,
1.41655,µm^2,Surface,1,7236,
19.2482,µm^2,Surface,1,7237,
12.1971,µm^2,Surface,1,7238,
3.64814,µm^2,Surface,1,7239,
11.7489,µm^2,Surface,1,7240,
1.25287,µm^2,Surface,1,7241,
3.93115,µm^2,Surface,1,7242,
8.21396,µm^2,Surface,1,7243,
7.45573,µm^2,Surface,1,7244,
1.52418,µm^2,Surface,1,7245,
2.62011,µm^2,Surface,1,7246,
7.33852,µm^2,Surface,1,7247,
28.233,µm^2,Surface,1,7248,
11.8562,µm^2,Surface,1,7250,
3.81525,µm^2,Surface,1,7251,
1.53747,µm^2,Surface,1,7254,
21.6849,µm^2,Surface,1,7255,
4.64724,µm^2,Surface,1,7256,
