
Intensity Max Ch=22 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
2791,,Surface,22,Image 1,1,6721,
3421,,Surface,22,Image 1,1,6722,
825,,Surface,22,Image 1,1,6723,
662,,Surface,22,Image 1,1,6724,
1824,,Surface,22,Image 1,1,6725,
1095,,Surface,22,Image 1,1,6726,
400,,Surface,22,Image 1,1,6728,
705,,Surface,22,Image 1,1,6729,
3236,,Surface,22,Image 1,1,6730,
10118,,Surface,22,Image 1,1,6731,
502,,Surface,22,Image 1,1,6732,
1199,,Surface,22,Image 1,1,6733,
1961,,Surface,22,Image 1,1,6734,
6635,,Surface,22,Image 1,1,6735,
731,,Surface,22,Image 1,1,6736,
3775,,Surface,22,Image 1,1,6737,
7453,,Surface,22,Image 1,1,6738,
10874,,Surface,22,Image 1,1,6739,
737,,Surface,22,Image 1,1,6740,
1181,,Surface,22,Image 1,1,6741,
1203,,Surface,22,Image 1,1,6742,
531,,Surface,22,Image 1,1,6743,
827,,Surface,22,Image 1,1,6744,
8461,,Surface,22,Image 1,1,6745,
169,,Surface,22,Image 1,1,6746,
195,,Surface,22,Image 1,1,6747,
1014,,Surface,22,Image 1,1,6748,
4392,,Surface,22,Image 1,1,6749,
575,,Surface,22,Image 1,1,6750,
1287,,Surface,22,Image 1,1,6751,
6856,,Surface,22,Image 1,1,6752,
1289,,Surface,22,Image 1,1,6753,
1004,,Surface,22,Image 1,1,6754,
950,,Surface,22,Image 1,1,6755,
1000,,Surface,22,Image 1,1,6756,
970,,Surface,22,Image 1,1,6757,
73,,Surface,22,Image 1,1,6758,
615,,Surface,22,Image 1,1,6760,
756,,Surface,22,Image 1,1,6761,
1392,,Surface,22,Image 1,1,6762,
2737,,Surface,22,Image 1,1,6763,
2419,,Surface,22,Image 1,1,6764,
1605,,Surface,22,Image 1,1,6765,
2152,,Surface,22,Image 1,1,6766,
1395,,Surface,22,Image 1,1,6767,
2777,,Surface,22,Image 1,1,6768,
4822,,Surface,22,Image 1,1,6770,
1848,,Surface,22,Image 1,1,6771,
5417,,Surface,22,Image 1,1,6772,
5851,,Surface,22,Image 1,1,6773,
911,,Surface,22,Image 1,1,6774,
1326,,Surface,22,Image 1,1,6775,
283,,Surface,22,Image 1,1,6776,
2446,,Surface,22,Image 1,1,6777,
2921,,Surface,22,Image 1,1,6778,
785,,Surface,22,Image 1,1,6781,
1571,,Surface,22,Image 1,1,6782,
14713,,Surface,22,Image 1,1,6783,
6446,,Surface,22,Image 1,1,6784,
3606,,Surface,22,Image 1,1,6785,
671,,Surface,22,Image 1,1,6786,
1743,,Surface,22,Image 1,1,6787,
11239,,Surface,22,Image 1,1,6788,
348,,Surface,22,Image 1,1,6789,
743,,Surface,22,Image 1,1,6790,
7502,,Surface,22,Image 1,1,6791,
234,,Surface,22,Image 1,1,6792,
596,,Surface,22,Image 1,1,6793,
1372,,Surface,22,Image 1,1,6794,
1070,,Surface,22,Image 1,1,6795,
1451,,Surface,22,Image 1,1,6796,
1268,,Surface,22,Image 1,1,6797,
209,,Surface,22,Image 1,1,6798,
1085,,Surface,22,Image 1,1,6799,
1112,,Surface,22,Image 1,1,6800,
5001,,Surface,22,Image 1,1,6801,
270,,Surface,22,Image 1,1,6802,
4589,,Surface,22,Image 1,1,6803,
674,,Surface,22,Image 1,1,6804,
1077,,Surface,22,Image 1,1,6805,
14729,,Surface,22,Image 1,1,6806,
7484,,Surface,22,Image 1,1,6807,
283,,Surface,22,Image 1,1,6808,
6364,,Surface,22,Image 1,1,6810,
919,,Surface,22,Image 1,1,6811,
9314,,Surface,22,Image 1,1,6812,
9839,,Surface,22,Image 1,1,6813,
6748,,Surface,22,Image 1,1,6814,
525,,Surface,22,Image 1,1,6815,
304,,Surface,22,Image 1,1,6816,
6811,,Surface,22,Image 1,1,6817,
317,,Surface,22,Image 1,1,6819,
537,,Surface,22,Image 1,1,6820,
