
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,
672.325,541.906,16.253,µm,Surface,Position,1,6928,
630.429,572.265,23.5417,µm,Surface,Position,1,6929,
542.23,670.673,13.5368,µm,Surface,Position,1,6930,
589.922,608.108,28.599,µm,Surface,Position,1,6931,
589.625,610.148,29.7789,µm,Surface,Position,1,6932,
586.099,621,22.88,µm,Surface,Position,1,6933,
664.903,554.423,14.1521,µm,Surface,Position,1,6934,
662.227,556.134,13.5058,µm,Surface,Position,1,6935,
588.265,619.492,23.7021,µm,Surface,Position,1,6936,
591.13,618.006,23.1997,µm,Surface,Position,1,6937,
594.513,623.112,17.3226,µm,Surface,Position,1,6938,
583.666,629.717,20.6939,µm,Surface,Position,1,6939,
601.131,613.675,18.0712,µm,Surface,Position,1,6941,
599.441,617.071,19.6299,µm,Surface,Position,1,6942,
596.992,621.715,16.4102,µm,Surface,Position,1,6943,
586.808,639.267,11.1771,µm,Surface,Position,1,6944,
708.463,514.041,18.2213,µm,Surface,Position,1,6945,
508.158,703.933,22.808,µm,Surface,Position,1,6946,
660.674,557.408,18.315,µm,Surface,Position,1,6947,
662.342,560.811,13.9942,µm,Surface,Position,1,6948,
575.713,642.502,17.8341,µm,Surface,Position,1,6949,
593.866,634.61,10.3827,µm,Surface,Position,1,6950,
706.232,508.356,21.8931,µm,Surface,Position,1,6951,
573.517,635.538,27.2647,µm,Surface,Position,1,6952,
544.476,665.151,28.2674,µm,Surface,Position,1,6953,
537.694,666.121,31.125,µm,Surface,Position,1,6954,
550.73,663.626,22.3977,µm,Surface,Position,1,6955,
577.991,635.447,25.3113,µm,Surface,Position,1,6956,
676.67,555.802,11.3087,µm,Surface,Position,1,6957,
619.773,599.406,22.4504,µm,Surface,Position,1,6958,
539.953,668.302,30.2365,µm,Surface,Position,1,6959,
576.087,637.414,26.7695,µm,Surface,Position,1,6960,
572.392,650.688,19.1337,µm,Surface,Position,1,6961,
589.584,641.027,14.4847,µm,Surface,Position,1,6962,
586.499,646.121,11.2601,µm,Surface,Position,1,6963,
635.223,579.971,28.1895,µm,Surface,Position,1,6964,
629.645,582.397,30.4468,µm,Surface,Position,1,6967,
510.626,709.825,24.3782,µm,Surface,Position,1,6969,
525.878,711.688,11.2667,µm,Surface,Position,1,6970,
673.363,563.959,11.8157,µm,Surface,Position,1,6971,
597.908,632.74,16.1467,µm,Surface,Position,1,6973,
692.539,525.13,27.5815,µm,Surface,Position,1,6974,
487.875,676.692,21.2215,µm,Surface,Position,1,6975,
602.61,564.151,20.2641,µm,Surface,Position,1,6976,
585.685,574.767,25.01,µm,Surface,Position,1,6977,
658.863,511.486,19.4631,µm,Surface,Position,1,6978,
551.061,612.496,23.053,µm,Surface,Position,1,6979,
595.938,576.355,15.5166,µm,Surface,Position,1,6980,
665.846,509.44,13.6212,µm,Surface,Position,1,6981,
557.591,605.092,25.1833,µm,Surface,Position,1,6982,
685.519,471.715,30.8699,µm,Surface,Position,1,6983,
470.091,700.832,20.4423,µm,Surface,Position,1,6984,
650.535,522.023,17.7759,µm,Surface,Position,1,6985,
697.176,461.848,28.7812,µm,Surface,Position,1,6986,
631.432,531.221,25.2861,µm,Surface,Position,1,6987,
660.792,495.269,31.564,µm,Surface,Position,1,6988,
626.31,542.677,19.5972,µm,Surface,Position,1,6989,
458.529,707.689,25.2957,µm,Surface,Position,1,6990,
618.794,561.522,10.838,µm,Surface,Position,1,6991,
601.72,571.413,17.9193,µm,Surface,Position,1,6992,
612.399,569.938,10.5654,µm,Surface,Position,1,6993,
682.27,491.594,17.8808,µm,Surface,Position,1,6994,
524.196,655.825,12.8032,µm,Surface,Position,1,6995,
691.546,483.756,17.595,µm,Surface,Position,1,6996,
600.117,575.929,17.0527,µm,Surface,Position,1,6997,
523.17,637.376,30.2736,µm,Surface,Position,1,6998,
695.284,465.04,31.1509,µm,Surface,Position,1,6999,
588.655,595.996,10.6478,µm,Surface,Position,1,7000,
684.11,475.186,31.5179,µm,Surface,Position,1,7001,
666.049,498.59,27.9178,µm,Surface,Position,1,7002,
562.897,613.769,17.63,µm,Surface,Position,1,7003,
547.623,636.378,12.5989,µm,Surface,Position,1,7004,
590.903,580.846,21,µm,Surface,Position,1,7005,
517.578,657.575,20.0882,µm,Surface,Position,1,7006,
621.706,543.264,28.7596,µm,Surface,Position,1,7007,
527.693,657.263,13.1498,µm,Surface,Position,1,7008,
561.504,609.399,24.0298,µm,Surface,Position,1,7009,
545.834,627.722,25.6299,µm,Surface,Position,1,7011,
578.69,604.606,16.5355,µm,Surface,Position,1,7012,
548.095,639.782,11.906,µm,Surface,Position,1,7013,
646.94,539.444,12.9444,µm,Surface,Position,1,7014,
505.368,678.974,17.1721,µm,Surface,Position,1,7015,
633.613,543.6,23.409,µm,Surface,Position,1,7016,
550.379,640.485,10.5468,µm,Surface,Position,1,7017,
706.935,467.035,25.6562,µm,Surface,Position,1,7018,
543.092,642.775,15.3502,µm,Surface,Position,1,7019,
508.662,679.155,15.7252,µm,Surface,Position,1,7020,
655.602,529.261,17.1937,µm,Surface,Position,1,7021,
639.412,545.544,17.0886,µm,Surface,Position,1,7022,
666.455,515.327,20.3782,µm,Surface,Position,1,7023,
489.937,687.203,25.0988,µm,Surface,Position,1,7024,
491.811,682.2,27.9574,µm,Surface,Position,1,7025,
491.092,693.776,18.0093,µm,Surface,Position,1,7026,
559.739,630.718,14.9851,µm,Surface,Position,1,7027,
647.909,537.844,19.438,µm,Surface,Position,1,7028,
590.833,597.018,16.0139,µm,Surface,Position,1,7029,
488.627,696.086,22.3181,µm,Surface,Position,1,7030,
656.29,532.862,17.0645,µm,Surface,Position,1,7031,
518.928,666.275,20.8036,µm,Surface,Position,1,7032,
665.756,525.117,15.7312,µm,Surface,Position,1,7033,
683.653,506.646,17.3682,µm,Surface,Position,1,7035,
559.118,632.062,18.9901,µm,Surface,Position,1,7036,
661.393,515.961,28.9398,µm,Surface,Position,1,7037,
687.397,490.607,30.5034,µm,Surface,Position,1,7038,
565.709,615.1,27.5607,µm,Surface,Position,1,7039,
592.82,601.276,17.5783,µm,Surface,Position,1,7040,
650.979,542.743,18.0155,µm,Surface,Position,1,7041,
562.971,629.241,18.2798,µm,Surface,Position,1,7042,
641.611,548.149,21.472,µm,Surface,Position,1,7043,
707.484,495.652,11.472,µm,Surface,Position,1,7044,
695.098,497.475,18.8361,µm,Surface,Position,1,7045,
620.79,559.195,31.468,µm,Surface,Position,1,7046,
602.812,541.803,19.5355,µm,Surface,Position,1,7047,
647.185,501.389,15.3519,µm,Surface,Position,1,7048,
638.937,509.72,15.125,µm,Surface,Position,1,7049,
567.663,566.102,29.1532,µm,Surface,Position,1,7050,
598.32,558.169,11.5005,µm,Surface,Position,1,7051,
479.684,659.998,26.1611,µm,Surface,Position,1,7052,
585.801,555.955,22.8879,µm,Surface,Position,1,7053,
703.676,443.821,19.4883,µm,Surface,Position,1,7056,
598.939,544.958,21.1618,µm,Surface,Position,1,7057,
532.11,625.62,10.4688,µm,Surface,Position,1,7058,
522.543,627.022,18.9232,µm,Surface,Position,1,7060,
