
Intensity StdDev Ch=19 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
354.443,,Surface,19,Image 1,1,6721,
84.4988,,Surface,19,Image 1,1,6722,
114.557,,Surface,19,Image 1,1,6723,
440.046,,Surface,19,Image 1,1,6724,
246.739,,Surface,19,Image 1,1,6725,
407.197,,Surface,19,Image 1,1,6726,
112.176,,Surface,19,Image 1,1,6728,
320.839,,Surface,19,Image 1,1,6729,
447.549,,Surface,19,Image 1,1,6730,
160.914,,Surface,19,Image 1,1,6731,
115.029,,Surface,19,Image 1,1,6732,
297.562,,Surface,19,Image 1,1,6733,
175.721,,Surface,19,Image 1,1,6734,
54.6502,,Surface,19,Image 1,1,6735,
112.677,,Surface,19,Image 1,1,6736,
169.371,,Surface,19,Image 1,1,6737,
147.768,,Surface,19,Image 1,1,6738,
1169.27,,Surface,19,Image 1,1,6739,
161.825,,Surface,19,Image 1,1,6740,
214.32,,Surface,19,Image 1,1,6741,
376.445,,Surface,19,Image 1,1,6742,
77.8266,,Surface,19,Image 1,1,6743,
391.682,,Surface,19,Image 1,1,6744,
427.304,,Surface,19,Image 1,1,6745,
117.26,,Surface,19,Image 1,1,6746,
71.9244,,Surface,19,Image 1,1,6747,
104.264,,Surface,19,Image 1,1,6748,
198.816,,Surface,19,Image 1,1,6749,
159.117,,Surface,19,Image 1,1,6750,
262.008,,Surface,19,Image 1,1,6751,
319.618,,Surface,19,Image 1,1,6752,
924.096,,Surface,19,Image 1,1,6753,
112.316,,Surface,19,Image 1,1,6754,
279.697,,Surface,19,Image 1,1,6755,
214.492,,Surface,19,Image 1,1,6756,
41.1819,,Surface,19,Image 1,1,6757,
5012.97,,Surface,19,Image 1,1,6758,
231.778,,Surface,19,Image 1,1,6760,
368.48,,Surface,19,Image 1,1,6761,
442.18,,Surface,19,Image 1,1,6762,
690.974,,Surface,19,Image 1,1,6763,
286.466,,Surface,19,Image 1,1,6764,
256.32,,Surface,19,Image 1,1,6765,
63.8611,,Surface,19,Image 1,1,6766,
89.4424,,Surface,19,Image 1,1,6767,
54.384,,Surface,19,Image 1,1,6768,
418.701,,Surface,19,Image 1,1,6770,
365.459,,Surface,19,Image 1,1,6771,
123.793,,Surface,19,Image 1,1,6772,
453.178,,Surface,19,Image 1,1,6773,
119.935,,Surface,19,Image 1,1,6774,
326.822,,Surface,19,Image 1,1,6775,
15.987,,Surface,19,Image 1,1,6776,
79.4607,,Surface,19,Image 1,1,6777,
398.692,,Surface,19,Image 1,1,6778,
180.782,,Surface,19,Image 1,1,6781,
394.54,,Surface,19,Image 1,1,6782,
364.213,,Surface,19,Image 1,1,6783,
57.7663,,Surface,19,Image 1,1,6784,
12.6615,,Surface,19,Image 1,1,6785,
300.985,,Surface,19,Image 1,1,6786,
228.23,,Surface,19,Image 1,1,6787,
102.535,,Surface,19,Image 1,1,6788,
837.964,,Surface,19,Image 1,1,6789,
344.306,,Surface,19,Image 1,1,6790,
537.651,,Surface,19,Image 1,1,6791,
412.517,,Surface,19,Image 1,1,6792,
296.68,,Surface,19,Image 1,1,6793,
3440.1,,Surface,19,Image 1,1,6794,
1775.81,,Surface,19,Image 1,1,6795,
452.755,,Surface,19,Image 1,1,6796,
125.749,,Surface,19,Image 1,1,6797,
116.822,,Surface,19,Image 1,1,6798,
547.405,,Surface,19,Image 1,1,6799,
758.449,,Surface,19,Image 1,1,6800,
292.861,,Surface,19,Image 1,1,6801,
112.227,,Surface,19,Image 1,1,6802,
218.534,,Surface,19,Image 1,1,6803,
246.268,,Surface,19,Image 1,1,6804,
477.872,,Surface,19,Image 1,1,6805,
389.618,,Surface,19,Image 1,1,6806,
188.108,,Surface,19,Image 1,1,6807,
361.182,,Surface,19,Image 1,1,6808,
567.466,,Surface,19,Image 1,1,6810,
373.837,,Surface,19,Image 1,1,6811,
587.887,,Surface,19,Image 1,1,6812,
320.329,,Surface,19,Image 1,1,6813,
40.1363,,Surface,19,Image 1,1,6814,
137.643,,Surface,19,Image 1,1,6815,
1060.95,,Surface,19,Image 1,1,6816,
83.1052,,Surface,19,Image 1,1,6817,
420.055,,Surface,19,Image 1,1,6819,
171.247,,Surface,19,Image 1,1,6820,
381.458,,Surface,19,Image 1,1,6821,
161.825,,Surface,19,Image 1,1,6822,
256.51,,Surface,19,Image 1,1,6823,
173.405,,Surface,19,Image 1,1,6824,
200.827,,Surface,19,Image 1,1,6825,
267.852,,Surface,19,Image 1,1,6826,
194.242,,Surface,19,Image 1,1,6827,
132.906,,Surface,19,Image 1,1,6828,
224.696,,Surface,19,Image 1,1,6829,
211.61,,Surface,19,Image 1,1,6830,
49.0811,,Surface,19,Image 1,1,6831,
88.1593,,Surface,19,Image 1,1,6832,
9.30389,,Surface,19,Image 1,1,6833,
93.7156,,Surface,19,Image 1,1,6834,
81.0731,,Surface,19,Image 1,1,6836,
172.663,,Surface,19,Image 1,1,6837,
194.865,,Surface,19,Image 1,1,6838,
467.551,,Surface,19,Image 1,1,6840,
33.4216,,Surface,19,Image 1,1,6841,
115.15,,Surface,19,Image 1,1,6842,
110.16,,Surface,19,Image 1,1,6843,
216.666,,Surface,19,Image 1,1,6844,
82.2225,,Surface,19,Image 1,1,6845,
86.5818,,Surface,19,Image 1,1,6846,
46.8681,,Surface,19,Image 1,1,6847,
196.063,,Surface,19,Image 1,1,6849,
201.032,,Surface,19,Image 1,1,6850,
107.894,,Surface,19,Image 1,1,6851,
518.524,,Surface,19,Image 1,1,6852,
149.653,,Surface,19,Image 1,1,6853,
228.793,,Surface,19,Image 1,1,6855,
237.692,,Surface,19,Image 1,1,6856,
202.254,,Surface,19,Image 1,1,6857,
129.018,,Surface,19,Image 1,1,6858,
166.821,,Surface,19,Image 1,1,6859,
20.1185,,Surface,19,Image 1,1,6860,
554.333,,Surface,19,Image 1,1,6861,
173.555,,Surface,19,Image 1,1,6862,
88.5803,,Surface,19,Image 1,1,6863,
282.955,,Surface,19,Image 1,1,6864,
77.7557,,Surface,19,Image 1,1,6866,
57.9309,,Surface,19,Image 1,1,6867,
211.499,,Surface,19,Image 1,1,6868,
67.8326,,Surface,19,Image 1,1,6869,
127.398,,Surface,19,Image 1,1,6870,
71.6237,,Surface,19,Image 1,1,6871,
724.868,,Surface,19,Image 1,1,6872,
72.5457,,Surface,19,Image 1,1,6873,
87.8363,,Surface,19,Image 1,1,6874,
59.0394,,Surface,19,Image 1,1,6875,
66.1749,,Surface,19,Image 1,1,6877,
288.491,,Surface,19,Image 1,1,6878,
182.632,,Surface,19,Image 1,1,6879,
66.179,,Surface,19,Image 1,1,6880,
86.1678,,Surface,19,Image 1,1,6881,
321.612,,Surface,19,Image 1,1,6882,
271.026,,Surface,19,Image 1,1,6884,
437.042,,Surface,19,Image 1,1,6885,
954.33,,Surface,19,Image 1,1,6886,
279.232,,Surface,19,Image 1,1,6887,
1045.12,,Surface,19,Image 1,1,6888,
257.952,,Surface,19,Image 1,1,6889,
118.685,,Surface,19,Image 1,1,6890,
38.4976,,Surface,19,Image 1,1,6891,
302.852,,Surface,19,Image 1,1,6892,
462.531,,Surface,19,Image 1,1,6894,
265.613,,Surface,19,Image 1,1,6895,
60.9942,,Surface,19,Image 1,1,6896,
257.568,,Surface,19,Image 1,1,6897,
105.632,,Surface,19,Image 1,1,6898,
337.546,,Surface,19,Image 1,1,6899,
193.847,,Surface,19,Image 1,1,6900,
825.346,,Surface,19,Image 1,1,6901,
94.8168,,Surface,19,Image 1,1,6902,
1904.06,,Surface,19,Image 1,1,6904,
316.769,,Surface,19,Image 1,1,6905,
335.936,,Surface,19,Image 1,1,6906,
722.685,,Surface,19,Image 1,1,6907,
239.886,,Surface,19,Image 1,1,6908,
48.7958,,Surface,19,Image 1,1,6909,
43.4827,,Surface,19,Image 1,1,6910,
291.716,,Surface,19,Image 1,1,6911,
587.58,,Surface,19,Image 1,1,6912,
251.43,,Surface,19,Image 1,1,6914,
187.631,,Surface,19,Image 1,1,6915,
464.462,,Surface,19,Image 1,1,6917,
266.037,,Surface,19,Image 1,1,6919,
175.793,,Surface,19,Image 1,1,6920,
337.369,,Surface,19,Image 1,1,6921,
166.869,,Surface,19,Image 1,1,6922,
81.1012,,Surface,19,Image 1,1,6923,
277.741,,Surface,19,Image 1,1,6924,
538.072,,Surface,19,Image 1,1,6925,
314.262,,Surface,19,Image 1,1,6926,
280.034,,Surface,19,Image 1,1,6927,
293.935,,Surface,19,Image 1,1,6928,
119.002,,Surface,19,Image 1,1,6929,
1912.62,,Surface,19,Image 1,1,6930,
81.5951,,Surface,19,Image 1,1,6931,
251.012,,Surface,19,Image 1,1,6932,
216.443,,Surface,19,Image 1,1,6933,
281.097,,Surface,19,Image 1,1,6934,
189.285,,Surface,19,Image 1,1,6935,
218.848,,Surface,19,Image 1,1,6936,
253.498,,Surface,19,Image 1,1,6937,
1374.6,,Surface,19,Image 1,1,6938,
222.502,,Surface,19,Image 1,1,6939,
207.454,,Surface,19,Image 1,1,6941,
303.146,,Surface,19,Image 1,1,6942,
813.812,,Surface,19,Image 1,1,6943,
882.31,,Surface,19,Image 1,1,6944,
186.523,,Surface,19,Image 1,1,6945,
3.09825,,Surface,19,Image 1,1,6946,
272.42,,Surface,19,Image 1,1,6947,
1481.91,,Surface,19,Image 1,1,6948,
496.953,,Surface,19,Image 1,1,6949,
236.471,,Surface,19,Image 1,1,6950,
202.182,,Surface,19,Image 1,1,6951,
192.513,,Surface,19,Image 1,1,6952,
347.34,,Surface,19,Image 1,1,6953,
24.9946,,Surface,19,Image 1,1,6954,
9.4997,,Surface,19,Image 1,1,6955,
119.952,,Surface,19,Image 1,1,6956,
551.838,,Surface,19,Image 1,1,6957,
112.445,,Surface,19,Image 1,1,6958,
38.253,,Surface,19,Image 1,1,6959,
199.273,,Surface,19,Image 1,1,6960,
244.442,,Surface,19,Image 1,1,6961,
639.915,,Surface,19,Image 1,1,6962,
908.715,,Surface,19,Image 1,1,6963,
235.033,,Surface,19,Image 1,1,6964,
180.836,,Surface,19,Image 1,1,6967,
145.939,,Surface,19,Image 1,1,6969,
247.482,,Surface,19,Image 1,1,6970,
376.824,,Surface,19,Image 1,1,6971,
465.191,,Surface,19,Image 1,1,6973,
773.763,,Surface,19,Image 1,1,6974,
406.266,,Surface,19,Image 1,1,6975,
259.583,,Surface,19,Image 1,1,6976,
198.896,,Surface,19,Image 1,1,6977,
510.773,,Surface,19,Image 1,1,6978,
117.86,,Surface,19,Image 1,1,6979,
618.91,,Surface,19,Image 1,1,6980,
136.115,,Surface,19,Image 1,1,6981,
139.84,,Surface,19,Image 1,1,6982,
40.4954,,Surface,19,Image 1,1,6983,
241.539,,Surface,19,Image 1,1,6984,
199.227,,Surface,19,Image 1,1,6985,
123.823,,Surface,19,Image 1,1,6986,
57.6348,,Surface,19,Image 1,1,6987,
91.6231,,Surface,19,Image 1,1,6988,
90.2134,,Surface,19,Image 1,1,6989,
1414.04,,Surface,19,Image 1,1,6990,
801.135,,Surface,19,Image 1,1,6991,
436.115,,Surface,19,Image 1,1,6992,
1502.12,,Surface,19,Image 1,1,6993,
222.18,,Surface,19,Image 1,1,6994,
826.288,,Surface,19,Image 1,1,6995,
350.072,,Surface,19,Image 1,1,6996,
619.156,,Surface,19,Image 1,1,6997,
136.038,,Surface,19,Image 1,1,6998,
144.152,,Surface,19,Image 1,1,6999,
609.365,,Surface,19,Image 1,1,7000,
74.6516,,Surface,19,Image 1,1,7001,
126.559,,Surface,19,Image 1,1,7002,
177.043,,Surface,19,Image 1,1,7003,
2374.67,,Surface,19,Image 1,1,7004,
85.814,,Surface,19,Image 1,1,7005,
293.654,,Surface,19,Image 1,1,7006,
133.709,,Surface,19,Image 1,1,7007,
504.251,,Surface,19,Image 1,1,7008,
294.132,,Surface,19,Image 1,1,7009,
245.224,,Surface,19,Image 1,1,7011,
222.604,,Surface,19,Image 1,1,7012,
3409.98,,Surface,19,Image 1,1,7013,
299.003,,Surface,19,Image 1,1,7014,
427.765,,Surface,19,Image 1,1,7015,
914.771,,Surface,19,Image 1,1,7016,
1936.76,,Surface,19,Image 1,1,7017,
209.815,,Surface,19,Image 1,1,7018,
167.634,,Surface,19,Image 1,1,7019,
1039.38,,Surface,19,Image 1,1,7020,
133.653,,Surface,19,Image 1,1,7021,
318.432,,Surface,19,Image 1,1,7022,
244.066,,Surface,19,Image 1,1,7023,
129.33,,Surface,19,Image 1,1,7024,
85.9713,,Surface,19,Image 1,1,7025,
344.037,,Surface,19,Image 1,1,7026,
261.265,,Surface,19,Image 1,1,7027,
397.857,,Surface,19,Image 1,1,7028,
261.805,,Surface,19,Image 1,1,7029,
558.367,,Surface,19,Image 1,1,7030,
364.936,,Surface,19,Image 1,1,7031,
643.378,,Surface,19,Image 1,1,7032,
372.648,,Surface,19,Image 1,1,7033,
1121.73,,Surface,19,Image 1,1,7035,
567.398,,Surface,19,Image 1,1,7036,
6.05567,,Surface,19,Image 1,1,7037,
32.3485,,Surface,19,Image 1,1,7038,
322.352,,Surface,19,Image 1,1,7039,
232.096,,Surface,19,Image 1,1,7040,
342.876,,Surface,19,Image 1,1,7041,
197.345,,Surface,19,Image 1,1,7042,
229.018,,Surface,19,Image 1,1,7043,
1032.5,,Surface,19,Image 1,1,7044,
768.427,,Surface,19,Image 1,1,7045,
75.9291,,Surface,19,Image 1,1,7046,
890.412,,Surface,19,Image 1,1,7047,
279.627,,Surface,19,Image 1,1,7048,
335.425,,Surface,19,Image 1,1,7049,
89.4099,,Surface,19,Image 1,1,7050,
1021.56,,Surface,19,Image 1,1,7051,
199.926,,Surface,19,Image 1,1,7052,
426.287,,Surface,19,Image 1,1,7053,
180.351,,Surface,19,Image 1,1,7056,
687.641,,Surface,19,Image 1,1,7057,
378.717,,Surface,19,Image 1,1,7058,
216.429,,Surface,19,Image 1,1,7060,
53.7263,,Surface,19,Image 1,1,7061,
361.69,,Surface,19,Image 1,1,7062,
335.756,,Surface,19,Image 1,1,7063,
158.185,,Surface,19,Image 1,1,7064,
11.9023,,Surface,19,Image 1,1,7065,
12.377,,Surface,19,Image 1,1,7066,
929.073,,Surface,19,Image 1,1,7067,
72.8491,,Surface,19,Image 1,1,7068,
477.781,,Surface,19,Image 1,1,7069,
198.704,,Surface,19,Image 1,1,7070,
249.999,,Surface,19,Image 1,1,7071,
145.219,,Surface,19,Image 1,1,7072,
348.534,,Surface,19,Image 1,1,7073,
77.1541,,Surface,19,Image 1,1,7075,
96.1916,,Surface,19,Image 1,1,7076,
425.382,,Surface,19,Image 1,1,7077,
233.573,,Surface,19,Image 1,1,7078,
103.621,,Surface,19,Image 1,1,7079,
380.713,,Surface,19,Image 1,1,7080,
233.54,,Surface,19,Image 1,1,7081,
197.325,,Surface,19,Image 1,1,7082,
223.893,,Surface,19,Image 1,1,7083,
198.321,,Surface,19,Image 1,1,7084,
39.2731,,Surface,19,Image 1,1,7085,
132.13,,Surface,19,Image 1,1,7087,
168.065,,Surface,19,Image 1,1,7088,
415.358,,Surface,19,Image 1,1,7089,
56.6036,,Surface,19,Image 1,1,7090,
223.402,,Surface,19,Image 1,1,7091,
249.273,,Surface,19,Image 1,1,7092,
35.9024,,Surface,19,Image 1,1,7093,
195.63,,Surface,19,Image 1,1,7094,
134.941,,Surface,19,Image 1,1,7095,
321.719,,Surface,19,Image 1,1,7096,
155.552,,Surface,19,Image 1,1,7097,
484.678,,Surface,19,Image 1,1,7098,
402.345,,Surface,19,Image 1,1,7099,
213.494,,Surface,19,Image 1,1,7101,
156.521,,Surface,19,Image 1,1,7103,
194.288,,Surface,19,Image 1,1,7104,
235.064,,Surface,19,Image 1,1,7105,
292.121,,Surface,19,Image 1,1,7106,
227.933,,Surface,19,Image 1,1,7107,
361.235,,Surface,19,Image 1,1,7108,
0,,Surface,19,Image 1,1,7109,
226.885,,Surface,19,Image 1,1,7110,
374.736,,Surface,19,Image 1,1,7112,
282.369,,Surface,19,Image 1,1,7114,
537.3,,Surface,19,Image 1,1,7115,
324.374,,Surface,19,Image 1,1,7116,
147.677,,Surface,19,Image 1,1,7117,
214.998,,Surface,19,Image 1,1,7119,
225.621,,Surface,19,Image 1,1,7120,
1502.75,,Surface,19,Image 1,1,7121,
341.134,,Surface,19,Image 1,1,7122,
261.972,,Surface,19,Image 1,1,7123,
636.553,,Surface,19,Image 1,1,7124,
107.938,,Surface,19,Image 1,1,7125,
245.216,,Surface,19,Image 1,1,7126,
296.831,,Surface,19,Image 1,1,7127,
67.0111,,Surface,19,Image 1,1,7128,
261.282,,Surface,19,Image 1,1,7130,
115.701,,Surface,19,Image 1,1,7132,
192.403,,Surface,19,Image 1,1,7133,
99.7609,,Surface,19,Image 1,1,7134,
274.157,,Surface,19,Image 1,1,7136,
663.912,,Surface,19,Image 1,1,7137,
234.021,,Surface,19,Image 1,1,7138,
454.57,,Surface,19,Image 1,1,7139,
387.721,,Surface,19,Image 1,1,7140,
0.386491,,Surface,19,Image 1,1,7141,
48.1012,,Surface,19,Image 1,1,7142,
175.984,,Surface,19,Image 1,1,7143,
645.604,,Surface,19,Image 1,1,7144,
197.214,,Surface,19,Image 1,1,7145,
201.743,,Surface,19,Image 1,1,7146,
99.891,,Surface,19,Image 1,1,7147,
628.019,,Surface,19,Image 1,1,7148,
221.867,,Surface,19,Image 1,1,7149,
121.125,,Surface,19,Image 1,1,7151,
27.4408,,Surface,19,Image 1,1,7152,
47.6467,,Surface,19,Image 1,1,7154,
240.606,,Surface,19,Image 1,1,7155,
117.536,,Surface,19,Image 1,1,7156,
50.8436,,Surface,19,Image 1,1,7157,
408.176,,Surface,19,Image 1,1,7158,
82.1392,,Surface,19,Image 1,1,7159,
56.5488,,Surface,19,Image 1,1,7161,
32.1771,,Surface,19,Image 1,1,7162,
210.159,,Surface,19,Image 1,1,7163,
244.425,,Surface,19,Image 1,1,7164,
519.618,,Surface,19,Image 1,1,7165,
52.4225,,Surface,19,Image 1,1,7166,
174.742,,Surface,19,Image 1,1,7168,
158.125,,Surface,19,Image 1,1,7169,
305.528,,Surface,19,Image 1,1,7170,
294.88,,Surface,19,Image 1,1,7171,
730.801,,Surface,19,Image 1,1,7172,
925.582,,Surface,19,Image 1,1,7173,
369.73,,Surface,19,Image 1,1,7174,
28.586,,Surface,19,Image 1,1,7175,
167.089,,Surface,19,Image 1,1,7176,
389.826,,Surface,19,Image 1,1,7177,
60.6226,,Surface,19,Image 1,1,7178,
166.955,,Surface,19,Image 1,1,7179,
404.868,,Surface,19,Image 1,1,7181,
821.297,,Surface,19,Image 1,1,7182,
431.474,,Surface,19,Image 1,1,7183,
307.365,,Surface,19,Image 1,1,7184,
681.198,,Surface,19,Image 1,1,7185,
149.326,,Surface,19,Image 1,1,7187,
69.9844,,Surface,19,Image 1,1,7188,
107.545,,Surface,19,Image 1,1,7189,
203.421,,Surface,19,Image 1,1,7190,
30.774,,Surface,19,Image 1,1,7191,
449.161,,Surface,19,Image 1,1,7192,
235.732,,Surface,19,Image 1,1,7193,
429.377,,Surface,19,Image 1,1,7194,
191.509,,Surface,19,Image 1,1,7195,
140.683,,Surface,19,Image 1,1,7196,
167.254,,Surface,19,Image 1,1,7197,
534.221,,Surface,19,Image 1,1,7198,
126.638,,Surface,19,Image 1,1,7199,
167.571,,Surface,19,Image 1,1,7200,
274.371,,Surface,19,Image 1,1,7201,
215.853,,Surface,19,Image 1,1,7202,
591.764,,Surface,19,Image 1,1,7203,
180.151,,Surface,19,Image 1,1,7204,
402.151,,Surface,19,Image 1,1,7205,
180.456,,Surface,19,Image 1,1,7206,
658.048,,Surface,19,Image 1,1,7207,
19.3243,,Surface,19,Image 1,1,7208,
173.514,,Surface,19,Image 1,1,7209,
65.2401,,Surface,19,Image 1,1,7210,
100.707,,Surface,19,Image 1,1,7211,
27.4527,,Surface,19,Image 1,1,7212,
430.898,,Surface,19,Image 1,1,7213,
55.8911,,Surface,19,Image 1,1,7214,
314.893,,Surface,19,Image 1,1,7215,
506.276,,Surface,19,Image 1,1,7216,
292.858,,Surface,19,Image 1,1,7217,
321.364,,Surface,19,Image 1,1,7218,
412.38,,Surface,19,Image 1,1,7219,
249.823,,Surface,19,Image 1,1,7220,
347.016,,Surface,19,Image 1,1,7221,
337.724,,Surface,19,Image 1,1,7222,
305.295,,Surface,19,Image 1,1,7223,
99.4581,,Surface,19,Image 1,1,7224,
381.587,,Surface,19,Image 1,1,7225,
112.655,,Surface,19,Image 1,1,7226,
126.404,,Surface,19,Image 1,1,7228,
366.601,,Surface,19,Image 1,1,7229,
394.301,,Surface,19,Image 1,1,7230,
236.948,,Surface,19,Image 1,1,7231,
301.741,,Surface,19,Image 1,1,7232,
133.317,,Surface,19,Image 1,1,7233,
97.2466,,Surface,19,Image 1,1,7234,
