
Intensity Sum of Square Ch=34 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
21105,,Surface,34,Image 1,1,6721,
1.01486e+06,,Surface,34,Image 1,1,6722,
27930,,Surface,34,Image 1,1,6723,
48595,,Surface,34,Image 1,1,6724,
4372,,Surface,34,Image 1,1,6725,
126478,,Surface,34,Image 1,1,6726,
15467,,Surface,34,Image 1,1,6728,
45371,,Surface,34,Image 1,1,6729,
1.02172e+06,,Surface,34,Image 1,1,6730,
2.23148e+06,,Surface,34,Image 1,1,6731,
3017,,Surface,34,Image 1,1,6732,
2169,,Surface,34,Image 1,1,6733,
757508,,Surface,34,Image 1,1,6734,
996590,,Surface,34,Image 1,1,6735,
12659,,Surface,34,Image 1,1,6736,
1.92365e+06,,Surface,34,Image 1,1,6737,
2.73918e+06,,Surface,34,Image 1,1,6738,
1.56948e+06,,Surface,34,Image 1,1,6739,
11490,,Surface,34,Image 1,1,6740,
535421,,Surface,34,Image 1,1,6741,
1.84181e+06,,Surface,34,Image 1,1,6742,
2838,,Surface,34,Image 1,1,6743,
247568,,Surface,34,Image 1,1,6744,
276909,,Surface,34,Image 1,1,6745,
2487,,Surface,34,Image 1,1,6746,
512,,Surface,34,Image 1,1,6747,
0,,Surface,34,Image 1,1,6748,
210014,,Surface,34,Image 1,1,6749,
31231,,Surface,34,Image 1,1,6750,
67955,,Surface,34,Image 1,1,6751,
38667,,Surface,34,Image 1,1,6752,
3.78889e+06,,Surface,34,Image 1,1,6753,
2121,,Surface,34,Image 1,1,6754,
2165,,Surface,34,Image 1,1,6755,
65083,,Surface,34,Image 1,1,6756,
44235,,Surface,34,Image 1,1,6757,
8246,,Surface,34,Image 1,1,6758,
636977,,Surface,34,Image 1,1,6760,
67721,,Surface,34,Image 1,1,6761,
58302,,Surface,34,Image 1,1,6762,
162701,,Surface,34,Image 1,1,6763,
1988,,Surface,34,Image 1,1,6764,
1.40683e+06,,Surface,34,Image 1,1,6765,
4301,,Surface,34,Image 1,1,6766,
1.98167e+06,,Surface,34,Image 1,1,6767,
2.99777e+07,,Surface,34,Image 1,1,6768,
5.35969e+06,,Surface,34,Image 1,1,6770,
52791,,Surface,34,Image 1,1,6771,
7398,,Surface,34,Image 1,1,6772,
47195,,Surface,34,Image 1,1,6773,
416339,,Surface,34,Image 1,1,6774,
1.19049e+06,,Surface,34,Image 1,1,6775,
1573,,Surface,34,Image 1,1,6776,
661,,Surface,34,Image 1,1,6777,
8.36494e+06,,Surface,34,Image 1,1,6778,
169129,,Surface,34,Image 1,1,6781,
406272,,Surface,34,Image 1,1,6782,
3.1921e+07,,Surface,34,Image 1,1,6783,
7.05949e+06,,Surface,34,Image 1,1,6784,
0,,Surface,34,Image 1,1,6785,
35019,,Surface,34,Image 1,1,6786,
752978,,Surface,34,Image 1,1,6787,
3.20611e+07,,Surface,34,Image 1,1,6788,
21801,,Surface,34,Image 1,1,6789,
1.1993e+06,,Surface,34,Image 1,1,6790,
6.82438e+07,,Surface,34,Image 1,1,6791,
2246,,Surface,34,Image 1,1,6792,
9736,,Surface,34,Image 1,1,6793,
