
Intensity Median Ch=38 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
856,,Surface,38,Image 1,1,6721,
1872,,Surface,38,Image 1,1,6722,
1880,,Surface,38,Image 1,1,6723,
840,,Surface,38,Image 1,1,6724,
588,,Surface,38,Image 1,1,6725,
1044,,Surface,38,Image 1,1,6726,
1420,,Surface,38,Image 1,1,6728,
1636,,Surface,38,Image 1,1,6729,
664,,Surface,38,Image 1,1,6730,
904,,Surface,38,Image 1,1,6731,
580,,Surface,38,Image 1,1,6732,
1344,,Surface,38,Image 1,1,6733,
1162,,Surface,38,Image 1,1,6734,
904,,Surface,38,Image 1,1,6735,
1576,,Surface,38,Image 1,1,6736,
504,,Surface,38,Image 1,1,6737,
696,,Surface,38,Image 1,1,6738,
1044,,Surface,38,Image 1,1,6739,
1288,,Surface,38,Image 1,1,6740,
872,,Surface,38,Image 1,1,6741,
1036,,Surface,38,Image 1,1,6742,
3528,,Surface,38,Image 1,1,6743,
1044,,Surface,38,Image 1,1,6744,
1328,,Surface,38,Image 1,1,6745,
326.5,,Surface,38,Image 1,1,6746,
1516,,Surface,38,Image 1,1,6747,
320,,Surface,38,Image 1,1,6748,
1800,,Surface,38,Image 1,1,6749,
1536,,Surface,38,Image 1,1,6750,
932,,Surface,38,Image 1,1,6751,
1126,,Surface,38,Image 1,1,6752,
588,,Surface,38,Image 1,1,6753,
208,,Surface,38,Image 1,1,6754,
948,,Surface,38,Image 1,1,6755,
1272,,Surface,38,Image 1,1,6756,
1988,,Surface,38,Image 1,1,6757,
763.5,,Surface,38,Image 1,1,6758,
1330,,Surface,38,Image 1,1,6760,
1732,,Surface,38,Image 1,1,6761,
1032,,Surface,38,Image 1,1,6762,
1128,,Surface,38,Image 1,1,6763,
2060,,Surface,38,Image 1,1,6764,
1000,,Surface,38,Image 1,1,6765,
1092,,Surface,38,Image 1,1,6766,
1368,,Surface,38,Image 1,1,6767,
1332,,Surface,38,Image 1,1,6768,
804,,Surface,38,Image 1,1,6770,
930,,Surface,38,Image 1,1,6771,
568,,Surface,38,Image 1,1,6772,
3368,,Surface,38,Image 1,1,6773,
1080,,Surface,38,Image 1,1,6774,
1112,,Surface,38,Image 1,1,6775,
324,,Surface,38,Image 1,1,6776,
1564,,Surface,38,Image 1,1,6777,
1028,,Surface,38,Image 1,1,6778,
3476,,Surface,38,Image 1,1,6781,
1580,,Surface,38,Image 1,1,6782,
472,,Surface,38,Image 1,1,6783,
1480,,Surface,38,Image 1,1,6784,
455,,Surface,38,Image 1,1,6785,
1112,,Surface,38,Image 1,1,6786,
2320,,Surface,38,Image 1,1,6787,
1048,,Surface,38,Image 1,1,6788,
2,,Surface,38,Image 1,1,6789,
1896,,Surface,38,Image 1,1,6790,
280,,Surface,38,Image 1,1,6791,
1266,,Surface,38,Image 1,1,6792,
1672,,Surface,38,Image 1,1,6793,
648,,Surface,38,Image 1,1,6794,
552,,Surface,38,Image 1,1,6795,
247.5,,Surface,38,Image 1,1,6796,
376,,Surface,38,Image 1,1,6797,
1156,,Surface,38,Image 1,1,6798,
408,,Surface,38,Image 1,1,6799,
2076,,Surface,38,Image 1,1,6800,
138,,Surface,38,Image 1,1,6801,
1652,,Surface,38,Image 1,1,6802,
908,,Surface,38,Image 1,1,6803,
1068,,Surface,38,Image 1,1,6804,
1428,,Surface,38,Image 1,1,6805,
616,,Surface,38,Image 1,1,6806,
936,,Surface,38,Image 1,1,6807,
408,,Surface,38,Image 1,1,6808,
584,,Surface,38,Image 1,1,6810,
648,,Surface,38,Image 1,1,6811,
85.5,,Surface,38,Image 1,1,6812,
1144,,Surface,38,Image 1,1,6813,
364,,Surface,38,Image 1,1,6814,
992,,Surface,38,Image 1,1,6815,
0.125,,Surface,38,Image 1,1,6816,
996,,Surface,38,Image 1,1,6817,
124,,Surface,38,Image 1,1,6819,
3540,,Surface,38,Image 1,1,6820,
1944,,Surface,38,Image 1,1,6821,
376,,Surface,38,Image 1,1,6822,
1576,,Surface,38,Image 1,1,6823,
2400,,Surface,38,Image 1,1,6824,
1220,,Surface,38,Image 1,1,6825,
792,,Surface,38,Image 1,1,6826,
1240,,Surface,38,Image 1,1,6827,
1016,,Surface,38,Image 1,1,6828,
3128,,Surface,38,Image 1,1,6829,
1824,,Surface,38,Image 1,1,6830,
1648,,Surface,38,Image 1,1,6831,
808,,Surface,38,Image 1,1,6832,
318,,Surface,38,Image 1,1,6833,
1084,,Surface,38,Image 1,1,6834,
1802,,Surface,38,Image 1,1,6836,
2064,,Surface,38,Image 1,1,6837,
1008,,Surface,38,Image 1,1,6838,
588,,Surface,38,Image 1,1,6840,
