
Intensity Max Ch=17 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
7586,,Surface,17,Image 1,1,6721,
6808,,Surface,17,Image 1,1,6722,
8926,,Surface,17,Image 1,1,6723,
11842,,Surface,17,Image 1,1,6724,
4937,,Surface,17,Image 1,1,6725,
6606,,Surface,17,Image 1,1,6726,
4703,,Surface,17,Image 1,1,6728,
6871,,Surface,17,Image 1,1,6729,
8401,,Surface,17,Image 1,1,6730,
6355,,Surface,17,Image 1,1,6731,
6917,,Surface,17,Image 1,1,6732,
3967,,Surface,17,Image 1,1,6733,
9670,,Surface,17,Image 1,1,6734,
6702,,Surface,17,Image 1,1,6735,
8016,,Surface,17,Image 1,1,6736,
7342,,Surface,17,Image 1,1,6737,
8723,,Surface,17,Image 1,1,6738,
10590,,Surface,17,Image 1,1,6739,
5160,,Surface,17,Image 1,1,6740,
8683,,Surface,17,Image 1,1,6741,
6692,,Surface,17,Image 1,1,6742,
5739,,Surface,17,Image 1,1,6743,
10594,,Surface,17,Image 1,1,6744,
5197,,Surface,17,Image 1,1,6745,
7307,,Surface,17,Image 1,1,6746,
1924,,Surface,17,Image 1,1,6747,
6428,,Surface,17,Image 1,1,6748,
5096,,Surface,17,Image 1,1,6749,
7720,,Surface,17,Image 1,1,6750,
10775,,Surface,17,Image 1,1,6751,
8377,,Surface,17,Image 1,1,6752,
7999,,Surface,17,Image 1,1,6753,
5093,,Surface,17,Image 1,1,6754,
5060,,Surface,17,Image 1,1,6755,
10664,,Surface,17,Image 1,1,6756,
6674,,Surface,17,Image 1,1,6757,
13775,,Surface,17,Image 1,1,6758,
7179,,Surface,17,Image 1,1,6760,
6449,,Surface,17,Image 1,1,6761,
11937,,Surface,17,Image 1,1,6762,
8863,,Surface,17,Image 1,1,6763,
7058,,Surface,17,Image 1,1,6764,
8043,,Surface,17,Image 1,1,6765,
5798,,Surface,17,Image 1,1,6766,
8159,,Surface,17,Image 1,1,6767,
3020,,Surface,17,Image 1,1,6768,
9541,,Surface,17,Image 1,1,6770,
8757,,Surface,17,Image 1,1,6771,
4111,,Surface,17,Image 1,1,6772,
6127,,Surface,17,Image 1,1,6773,
4915,,Surface,17,Image 1,1,6774,
8965,,Surface,17,Image 1,1,6775,
3773,,Surface,17,Image 1,1,6776,
3585,,Surface,17,Image 1,1,6777,
9394,,Surface,17,Image 1,1,6778,
7977,,Surface,17,Image 1,1,6781,
7375,,Surface,17,Image 1,1,6782,
8668,,Surface,17,Image 1,1,6783,
3700,,Surface,17,Image 1,1,6784,
2527,,Surface,17,Image 1,1,6785,
8450,,Surface,17,Image 1,1,6786,
5756,,Surface,17,Image 1,1,6787,
12473,,Surface,17,Image 1,1,6788,
2831,,Surface,17,Image 1,1,6789,
9145,,Surface,17,Image 1,1,6790,
8992,,Surface,17,Image 1,1,6791,
8545,,Surface,17,Image 1,1,6792,
7429,,Surface,17,Image 1,1,6793,
8759,,Surface,17,Image 1,1,6794,
4930,,Surface,17,Image 1,1,6795,
8456,,Surface,17,Image 1,1,6796,
7034,,Surface,17,Image 1,1,6797,
6731,,Surface,17,Image 1,1,6798,
3353,,Surface,17,Image 1,1,6799,
7550,,Surface,17,Image 1,1,6800,
3330,,Surface,17,Image 1,1,6801,
2350,,Surface,17,Image 1,1,6802,
6517,,Surface,17,Image 1,1,6803,
7882,,Surface,17,Image 1,1,6804,
10509,,Surface,17,Image 1,1,6805,
7582,,Surface,17,Image 1,1,6806,
8383,,Surface,17,Image 1,1,6807,
1654,,Surface,17,Image 1,1,6808,
7872,,Surface,17,Image 1,1,6810,
4965,,Surface,17,Image 1,1,6811,
6801,,Surface,17,Image 1,1,6812,
9046,,Surface,17,Image 1,1,6813,
2805,,Surface,17,Image 1,1,6814,
8364,,Surface,17,Image 1,1,6815,
1488,,Surface,17,Image 1,1,6816,
5763,,Surface,17,Image 1,1,6817,
2643,,Surface,17,Image 1,1,6819,
5871,,Surface,17,Image 1,1,6820,
7292,,Surface,17,Image 1,1,6821,
4859,,Surface,17,Image 1,1,6822,
5473,,Surface,17,Image 1,1,6823,
4460,,Surface,17,Image 1,1,6824,
5514,,Surface,17,Image 1,1,6825,
5354,,Surface,17,Image 1,1,6826,
10678,,Surface,17,Image 1,1,6827,
7554,,Surface,17,Image 1,1,6828,
7719,,Surface,17,Image 1,1,6829,
5972,,Surface,17,Image 1,1,6830,
7022,,Surface,17,Image 1,1,6831,
9054,,Surface,17,Image 1,1,6832,
2222,,Surface,17,Image 1,1,6833,
7620,,Surface,17,Image 1,1,6834,
6492,,Surface,17,Image 1,1,6836,
6371,,Surface,17,Image 1,1,6837,
6814,,Surface,17,Image 1,1,6838,
8617,,Surface,17,Image 1,1,6840,
5685,,Surface,17,Image 1,1,6841,
6984,,Surface,17,Image 1,1,6842,
7627,,Surface,17,Image 1,1,6843,
9896,,Surface,17,Image 1,1,6844,
6836,,Surface,17,Image 1,1,6845,
4140,,Surface,17,Image 1,1,6846,
2600,,Surface,17,Image 1,1,6847,
6759,,Surface,17,Image 1,1,6849,
7761,,Surface,17,Image 1,1,6850,
3422,,Surface,17,Image 1,1,6851,
5437,,Surface,17,Image 1,1,6852,
5929,,Surface,17,Image 1,1,6853,
8591,,Surface,17,Image 1,1,6855,
12787,,Surface,17,Image 1,1,6856,
5451,,Surface,17,Image 1,1,6857,
6903,,Surface,17,Image 1,1,6858,
8084,,Surface,17,Image 1,1,6859,
2425,,Surface,17,Image 1,1,6860,
11368,,Surface,17,Image 1,1,6861,
6932,,Surface,17,Image 1,1,6862,
8287,,Surface,17,Image 1,1,6863,
6712,,Surface,17,Image 1,1,6864,
3934,,Surface,17,Image 1,1,6866,
919,,Surface,17,Image 1,1,6867,
6375,,Surface,17,Image 1,1,6868,
2726,,Surface,17,Image 1,1,6869,
4962,,Surface,17,Image 1,1,6870,
4713,,Surface,17,Image 1,1,6871,
3651,,Surface,17,Image 1,1,6872,
8078,,Surface,17,Image 1,1,6873,
2966,,Surface,17,Image 1,1,6874,
3695,,Surface,17,Image 1,1,6875,
3386,,Surface,17,Image 1,1,6877,
3949,,Surface,17,Image 1,1,6878,
2973,,Surface,17,Image 1,1,6879,
5718,,Surface,17,Image 1,1,6880,
8344,,Surface,17,Image 1,1,6881,
8762,,Surface,17,Image 1,1,6882,
5217,,Surface,17,Image 1,1,6884,
10106,,Surface,17,Image 1,1,6885,
9382,,Surface,17,Image 1,1,6886,
11483,,Surface,17,Image 1,1,6887,
14286,,Surface,17,Image 1,1,6888,
3684,,Surface,17,Image 1,1,6889,
3474,,Surface,17,Image 1,1,6890,
3549,,Surface,17,Image 1,1,6891,
12874,,Surface,17,Image 1,1,6892,
9785,,Surface,17,Image 1,1,6894,
11303,,Surface,17,Image 1,1,6895,
2575,,Surface,17,Image 1,1,6896,
8230,,Surface,17,Image 1,1,6897,
1363,,Surface,17,Image 1,1,6898,
12345,,Surface,17,Image 1,1,6899,
9867,,Surface,17,Image 1,1,6900,
8165,,Surface,17,Image 1,1,6901,
3473,,Surface,17,Image 1,1,6902,
6020,,Surface,17,Image 1,1,6904,
11092,,Surface,17,Image 1,1,6905,
3977,,Surface,17,Image 1,1,6906,
9275,,Surface,17,Image 1,1,6907,
8068,,Surface,17,Image 1,1,6908,
4432,,Surface,17,Image 1,1,6909,
3933,,Surface,17,Image 1,1,6910,
6443,,Surface,17,Image 1,1,6911,
3086,,Surface,17,Image 1,1,6912,
4772,,Surface,17,Image 1,1,6914,
5059,,Surface,17,Image 1,1,6915,
11291,,Surface,17,Image 1,1,6917,
3416,,Surface,17,Image 1,1,6919,
6113,,Surface,17,Image 1,1,6920,
8930,,Surface,17,Image 1,1,6921,
14007,,Surface,17,Image 1,1,6922,
5322,,Surface,17,Image 1,1,6923,
3253,,Surface,17,Image 1,1,6924,
9799,,Surface,17,Image 1,1,6925,
9232,,Surface,17,Image 1,1,6926,
9396,,Surface,17,Image 1,1,6927,
12211,,Surface,17,Image 1,1,6928,
8041,,Surface,17,Image 1,1,6929,
8497,,Surface,17,Image 1,1,6930,
3780,,Surface,17,Image 1,1,6931,
3751,,Surface,17,Image 1,1,6932,
9509,,Surface,17,Image 1,1,6933,
10926,,Surface,17,Image 1,1,6934,
3949,,Surface,17,Image 1,1,6935,
7078,,Surface,17,Image 1,1,6936,
7673,,Surface,17,Image 1,1,6937,
12774,,Surface,17,Image 1,1,6938,
10206,,Surface,17,Image 1,1,6939,
10876,,Surface,17,Image 1,1,6941,
11562,,Surface,17,Image 1,1,6942,
10672,,Surface,17,Image 1,1,6943,
10336,,Surface,17,Image 1,1,6944,
9633,,Surface,17,Image 1,1,6945,
1727,,Surface,17,Image 1,1,6946,
12222,,Surface,17,Image 1,1,6947,
11580,,Surface,17,Image 1,1,6948,
5481,,Surface,17,Image 1,1,6949,
8619,,Surface,17,Image 1,1,6950,
3121,,Surface,17,Image 1,1,6951,
6479,,Surface,17,Image 1,1,6952,
7488,,Surface,17,Image 1,1,6953,
1487,,Surface,17,Image 1,1,6954,
3081,,Surface,17,Image 1,1,6955,
5772,,Surface,17,Image 1,1,6956,
9580,,Surface,17,Image 1,1,6957,
11875,,Surface,17,Image 1,1,6958,
5052,,Surface,17,Image 1,1,6959,
6568,,Surface,17,Image 1,1,6960,
7439,,Surface,17,Image 1,1,6961,
13208,,Surface,17,Image 1,1,6962,
7807,,Surface,17,Image 1,1,6963,
4702,,Surface,17,Image 1,1,6964,
6208,,Surface,17,Image 1,1,6967,
3648,,Surface,17,Image 1,1,6969,
5760,,Surface,17,Image 1,1,6970,
10983,,Surface,17,Image 1,1,6971,
8339,,Surface,17,Image 1,1,6973,
740,,Surface,17,Image 1,1,6974,
4461,,Surface,17,Image 1,1,6975,
7931,,Surface,17,Image 1,1,6976,
4231,,Surface,17,Image 1,1,6977,
8495,,Surface,17,Image 1,1,6978,
7564,,Surface,17,Image 1,1,6979,
8783,,Surface,17,Image 1,1,6980,
8861,,Surface,17,Image 1,1,6981,
3878,,Surface,17,Image 1,1,6982,
5069,,Surface,17,Image 1,1,6983,
10260,,Surface,17,Image 1,1,6984,
7269,,Surface,17,Image 1,1,6985,
1614,,Surface,17,Image 1,1,6986,
5439,,Surface,17,Image 1,1,6987,
5966,,Surface,17,Image 1,1,6988,
4104,,Surface,17,Image 1,1,6989,
5061,,Surface,17,Image 1,1,6990,
8989,,Surface,17,Image 1,1,6991,
6647,,Surface,17,Image 1,1,6992,
13334,,Surface,17,Image 1,1,6993,
8690,,Surface,17,Image 1,1,6994,
7980,,Surface,17,Image 1,1,6995,
7447,,Surface,17,Image 1,1,6996,
7040,,Surface,17,Image 1,1,6997,
2111,,Surface,17,Image 1,1,6998,
3949,,Surface,17,Image 1,1,6999,
21236,,Surface,17,Image 1,1,7000,
3481,,Surface,17,Image 1,1,7001,
3377,,Surface,17,Image 1,1,7002,
10156,,Surface,17,Image 1,1,7003,
7386,,Surface,17,Image 1,1,7004,
5486,,Surface,17,Image 1,1,7005,
4902,,Surface,17,Image 1,1,7006,
1042,,Surface,17,Image 1,1,7007,
7373,,Surface,17,Image 1,1,7008,
2411,,Surface,17,Image 1,1,7009,
7094,,Surface,17,Image 1,1,7011,
14587,,Surface,17,Image 1,1,7012,
9302,,Surface,17,Image 1,1,7013,
9598,,Surface,17,Image 1,1,7014,
11623,,Surface,17,Image 1,1,7015,
10412,,Surface,17,Image 1,1,7016,
5943,,Surface,17,Image 1,1,7017,
6268,,Surface,17,Image 1,1,7018,
10662,,Surface,17,Image 1,1,7019,
10550,,Surface,17,Image 1,1,7020,
11205,,Surface,17,Image 1,1,7021,
11207,,Surface,17,Image 1,1,7022,
4981,,Surface,17,Image 1,1,7023,
6213,,Surface,17,Image 1,1,7024,
5364,,Surface,17,Image 1,1,7025,
8316,,Surface,17,Image 1,1,7026,
12967,,Surface,17,Image 1,1,7027,
6283,,Surface,17,Image 1,1,7028,
10612,,Surface,17,Image 1,1,7029,
6863,,Surface,17,Image 1,1,7030,
3458,,Surface,17,Image 1,1,7031,
5221,,Surface,17,Image 1,1,7032,
