
Intensity Min Ch=41 Img=1
 ==================== 
Intensity Min,Unit,Category,Channel,Image,Time,ID,
109,,Surface,41,Image 1,1,6721,
138,,Surface,41,Image 1,1,6722,
104,,Surface,41,Image 1,1,6723,
0,,Surface,41,Image 1,1,6724,
141,,Surface,41,Image 1,1,6725,
0,,Surface,41,Image 1,1,6726,
121,,Surface,41,Image 1,1,6728,
178,,Surface,41,Image 1,1,6729,
0,,Surface,41,Image 1,1,6730,
0,,Surface,41,Image 1,1,6731,
220,,Surface,41,Image 1,1,6732,
139,,Surface,41,Image 1,1,6733,
165,,Surface,41,Image 1,1,6734,
0,,Surface,41,Image 1,1,6735,
0,,Surface,41,Image 1,1,6736,
0,,Surface,41,Image 1,1,6737,
0,,Surface,41,Image 1,1,6738,
151,,Surface,41,Image 1,1,6739,
118,,Surface,41,Image 1,1,6740,
0,,Surface,41,Image 1,1,6741,
0,,Surface,41,Image 1,1,6742,
201,,Surface,41,Image 1,1,6743,
120,,Surface,41,Image 1,1,6744,
123,,Surface,41,Image 1,1,6745,
98,,Surface,41,Image 1,1,6746,
96,,Surface,41,Image 1,1,6747,
72,,Surface,41,Image 1,1,6748,
143,,Surface,41,Image 1,1,6749,
151,,Surface,41,Image 1,1,6750,
195,,Surface,41,Image 1,1,6751,
164,,Surface,41,Image 1,1,6752,
0,,Surface,41,Image 1,1,6753,
0,,Surface,41,Image 1,1,6754,
499,,Surface,41,Image 1,1,6755,
0,,Surface,41,Image 1,1,6756,
233,,Surface,41,Image 1,1,6757,
234,,Surface,41,Image 1,1,6758,
128,,Surface,41,Image 1,1,6760,
128,,Surface,41,Image 1,1,6761,
134,,Surface,41,Image 1,1,6762,
0,,Surface,41,Image 1,1,6763,
305,,Surface,41,Image 1,1,6764,
0,,Surface,41,Image 1,1,6765,
175,,Surface,41,Image 1,1,6766,
0,,Surface,41,Image 1,1,6767,
0,,Surface,41,Image 1,1,6768,
191,,Surface,41,Image 1,1,6770,
171,,Surface,41,Image 1,1,6771,
150,,Surface,41,Image 1,1,6772,
0,,Surface,41,Image 1,1,6773,
0,,Surface,41,Image 1,1,6774,
0,,Surface,41,Image 1,1,6775,
130,,Surface,41,Image 1,1,6776,
0,,Surface,41,Image 1,1,6777,
0,,Surface,41,Image 1,1,6778,
130,,Surface,41,Image 1,1,6781,
139,,Surface,41,Image 1,1,6782,
0,,Surface,41,Image 1,1,6783,
0,,Surface,41,Image 1,1,6784,
188,,Surface,41,Image 1,1,6785,
35,,Surface,41,Image 1,1,6786,
0,,Surface,41,Image 1,1,6787,
11,,Surface,41,Image 1,1,6788,
0,,Surface,41,Image 1,1,6789,
0,,Surface,41,Image 1,1,6790,
0,,Surface,41,Image 1,1,6791,
167,,Surface,41,Image 1,1,6792,
83,,Surface,41,Image 1,1,6793,
0,,Surface,41,Image 1,1,6794,
0,,Surface,41,Image 1,1,6795,
0,,Surface,41,Image 1,1,6796,
0,,Surface,41,Image 1,1,6797,
0,,Surface,41,Image 1,1,6798,
0,,Surface,41,Image 1,1,6799,
0,,Surface,41,Image 1,1,6800,
136,,Surface,41,Image 1,1,6801,
136,,Surface,41,Image 1,1,6802,
0,,Surface,41,Image 1,1,6803,
169,,Surface,41,Image 1,1,6804,
73,,Surface,41,Image 1,1,6805,
0,,Surface,41,Image 1,1,6806,
47,,Surface,41,Image 1,1,6807,
0,,Surface,41,Image 1,1,6808,
0,,Surface,41,Image 1,1,6810,
194,,Surface,41,Image 1,1,6811,
0,,Surface,41,Image 1,1,6812,
0,,Surface,41,Image 1,1,6813,
0,,Surface,41,Image 1,1,6814,
0,,Surface,41,Image 1,1,6815,
132,,Surface,41,Image 1,1,6816,
0,,Surface,41,Image 1,1,6817,
0,,Surface,41,Image 1,1,6819,
231,,Surface,41,Image 1,1,6820,
144,,Surface,41,Image 1,1,6821,
0,,Surface,41,Image 1,1,6822,
136,,Surface,41,Image 1,1,6823,
96,,Surface,41,Image 1,1,6824,
165,,Surface,41,Image 1,1,6825,
0,,Surface,41,Image 1,1,6826,
157,,Surface,41,Image 1,1,6827,
0,,Surface,41,Image 1,1,6828,
0,,Surface,41,Image 1,1,6829,
0,,Surface,41,Image 1,1,6830,
128,,Surface,41,Image 1,1,6831,
0,,Surface,41,Image 1,1,6832,
234,,Surface,41,Image 1,1,6833,
285,,Surface,41,Image 1,1,6834,
793,,Surface,41,Image 1,1,6836,
274,,Surface,41,Image 1,1,6837,
0,,Surface,41,Image 1,1,6838,
171,,Surface,41,Image 1,1,6840,
0,,Surface,41,Image 1,1,6841,
109,,Surface,41,Image 1,1,6842,
270,,Surface,41,Image 1,1,6843,
0,,Surface,41,Image 1,1,6844,
0,,Surface,41,Image 1,1,6845,
0,,Surface,41,Image 1,1,6846,
0,,Surface,41,Image 1,1,6847,
210,,Surface,41,Image 1,1,6849,
0,,Surface,41,Image 1,1,6850,
215,,Surface,41,Image 1,1,6851,
0,,Surface,41,Image 1,1,6852,
0,,Surface,41,Image 1,1,6853,
176,,Surface,41,Image 1,1,6855,
143,,Surface,41,Image 1,1,6856,
0,,Surface,41,Image 1,1,6857,
0,,Surface,41,Image 1,1,6858,
0,,Surface,41,Image 1,1,6859,
0,,Surface,41,Image 1,1,6860,
168,,Surface,41,Image 1,1,6861,
407,,Surface,41,Image 1,1,6862,
0,,Surface,41,Image 1,1,6863,
0,,Surface,41,Image 1,1,6864,
0,,Surface,41,Image 1,1,6866,
0,,Surface,41,Image 1,1,6867,
0,,Surface,41,Image 1,1,6868,
0,,Surface,41,Image 1,1,6869,
119,,Surface,41,Image 1,1,6870,
2,,Surface,41,Image 1,1,6871,
0,,Surface,41,Image 1,1,6872,
0,,Surface,41,Image 1,1,6873,
0,,Surface,41,Image 1,1,6874,
0,,Surface,41,Image 1,1,6875,
0,,Surface,41,Image 1,1,6877,
204,,Surface,41,Image 1,1,6878,
0,,Surface,41,Image 1,1,6879,
0,,Surface,41,Image 1,1,6880,
254,,Surface,41,Image 1,1,6881,
87,,Surface,41,Image 1,1,6882,
152,,Surface,41,Image 1,1,6884,
0,,Surface,41,Image 1,1,6885,
0,,Surface,41,Image 1,1,6886,
0,,Surface,41,Image 1,1,6887,
0,,Surface,41,Image 1,1,6888,
0,,Surface,41,Image 1,1,6889,
0,,Surface,41,Image 1,1,6890,
0,,Surface,41,Image 1,1,6891,
189,,Surface,41,Image 1,1,6892,
0,,Surface,41,Image 1,1,6894,
0,,Surface,41,Image 1,1,6895,
0,,Surface,41,Image 1,1,6896,
170,,Surface,41,Image 1,1,6897,
0,,Surface,41,Image 1,1,6898,
55,,Surface,41,Image 1,1,6899,
126,,Surface,41,Image 1,1,6900,
313,,Surface,41,Image 1,1,6901,
160,,Surface,41,Image 1,1,6902,
134,,Surface,41,Image 1,1,6904,
0,,Surface,41,Image 1,1,6905,
239,,Surface,41,Image 1,1,6906,
179,,Surface,41,Image 1,1,6907,
60,,Surface,41,Image 1,1,6908,
0,,Surface,41,Image 1,1,6909,
76,,Surface,41,Image 1,1,6910,
129,,Surface,41,Image 1,1,6911,
152,,Surface,41,Image 1,1,6912,
0,,Surface,41,Image 1,1,6914,
96,,Surface,41,Image 1,1,6915,
91,,Surface,41,Image 1,1,6917,
0,,Surface,41,Image 1,1,6919,
150,,Surface,41,Image 1,1,6920,
0,,Surface,41,Image 1,1,6921,
0,,Surface,41,Image 1,1,6922,
206,,Surface,41,Image 1,1,6923,
210,,Surface,41,Image 1,1,6924,
133,,Surface,41,Image 1,1,6925,
301,,Surface,41,Image 1,1,6926,
121,,Surface,41,Image 1,1,6927,
0,,Surface,41,Image 1,1,6928,
0,,Surface,41,Image 1,1,6929,
279,,Surface,41,Image 1,1,6930,
0,,Surface,41,Image 1,1,6931,
0,,Surface,41,Image 1,1,6932,
251,,Surface,41,Image 1,1,6933,
0,,Surface,41,Image 1,1,6934,
0,,Surface,41,Image 1,1,6935,
128,,Surface,41,Image 1,1,6936,
76,,Surface,41,Image 1,1,6937,
0,,Surface,41,Image 1,1,6938,
0,,Surface,41,Image 1,1,6939,
192,,Surface,41,Image 1,1,6941,
199,,Surface,41,Image 1,1,6942,
142,,Surface,41,Image 1,1,6943,
0,,Surface,41,Image 1,1,6944,
0,,Surface,41,Image 1,1,6945,
0,,Surface,41,Image 1,1,6946,
69,,Surface,41,Image 1,1,6947,
14,,Surface,41,Image 1,1,6948,
0,,Surface,41,Image 1,1,6949,
0,,Surface,41,Image 1,1,6950,
0,,Surface,41,Image 1,1,6951,
216,,Surface,41,Image 1,1,6952,
131,,Surface,41,Image 1,1,6953,
408,,Surface,41,Image 1,1,6954,
367,,Surface,41,Image 1,1,6955,
199,,Surface,41,Image 1,1,6956,
0,,Surface,41,Image 1,1,6957,
0,,Surface,41,Image 1,1,6958,
157,,Surface,41,Image 1,1,6959,
274,,Surface,41,Image 1,1,6960,
0,,Surface,41,Image 1,1,6961,
0,,Surface,41,Image 1,1,6962,
158,,Surface,41,Image 1,1,6963,
0,,Surface,41,Image 1,1,6964,
205,,Surface,41,Image 1,1,6967,
0,,Surface,41,Image 1,1,6969,
0,,Surface,41,Image 1,1,6970,
102,,Surface,41,Image 1,1,6971,
0,,Surface,41,Image 1,1,6973,
0,,Surface,41,Image 1,1,6974,
0,,Surface,41,Image 1,1,6975,
149,,Surface,41,Image 1,1,6976,
0,,Surface,41,Image 1,1,6977,
37,,Surface,41,Image 1,1,6978,
0,,Surface,41,Image 1,1,6979,
108,,Surface,41,Image 1,1,6980,
62,,Surface,41,Image 1,1,6981,
0,,Surface,41,Image 1,1,6982,
0,,Surface,41,Image 1,1,6983,
41,,Surface,41,Image 1,1,6984,
166,,Surface,41,Image 1,1,6985,
0,,Surface,41,Image 1,1,6986,
