
Intensity Mean Ch=27 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2262.63,,Surface,27,Image 1,1,6721,
758.781,,Surface,27,Image 1,1,6722,
1725.41,,Surface,27,Image 1,1,6723,
3205.88,,Surface,27,Image 1,1,6724,
1179.86,,Surface,27,Image 1,1,6725,
1194.58,,Surface,27,Image 1,1,6726,
1373.78,,Surface,27,Image 1,1,6728,
2904.45,,Surface,27,Image 1,1,6729,
1254.84,,Surface,27,Image 1,1,6730,
1490.27,,Surface,27,Image 1,1,6731,
3600.16,,Surface,27,Image 1,1,6732,
3206.58,,Surface,27,Image 1,1,6733,
4356.6,,Surface,27,Image 1,1,6734,
1175.53,,Surface,27,Image 1,1,6735,
1179.01,,Surface,27,Image 1,1,6736,
1247.03,,Surface,27,Image 1,1,6737,
885.388,,Surface,27,Image 1,1,6738,
1443.12,,Surface,27,Image 1,1,6739,
675.746,,Surface,27,Image 1,1,6740,
780.154,,Surface,27,Image 1,1,6741,
944.669,,Surface,27,Image 1,1,6742,
2228.1,,Surface,27,Image 1,1,6743,
2360.33,,Surface,27,Image 1,1,6744,
1463.5,,Surface,27,Image 1,1,6745,
33.1085,,Surface,27,Image 1,1,6746,
94.0511,,Surface,27,Image 1,1,6747,
748.007,,Surface,27,Image 1,1,6748,
3595.74,,Surface,27,Image 1,1,6749,
1665.3,,Surface,27,Image 1,1,6750,
668.382,,Surface,27,Image 1,1,6751,
1664.14,,Surface,27,Image 1,1,6752,
1436.21,,Surface,27,Image 1,1,6753,
750.983,,Surface,27,Image 1,1,6754,
1500.3,,Surface,27,Image 1,1,6755,
1981.92,,Surface,27,Image 1,1,6756,
1507.51,,Surface,27,Image 1,1,6757,
5124.39,,Surface,27,Image 1,1,6758,
2240.51,,Surface,27,Image 1,1,6760,
668.503,,Surface,27,Image 1,1,6761,
3265.86,,Surface,27,Image 1,1,6762,
2279.17,,Surface,27,Image 1,1,6763,
2677.91,,Surface,27,Image 1,1,6764,
1284.86,,Surface,27,Image 1,1,6765,
689.218,,Surface,27,Image 1,1,6766,
1493.67,,Surface,27,Image 1,1,6767,
784.308,,Surface,27,Image 1,1,6768,
1344.23,,Surface,27,Image 1,1,6770,
2845.66,,Surface,27,Image 1,1,6771,
894.247,,Surface,27,Image 1,1,6772,
1278.31,,Surface,27,Image 1,1,6773,
630.653,,Surface,27,Image 1,1,6774,
1559.31,,Surface,27,Image 1,1,6775,
1251.15,,Surface,27,Image 1,1,6776,
245.077,,Surface,27,Image 1,1,6777,
1618.97,,Surface,27,Image 1,1,6778,
1671.47,,Surface,27,Image 1,1,6781,
2682.89,,Surface,27,Image 1,1,6782,
3246.6,,Surface,27,Image 1,1,6783,
940.467,,Surface,27,Image 1,1,6784,
744.044,,Surface,27,Image 1,1,6785,
2896.77,,Surface,27,Image 1,1,6786,
1809.93,,Surface,27,Image 1,1,6787,
2627.99,,Surface,27,Image 1,1,6788,
377.505,,Surface,27,Image 1,1,6789,
1539.03,,Surface,27,Image 1,1,6790,
1725.3,,Surface,27,Image 1,1,6791,
1952.94,,Surface,27,Image 1,1,6792,
2821.12,,Surface,27,Image 1,1,6793,
1221.51,,Surface,27,Image 1,1,6794,
613.193,,Surface,27,Image 1,1,6795,
1660.62,,Surface,27,Image 1,1,6796,
2542.87,,Surface,27,Image 1,1,6797,
776.153,,Surface,27,Image 1,1,6798,
868.505,,Surface,27,Image 1,1,6799,
1402.75,,Surface,27,Image 1,1,6800,
420.441,,Surface,27,Image 1,1,6801,
507.546,,Surface,27,Image 1,1,6802,
1023.49,,Surface,27,Image 1,1,6803,
1139.54,,Surface,27,Image 1,1,6804,
3212.97,,Surface,27,Image 1,1,6805,
876.974,,Surface,27,Image 1,1,6806,
1546.93,,Surface,27,Image 1,1,6807,
28.9408,,Surface,27,Image 1,1,6808,
621.17,,Surface,27,Image 1,1,6810,
1444.19,,Surface,27,Image 1,1,6811,
1733.97,,Surface,27,Image 1,1,6812,
1635.48,,Surface,27,Image 1,1,6813,
82.1807,,Surface,27,Image 1,1,6814,
1784.08,,Surface,27,Image 1,1,6815,
926.162,,Surface,27,Image 1,1,6816,
1100.7,,Surface,27,Image 1,1,6817,
105.51,,Surface,27,Image 1,1,6819,
2391.27,,Surface,27,Image 1,1,6820,
1972.58,,Surface,27,Image 1,1,6821,
854.323,,Surface,27,Image 1,1,6822,
1146.49,,Surface,27,Image 1,1,6823,
501.465,,Surface,27,Image 1,1,6824,
2158.51,,Surface,27,Image 1,1,6825,
935.079,,Surface,27,Image 1,1,6826,
3283.2,,Surface,27,Image 1,1,6827,
1358.76,,Surface,27,Image 1,1,6828,
2306.04,,Surface,27,Image 1,1,6829,
1940.11,,Surface,27,Image 1,1,6830,
2640.22,,Surface,27,Image 1,1,6831,
915.204,,Surface,27,Image 1,1,6832,
621.653,,Surface,27,Image 1,1,6833,
276.921,,Surface,27,Image 1,1,6834,
188.913,,Surface,27,Image 1,1,6836,
2944.42,,Surface,27,Image 1,1,6837,
1111.24,,Surface,27,Image 1,1,6838,
995.803,,Surface,27,Image 1,1,6840,
367.319,,Surface,27,Image 1,1,6841,
2435.83,,Surface,27,Image 1,1,6842,
1207.63,,Surface,27,Image 1,1,6843,
1411,,Surface,27,Image 1,1,6844,
600.025,,Surface,27,Image 1,1,6845,
556.403,,Surface,27,Image 1,1,6846,
571.032,,Surface,27,Image 1,1,6847,
1322.53,,Surface,27,Image 1,1,6849,
1520.97,,Surface,27,Image 1,1,6850,
927.534,,Surface,27,Image 1,1,6851,
1046.04,,Surface,27,Image 1,1,6852,
428.651,,Surface,27,Image 1,1,6853,
1534.94,,Surface,27,Image 1,1,6855,
14.9967,,Surface,27,Image 1,1,6856,
1931.15,,Surface,27,Image 1,1,6857,
392.731,,Surface,27,Image 1,1,6858,
3734.04,,Surface,27,Image 1,1,6859,
425.178,,Surface,27,Image 1,1,6860,
1724.84,,Surface,27,Image 1,1,6861,
331.438,,Surface,27,Image 1,1,6862,
1256.35,,Surface,27,Image 1,1,6863,
999.405,,Surface,27,Image 1,1,6864,
268.978,,Surface,27,Image 1,1,6866,
180.148,,Surface,27,Image 1,1,6867,
1203.12,,Surface,27,Image 1,1,6868,
166.779,,Surface,27,Image 1,1,6869,
835.317,,Surface,27,Image 1,1,6870,
1058.64,,Surface,27,Image 1,1,6871,
1152.77,,Surface,27,Image 1,1,6872,
558.75,,Surface,27,Image 1,1,6873,
158.487,,Surface,27,Image 1,1,6874,
425.606,,Surface,27,Image 1,1,6875,
1361.15,,Surface,27,Image 1,1,6877,
1219.47,,Surface,27,Image 1,1,6878,
499.595,,Surface,27,Image 1,1,6879,
1081.94,,Surface,27,Image 1,1,6880,
2103.89,,Surface,27,Image 1,1,6881,
3108.97,,Surface,27,Image 1,1,6882,
922.059,,Surface,27,Image 1,1,6884,
2656.42,,Surface,27,Image 1,1,6885,
2276.37,,Surface,27,Image 1,1,6886,
1369.92,,Surface,27,Image 1,1,6887,
2029.27,,Surface,27,Image 1,1,6888,
452.161,,Surface,27,Image 1,1,6889,
557.88,,Surface,27,Image 1,1,6890,
1061.11,,Surface,27,Image 1,1,6891,
2151.8,,Surface,27,Image 1,1,6892,
1845.18,,Surface,27,Image 1,1,6894,
1986.58,,Surface,27,Image 1,1,6895,
413.506,,Surface,27,Image 1,1,6896,
551.91,,Surface,27,Image 1,1,6897,
58.0271,,Surface,27,Image 1,1,6898,
1444.25,,Surface,27,Image 1,1,6899,
2561.35,,Surface,27,Image 1,1,6900,
1424.91,,Surface,27,Image 1,1,6901,
692.656,,Surface,27,Image 1,1,6902,
2517.55,,Surface,27,Image 1,1,6904,
2310.15,,Surface,27,Image 1,1,6905,
828.362,,Surface,27,Image 1,1,6906,
1584.61,,Surface,27,Image 1,1,6907,
1054.4,,Surface,27,Image 1,1,6908,
813.604,,Surface,27,Image 1,1,6909,
1307.05,,Surface,27,Image 1,1,6910,
