
Intensity Median Ch=22 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
33,,Surface,22,Image 1,1,6721,
405,,Surface,22,Image 1,1,6722,
0.25,,Surface,22,Image 1,1,6723,
0.25,,Surface,22,Image 1,1,6724,
156.5,,Surface,22,Image 1,1,6725,
0.5,,Surface,22,Image 1,1,6726,
16.625,,Surface,22,Image 1,1,6728,
0.25,,Surface,22,Image 1,1,6729,
195,,Surface,22,Image 1,1,6730,
1060,,Surface,22,Image 1,1,6731,
0.25,,Surface,22,Image 1,1,6732,
305,,Surface,22,Image 1,1,6733,
629.5,,Surface,22,Image 1,1,6734,
894,,Surface,22,Image 1,1,6735,
0.25,,Surface,22,Image 1,1,6736,
1770,,Surface,22,Image 1,1,6737,
1468,,Surface,22,Image 1,1,6738,
20,,Surface,22,Image 1,1,6739,
0.25,,Surface,22,Image 1,1,6740,
0.5,,Surface,22,Image 1,1,6741,
0.5,,Surface,22,Image 1,1,6742,
0.25,,Surface,22,Image 1,1,6743,
0.25,,Surface,22,Image 1,1,6744,
664,,Surface,22,Image 1,1,6745,
0.0625,,Surface,22,Image 1,1,6746,
0.0625,,Surface,22,Image 1,1,6747,
37,,Surface,22,Image 1,1,6748,
138,,Surface,22,Image 1,1,6749,
0.25,,Surface,22,Image 1,1,6750,
0.5,,Surface,22,Image 1,1,6751,
770,,Surface,22,Image 1,1,6752,
0.5,,Surface,22,Image 1,1,6753,
71,,Surface,22,Image 1,1,6754,
131.75,,Surface,22,Image 1,1,6755,
46.5,,Surface,22,Image 1,1,6756,
18.25,,Surface,22,Image 1,1,6757,
0.03125,,Surface,22,Image 1,1,6758,
0.25,,Surface,22,Image 1,1,6760,
0.25,,Surface,22,Image 1,1,6761,
362.5,,Surface,22,Image 1,1,6762,
85,,Surface,22,Image 1,1,6763,
353,,Surface,22,Image 1,1,6764,
93.5,,Surface,22,Image 1,1,6765,
147,,Surface,22,Image 1,1,6766,
19.5,,Surface,22,Image 1,1,6767,
289,,Surface,22,Image 1,1,6768,
58,,Surface,22,Image 1,1,6770,
55,,Surface,22,Image 1,1,6771,
98,,Surface,22,Image 1,1,6772,
30,,Surface,22,Image 1,1,6773,
0.25,,Surface,22,Image 1,1,6774,
0.5,,Surface,22,Image 1,1,6775,
0.125,,Surface,22,Image 1,1,6776,
453,,Surface,22,Image 1,1,6777,
37,,Surface,22,Image 1,1,6778,
62.75,,Surface,22,Image 1,1,6781,
194.5,,Surface,22,Image 1,1,6782,
500,,Surface,22,Image 1,1,6783,
1156,,Surface,22,Image 1,1,6784,
673,,Surface,22,Image 1,1,6785,
0.25,,Surface,22,Image 1,1,6786,
424.5,,Surface,22,Image 1,1,6787,
180,,Surface,22,Image 1,1,6788,
0.125,,Surface,22,Image 1,1,6789,
0.25,,Surface,22,Image 1,1,6790,
778,,Surface,22,Image 1,1,6791,
0.0625,,Surface,22,Image 1,1,6792,
0.25,,Surface,22,Image 1,1,6793,
0.5,,Surface,22,Image 1,1,6794,
0.5,,Surface,22,Image 1,1,6795,
30.5,,Surface,22,Image 1,1,6796,
0.5,,Surface,22,Image 1,1,6797,
0.0625,,Surface,22,Image 1,1,6798,
0.5,,Surface,22,Image 1,1,6799,
0.5,,Surface,22,Image 1,1,6800,
496,,Surface,22,Image 1,1,6801,
0.125,,Surface,22,Image 1,1,6802,
450,,Surface,22,Image 1,1,6803,
0.25,,Surface,22,Image 1,1,6804,
67,,Surface,22,Image 1,1,6805,
4204,,Surface,22,Image 1,1,6806,
242,,Surface,22,Image 1,1,6807,
0.125,,Surface,22,Image 1,1,6808,
382,,Surface,22,Image 1,1,6810,
62.75,,Surface,22,Image 1,1,6811,
76,,Surface,22,Image 1,1,6812,
4,,Surface,22,Image 1,1,6813,
2,,Surface,22,Image 1,1,6814,
0.25,,Surface,22,Image 1,1,6815,
0.125,,Surface,22,Image 1,1,6816,
706,,Surface,22,Image 1,1,6817,
0.125,,Surface,22,Image 1,1,6819,
0.25,,Surface,22,Image 1,1,6820,
436,,Surface,22,Image 1,1,6821,
3600,,Surface,22,Image 1,1,6822,
0.125,,Surface,22,Image 1,1,6823,
47.75,,Surface,22,Image 1,1,6824,
0.125,,Surface,22,Image 1,1,6825,
0.5,,Surface,22,Image 1,1,6826,
0.125,,Surface,22,Image 1,1,6827,
0.25,,Surface,22,Image 1,1,6828,
140,,Surface,22,Image 1,1,6829,
0.25,,Surface,22,Image 1,1,6830,
1974,,Surface,22,Image 1,1,6831,
780,,Surface,22,Image 1,1,6832,
0,,Surface,22,Image 1,1,6833,
0.125,,Surface,22,Image 1,1,6834,
158.75,,Surface,22,Image 1,1,6836,
2.25,,Surface,22,Image 1,1,6837,
1988,,Surface,22,Image 1,1,6838,
0.5,,Surface,22,Image 1,1,6840,
729,,Surface,22,Image 1,1,6841,
67,,Surface,22,Image 1,1,6842,
126.5,,Surface,22,Image 1,1,6843,
178,,Surface,22,Image 1,1,6844,
30,,Surface,22,Image 1,1,6845,
296.5,,Surface,22,Image 1,1,6846,
0.125,,Surface,22,Image 1,1,6847,
