
Intensity Mean Ch=13 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
1813.3,,Surface,13,Image 1,1,6721,
2625.85,,Surface,13,Image 1,1,6722,
3931.59,,Surface,13,Image 1,1,6723,
3383.02,,Surface,13,Image 1,1,6724,
1038.79,,Surface,13,Image 1,1,6725,
2313.57,,Surface,13,Image 1,1,6726,
2018.34,,Surface,13,Image 1,1,6728,
3560.1,,Surface,13,Image 1,1,6729,
1956.97,,Surface,13,Image 1,1,6730,
1995.28,,Surface,13,Image 1,1,6731,
3430.59,,Surface,13,Image 1,1,6732,
1224.69,,Surface,13,Image 1,1,6733,
3509.83,,Surface,13,Image 1,1,6734,
780.024,,Surface,13,Image 1,1,6735,
1482.56,,Surface,13,Image 1,1,6736,
0,,Surface,13,Image 1,1,6737,
1555.21,,Surface,13,Image 1,1,6738,
3589.43,,Surface,13,Image 1,1,6739,
1426.77,,Surface,13,Image 1,1,6740,
1592.19,,Surface,13,Image 1,1,6741,
1306.67,,Surface,13,Image 1,1,6742,
2772.56,,Surface,13,Image 1,1,6743,
3574.7,,Surface,13,Image 1,1,6744,
1160.99,,Surface,13,Image 1,1,6745,
0,,Surface,13,Image 1,1,6746,
636.443,,Surface,13,Image 1,1,6747,
456.478,,Surface,13,Image 1,1,6748,
0,,Surface,13,Image 1,1,6749,
2187.68,,Surface,13,Image 1,1,6750,
2505.15,,Surface,13,Image 1,1,6751,
4198.46,,Surface,13,Image 1,1,6752,
1161.1,,Surface,13,Image 1,1,6753,
357.181,,Surface,13,Image 1,1,6754,
1696.57,,Surface,13,Image 1,1,6755,
3014.68,,Surface,13,Image 1,1,6756,
3725.7,,Surface,13,Image 1,1,6757,
10942.9,,Surface,13,Image 1,1,6758,
1739.32,,Surface,13,Image 1,1,6760,
1266.81,,Surface,13,Image 1,1,6761,
5058.11,,Surface,13,Image 1,1,6762,
2232.3,,Surface,13,Image 1,1,6763,
3789.43,,Surface,13,Image 1,1,6764,
2069.19,,Surface,13,Image 1,1,6765,
1425.74,,Surface,13,Image 1,1,6766,
2224.95,,Surface,13,Image 1,1,6767,
919.982,,Surface,13,Image 1,1,6768,
3075.56,,Surface,13,Image 1,1,6770,
3792.62,,Surface,13,Image 1,1,6771,
1276.87,,Surface,13,Image 1,1,6772,
1636.33,,Surface,13,Image 1,1,6773,
1582.72,,Surface,13,Image 1,1,6774,
2148.75,,Surface,13,Image 1,1,6775,
1086.94,,Surface,13,Image 1,1,6776,
1252.55,,Surface,13,Image 1,1,6777,
2129.32,,Surface,13,Image 1,1,6778,
3048.27,,Surface,13,Image 1,1,6781,
3767.53,,Surface,13,Image 1,1,6782,
3368.46,,Surface,13,Image 1,1,6783,
1123.13,,Surface,13,Image 1,1,6784,
282.462,,Surface,13,Image 1,1,6785,
3233.15,,Surface,13,Image 1,1,6786,
2172.38,,Surface,13,Image 1,1,6787,
4338.89,,Surface,13,Image 1,1,6788,
267.948,,Surface,13,Image 1,1,6789,
1899.27,,Surface,13,Image 1,1,6790,
628.392,,Surface,13,Image 1,1,6791,
3034.68,,Surface,13,Image 1,1,6792,
2944.68,,Surface,13,Image 1,1,6793,
2269.72,,Surface,13,Image 1,1,6794,
767.384,,Surface,13,Image 1,1,6795,
3234.72,,Surface,13,Image 1,1,6796,
0,,Surface,13,Image 1,1,6797,
2169.46,,Surface,13,Image 1,1,6798,
678.266,,Surface,13,Image 1,1,6799,
