
Intensity StdDev Ch=8 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
489.896,,Surface,8,Image 1,1,6721,
109.33,,Surface,8,Image 1,1,6722,
307.068,,Surface,8,Image 1,1,6723,
962.362,,Surface,8,Image 1,1,6724,
534.939,,Surface,8,Image 1,1,6725,
343.844,,Surface,8,Image 1,1,6726,
68.257,,Surface,8,Image 1,1,6728,
182.297,,Surface,8,Image 1,1,6729,
168.425,,Surface,8,Image 1,1,6730,
384.239,,Surface,8,Image 1,1,6731,
107.348,,Surface,8,Image 1,1,6732,
344.31,,Surface,8,Image 1,1,6733,
1048.13,,Surface,8,Image 1,1,6734,
255.601,,Surface,8,Image 1,1,6735,
1215.42,,Surface,8,Image 1,1,6736,
426.88,,Surface,8,Image 1,1,6737,
541.725,,Surface,8,Image 1,1,6738,
889.509,,Surface,8,Image 1,1,6739,
1029.62,,Surface,8,Image 1,1,6740,
692.585,,Surface,8,Image 1,1,6741,
419.227,,Surface,8,Image 1,1,6742,
350.891,,Surface,8,Image 1,1,6743,
324.224,,Surface,8,Image 1,1,6744,
463.158,,Surface,8,Image 1,1,6745,
237.902,,Surface,8,Image 1,1,6746,
256.315,,Surface,8,Image 1,1,6747,
288.63,,Surface,8,Image 1,1,6748,
307.638,,Surface,8,Image 1,1,6749,
311.318,,Surface,8,Image 1,1,6750,
548.338,,Surface,8,Image 1,1,6751,
270.271,,Surface,8,Image 1,1,6752,
422.11,,Surface,8,Image 1,1,6753,
702.076,,Surface,8,Image 1,1,6754,
654.305,,Surface,8,Image 1,1,6755,
537.987,,Surface,8,Image 1,1,6756,
418.261,,Surface,8,Image 1,1,6757,
472.895,,Surface,8,Image 1,1,6758,
52.3932,,Surface,8,Image 1,1,6760,
156.127,,Surface,8,Image 1,1,6761,
169.097,,Surface,8,Image 1,1,6762,
931.017,,Surface,8,Image 1,1,6763,
458.44,,Surface,8,Image 1,1,6764,
251.518,,Surface,8,Image 1,1,6765,
276.772,,Surface,8,Image 1,1,6766,
223.726,,Surface,8,Image 1,1,6767,
467.483,,Surface,8,Image 1,1,6768,
1054.18,,Surface,8,Image 1,1,6770,
807.356,,Surface,8,Image 1,1,6771,
159.864,,Surface,8,Image 1,1,6772,
516.452,,Surface,8,Image 1,1,6773,
236.772,,Surface,8,Image 1,1,6774,
