
Intensity Max Ch=40 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
4158,,Surface,40,Image 1,1,6721,
1938,,Surface,40,Image 1,1,6722,
4139,,Surface,40,Image 1,1,6723,
7996,,Surface,40,Image 1,1,6724,
2959,,Surface,40,Image 1,1,6725,
3225,,Surface,40,Image 1,1,6726,
2153,,Surface,40,Image 1,1,6728,
2337,,Surface,40,Image 1,1,6729,
4284,,Surface,40,Image 1,1,6730,
4679,,Surface,40,Image 1,1,6731,
2590,,Surface,40,Image 1,1,6732,
2575,,Surface,40,Image 1,1,6733,
1905,,Surface,40,Image 1,1,6734,
4433,,Surface,40,Image 1,1,6735,
5743,,Surface,40,Image 1,1,6736,
4345,,Surface,40,Image 1,1,6737,
4062,,Surface,40,Image 1,1,6738,
2268,,Surface,40,Image 1,1,6739,
3600,,Surface,40,Image 1,1,6740,
6771,,Surface,40,Image 1,1,6741,
3283,,Surface,40,Image 1,1,6742,
2611,,Surface,40,Image 1,1,6743,
3295,,Surface,40,Image 1,1,6744,
3682,,Surface,40,Image 1,1,6745,
1205,,Surface,40,Image 1,1,6746,
1161,,Surface,40,Image 1,1,6747,
854,,Surface,40,Image 1,1,6748,
2913,,Surface,40,Image 1,1,6749,
4885,,Surface,40,Image 1,1,6750,
2339,,Surface,40,Image 1,1,6751,
1722,,Surface,40,Image 1,1,6752,
2650,,Surface,40,Image 1,1,6753,
7072,,Surface,40,Image 1,1,6754,
253,,Surface,40,Image 1,1,6755,
5669,,Surface,40,Image 1,1,6756,
2948,,Surface,40,Image 1,1,6757,
587,,Surface,40,Image 1,1,6758,
2279,,Surface,40,Image 1,1,6760,
2286,,Surface,40,Image 1,1,6761,
1775,,Surface,40,Image 1,1,6762,
3938,,Surface,40,Image 1,1,6763,
848,,Surface,40,Image 1,1,6764,
4967,,Surface,40,Image 1,1,6765,
2689,,Surface,40,Image 1,1,6766,
4165,,Surface,40,Image 1,1,6767,
2169,,Surface,40,Image 1,1,6768,
2599,,Surface,40,Image 1,1,6770,
1169,,Surface,40,Image 1,1,6771,
2821,,Surface,40,Image 1,1,6772,
5494,,Surface,40,Image 1,1,6773,
4303,,Surface,40,Image 1,1,6774,
4845,,Surface,40,Image 1,1,6775,
1850,,Surface,40,Image 1,1,6776,
1201,,Surface,40,Image 1,1,6777,
2173,,Surface,40,Image 1,1,6778,
2095,,Surface,40,Image 1,1,6781,
1133,,Surface,40,Image 1,1,6782,
5849,,Surface,40,Image 1,1,6783,
3667,,Surface,40,Image 1,1,6784,
275,,Surface,40,Image 1,1,6785,
3087,,Surface,40,Image 1,1,6786,
1875,,Surface,40,Image 1,1,6787,
7760,,Surface,40,Image 1,1,6788,
1377,,Surface,40,Image 1,1,6789,
6877,,Surface,40,Image 1,1,6790,
7073,,Surface,40,Image 1,1,6791,
1750,,Surface,40,Image 1,1,6792,
2331,,Surface,40,Image 1,1,6793,
6009,,Surface,40,Image 1,1,6794,
1861,,Surface,40,Image 1,1,6795,
1010,,Surface,40,Image 1,1,6796,
5574,,Surface,40,Image 1,1,6797,
2115,,Surface,40,Image 1,1,6798,
3252,,Surface,40,Image 1,1,6799,
3858,,Surface,40,Image 1,1,6800,
1001,,Surface,40,Image 1,1,6801,
1836,,Surface,40,Image 1,1,6802,
2137,,Surface,40,Image 1,1,6803,
2351,,Surface,40,Image 1,1,6804,
3046,,Surface,40,Image 1,1,6805,
2105,,Surface,40,Image 1,1,6806,
4917,,Surface,40,Image 1,1,6807,
1803,,Surface,40,Image 1,1,6808,
3508,,Surface,40,Image 1,1,6810,
1488,,Surface,40,Image 1,1,6811,
1120,,Surface,40,Image 1,1,6812,
3602,,Surface,40,Image 1,1,6813,
1480,,Surface,40,Image 1,1,6814,
3141,,Surface,40,Image 1,1,6815,
280,,Surface,40,Image 1,1,6816,
2038,,Surface,40,Image 1,1,6817,
4019,,Surface,40,Image 1,1,6819,
2237,,Surface,40,Image 1,1,6820,
2993,,Surface,40,Image 1,1,6821,
4653,,Surface,40,Image 1,1,6822,
3989,,Surface,40,Image 1,1,6823,
2912,,Surface,40,Image 1,1,6824,
2866,,Surface,40,Image 1,1,6825,
3988,,Surface,40,Image 1,1,6826,
4303,,Surface,40,Image 1,1,6827,
4296,,Surface,40,Image 1,1,6828,
5643,,Surface,40,Image 1,1,6829,
2137,,Surface,40,Image 1,1,6830,
3415,,Surface,40,Image 1,1,6831,
4312,,Surface,40,Image 1,1,6832,
563,,Surface,40,Image 1,1,6833,
2374,,Surface,40,Image 1,1,6834,
1546,,Surface,40,Image 1,1,6836,
2523,,Surface,40,Image 1,1,6837,
3817,,Surface,40,Image 1,1,6838,
1701,,Surface,40,Image 1,1,6840,
859,,Surface,40,Image 1,1,6841,
6635,,Surface,40,Image 1,1,6842,
2746,,Surface,40,Image 1,1,6843,
5294,,Surface,40,Image 1,1,6844,
4663,,Surface,40,Image 1,1,6845,
4270,,Surface,40,Image 1,1,6846,
2392,,Surface,40,Image 1,1,6847,
403,,Surface,40,Image 1,1,6849,
6278,,Surface,40,Image 1,1,6850,
2768,,Surface,40,Image 1,1,6851,
3441,,Surface,40,Image 1,1,6852,
3678,,Surface,40,Image 1,1,6853,
2747,,Surface,40,Image 1,1,6855,
3071,,Surface,40,Image 1,1,6856,
6081,,Surface,40,Image 1,1,6857,
3710,,Surface,40,Image 1,1,6858,
3682,,Surface,40,Image 1,1,6859,
2349,,Surface,40,Image 1,1,6860,
5506,,Surface,40,Image 1,1,6861,
3473,,Surface,40,Image 1,1,6862,
4083,,Surface,40,Image 1,1,6863,
6897,,Surface,40,Image 1,1,6864,
