
Intensity Sum Ch=19 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
270327,,Surface,19,Image 1,1,6721,
39296,,Surface,19,Image 1,1,6722,
291736,,Surface,19,Image 1,1,6723,
1.80783e+06,,Surface,19,Image 1,1,6724,
306618,,Surface,19,Image 1,1,6725,
3.7408e+06,,Surface,19,Image 1,1,6726,
60093,,Surface,19,Image 1,1,6728,
431984,,Surface,19,Image 1,1,6729,
2.59169e+06,,Surface,19,Image 1,1,6730,
143314,,Surface,19,Image 1,1,6731,
62052,,Surface,19,Image 1,1,6732,
168507,,Surface,19,Image 1,1,6733,
71562,,Surface,19,Image 1,1,6734,
23162,,Surface,19,Image 1,1,6735,
70176,,Surface,19,Image 1,1,6736,
41257,,Surface,19,Image 1,1,6737,
227335,,Surface,19,Image 1,1,6738,
2.40274e+07,,Surface,19,Image 1,1,6739,
90564,,Surface,19,Image 1,1,6740,
576863,,Surface,19,Image 1,1,6741,
2.1141e+06,,Surface,19,Image 1,1,6742,
19105,,Surface,19,Image 1,1,6743,
928786,,Surface,19,Image 1,1,6744,
746283,,Surface,19,Image 1,1,6745,
45725,,Surface,19,Image 1,1,6746,
6644,,Surface,19,Image 1,1,6747,
16222,,Surface,19,Image 1,1,6748,
47822,,Surface,19,Image 1,1,6749,
56394,,Surface,19,Image 1,1,6750,
593394,,Surface,19,Image 1,1,6751,
361457,,Surface,19,Image 1,1,6752,
5.57436e+06,,Surface,19,Image 1,1,6753,
95717,,Surface,19,Image 1,1,6754,
37894,,Surface,19,Image 1,1,6755,
511468,,Surface,19,Image 1,1,6756,
21181,,Surface,19,Image 1,1,6757,
3.5836e+06,,Surface,19,Image 1,1,6758,
476722,,Surface,19,Image 1,1,6760,
470476,,Surface,19,Image 1,1,6761,
675801,,Surface,19,Image 1,1,6762,
1.18137e+07,,Surface,19,Image 1,1,6763,
98018,,Surface,19,Image 1,1,6764,
1.67967e+06,,Surface,19,Image 1,1,6765,
69005,,Surface,19,Image 1,1,6766,
166580,,Surface,19,Image 1,1,6767,
36513,,Surface,19,Image 1,1,6768,
1.71133e+06,,Surface,19,Image 1,1,6770,
286876,,Surface,19,Image 1,1,6771,
53719,,Surface,19,Image 1,1,6772,
995332,,Surface,19,Image 1,1,6773,
505574,,Surface,19,Image 1,1,6774,
3.89526e+06,,Surface,19,Image 1,1,6775,
1994,,Surface,19,Image 1,1,6776,
15188,,Surface,19,Image 1,1,6777,
1.92355e+06,,Surface,19,Image 1,1,6778,
62209,,Surface,19,Image 1,1,6781,
328196,,Surface,19,Image 1,1,6782,
1.20602e+06,,Surface,19,Image 1,1,6783,
32707,,Surface,19,Image 1,1,6784,
399,,Surface,19,Image 1,1,6785,
263503,,Surface,19,Image 1,1,6786,
60637,,Surface,19,Image 1,1,6787,
132170,,Surface,19,Image 1,1,6788,
1.49729e+06,,Surface,19,Image 1,1,6789,
2.35014e+06,,Surface,19,Image 1,1,6790,
1.45482e+06,,Surface,19,Image 1,1,6791,
673916,,Surface,19,Image 1,1,6792,
353881,,Surface,19,Image 1,1,6793,
4.0965e+07,,Surface,19,Image 1,1,6794,
1.20014e+06,,Surface,19,Image 1,1,6795,
1.37692e+06,,Surface,19,Image 1,1,6796,
164223,,Surface,19,Image 1,1,6797,
116974,,Surface,19,Image 1,1,6798,
1.1935e+06,,Surface,19,Image 1,1,6799,
2.22887e+06,,Surface,19,Image 1,1,6800,
158607,,Surface,19,Image 1,1,6801,
34361,,Surface,19,Image 1,1,6802,
893949,,Surface,19,Image 1,1,6803,
769497,,Surface,19,Image 1,1,6804,
989755,,Surface,19,Image 1,1,6805,
1.04543e+06,,Surface,19,Image 1,1,6806,
811355,,Surface,19,Image 1,1,6807,
432879,,Surface,19,Image 1,1,6808,
1.5288e+06,,Surface,19,Image 1,1,6810,
292249,,Surface,19,Image 1,1,6811,
3.53479e+06,,Surface,19,Image 1,1,6812,
1.6694e+06,,Surface,19,Image 1,1,6813,
25925,,Surface,19,Image 1,1,6814,
69477,,Surface,19,Image 1,1,6815,
627454,,Surface,19,Image 1,1,6816,
94032,,Surface,19,Image 1,1,6817,
190089,,Surface,19,Image 1,1,6819,
55593,,Surface,19,Image 1,1,6820,
338469,,Surface,19,Image 1,1,6821,
222823,,Surface,19,Image 1,1,6822,
309658,,Surface,19,Image 1,1,6823,
88446,,Surface,19,Image 1,1,6824,
565227,,Surface,19,Image 1,1,6825,
411383,,Surface,19,Image 1,1,6826,
698091,,Surface,19,Image 1,1,6827,
633446,,Surface,19,Image 1,1,6828,
209104,,Surface,19,Image 1,1,6829,
142049,,Surface,19,Image 1,1,6830,
11409,,Surface,19,Image 1,1,6831,
130593,,Surface,19,Image 1,1,6832,
127,,Surface,19,Image 1,1,6833,
330687,,Surface,19,Image 1,1,6834,
10092,,Surface,19,Image 1,1,6836,
119058,,Surface,19,Image 1,1,6837,
135917,,Surface,19,Image 1,1,6838,
888654,,Surface,19,Image 1,1,6840,
3505,,Surface,19,Image 1,1,6841,
348484,,Surface,19,Image 1,1,6842,
22127,,Surface,19,Image 1,1,6843,
589133,,Surface,19,Image 1,1,6844,
398177,,Surface,19,Image 1,1,6845,
18207,,Surface,19,Image 1,1,6846,
23222,,Surface,19,Image 1,1,6847,
68241,,Surface,19,Image 1,1,6849,
131398,,Surface,19,Image 1,1,6850,
16880,,Surface,19,Image 1,1,6851,
1.97564e+06,,Surface,19,Image 1,1,6852,
227028,,Surface,19,Image 1,1,6853,
637265,,Surface,19,Image 1,1,6855,
750644,,Surface,19,Image 1,1,6856,
561777,,Surface,19,Image 1,1,6857,
194383,,Surface,19,Image 1,1,6858,
117371,,Surface,19,Image 1,1,6859,
835,,Surface,19,Image 1,1,6860,
1.97578e+06,,Surface,19,Image 1,1,6861,
29232,,Surface,19,Image 1,1,6862,
110160,,Surface,19,Image 1,1,6863,
1.63649e+06,,Surface,19,Image 1,1,6864,
7685,,Surface,19,Image 1,1,6866,
7005,,Surface,19,Image 1,1,6867,
527659,,Surface,19,Image 1,1,6868,
37639,,Surface,19,Image 1,1,6869,
177516,,Surface,19,Image 1,1,6870,
48707,,Surface,19,Image 1,1,6871,
1.15642e+06,,Surface,19,Image 1,1,6872,
633432,,Surface,19,Image 1,1,6873,
31353,,Surface,19,Image 1,1,6874,
46615,,Surface,19,Image 1,1,6875,
13509,,Surface,19,Image 1,1,6877,
182131,,Surface,19,Image 1,1,6878,
93419,,Surface,19,Image 1,1,6879,
66955,,Surface,19,Image 1,1,6880,
101020,,Surface,19,Image 1,1,6881,
1.99039e+06,,Surface,19,Image 1,1,6882,
136356,,Surface,19,Image 1,1,6884,
2.82987e+06,,Surface,19,Image 1,1,6885,
2.75481e+06,,Surface,19,Image 1,1,6886,
951963,,Surface,19,Image 1,1,6887,
9.40256e+06,,Surface,19,Image 1,1,6888,
430518,,Surface,19,Image 1,1,6889,
139711,,Surface,19,Image 1,1,6890,
9419,,Surface,19,Image 1,1,6891,
1.53173e+06,,Surface,19,Image 1,1,6892,
1.53744e+06,,Surface,19,Image 1,1,6894,
1.09594e+06,,Surface,19,Image 1,1,6895,
24723,,Surface,19,Image 1,1,6896,
2.9155e+06,,Surface,19,Image 1,1,6897,
75501,,Surface,19,Image 1,1,6898,
506869,,Surface,19,Image 1,1,6899,
245339,,Surface,19,Image 1,1,6900,
339910,,Surface,19,Image 1,1,6901,
7259,,Surface,19,Image 1,1,6902,
5.51419e+06,,Surface,19,Image 1,1,6904,
581367,,Surface,19,Image 1,1,6905,
103159,,Surface,19,Image 1,1,6906,
6.25997e+06,,Surface,19,Image 1,1,6907,
891547,,Surface,19,Image 1,1,6908,
44209,,Surface,19,Image 1,1,6909,
16854,,Surface,19,Image 1,1,6910,
90474,,Surface,19,Image 1,1,6911,
1.07931e+06,,Surface,19,Image 1,1,6912,
606228,,Surface,19,Image 1,1,6914,
533197,,Surface,19,Image 1,1,6915,
4.35206e+06,,Surface,19,Image 1,1,6917,
478462,,Surface,19,Image 1,1,6919,
105223,,Surface,19,Image 1,1,6920,
1.14845e+06,,Surface,19,Image 1,1,6921,
331931,,Surface,19,Image 1,1,6922,
65891,,Surface,19,Image 1,1,6923,
46477,,Surface,19,Image 1,1,6924,
1.20622e+06,,Surface,19,Image 1,1,6925,
1.08259e+06,,Surface,19,Image 1,1,6926,
1.51724e+06,,Surface,19,Image 1,1,6927,
3.43678e+06,,Surface,19,Image 1,1,6928,
41399,,Surface,19,Image 1,1,6929,
1.71133e+06,,Surface,19,Image 1,1,6930,
23307,,Surface,19,Image 1,1,6931,
674331,,Surface,19,Image 1,1,6932,
169492,,Surface,19,Image 1,1,6933,
1.27589e+06,,Surface,19,Image 1,1,6934,
180129,,Surface,19,Image 1,1,6935,
371825,,Surface,19,Image 1,1,6936,
876726,,Surface,19,Image 1,1,6937,
1.54714e+07,,Surface,19,Image 1,1,6938,
801548,,Surface,19,Image 1,1,6939,
153795,,Surface,19,Image 1,1,6941,
2.14316e+06,,Surface,19,Image 1,1,6942,
1.92231e+06,,Surface,19,Image 1,1,6943,
3.92393e+06,,Surface,19,Image 1,1,6944,
4.45518e+06,,Surface,19,Image 1,1,6945,
175,,Surface,19,Image 1,1,6946,
487747,,Surface,19,Image 1,1,6947,
3.20086e+06,,Surface,19,Image 1,1,6948,
866781,,Surface,19,Image 1,1,6949,
1.20733e+06,,Surface,19,Image 1,1,6950,
230861,,Surface,19,Image 1,1,6951,
90059,,Surface,19,Image 1,1,6952,
1.00307e+06,,Surface,19,Image 1,1,6953,
807,,Surface,19,Image 1,1,6954,
241,,Surface,19,Image 1,1,6955,
169793,,Surface,19,Image 1,1,6956,
4.94328e+06,,Surface,19,Image 1,1,6957,
394170,,Surface,19,Image 1,1,6958,
11394,,Surface,19,Image 1,1,6959,
236976,,Surface,19,Image 1,1,6960,
715072,,Surface,19,Image 1,1,6961,
3.21831e+06,,Surface,19,Image 1,1,6962,
1.96457e+06,,Surface,19,Image 1,1,6963,
644364,,Surface,19,Image 1,1,6964,
184811,,Surface,19,Image 1,1,6967,
119444,,Surface,19,Image 1,1,6969,
1.28428e+06,,Surface,19,Image 1,1,6970,
2.24119e+06,,Surface,19,Image 1,1,6971,
662133,,Surface,19,Image 1,1,6973,
548770,,Surface,19,Image 1,1,6974,
1.94074e+06,,Surface,19,Image 1,1,6975,
962028,,Surface,19,Image 1,1,6976,
205737,,Surface,19,Image 1,1,6977,
8.8717e+06,,Surface,19,Image 1,1,6978,
63816,,Surface,19,Image 1,1,6979,
884813,,Surface,19,Image 1,1,6980,
149928,,Surface,19,Image 1,1,6981,
173427,,Surface,19,Image 1,1,6982,
47060,,Surface,19,Image 1,1,6983,
1.22557e+06,,Surface,19,Image 1,1,6984,
621771,,Surface,19,Image 1,1,6985,
57578,,Surface,19,Image 1,1,6986,
11991,,Surface,19,Image 1,1,6987,
33208,,Surface,19,Image 1,1,6988,
8649,,Surface,19,Image 1,1,6989,
1.17084e+07,,Surface,19,Image 1,1,6990,
829963,,Surface,19,Image 1,1,6991,
554371,,Surface,19,Image 1,1,6992,
4.01555e+06,,Surface,19,Image 1,1,6993,
136185,,Surface,19,Image 1,1,6994,
1.3236e+06,,Surface,19,Image 1,1,6995,
787226,,Surface,19,Image 1,1,6996,
972485,,Surface,19,Image 1,1,6997,
91443,,Surface,19,Image 1,1,6998,
102263,,Surface,19,Image 1,1,6999,
3.38157e+06,,Surface,19,Image 1,1,7000,
21561,,Surface,19,Image 1,1,7001,
183644,,Surface,19,Image 1,1,7002,
250187,,Surface,19,Image 1,1,7003,
2.54861e+07,,Surface,19,Image 1,1,7004,
4727,,Surface,19,Image 1,1,7005,
1.06619e+06,,Surface,19,Image 1,1,7006,
33047,,Surface,19,Image 1,1,7007,
1.84928e+06,,Surface,19,Image 1,1,7008,
168780,,Surface,19,Image 1,1,7009,
1.41368e+06,,Surface,19,Image 1,1,7011,
1.08278e+06,,Surface,19,Image 1,1,7012,
3.04477e+07,,Surface,19,Image 1,1,7013,
488103,,Surface,19,Image 1,1,7014,
5.17229e+06,,Surface,19,Image 1,1,7015,
5.75112e+06,,Surface,19,Image 1,1,7016,
6.39865e+06,,Surface,19,Image 1,1,7017,
396073,,Surface,19,Image 1,1,7018,
302129,,Surface,19,Image 1,1,7019,
1.31452e+07,,Surface,19,Image 1,1,7020,
182767,,Surface,19,Image 1,1,7021,
782775,,Surface,19,Image 1,1,7022,
550781,,Surface,19,Image 1,1,7023,
208183,,Surface,19,Image 1,1,7024,
129059,,Surface,19,Image 1,1,7025,
782946,,Surface,19,Image 1,1,7026,
640591,,Surface,19,Image 1,1,7027,
2.94844e+06,,Surface,19,Image 1,1,7028,
181512,,Surface,19,Image 1,1,7029,
3.96329e+06,,Surface,19,Image 1,1,7030,
754857,,Surface,19,Image 1,1,7031,
1.17244e+06,,Surface,19,Image 1,1,7032,
797308,,Surface,19,Image 1,1,7033,
2.15134e+06,,Surface,19,Image 1,1,7035,
7.93651e+06,,Surface,19,Image 1,1,7036,
221,,Surface,19,Image 1,1,7037,
18923,,Surface,19,Image 1,1,7038,
478282,,Surface,19,Image 1,1,7039,
749828,,Surface,19,Image 1,1,7040,
881618,,Surface,19,Image 1,1,7041,
48114,,Surface,19,Image 1,1,7042,
174630,,Surface,19,Image 1,1,7043,
2.50272e+06,,Surface,19,Image 1,1,7044,
997169,,Surface,19,Image 1,1,7045,
90234,,Surface,19,Image 1,1,7046,
2.23284e+06,,Surface,19,Image 1,1,7047,
234681,,Surface,19,Image 1,1,7048,
115729,,Surface,19,Image 1,1,7049,
30717,,Surface,19,Image 1,1,7050,
1.30431e+07,,Surface,19,Image 1,1,7051,
452223,,Surface,19,Image 1,1,7052,
582526,,Surface,19,Image 1,1,7053,
392088,,Surface,19,Image 1,1,7056,
605498,,Surface,19,Image 1,1,7057,
1.32624e+06,,Surface,19,Image 1,1,7058,
652382,,Surface,19,Image 1,1,7060,
5788,,Surface,19,Image 1,1,7061,
384492,,Surface,19,Image 1,1,7062,
257719,,Surface,19,Image 1,1,7063,
142104,,Surface,19,Image 1,1,7064,
641,,Surface,19,Image 1,1,7065,
1460,,Surface,19,Image 1,1,7066,
5.89657e+06,,Surface,19,Image 1,1,7067,
52791,,Surface,19,Image 1,1,7068,
335425,,Surface,19,Image 1,1,7069,
426427,,Surface,19,Image 1,1,7070,
139601,,Surface,19,Image 1,1,7071,
289810,,Surface,19,Image 1,1,7072,
704169,,Surface,19,Image 1,1,7073,
20329,,Surface,19,Image 1,1,7075,
189507,,Surface,19,Image 1,1,7076,
332617,,Surface,19,Image 1,1,7077,
117626,,Surface,19,Image 1,1,7078,
27596,,Surface,19,Image 1,1,7079,
1.17622e+06,,Surface,19,Image 1,1,7080,
1.08522e+06,,Surface,19,Image 1,1,7081,
75533,,Surface,19,Image 1,1,7082,
1.72465e+06,,Surface,19,Image 1,1,7083,
110461,,Surface,19,Image 1,1,7084,
7461,,Surface,19,Image 1,1,7085,
55988,,Surface,19,Image 1,1,7087,
100960,,Surface,19,Image 1,1,7088,
782587,,Surface,19,Image 1,1,7089,
27258,,Surface,19,Image 1,1,7090,
21911,,Surface,19,Image 1,1,7091,
981209,,Surface,19,Image 1,1,7092,
10947,,Surface,19,Image 1,1,7093,
54059,,Surface,19,Image 1,1,7094,
815208,,Surface,19,Image 1,1,7095,
1.60788e+06,,Surface,19,Image 1,1,7096,
97967,,Surface,19,Image 1,1,7097,
286907,,Surface,19,Image 1,1,7098,
472419,,Surface,19,Image 1,1,7099,
452732,,Surface,19,Image 1,1,7101,
316205,,Surface,19,Image 1,1,7103,
142360,,Surface,19,Image 1,1,7104,
1.05224e+06,,Surface,19,Image 1,1,7105,
100678,,Surface,19,Image 1,1,7106,
293871,,Surface,19,Image 1,1,7107,
691850,,Surface,19,Image 1,1,7108,
0,,Surface,19,Image 1,1,7109,
106885,,Surface,19,Image 1,1,7110,
664837,,Surface,19,Image 1,1,7112,
732626,,Surface,19,Image 1,1,7114,
2.325e+06,,Surface,19,Image 1,1,7115,
410363,,Surface,19,Image 1,1,7116,
56925,,Surface,19,Image 1,1,7117,
31545,,Surface,19,Image 1,1,7119,
181600,,Surface,19,Image 1,1,7120,
1.4083e+07,,Surface,19,Image 1,1,7121,
234652,,Surface,19,Image 1,1,7122,
960715,,Surface,19,Image 1,1,7123,
828321,,Surface,19,Image 1,1,7124,
1.46446e+06,,Surface,19,Image 1,1,7125,
768263,,Surface,19,Image 1,1,7126,
139188,,Surface,19,Image 1,1,7127,
19674,,Surface,19,Image 1,1,7128,
635580,,Surface,19,Image 1,1,7130,
18494,,Surface,19,Image 1,1,7132,
330530,,Surface,19,Image 1,1,7133,
294822,,Surface,19,Image 1,1,7134,
139156,,Surface,19,Image 1,1,7136,
7.49512e+06,,Surface,19,Image 1,1,7137,
59017,,Surface,19,Image 1,1,7138,
1.52223e+06,,Surface,19,Image 1,1,7139,
1.0856e+06,,Surface,19,Image 1,1,7140,
6,,Surface,19,Image 1,1,7141,
2013,,Surface,19,Image 1,1,7142,
512842,,Surface,19,Image 1,1,7143,
1.41982e+06,,Surface,19,Image 1,1,7144,
207718,,Surface,19,Image 1,1,7145,
30504,,Surface,19,Image 1,1,7146,
95639,,Surface,19,Image 1,1,7147,
3.13282e+06,,Surface,19,Image 1,1,7148,
721423,,Surface,19,Image 1,1,7149,
216285,,Surface,19,Image 1,1,7151,
1282,,Surface,19,Image 1,1,7152,
3816,,Surface,19,Image 1,1,7154,
586709,,Surface,19,Image 1,1,7155,
166291,,Surface,19,Image 1,1,7156,
41544,,Surface,19,Image 1,1,7157,
1.00832e+06,,Surface,19,Image 1,1,7158,
160674,,Surface,19,Image 1,1,7159,
17561,,Surface,19,Image 1,1,7161,
18716,,Surface,19,Image 1,1,7162,
514771,,Surface,19,Image 1,1,7163,
347928,,Surface,19,Image 1,1,7164,
5.07345e+06,,Surface,19,Image 1,1,7165,
59292,,Surface,19,Image 1,1,7166,
180740,,Surface,19,Image 1,1,7168,
60218,,Surface,19,Image 1,1,7169,
1.99674e+06,,Surface,19,Image 1,1,7170,
422504,,Surface,19,Image 1,1,7171,
1.16914e+06,,Surface,19,Image 1,1,7172,
3.86843e+06,,Surface,19,Image 1,1,7173,
1.0865e+06,,Surface,19,Image 1,1,7174,
11017,,Surface,19,Image 1,1,7175,
36425,,Surface,19,Image 1,1,7176,
1.08313e+06,,Surface,19,Image 1,1,7177,
66007,,Surface,19,Image 1,1,7178,
53153,,Surface,19,Image 1,1,7179,
2.41285e+06,,Surface,19,Image 1,1,7181,
2.03363e+06,,Surface,19,Image 1,1,7182,
549406,,Surface,19,Image 1,1,7183,
1.18063e+06,,Surface,19,Image 1,1,7184,
7.37588e+06,,Surface,19,Image 1,1,7185,
186989,,Surface,19,Image 1,1,7187,
52957,,Surface,19,Image 1,1,7188,
65518,,Surface,19,Image 1,1,7189,
97377,,Surface,19,Image 1,1,7190,
4145,,Surface,19,Image 1,1,7191,
5.74713e+06,,Surface,19,Image 1,1,7192,
238773,,Surface,19,Image 1,1,7193,
616035,,Surface,19,Image 1,1,7194,
72553,,Surface,19,Image 1,1,7195,
424196,,Surface,19,Image 1,1,7196,
419978,,Surface,19,Image 1,1,7197,
399561,,Surface,19,Image 1,1,7198,
112426,,Surface,19,Image 1,1,7199,
20669,,Surface,19,Image 1,1,7200,
562455,,Surface,19,Image 1,1,7201,
319079,,Surface,19,Image 1,1,7202,
5.6327e+06,,Surface,19,Image 1,1,7203,
171960,,Surface,19,Image 1,1,7204,
969752,,Surface,19,Image 1,1,7205,
438283,,Surface,19,Image 1,1,7206,
952836,,Surface,19,Image 1,1,7207,
1781,,Surface,19,Image 1,1,7208,
72995,,Surface,19,Image 1,1,7209,
48691,,Surface,19,Image 1,1,7210,
11345,,Surface,19,Image 1,1,7211,
1413,,Surface,19,Image 1,1,7212,
1.05053e+06,,Surface,19,Image 1,1,7213,
15538,,Surface,19,Image 1,1,7214,
39920,,Surface,19,Image 1,1,7215,
784598,,Surface,19,Image 1,1,7216,
792763,,Surface,19,Image 1,1,7217,
56441,,Surface,19,Image 1,1,7218,
1.11162e+06,,Surface,19,Image 1,1,7219,
2.88149e+06,,Surface,19,Image 1,1,7220,
36128,,Surface,19,Image 1,1,7221,
59410,,Surface,19,Image 1,1,7222,
672717,,Surface,19,Image 1,1,7223,
14694,,Surface,19,Image 1,1,7224,
2.59729e+06,,Surface,19,Image 1,1,7225,
231969,,Surface,19,Image 1,1,7226,
98652,,Surface,19,Image 1,1,7228,
667922,,Surface,19,Image 1,1,7229,
322770,,Surface,19,Image 1,1,7230,
901403,,Surface,19,Image 1,1,7231,
2.60293e+06,,Surface,19,Image 1,1,7232,
107598,,Surface,19,Image 1,1,7233,
116666,,Surface,19,Image 1,1,7234,
1.19336e+06,,Surface,19,Image 1,1,7235,
13965,,Surface,19,Image 1,1,7236,
753543,,Surface,19,Image 1,1,7237,
458484,,Surface,19,Image 1,1,7238,
960199,,Surface,19,Image 1,1,7239,
122236,,Surface,19,Image 1,1,7240,
9147,,Surface,19,Image 1,1,7241,
135897,,Surface,19,Image 1,1,7242,
267502,,Surface,19,Image 1,1,7243,
7.76127e+06,,Surface,19,Image 1,1,7244,
2439,,Surface,19,Image 1,1,7245,
818734,,Surface,19,Image 1,1,7246,
1.64591e+06,,Surface,19,Image 1,1,7247,
579805,,Surface,19,Image 1,1,7248,
320615,,Surface,19,Image 1,1,7250,
43738,,Surface,19,Image 1,1,7251,
46147,,Surface,19,Image 1,1,7254,
2.10226e+06,,Surface,19,Image 1,1,7255,
2203,,Surface,19,Image 1,1,7256,
101415,,Surface,19,Image 1,1,7257,
33039,,Surface,19,Image 1,1,7258,
154266,,Surface,19,Image 1,1,7259,
10541,,Surface,19,Image 1,1,7260,
425723,,Surface,19,Image 1,1,7261,
202360,,Surface,19,Image 1,1,7262,
