
Intensity Sum of Square Ch=9 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
1.25792e+10,,Surface,9,Image 1,1,6721,
3.20069e+10,,Surface,9,Image 1,1,6722,
2.3052e+11,,Surface,9,Image 1,1,6723,
2.71986e+11,,Surface,9,Image 1,1,6724,
6.80202e+09,,Surface,9,Image 1,1,6725,
9.97417e+10,,Surface,9,Image 1,1,6726,
8.28457e+09,,Surface,9,Image 1,1,6728,
2.74712e+10,,Surface,9,Image 1,1,6729,
6.48962e+10,,Surface,9,Image 1,1,6730,
2.71551e+10,,Surface,9,Image 1,1,6731,
3.41126e+10,,Surface,9,Image 1,1,6732,
1.16745e+09,,Surface,9,Image 1,1,6733,
3.79481e+10,,Surface,9,Image 1,1,6734,
1.34743e+10,,Surface,9,Image 1,1,6735,
2.33235e+10,,Surface,9,Image 1,1,6736,
6.31627e+09,,Surface,9,Image 1,1,6737,
3.88916e+10,,Surface,9,Image 1,1,6738,
4.0601e+11,,Surface,9,Image 1,1,6739,
6.27033e+09,,Surface,9,Image 1,1,6740,
3.81761e+10,,Surface,9,Image 1,1,6741,
6.235e+10,,Surface,9,Image 1,1,6742,
1.07941e+10,,Surface,9,Image 1,1,6743,
9.07096e+10,,Surface,9,Image 1,1,6744,
1.20809e+10,,Surface,9,Image 1,1,6745,
1.17687e+10,,Surface,9,Image 1,1,6746,
1.58034e+08,,Surface,9,Image 1,1,6747,
2.66345e+09,,Surface,9,Image 1,1,6748,
9.30627e+09,,Surface,9,Image 1,1,6749,
9.95956e+09,,Surface,9,Image 1,1,6750,
9.26405e+10,,Surface,9,Image 1,1,6751,
4.85819e+10,,Surface,9,Image 1,1,6752,
9.93331e+10,,Surface,9,Image 1,1,6753,
9.34908e+08,,Surface,9,Image 1,1,6754,
1.06914e+09,,Surface,9,Image 1,1,6755,
1.50621e+11,,Surface,9,Image 1,1,6756,
6.20009e+10,,Surface,9,Image 1,1,6757,
4.78591e+10,,Surface,9,Image 1,1,6758,
2.33446e+10,,Surface,9,Image 1,1,6760,
1.06439e+10,,Surface,9,Image 1,1,6761,
5.32874e+10,,Surface,9,Image 1,1,6762,
1.92491e+11,,Surface,9,Image 1,1,6763,
8.63699e+09,,Surface,9,Image 1,1,6764,
1.33123e+11,,Surface,9,Image 1,1,6765,
2.10306e+10,,Surface,9,Image 1,1,6766,
7.08036e+10,,Surface,9,Image 1,1,6767,
3.7537e+09,,Surface,9,Image 1,1,6768,
1.36169e+11,,Surface,9,Image 1,1,6770,
3.47438e+10,,Surface,9,Image 1,1,6771,
5.73736e+09,,Surface,9,Image 1,1,6772,
3.8693e+10,,Surface,9,Image 1,1,6773,
4.89025e+10,,Surface,9,Image 1,1,6774,
3.20319e+11,,Surface,9,Image 1,1,6775,
3.94933e+09,,Surface,9,Image 1,1,6776,
8.80799e+08,,Surface,9,Image 1,1,6777,
1.12777e+11,,Surface,9,Image 1,1,6778,
1.2028e+10,,Surface,9,Image 1,1,6781,
2.12418e+10,,Surface,9,Image 1,1,6782,
1.59044e+11,,Surface,9,Image 1,1,6783,
6.96018e+09,,Surface,9,Image 1,1,6784,
1.10697e+08,,Surface,9,Image 1,1,6785,
3.40571e+10,,Surface,9,Image 1,1,6786,
5.93539e+09,,Surface,9,Image 1,1,6787,
2.29206e+11,,Surface,9,Image 1,1,6788,
8.18e+08,,Surface,9,Image 1,1,6789,
1.3507e+11,,Surface,9,Image 1,1,6790,
1.80977e+10,,Surface,9,Image 1,1,6791,
1.91074e+10,,Surface,9,Image 1,1,6792,
2.93459e+10,,Surface,9,Image 1,1,6793,
2.40661e+11,,Surface,9,Image 1,1,6794,
2.67107e+09,,Surface,9,Image 1,1,6795,
5.99033e+10,,Surface,9,Image 1,1,6796,
2.10057e+10,,Surface,9,Image 1,1,6797,
2.15104e+10,,Surface,9,Image 1,1,6798,
3.87159e+09,,Surface,9,Image 1,1,6799,
6.65632e+10,,Surface,9,Image 1,1,6800,
3.77289e+09,,Surface,9,Image 1,1,6801,
3.50387e+08,,Surface,9,Image 1,1,6802,
6.12006e+10,,Surface,9,Image 1,1,6803,
7.82373e+10,,Surface,9,Image 1,1,6804,
9.39784e+10,,Surface,9,Image 1,1,6805,
5.90418e+10,,Surface,9,Image 1,1,6806,
9.84391e+10,,Surface,9,Image 1,1,6807,
5.04989e+07,,Surface,9,Image 1,1,6808,
1.31989e+10,,Surface,9,Image 1,1,6810,
2.95924e+09,,Surface,9,Image 1,1,6811,
6.42122e+10,,Surface,9,Image 1,1,6812,
2.01365e+11,,Surface,9,Image 1,1,6813,
2.49753e+08,,Surface,9,Image 1,1,6814,
1.138e+10,,Surface,9,Image 1,1,6815,
4.96093e+07,,Surface,9,Image 1,1,6816,
3.57162e+10,,Surface,9,Image 1,1,6817,
2.68722e+08,,Surface,9,Image 1,1,6819,
1.25945e+10,,Surface,9,Image 1,1,6820,
1.33268e+10,,Surface,9,Image 1,1,6821,
1.54063e+10,,Surface,9,Image 1,1,6822,
8.84654e+09,,Surface,9,Image 1,1,6823,
3.91909e+09,,Surface,9,Image 1,1,6824,
5.84414e+10,,Surface,9,Image 1,1,6825,
1.26265e+10,,Surface,9,Image 1,1,6826,
3.65578e+11,,Surface,9,Image 1,1,6827,
1.00394e+11,,Surface,9,Image 1,1,6828,
3.03149e+10,,Surface,9,Image 1,1,6829,
1.00656e+10,,Surface,9,Image 1,1,6830,
1.62441e+10,,Surface,9,Image 1,1,6831,
4.93134e+10,,Surface,9,Image 1,1,6832,
2.62789e+08,,Surface,9,Image 1,1,6833,
1.56787e+11,,Surface,9,Image 1,1,6834,
6.42976e+09,,Surface,9,Image 1,1,6836,
2.35812e+10,,Surface,9,Image 1,1,6837,
2.03796e+10,,Surface,9,Image 1,1,6838,
4.32262e+10,,Surface,9,Image 1,1,6840,
3.9602e+08,,Surface,9,Image 1,1,6841,
1.72835e+11,,Surface,9,Image 1,1,6842,
1.93405e+10,,Surface,9,Image 1,1,6843,
1.8483e+11,,Surface,9,Image 1,1,6844,
1.10123e+11,,Surface,9,Image 1,1,6845,
9.67e+08,,Surface,9,Image 1,1,6846,
2.30935e+09,,Surface,9,Image 1,1,6847,
5.73634e+09,,Surface,9,Image 1,1,6849,
1.11015e+10,,Surface,9,Image 1,1,6850,
1.56568e+09,,Surface,9,Image 1,1,6851,
3.23253e+10,,Surface,9,Image 1,1,6852,
1.19745e+10,,Surface,9,Image 1,1,6853,
7.19321e+10,,Surface,9,Image 1,1,6855,
4.3589e+11,,Surface,9,Image 1,1,6856,
2.4479e+10,,Surface,9,Image 1,1,6857,
1.59465e+10,,Surface,9,Image 1,1,6858,
4.07815e+10,,Surface,9,Image 1,1,6859,
1.25209e+08,,Surface,9,Image 1,1,6860,
1.63776e+11,,Surface,9,Image 1,1,6861,
5.99194e+09,,Surface,9,Image 1,1,6862,
5.62957e+10,,Surface,9,Image 1,1,6863,
1.00151e+11,,Surface,9,Image 1,1,6864,
7.32309e+08,,Surface,9,Image 1,1,6866,
1.00359e+07,,Surface,9,Image 1,1,6867,
1.07343e+10,,Surface,9,Image 1,1,6868,
2.20692e+09,,Surface,9,Image 1,1,6869,
2.04721e+10,,Surface,9,Image 1,1,6870,
1.00094e+10,,Surface,9,Image 1,1,6871,
7.66567e+09,,Surface,9,Image 1,1,6872,
2.08825e+11,,Surface,9,Image 1,1,6873,
6.15779e+08,,Surface,9,Image 1,1,6874,
2.78588e+09,,Surface,9,Image 1,1,6875,
2.27656e+09,,Surface,9,Image 1,1,6877,
1.36834e+09,,Surface,9,Image 1,1,6878,
