
Intensity Mean Ch=12 Img=1
 ==================== 
Intensity Mean,Unit,Category,Channel,Image,Time,ID,
2346.78,,Surface,12,Image 1,1,6721,
2578.68,,Surface,12,Image 1,1,6722,
2390.83,,Surface,12,Image 1,1,6723,
789.704,,Surface,12,Image 1,1,6724,
1767.97,,Surface,12,Image 1,1,6725,
2008.43,,Surface,12,Image 1,1,6726,
1350.42,,Surface,12,Image 1,1,6728,
36.3883,,Surface,12,Image 1,1,6729,
43.3363,,Surface,12,Image 1,1,6730,
3217.51,,Surface,12,Image 1,1,6731,
5016.22,,Surface,12,Image 1,1,6732,
834.174,,Surface,12,Image 1,1,6733,
14.2179,,Surface,12,Image 1,1,6734,
792.313,,Surface,12,Image 1,1,6735,
866.811,,Surface,12,Image 1,1,6736,
2747.18,,Surface,12,Image 1,1,6737,
1786.5,,Surface,12,Image 1,1,6738,
631.873,,Surface,12,Image 1,1,6739,
1987.22,,Surface,12,Image 1,1,6740,
1127.75,,Surface,12,Image 1,1,6741,
2849.4,,Surface,12,Image 1,1,6742,
1328.36,,Surface,12,Image 1,1,6743,
4153.89,,Surface,12,Image 1,1,6744,
3900.09,,Surface,12,Image 1,1,6745,
0.474057,,Surface,12,Image 1,1,6746,
29.9716,,Surface,12,Image 1,1,6747,
194.904,,Surface,12,Image 1,1,6748,
2603.93,,Surface,12,Image 1,1,6749,
2567.3,,Surface,12,Image 1,1,6750,
819.568,,Surface,12,Image 1,1,6751,
1.17679,,Surface,12,Image 1,1,6752,
1670.76,,Surface,12,Image 1,1,6753,
108.604,,Surface,12,Image 1,1,6754,
888.993,,Surface,12,Image 1,1,6755,
1727.15,,Surface,12,Image 1,1,6756,
1288.02,,Surface,12,Image 1,1,6757,
69.7125,,Surface,12,Image 1,1,6758,
1168.83,,Surface,12,Image 1,1,6760,
44.8703,,Surface,12,Image 1,1,6761,
473.405,,Surface,12,Image 1,1,6762,
1505.23,,Surface,12,Image 1,1,6763,
646.317,,Surface,12,Image 1,1,6764,
1726.63,,Surface,12,Image 1,1,6765,
65.5484,,Surface,12,Image 1,1,6766,
2028.74,,Surface,12,Image 1,1,6767,
684.983,,Surface,12,Image 1,1,6768,
87.6551,,Surface,12,Image 1,1,6770,
101.842,,Surface,12,Image 1,1,6771,
2574.08,,Surface,12,Image 1,1,6772,
1648.52,,Surface,12,Image 1,1,6773,
1.45187,,Surface,12,Image 1,1,6774,
5.29141,,Surface,12,Image 1,1,6775,
1057.91,,Surface,12,Image 1,1,6776,
910.301,,Surface,12,Image 1,1,6777,
372.972,,Surface,12,Image 1,1,6778,
1032.11,,Surface,12,Image 1,1,6781,
262.689,,Surface,12,Image 1,1,6782,
6676.87,,Surface,12,Image 1,1,6783,
183.431,,Surface,12,Image 1,1,6784,
0,,Surface,12,Image 1,1,6785,
2244.8,,Surface,12,Image 1,1,6786,
469.062,,Surface,12,Image 1,1,6787,
4335.15,,Surface,12,Image 1,1,6788,
2.13176,,Surface,12,Image 1,1,6789,
1685.44,,Surface,12,Image 1,1,6790,
1727.67,,Surface,12,Image 1,1,6791,
1626.72,,Surface,12,Image 1,1,6792,
2056.46,,Surface,12,Image 1,1,6793,
917.13,,Surface,12,Image 1,1,6794,
2124.57,,Surface,12,Image 1,1,6795,
3325.63,,Surface,12,Image 1,1,6796,
843.599,,Surface,12,Image 1,1,6797,
1507.49,,Surface,12,Image 1,1,6798,
51.6553,,Surface,12,Image 1,1,6799,
2067.59,,Surface,12,Image 1,1,6800,
622.644,,Surface,12,Image 1,1,6801,
668.946,,Surface,12,Image 1,1,6802,
942.272,,Surface,12,Image 1,1,6803,
1857.66,,Surface,12,Image 1,1,6804,
1732.53,,Surface,12,Image 1,1,6805,
1638.78,,Surface,12,Image 1,1,6806,
1988.46,,Surface,12,Image 1,1,6807,
1293.18,,Surface,12,Image 1,1,6808,
819.573,,Surface,12,Image 1,1,6810,
1212.02,,Surface,12,Image 1,1,6811,
933.239,,Surface,12,Image 1,1,6812,
1387.92,,Surface,12,Image 1,1,6813,
34.8045,,Surface,12,Image 1,1,6814,
822.005,,Surface,12,Image 1,1,6815,
219.613,,Surface,12,Image 1,1,6816,
5044.85,,Surface,12,Image 1,1,6817,
189.625,,Surface,12,Image 1,1,6819,
2217.32,,Surface,12,Image 1,1,6820,
1062.42,,Surface,12,Image 1,1,6821,
1278.01,,Surface,12,Image 1,1,6822,
906.754,,Surface,12,Image 1,1,6823,
2866.42,,Surface,12,Image 1,1,6824,
2500.44,,Surface,12,Image 1,1,6825,
1445.18,,Surface,12,Image 1,1,6826,
1531.65,,Surface,12,Image 1,1,6827,
1716.99,,Surface,12,Image 1,1,6828,
1469.85,,Surface,12,Image 1,1,6829,
1272.43,,Surface,12,Image 1,1,6830,
490.787,,Surface,12,Image 1,1,6831,
1161.1,,Surface,12,Image 1,1,6832,
948.611,,Surface,12,Image 1,1,6833,
846.796,,Surface,12,Image 1,1,6834,
878.764,,Surface,12,Image 1,1,6836,
607.197,,Surface,12,Image 1,1,6837,
627.895,,Surface,12,Image 1,1,6838,
1628.83,,Surface,12,Image 1,1,6840,
22.7062,,Surface,12,Image 1,1,6841,
1677.62,,Surface,12,Image 1,1,6842,
3844.74,,Surface,12,Image 1,1,6843,
993.244,,Surface,12,Image 1,1,6844,
119.019,,Surface,12,Image 1,1,6845,
351.292,,Surface,12,Image 1,1,6846,
565.052,,Surface,12,Image 1,1,6847,
0.342014,,Surface,12,Image 1,1,6849,
1647.71,,Surface,12,Image 1,1,6850,
