
Intensity Sum Ch=30 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
68214,,Surface,30,Image 1,1,6721,
17677,,Surface,30,Image 1,1,6722,
678731,,Surface,30,Image 1,1,6723,
464958,,Surface,30,Image 1,1,6724,
37251,,Surface,30,Image 1,1,6725,
277238,,Surface,30,Image 1,1,6726,
1057,,Surface,30,Image 1,1,6728,
45987,,Surface,30,Image 1,1,6729,
64772,,Surface,30,Image 1,1,6730,
187421,,Surface,30,Image 1,1,6731,
107015,,Surface,30,Image 1,1,6732,
16077,,Surface,30,Image 1,1,6733,
75293,,Surface,30,Image 1,1,6734,
10925,,Surface,30,Image 1,1,6735,
68817,,Surface,30,Image 1,1,6736,
10526,,Surface,30,Image 1,1,6737,
40884,,Surface,30,Image 1,1,6738,
606629,,Surface,30,Image 1,1,6739,
6767,,Surface,30,Image 1,1,6740,
103842,,Surface,30,Image 1,1,6741,
87899,,Surface,30,Image 1,1,6742,
157268,,Surface,30,Image 1,1,6743,
52634,,Surface,30,Image 1,1,6744,
102289,,Surface,30,Image 1,1,6745,
25513,,Surface,30,Image 1,1,6746,
11128,,Surface,30,Image 1,1,6747,
17017,,Surface,30,Image 1,1,6748,
91125,,Surface,30,Image 1,1,6749,
2638,,Surface,30,Image 1,1,6750,
104593,,Surface,30,Image 1,1,6751,
1.50807e+06,,Surface,30,Image 1,1,6752,
286280,,Surface,30,Image 1,1,6753,
2262,,Surface,30,Image 1,1,6754,
31759,,Surface,30,Image 1,1,6755,
91664,,Surface,30,Image 1,1,6756,
554984,,Surface,30,Image 1,1,6757,
14464,,Surface,30,Image 1,1,6758,
13820,,Surface,30,Image 1,1,6760,
42119,,Surface,30,Image 1,1,6761,
35563,,Surface,30,Image 1,1,6762,
753097,,Surface,30,Image 1,1,6763,
24896,,Surface,30,Image 1,1,6764,
589168,,Surface,30,Image 1,1,6765,
58910,,Surface,30,Image 1,1,6766,
154152,,Surface,30,Image 1,1,6767,
18619,,Surface,30,Image 1,1,6768,
206948,,Surface,30,Image 1,1,6770,
14725,,Surface,30,Image 1,1,6771,
84496,,Surface,30,Image 1,1,6772,
23520,,Surface,30,Image 1,1,6773,
395026,,Surface,30,Image 1,1,6774,
273066,,Surface,30,Image 1,1,6775,
