
Intensity Sum Ch=3 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
357943,,Surface,3,Image 1,1,6721,
656705,,Surface,3,Image 1,1,6722,
2.91116e+06,,Surface,3,Image 1,1,6723,
3.62045e+06,,Surface,3,Image 1,1,6724,
550187,,Surface,3,Image 1,1,6725,
3.38806e+06,,Surface,3,Image 1,1,6726,
297762,,Surface,3,Image 1,1,6728,
463771,,Surface,3,Image 1,1,6729,
2.77377e+06,,Surface,3,Image 1,1,6730,
1.01832e+06,,Surface,3,Image 1,1,6731,
457982,,Surface,3,Image 1,1,6732,
136145,,Surface,3,Image 1,1,6733,
4.77714e+06,,Surface,3,Image 1,1,6734,
618426,,Surface,3,Image 1,1,6735,
676673,,Surface,3,Image 1,1,6736,
275417,,Surface,3,Image 1,1,6737,
1.60293e+06,,Surface,3,Image 1,1,6738,
8.93026e+06,,Surface,3,Image 1,1,6739,
890602,,Surface,3,Image 1,1,6740,
2.51925e+06,,Surface,3,Image 1,1,6741,
3.86978e+06,,Surface,3,Image 1,1,6742,
314169,,Surface,3,Image 1,1,6743,
1.33429e+06,,Surface,3,Image 1,1,6744,
1.0813e+06,,Surface,3,Image 1,1,6745,
915544,,Surface,3,Image 1,1,6746,
109296,,Surface,3,Image 1,1,6747,
313801,,Surface,3,Image 1,1,6748,
578047,,Surface,3,Image 1,1,6749,
230478,,Surface,3,Image 1,1,6750,
1.77994e+06,,Surface,3,Image 1,1,6751,
1.75793e+06,,Surface,3,Image 1,1,6752,
4.47752e+06,,Surface,3,Image 1,1,6753,
585178,,Surface,3,Image 1,1,6754,
57756,,Surface,3,Image 1,1,6755,
2.69094e+06,,Surface,3,Image 1,1,6756,
894275,,Surface,3,Image 1,1,6757,
150104,,Surface,3,Image 1,1,6758,
1.09313e+06,,Surface,3,Image 1,1,6760,
859413,,Surface,3,Image 1,1,6761,
352938,,Surface,3,Image 1,1,6762,
5.80614e+06,,Surface,3,Image 1,1,6763,
84784,,Surface,3,Image 1,1,6764,
3.7677e+06,,Surface,3,Image 1,1,6765,
1.06851e+06,,Surface,3,Image 1,1,6766,
2.47774e+06,,Surface,3,Image 1,1,6767,
1.14859e+06,,Surface,3,Image 1,1,6768,
4.75619e+06,,Surface,3,Image 1,1,6770,
861544,,Surface,3,Image 1,1,6771,
307287,,Surface,3,Image 1,1,6772,
1.82777e+06,,Surface,3,Image 1,1,6773,
3.72744e+06,,Surface,3,Image 1,1,6774,
8.39718e+06,,Surface,3,Image 1,1,6775,
447244,,Surface,3,Image 1,1,6776,
190465,,Surface,3,Image 1,1,6777,
3.1333e+06,,Surface,3,Image 1,1,6778,
333589,,Surface,3,Image 1,1,6781,
553124,,Surface,3,Image 1,1,6782,
2.97366e+06,,Surface,3,Image 1,1,6783,
1.15601e+06,,Surface,3,Image 1,1,6784,
65152,,Surface,3,Image 1,1,6785,
630880,,Surface,3,Image 1,1,6786,
238118,,Surface,3,Image 1,1,6787,
2.85354e+06,,Surface,3,Image 1,1,6788,
710722,,Surface,3,Image 1,1,6789,
4.09765e+06,,Surface,3,Image 1,1,6790,
3.23165e+06,,Surface,3,Image 1,1,6791,
380722,,Surface,3,Image 1,1,6792,
555285,,Surface,3,Image 1,1,6793,
9.55852e+06,,Surface,3,Image 1,1,6794,
432193,,Surface,3,Image 1,1,6795,
1.00287e+06,,Surface,3,Image 1,1,6796,
1.8943e+06,,Surface,3,Image 1,1,6797,
604738,,Surface,3,Image 1,1,6798,
920698,,Surface,3,Image 1,1,6799,
1.61983e+06,,Surface,3,Image 1,1,6800,
364343,,Surface,3,Image 1,1,6801,
199220,,Surface,3,Image 1,1,6802,
2.58849e+06,,Surface,3,Image 1,1,6803,
1.38951e+06,,Surface,3,Image 1,1,6804,
714692,,Surface,3,Image 1,1,6805,
1.21704e+07,,Surface,3,Image 1,1,6806,
2.57985e+06,,Surface,3,Image 1,1,6807,
392297,,Surface,3,Image 1,1,6808,
1.18098e+06,,Surface,3,Image 1,1,6810,
165476,,Surface,3,Image 1,1,6811,
5.68046e+06,,Surface,3,Image 1,1,6812,
4.971e+06,,Surface,3,Image 1,1,6813,
1.16104e+06,,Surface,3,Image 1,1,6814,
570902,,Surface,3,Image 1,1,6815,
110138,,Surface,3,Image 1,1,6816,
1.18709e+06,,Surface,3,Image 1,1,6817,
157580,,Surface,3,Image 1,1,6819,
345307,,Surface,3,Image 1,1,6820,
370999,,Surface,3,Image 1,1,6821,
3.21223e+06,,Surface,3,Image 1,1,6822,
602432,,Surface,3,Image 1,1,6823,
434978,,Surface,3,Image 1,1,6824,
1.91776e+06,,Surface,3,Image 1,1,6825,
1.55944e+06,,Surface,3,Image 1,1,6826,
2.64008e+06,,Surface,3,Image 1,1,6827,
4.43785e+06,,Surface,3,Image 1,1,6828,
733294,,Surface,3,Image 1,1,6829,
373696,,Surface,3,Image 1,1,6830,
1.72116e+06,,Surface,3,Image 1,1,6831,
2.09362e+06,,Surface,3,Image 1,1,6832,
57447,,Surface,3,Image 1,1,6833,
3.25658e+06,,Surface,3,Image 1,1,6834,
83321,,Surface,3,Image 1,1,6836,
620532,,Surface,3,Image 1,1,6837,
2.16467e+06,,Surface,3,Image 1,1,6838,
915296,,Surface,3,Image 1,1,6840,
1.55635e+06,,Surface,3,Image 1,1,6841,
3.2528e+06,,Surface,3,Image 1,1,6842,
196717,,Surface,3,Image 1,1,6843,
2.94273e+06,,Surface,3,Image 1,1,6844,
1.7059e+07,,Surface,3,Image 1,1,6845,
345258,,Surface,3,Image 1,1,6846,
702382,,Surface,3,Image 1,1,6847,
