
Intensity Max Ch=16 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
5559,,Surface,16,Image 1,1,6721,
4804,,Surface,16,Image 1,1,6722,
4727,,Surface,16,Image 1,1,6723,
6631,,Surface,16,Image 1,1,6724,
1427,,Surface,16,Image 1,1,6725,
7903,,Surface,16,Image 1,1,6726,
218,,Surface,16,Image 1,1,6728,
578,,Surface,16,Image 1,1,6729,
920,,Surface,16,Image 1,1,6730,
4062,,Surface,16,Image 1,1,6731,
5966,,Surface,16,Image 1,1,6732,
435,,Surface,16,Image 1,1,6733,
461,,Surface,16,Image 1,1,6734,
3460,,Surface,16,Image 1,1,6735,
2997,,Surface,16,Image 1,1,6736,
0,,Surface,16,Image 1,1,6737,
8269,,Surface,16,Image 1,1,6738,
1107,,Surface,16,Image 1,1,6739,
4543,,Surface,16,Image 1,1,6740,
5199,,Surface,16,Image 1,1,6741,
5639,,Surface,16,Image 1,1,6742,
3888,,Surface,16,Image 1,1,6743,
6972,,Surface,16,Image 1,1,6744,
2348,,Surface,16,Image 1,1,6745,
0,,Surface,16,Image 1,1,6746,
647,,Surface,16,Image 1,1,6747,
1235,,Surface,16,Image 1,1,6748,
0,,Surface,16,Image 1,1,6749,
3705,,Surface,16,Image 1,1,6750,
3321,,Surface,16,Image 1,1,6751,
95,,Surface,16,Image 1,1,6752,
9284,,Surface,16,Image 1,1,6753,
469,,Surface,16,Image 1,1,6754,
1462,,Surface,16,Image 1,1,6755,
1331,,Surface,16,Image 1,1,6756,
334,,Surface,16,Image 1,1,6757,
90,,Surface,16,Image 1,1,6758,
4049,,Surface,16,Image 1,1,6760,
439,,Surface,16,Image 1,1,6761,
854,,Surface,16,Image 1,1,6762,
3999,,Surface,16,Image 1,1,6763,
302,,Surface,16,Image 1,1,6764,
6577,,Surface,16,Image 1,1,6765,
6262,,Surface,16,Image 1,1,6766,
5866,,Surface,16,Image 1,1,6767,
1870,,Surface,16,Image 1,1,6768,
1634,,Surface,16,Image 1,1,6770,
1048,,Surface,16,Image 1,1,6771,
1528,,Surface,16,Image 1,1,6772,
7379,,Surface,16,Image 1,1,6773,
10621,,Surface,16,Image 1,1,6774,
10728,,Surface,16,Image 1,1,6775,
2082,,Surface,16,Image 1,1,6776,
1008,,Surface,16,Image 1,1,6777,
1511,,Surface,16,Image 1,1,6778,
4034,,Surface,16,Image 1,1,6781,
425,,Surface,16,Image 1,1,6782,
6240,,Surface,16,Image 1,1,6783,
3703,,Surface,16,Image 1,1,6784,
1484,,Surface,16,Image 1,1,6785,
4060,,Surface,16,Image 1,1,6786,
4897,,Surface,16,Image 1,1,6787,
4208,,Surface,16,Image 1,1,6788,
324,,Surface,16,Image 1,1,6789,
3672,,Surface,16,Image 1,1,6790,
4948,,Surface,16,Image 1,1,6791,
3931,,Surface,16,Image 1,1,6792,
2305,,Surface,16,Image 1,1,6793,
2912,,Surface,16,Image 1,1,6794,
1256,,Surface,16,Image 1,1,6795,
11227,,Surface,16,Image 1,1,6796,
0,,Surface,16,Image 1,1,6797,
2393,,Surface,16,Image 1,1,6798,
422,,Surface,16,Image 1,1,6799,
9725,,Surface,16,Image 1,1,6800,
1606,,Surface,16,Image 1,1,6801,
1265,,Surface,16,Image 1,1,6802,
8411,,Surface,16,Image 1,1,6803,
4601,,Surface,16,Image 1,1,6804,
9953,,Surface,16,Image 1,1,6805,
5314,,Surface,16,Image 1,1,6806,
5819,,Surface,16,Image 1,1,6807,
5017,,Surface,16,Image 1,1,6808,
4322,,Surface,16,Image 1,1,6810,
2314,,Surface,16,Image 1,1,6811,
1060,,Surface,16,Image 1,1,6812,
3744,,Surface,16,Image 1,1,6813,
0,,Surface,16,Image 1,1,6814,
3042,,Surface,16,Image 1,1,6815,
358,,Surface,16,Image 1,1,6816,
8438,,Surface,16,Image 1,1,6817,
406,,Surface,16,Image 1,1,6819,
425,,Surface,16,Image 1,1,6820,
707,,Surface,16,Image 1,1,6821,
2898,,Surface,16,Image 1,1,6822,
3714,,Surface,16,Image 1,1,6823,
5353,,Surface,16,Image 1,1,6824,
8235,,Surface,16,Image 1,1,6825,
4734,,Surface,16,Image 1,1,6826,
4055,,Surface,16,Image 1,1,6827,
2847,,Surface,16,Image 1,1,6828,
7394,,Surface,16,Image 1,1,6829,
2228,,Surface,16,Image 1,1,6830,
2087,,Surface,16,Image 1,1,6831,
3030,,Surface,16,Image 1,1,6832,
587,,Surface,16,Image 1,1,6833,
642,,Surface,16,Image 1,1,6834,
117,,Surface,16,Image 1,1,6836,
4295,,Surface,16,Image 1,1,6837,
1906,,Surface,16,Image 1,1,6838,
2748,,Surface,16,Image 1,1,6840,
0,,Surface,16,Image 1,1,6841,
4290,,Surface,16,Image 1,1,6842,
320,,Surface,16,Image 1,1,6843,
7852,,Surface,16,Image 1,1,6844,
1059,,Surface,16,Image 1,1,6845,
348,,Surface,16,Image 1,1,6846,
1294,,Surface,16,Image 1,1,6847,
533,,Surface,16,Image 1,1,6849,
3194,,Surface,16,Image 1,1,6850,
2283,,Surface,16,Image 1,1,6851,
920,,Surface,16,Image 1,1,6852,
2996,,Surface,16,Image 1,1,6853,
11667,,Surface,16,Image 1,1,6855,
5540,,Surface,16,Image 1,1,6856,
874,,Surface,16,Image 1,1,6857,
3501,,Surface,16,Image 1,1,6858,
2400,,Surface,16,Image 1,1,6859,
516,,Surface,16,Image 1,1,6860,
8188,,Surface,16,Image 1,1,6861,
771,,Surface,16,Image 1,1,6862,
1260,,Surface,16,Image 1,1,6863,
12022,,Surface,16,Image 1,1,6864,
1620,,Surface,16,Image 1,1,6866,
2718,,Surface,16,Image 1,1,6867,
3555,,Surface,16,Image 1,1,6868,
2218,,Surface,16,Image 1,1,6869,
3014,,Surface,16,Image 1,1,6870,
1628,,Surface,16,Image 1,1,6871,
694,,Surface,16,Image 1,1,6872,
1954,,Surface,16,Image 1,1,6873,
637,,Surface,16,Image 1,1,6874,
1567,,Surface,16,Image 1,1,6875,
388,,Surface,16,Image 1,1,6877,
1790,,Surface,16,Image 1,1,6878,
1496,,Surface,16,Image 1,1,6879,
3331,,Surface,16,Image 1,1,6880,
6314,,Surface,16,Image 1,1,6881,
4614,,Surface,16,Image 1,1,6882,
9201,,Surface,16,Image 1,1,6884,
5853,,Surface,16,Image 1,1,6885,
1199,,Surface,16,Image 1,1,6886,
10768,,Surface,16,Image 1,1,6887,
2045,,Surface,16,Image 1,1,6888,
0,,Surface,16,Image 1,1,6889,
1739,,Surface,16,Image 1,1,6890,
252,,Surface,16,Image 1,1,6891,
3314,,Surface,16,Image 1,1,6892,
1909,,Surface,16,Image 1,1,6894,
3710,,Surface,16,Image 1,1,6895,
769,,Surface,16,Image 1,1,6896,
2066,,Surface,16,Image 1,1,6897,
1182,,Surface,16,Image 1,1,6898,
1147,,Surface,16,Image 1,1,6899,
4127,,Surface,16,Image 1,1,6900,
315,,Surface,16,Image 1,1,6901,
162,,Surface,16,Image 1,1,6902,
1647,,Surface,16,Image 1,1,6904,
1661,,Surface,16,Image 1,1,6905,
4948,,Surface,16,Image 1,1,6906,
10406,,Surface,16,Image 1,1,6907,
2464,,Surface,16,Image 1,1,6908,
2029,,Surface,16,Image 1,1,6909,
5394,,Surface,16,Image 1,1,6910,
2693,,Surface,16,Image 1,1,6911,
1387,,Surface,16,Image 1,1,6912,
1165,,Surface,16,Image 1,1,6914,
5892,,Surface,16,Image 1,1,6915,
7467,,Surface,16,Image 1,1,6917,
384,,Surface,16,Image 1,1,6919,
600,,Surface,16,Image 1,1,6920,
6222,,Surface,16,Image 1,1,6921,
4250,,Surface,16,Image 1,1,6922,
2695,,Surface,16,Image 1,1,6923,
424,,Surface,16,Image 1,1,6924,
1254,,Surface,16,Image 1,1,6925,
1030,,Surface,16,Image 1,1,6926,
4963,,Surface,16,Image 1,1,6927,
6462,,Surface,16,Image 1,1,6928,
1545,,Surface,16,Image 1,1,6929,
927,,Surface,16,Image 1,1,6930,
925,,Surface,16,Image 1,1,6931,
612,,Surface,16,Image 1,1,6932,
699,,Surface,16,Image 1,1,6933,
9652,,Surface,16,Image 1,1,6934,
1205,,Surface,16,Image 1,1,6935,
441,,Surface,16,Image 1,1,6936,
850,,Surface,16,Image 1,1,6937,
960,,Surface,16,Image 1,1,6938,
4344,,Surface,16,Image 1,1,6939,
12122,,Surface,16,Image 1,1,6941,
14730,,Surface,16,Image 1,1,6942,
1066,,Surface,16,Image 1,1,6943,
1485,,Surface,16,Image 1,1,6944,
5650,,Surface,16,Image 1,1,6945,
897,,Surface,16,Image 1,1,6946,
9739,,Surface,16,Image 1,1,6947,
13385,,Surface,16,Image 1,1,6948,
1877,,Surface,16,Image 1,1,6949,
11418,,Surface,16,Image 1,1,6950,
3800,,Surface,16,Image 1,1,6951,
4909,,Surface,16,Image 1,1,6952,
5963,,Surface,16,Image 1,1,6953,
1263,,Surface,16,Image 1,1,6954,
1372,,Surface,16,Image 1,1,6955,
7129,,Surface,16,Image 1,1,6956,
5671,,Surface,16,Image 1,1,6957,
13716,,Surface,16,Image 1,1,6958,
2898,,Surface,16,Image 1,1,6959,
7329,,Surface,16,Image 1,1,6960,
6855,,Surface,16,Image 1,1,6961,
10573,,Surface,16,Image 1,1,6962,
1758,,Surface,16,Image 1,1,6963,
5582,,Surface,16,Image 1,1,6964,
5524,,Surface,16,Image 1,1,6967,
1922,,Surface,16,Image 1,1,6969,
9768,,Surface,16,Image 1,1,6970,
6417,,Surface,16,Image 1,1,6971,
4203,,Surface,16,Image 1,1,6973,
333,,Surface,16,Image 1,1,6974,
2710,,Surface,16,Image 1,1,6975,
4196,,Surface,16,Image 1,1,6976,
3665,,Surface,16,Image 1,1,6977,
4313,,Surface,16,Image 1,1,6978,
2157,,Surface,16,Image 1,1,6979,
644,,Surface,16,Image 1,1,6980,
1234,,Surface,16,Image 1,1,6981,
871,,Surface,16,Image 1,1,6982,
4459,,Surface,16,Image 1,1,6983,
5563,,Surface,16,Image 1,1,6984,
1307,,Surface,16,Image 1,1,6985,
3015,,Surface,16,Image 1,1,6986,
2122,,Surface,16,Image 1,1,6987,
1480,,Surface,16,Image 1,1,6988,
272,,Surface,16,Image 1,1,6989,
5470,,Surface,16,Image 1,1,6990,
0,,Surface,16,Image 1,1,6991,
4672,,Surface,16,Image 1,1,6992,
889,,Surface,16,Image 1,1,6993,
8012,,Surface,16,Image 1,1,6994,
4833,,Surface,16,Image 1,1,6995,
5976,,Surface,16,Image 1,1,6996,
1942,,Surface,16,Image 1,1,6997,
2020,,Surface,16,Image 1,1,6998,
3908,,Surface,16,Image 1,1,6999,
4211,,Surface,16,Image 1,1,7000,
1162,,Surface,16,Image 1,1,7001,
9216,,Surface,16,Image 1,1,7002,
6682,,Surface,16,Image 1,1,7003,
1173,,Surface,16,Image 1,1,7004,
1240,,Surface,16,Image 1,1,7005,
3606,,Surface,16,Image 1,1,7006,
1060,,Surface,16,Image 1,1,7007,
4757,,Surface,16,Image 1,1,7008,
761,,Surface,16,Image 1,1,7009,
1423,,Surface,16,Image 1,1,7011,
