
Intensity Median Ch=40 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
150,,Surface,40,Image 1,1,6721,
231.5,,Surface,40,Image 1,1,6722,
146,,Surface,40,Image 1,1,6723,
248,,Surface,40,Image 1,1,6724,
55,,Surface,40,Image 1,1,6725,
159,,Surface,40,Image 1,1,6726,
252,,Surface,40,Image 1,1,6728,
294,,Surface,40,Image 1,1,6729,
326,,Surface,40,Image 1,1,6730,
182,,Surface,40,Image 1,1,6731,
1,,Surface,40,Image 1,1,6732,
116,,Surface,40,Image 1,1,6733,
383.5,,Surface,40,Image 1,1,6734,
66,,Surface,40,Image 1,1,6735,
180,,Surface,40,Image 1,1,6736,
56,,Surface,40,Image 1,1,6737,
54,,Surface,40,Image 1,1,6738,
129,,Surface,40,Image 1,1,6739,
211,,Surface,40,Image 1,1,6740,
78,,Surface,40,Image 1,1,6741,
131,,Surface,40,Image 1,1,6742,
708,,Surface,40,Image 1,1,6743,
311,,Surface,40,Image 1,1,6744,
176,,Surface,40,Image 1,1,6745,
228,,Surface,40,Image 1,1,6746,
22.5,,Surface,40,Image 1,1,6747,
0.25,,Surface,40,Image 1,1,6748,
263,,Surface,40,Image 1,1,6749,
464,,Surface,40,Image 1,1,6750,
49,,Surface,40,Image 1,1,6751,
368.5,,Surface,40,Image 1,1,6752,
145,,Surface,40,Image 1,1,6753,
2,,Surface,40,Image 1,1,6754,
0.125,,Surface,40,Image 1,1,6755,
258,,Surface,40,Image 1,1,6756,
676,,Surface,40,Image 1,1,6757,
33.75,,Surface,40,Image 1,1,6758,
175,,Surface,40,Image 1,1,6760,
211,,Surface,40,Image 1,1,6761,
122.5,,Surface,40,Image 1,1,6762,
121,,Surface,40,Image 1,1,6763,
159.25,,Surface,40,Image 1,1,6764,
50,,Surface,40,Image 1,1,6765,
141,,Surface,40,Image 1,1,6766,
126,,Surface,40,Image 1,1,6767,
151,,Surface,40,Image 1,1,6768,
43,,Surface,40,Image 1,1,6770,
100.5,,Surface,40,Image 1,1,6771,
1,,Surface,40,Image 1,1,6772,
566,,Surface,40,Image 1,1,6773,
86,,Surface,40,Image 1,1,6774,
174,,Surface,40,Image 1,1,6775,
0.5,,Surface,40,Image 1,1,6776,
114.5,,Surface,40,Image 1,1,6777,
96,,Surface,40,Image 1,1,6778,
411,,Surface,40,Image 1,1,6781,
178.5,,Surface,40,Image 1,1,6782,
98,,Surface,40,Image 1,1,6783,
182,,Surface,40,Image 1,1,6784,
0.125,,Surface,40,Image 1,1,6785,
303,,Surface,40,Image 1,1,6786,
531,,Surface,40,Image 1,1,6787,
518,,Surface,40,Image 1,1,6788,
0.5,,Surface,40,Image 1,1,6789,
290,,Surface,40,Image 1,1,6790,
130,,Surface,40,Image 1,1,6791,
197.5,,Surface,40,Image 1,1,6792,
97,,Surface,40,Image 1,1,6793,
74,,Surface,40,Image 1,1,6794,
0.5,,Surface,40,Image 1,1,6795,
0.5,,Surface,40,Image 1,1,6796,
2,,Surface,40,Image 1,1,6797,
59,,Surface,40,Image 1,1,6798,
1,,Surface,40,Image 1,1,6799,
393,,Surface,40,Image 1,1,6800,
0.5,,Surface,40,Image 1,1,6801,
154.5,,Surface,40,Image 1,1,6802,
59,,Surface,40,Image 1,1,6803,
196,,Surface,40,Image 1,1,6804,
319,,Surface,40,Image 1,1,6805,
47,,Surface,40,Image 1,1,6806,
118,,Surface,40,Image 1,1,6807,
0.5,,Surface,40,Image 1,1,6808,
25,,Surface,40,Image 1,1,6810,
0.5,,Surface,40,Image 1,1,6811,
0.5,,Surface,40,Image 1,1,6812,
181,,Surface,40,Image 1,1,6813,
0.5,,Surface,40,Image 1,1,6814,
310,,Surface,40,Image 1,1,6815,
0.125,,Surface,40,Image 1,1,6816,
17,,Surface,40,Image 1,1,6817,
2,,Surface,40,Image 1,1,6819,
404,,Surface,40,Image 1,1,6820,
191,,Surface,40,Image 1,1,6821,
2,,Surface,40,Image 1,1,6822,
121,,Surface,40,Image 1,1,6823,
215,,Surface,40,Image 1,1,6824,
33,,Surface,40,Image 1,1,6825,
3,,Surface,40,Image 1,1,6826,
86,,Surface,40,Image 1,1,6827,
158,,Surface,40,Image 1,1,6828,
386,,Surface,40,Image 1,1,6829,
107,,Surface,40,Image 1,1,6830,
223,,Surface,40,Image 1,1,6831,
18,,Surface,40,Image 1,1,6832,
0.25,,Surface,40,Image 1,1,6833,
393,,Surface,40,Image 1,1,6834,
520,,Surface,40,Image 1,1,6836,
320,,Surface,40,Image 1,1,6837,
218,,Surface,40,Image 1,1,6838,
76,,Surface,40,Image 1,1,6840,
0.25,,Surface,40,Image 1,1,6841,
418,,Surface,40,Image 1,1,6842,
237,,Surface,40,Image 1,1,6843,
318,,Surface,40,Image 1,1,6844,
74,,Surface,40,Image 1,1,6845,
558,,Surface,40,Image 1,1,6846,
217,,Surface,40,Image 1,1,6847,
0.125,,Surface,40,Image 1,1,6849,
394,,Surface,40,Image 1,1,6850,
284,,Surface,40,Image 1,1,6851,
5,,Surface,40,Image 1,1,6852,
81,,Surface,40,Image 1,1,6853,
147,,Surface,40,Image 1,1,6855,
195,,Surface,40,Image 1,1,6856,
350,,Surface,40,Image 1,1,6857,
109,,Surface,40,Image 1,1,6858,
349,,Surface,40,Image 1,1,6859,
129,,Surface,40,Image 1,1,6860,
366,,Surface,40,Image 1,1,6861,
1549,,Surface,40,Image 1,1,6862,
258,,Surface,40,Image 1,1,6863,
186,,Surface,40,Image 1,1,6864,
0.5,,Surface,40,Image 1,1,6866,
1,,Surface,40,Image 1,1,6867,
1,,Surface,40,Image 1,1,6868,
1,,Surface,40,Image 1,1,6869,
0.5,,Surface,40,Image 1,1,6870,
2,,Surface,40,Image 1,1,6871,
669,,Surface,40,Image 1,1,6872,
174,,Surface,40,Image 1,1,6873,
0.5,,Surface,40,Image 1,1,6874,
1,,Surface,40,Image 1,1,6875,
271,,Surface,40,Image 1,1,6877,
0.0625,,Surface,40,Image 1,1,6878,
493,,Surface,40,Image 1,1,6879,
109,,Surface,40,Image 1,1,6880,
135,,Surface,40,Image 1,1,6881,
298,,Surface,40,Image 1,1,6882,
0.5,,Surface,40,Image 1,1,6884,
218,,Surface,40,Image 1,1,6885,
554,,Surface,40,Image 1,1,6886,
175,,Surface,40,Image 1,1,6887,
241,,Surface,40,Image 1,1,6888,
0.25,,Surface,40,Image 1,1,6889,
107,,Surface,40,Image 1,1,6890,
285,,Surface,40,Image 1,1,6891,
326,,Surface,40,Image 1,1,6892,
374,,Surface,40,Image 1,1,6894,
338,,Surface,40,Image 1,1,6895,
348,,Surface,40,Image 1,1,6896,
407,,Surface,40,Image 1,1,6897,
29,,Surface,40,Image 1,1,6898,
159,,Surface,40,Image 1,1,6899,
144,,Surface,40,Image 1,1,6900,
265.75,,Surface,40,Image 1,1,6901,
5.25,,Surface,40,Image 1,1,6902,
0.5,,Surface,40,Image 1,1,6904,
55.5,,Surface,40,Image 1,1,6905,
16.625,,Surface,40,Image 1,1,6906,
179,,Surface,40,Image 1,1,6907,
65,,Surface,40,Image 1,1,6908,
0.125,,Surface,40,Image 1,1,6909,
0.5,,Surface,40,Image 1,1,6910,
0.25,,Surface,40,Image 1,1,6911,
0.25,,Surface,40,Image 1,1,6912,
0.5,,Surface,40,Image 1,1,6914,
1,,Surface,40,Image 1,1,6915,
242,,Surface,40,Image 1,1,6917,
91,,Surface,40,Image 1,1,6919,
212,,Surface,40,Image 1,1,6920,
103,,Surface,40,Image 1,1,6921,
166,,Surface,40,Image 1,1,6922,
167,,Surface,40,Image 1,1,6923,
138.5,,Surface,40,Image 1,1,6924,
117,,Surface,40,Image 1,1,6925,
331,,Surface,40,Image 1,1,6926,
150,,Surface,40,Image 1,1,6927,
218,,Surface,40,Image 1,1,6928,
206,,Surface,40,Image 1,1,6929,
143.5,,Surface,40,Image 1,1,6930,
1,,Surface,40,Image 1,1,6931,
274,,Surface,40,Image 1,1,6932,
99,,Surface,40,Image 1,1,6933,
316,,Surface,40,Image 1,1,6934,
252,,Surface,40,Image 1,1,6935,
119,,Surface,40,Image 1,1,6936,
158,,Surface,40,Image 1,1,6937,
110,,Surface,40,Image 1,1,6938,
102,,Surface,40,Image 1,1,6939,
266,,Surface,40,Image 1,1,6941,
282,,Surface,40,Image 1,1,6942,
204,,Surface,40,Image 1,1,6943,
82,,Surface,40,Image 1,1,6944,
76,,Surface,40,Image 1,1,6945,
0.125,,Surface,40,Image 1,1,6946,
186,,Surface,40,Image 1,1,6947,
290,,Surface,40,Image 1,1,6948,
219,,Surface,40,Image 1,1,6949,
242,,Surface,40,Image 1,1,6950,
61,,Surface,40,Image 1,1,6951,
0.25,,Surface,40,Image 1,1,6952,
19,,Surface,40,Image 1,1,6953,
103,,Surface,40,Image 1,1,6954,
10.25,,Surface,40,Image 1,1,6955,
117,,Surface,40,Image 1,1,6956,
244,,Surface,40,Image 1,1,6957,
242,,Surface,40,Image 1,1,6958,
233,,Surface,40,Image 1,1,6959,
114,,Surface,40,Image 1,1,6960,
83,,Surface,40,Image 1,1,6961,
2,,Surface,40,Image 1,1,6962,
0.5,,Surface,40,Image 1,1,6963,
211,,Surface,40,Image 1,1,6964,
126,,Surface,40,Image 1,1,6967,
1,,Surface,40,Image 1,1,6969,
0.25,,Surface,40,Image 1,1,6970,
342,,Surface,40,Image 1,1,6971,
42,,Surface,40,Image 1,1,6973,
0.5,,Surface,40,Image 1,1,6974,
1,,Surface,40,Image 1,1,6975,
306,,Surface,40,Image 1,1,6976,
126,,Surface,40,Image 1,1,6977,
86,,Surface,40,Image 1,1,6978,
1,,Surface,40,Image 1,1,6979,
164,,Surface,40,Image 1,1,6980,
379,,Surface,40,Image 1,1,6981,
116,,Surface,40,Image 1,1,6982,
14,,Surface,40,Image 1,1,6983,
59,,Surface,40,Image 1,1,6984,
507,,Surface,40,Image 1,1,6985,
0.125,,Surface,40,Image 1,1,6986,
133,,Surface,40,Image 1,1,6987,
1,,Surface,40,Image 1,1,6988,
658,,Surface,40,Image 1,1,6989,
0.5,,Surface,40,Image 1,1,6990,
406,,Surface,40,Image 1,1,6991,
184,,Surface,40,Image 1,1,6992,
207,,Surface,40,Image 1,1,6993,
512,,Surface,40,Image 1,1,6994,
185,,Surface,40,Image 1,1,6995,
260,,Surface,40,Image 1,1,6996,
102,,Surface,40,Image 1,1,6997,
0.5,,Surface,40,Image 1,1,6998,
1,,Surface,40,Image 1,1,6999,
27.5,,Surface,40,Image 1,1,7000,
0.5,,Surface,40,Image 1,1,7001,
