
Intensity Sum of Square Ch=37 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
7.80331e+09,,Surface,37,Image 1,1,6721,
3.01535e+10,,Surface,37,Image 1,1,6722,
1.85921e+11,,Surface,37,Image 1,1,6723,
1.71306e+11,,Surface,37,Image 1,1,6724,
6.70457e+09,,Surface,37,Image 1,1,6725,
1.17488e+11,,Surface,37,Image 1,1,6726,
8.96597e+09,,Surface,37,Image 1,1,6728,
1.64991e+10,,Surface,37,Image 1,1,6729,
7.54354e+10,,Surface,37,Image 1,1,6730,
1.73338e+10,,Surface,37,Image 1,1,6731,
4.11424e+10,,Surface,37,Image 1,1,6732,
1.3583e+09,,Surface,37,Image 1,1,6733,
1.95815e+10,,Surface,37,Image 1,1,6734,
1.93331e+10,,Surface,37,Image 1,1,6735,
1.77353e+10,,Surface,37,Image 1,1,6736,
6.69588e+09,,Surface,37,Image 1,1,6737,
3.44756e+10,,Surface,37,Image 1,1,6738,
2.3508e+11,,Surface,37,Image 1,1,6739,
4.84209e+09,,Surface,37,Image 1,1,6740,
3.08265e+10,,Surface,37,Image 1,1,6741,
6.10397e+10,,Surface,37,Image 1,1,6742,
1.29998e+10,,Surface,37,Image 1,1,6743,
6.3753e+10,,Surface,37,Image 1,1,6744,
1.22784e+10,,Surface,37,Image 1,1,6745,
8.28789e+09,,Surface,37,Image 1,1,6746,
2.54458e+08,,Surface,37,Image 1,1,6747,
9.68084e+08,,Surface,37,Image 1,1,6748,
5.19581e+09,,Surface,37,Image 1,1,6749,
8.97894e+09,,Surface,37,Image 1,1,6750,
6.63887e+10,,Surface,37,Image 1,1,6751,
2.88927e+10,,Surface,37,Image 1,1,6752,
6.06048e+10,,Surface,37,Image 1,1,6753,
1.35366e+09,,Surface,37,Image 1,1,6754,
1.78485e+09,,Surface,37,Image 1,1,6755,
1.10597e+11,,Surface,37,Image 1,1,6756,
6.34435e+10,,Surface,37,Image 1,1,6757,
2.29455e+10,,Surface,37,Image 1,1,6758,
2.17455e+10,,Surface,37,Image 1,1,6760,
1.23712e+10,,Surface,37,Image 1,1,6761,
3.5064e+10,,Surface,37,Image 1,1,6762,
1.20249e+11,,Surface,37,Image 1,1,6763,
6.71959e+09,,Surface,37,Image 1,1,6764,
1.33951e+11,,Surface,37,Image 1,1,6765,
2.64831e+10,,Surface,37,Image 1,1,6766,
6.22073e+10,,Surface,37,Image 1,1,6767,
6.52761e+09,,Surface,37,Image 1,1,6768,
8.98957e+10,,Surface,37,Image 1,1,6770,
3.31062e+10,,Surface,37,Image 1,1,6771,
