
Intensity Sum of Square Ch=20 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
2.03262e+08,,Surface,20,Image 1,1,6721,
8.66451e+08,,Surface,20,Image 1,1,6722,
8.07192e+06,,Surface,20,Image 1,1,6723,
6.25989e+07,,Surface,20,Image 1,1,6724,
5.29156e+08,,Surface,20,Image 1,1,6725,
1.63732e+07,,Surface,20,Image 1,1,6726,
17677,,Surface,20,Image 1,1,6728,
2.13394e+06,,Surface,20,Image 1,1,6729,
1.24219e+07,,Surface,20,Image 1,1,6730,
4.23204e+06,,Surface,20,Image 1,1,6731,
458727,,Surface,20,Image 1,1,6732,
186380,,Surface,20,Image 1,1,6733,
4.51489e+06,,Surface,20,Image 1,1,6734,
3.91683e+06,,Surface,20,Image 1,1,6735,
1.1324e+09,,Surface,20,Image 1,1,6736,
8.36879e+08,,Surface,20,Image 1,1,6737,
6.16305e+06,,Surface,20,Image 1,1,6738,
5.29728e+07,,Surface,20,Image 1,1,6739,
5.88213e+08,,Surface,20,Image 1,1,6740,
1.51793e+07,,Surface,20,Image 1,1,6741,
2.35783e+08,,Surface,20,Image 1,1,6742,
1.62626e+06,,Surface,20,Image 1,1,6743,
6.77826e+06,,Surface,20,Image 1,1,6744,
7.8261e+08,,Surface,20,Image 1,1,6745,
3.19853e+09,,Surface,20,Image 1,1,6746,
229536,,Surface,20,Image 1,1,6747,
1.77533e+08,,Surface,20,Image 1,1,6748,
5.70675e+08,,Surface,20,Image 1,1,6749,
1.6795e+06,,Surface,20,Image 1,1,6750,
1.45276e+10,,Surface,20,Image 1,1,6751,
1.50112e+06,,Surface,20,Image 1,1,6752,
8.78863e+07,,Surface,20,Image 1,1,6753,
1.29921e+08,,Surface,20,Image 1,1,6754,
46359,,Surface,20,Image 1,1,6755,
8.30581e+06,,Surface,20,Image 1,1,6756,
1.49923e+07,,Surface,20,Image 1,1,6757,
656664,,Surface,20,Image 1,1,6758,
1.87928e+09,,Surface,20,Image 1,1,6760,
2.24316e+06,,Surface,20,Image 1,1,6761,
265083,,Surface,20,Image 1,1,6762,
3.8468e+07,,Surface,20,Image 1,1,6763,
4.14886e+06,,Surface,20,Image 1,1,6764,
5.88453e+07,,Surface,20,Image 1,1,6765,
2.8243e+08,,Surface,20,Image 1,1,6766,
8.88689e+07,,Surface,20,Image 1,1,6767,
8.67554e+07,,Surface,20,Image 1,1,6768,
1.91664e+07,,Surface,20,Image 1,1,6770,
1.70581e+06,,Surface,20,Image 1,1,6771,
76273,,Surface,20,Image 1,1,6772,
4.17013e+08,,Surface,20,Image 1,1,6773,
3.69725e+11,,Surface,20,Image 1,1,6774,
1.23146e+12,,Surface,20,Image 1,1,6775,
3.92952e+06,,Surface,20,Image 1,1,6776,
8.48662e+06,,Surface,20,Image 1,1,6777,
3.25265e+07,,Surface,20,Image 1,1,6778,
1.37236e+07,,Surface,20,Image 1,1,6781,
90418,,Surface,20,Image 1,1,6782,
6.80376e+07,,Surface,20,Image 1,1,6783,
1.11518e+07,,Surface,20,Image 1,1,6784,
1.67296e+09,,Surface,20,Image 1,1,6785,
3.14866e+06,,Surface,20,Image 1,1,6786,
191448,,Surface,20,Image 1,1,6787,
1.9766e+07,,Surface,20,Image 1,1,6788,
1.26699e+07,,Surface,20,Image 1,1,6789,
1.8174e+07,,Surface,20,Image 1,1,6790,
2.15979e+09,,Surface,20,Image 1,1,6791,
542713,,Surface,20,Image 1,1,6792,
1.56586e+07,,Surface,20,Image 1,1,6793,
1.95577e+09,,Surface,20,Image 1,1,6794,
2.39306e+07,,Surface,20,Image 1,1,6795,
2.5246e+07,,Surface,20,Image 1,1,6796,
1.27069e+07,,Surface,20,Image 1,1,6797,
1.11368e+06,,Surface,20,Image 1,1,6798,
1.39993e+07,,Surface,20,Image 1,1,6799,
1.61427e+07,,Surface,20,Image 1,1,6800,
402265,,Surface,20,Image 1,1,6801,
0,,Surface,20,Image 1,1,6802,
4.22976e+09,,Surface,20,Image 1,1,6803,
8.0947e+06,,Surface,20,Image 1,1,6804,
1.70653e+06,,Surface,20,Image 1,1,6805,
4.64665e+07,,Surface,20,Image 1,1,6806,
9.795e+06,,Surface,20,Image 1,1,6807,
36367,,Surface,20,Image 1,1,6808,
6.97333e+06,,Surface,20,Image 1,1,6810,
20441,,Surface,20,Image 1,1,6811,
8.26642e+07,,Surface,20,Image 1,1,6812,
6.2328e+07,,Surface,20,Image 1,1,6813,
4.27395e+06,,Surface,20,Image 1,1,6814,
934130,,Surface,20,Image 1,1,6815,
200925,,Surface,20,Image 1,1,6816,
1.08588e+08,,Surface,20,Image 1,1,6817,
4819,,Surface,20,Image 1,1,6819,
573770,,Surface,20,Image 1,1,6820,
9.06313e+06,,Surface,20,Image 1,1,6821,
3.33522e+06,,Surface,20,Image 1,1,6822,
1.40968e+07,,Surface,20,Image 1,1,6823,
2.56893e+06,,Surface,20,Image 1,1,6824,
1.0277e+08,,Surface,20,Image 1,1,6825,
3.07576e+07,,Surface,20,Image 1,1,6826,
6.89182e+08,,Surface,20,Image 1,1,6827,
1.23827e+07,,Surface,20,Image 1,1,6828,
4.06071e+09,,Surface,20,Image 1,1,6829,
4.31287e+06,,Surface,20,Image 1,1,6830,
1.13978e+07,,Surface,20,Image 1,1,6831,
3.04263e+06,,Surface,20,Image 1,1,6832,
50408,,Surface,20,Image 1,1,6833,
3.54778e+06,,Surface,20,Image 1,1,6834,
4.61683e+07,,Surface,20,Image 1,1,6836,
2.29451e+10,,Surface,20,Image 1,1,6837,
5.67386e+06,,Surface,20,Image 1,1,6838,
1.58245e+07,,Surface,20,Image 1,1,6840,
346186,,Surface,20,Image 1,1,6841,
1.46662e+09,,Surface,20,Image 1,1,6842,
1.39518e+07,,Surface,20,Image 1,1,6843,
1.4248e+09,,Surface,20,Image 1,1,6844,
6.2011e+07,,Surface,20,Image 1,1,6845,
1.27144e+06,,Surface,20,Image 1,1,6846,
2.95033e+08,,Surface,20,Image 1,1,6847,
1.11293e+06,,Surface,20,Image 1,1,6849,
2.72823e+06,,Surface,20,Image 1,1,6850,
4.45703e+07,,Surface,20,Image 1,1,6851,
5.03354e+06,,Surface,20,Image 1,1,6852,
7.96765e+06,,Surface,20,Image 1,1,6853,
1.48521e+08,,Surface,20,Image 1,1,6855,
1.73292e+10,,Surface,20,Image 1,1,6856,
3.85449e+06,,Surface,20,Image 1,1,6857,
2.44658e+08,,Surface,20,Image 1,1,6858,
4.94325e+06,,Surface,20,Image 1,1,6859,
1.53328e+06,,Surface,20,Image 1,1,6860,
1.38971e+08,,Surface,20,Image 1,1,6861,
5.81814e+08,,Surface,20,Image 1,1,6862,
1.18738e+07,,Surface,20,Image 1,1,6863,
1.68768e+12,,Surface,20,Image 1,1,6864,
3.94699e+06,,Surface,20,Image 1,1,6866,
1.49478e+07,,Surface,20,Image 1,1,6867,
4.28324e+06,,Surface,20,Image 1,1,6868,
6.35719e+07,,Surface,20,Image 1,1,6869,
2.9378e+06,,Surface,20,Image 1,1,6870,
3.2118e+08,,Surface,20,Image 1,1,6871,
8.07693e+06,,Surface,20,Image 1,1,6872,
6.47538e+07,,Surface,20,Image 1,1,6873,
935978,,Surface,20,Image 1,1,6874,
1.61692e+06,,Surface,20,Image 1,1,6875,
273784,,Surface,20,Image 1,1,6877,
0,,Surface,20,Image 1,1,6878,
1.15876e+06,,Surface,20,Image 1,1,6879,
6.59671e+06,,Surface,20,Image 1,1,6880,
1.17417e+10,,Surface,20,Image 1,1,6881,
1.77319e+07,,Surface,20,Image 1,1,6882,
3.59332e+06,,Surface,20,Image 1,1,6884,
1.40949e+09,,Surface,20,Image 1,1,6885,
1.2823e+07,,Surface,20,Image 1,1,6886,
8.45907e+08,,Surface,20,Image 1,1,6887,
1.03136e+08,,Surface,20,Image 1,1,6888,
1.04053e+08,,Surface,20,Image 1,1,6889,
1.76912e+07,,Surface,20,Image 1,1,6890,
41031,,Surface,20,Image 1,1,6891,
1.8545e+08,,Surface,20,Image 1,1,6892,
2.50189e+07,,Surface,20,Image 1,1,6894,
2.51408e+09,,Surface,20,Image 1,1,6895,
4.61336e+06,,Surface,20,Image 1,1,6896,
1.1549e+07,,Surface,20,Image 1,1,6897,
1.78295e+07,,Surface,20,Image 1,1,6898,
1.0219e+07,,Surface,20,Image 1,1,6899,
1.24495e+09,,Surface,20,Image 1,1,6900,
178543,,Surface,20,Image 1,1,6901,
2.22248e+06,,Surface,20,Image 1,1,6902,
1.0724e+07,,Surface,20,Image 1,1,6904,
3.75073e+09,,Surface,20,Image 1,1,6905,
1.75045e+07,,Surface,20,Image 1,1,6906,
2.77458e+07,,Surface,20,Image 1,1,6907,
4.02319e+08,,Surface,20,Image 1,1,6908,
5.28288e+07,,Surface,20,Image 1,1,6909,
383043,,Surface,20,Image 1,1,6910,
1.55845e+06,,Surface,20,Image 1,1,6911,
141248,,Surface,20,Image 1,1,6912,
2.17217e+06,,Surface,20,Image 1,1,6914,
6.11098e+06,,Surface,20,Image 1,1,6915,
6.14559e+09,,Surface,20,Image 1,1,6917,
1.59355e+06,,Surface,20,Image 1,1,6919,
6.11991e+07,,Surface,20,Image 1,1,6920,
1.42653e+07,,Surface,20,Image 1,1,6921,
1.67063e+08,,Surface,20,Image 1,1,6922,
1.41301e+06,,Surface,20,Image 1,1,6923,
36190,,Surface,20,Image 1,1,6924,
7.40072e+08,,Surface,20,Image 1,1,6925,
1.43234e+07,,Surface,20,Image 1,1,6926,
7.80288e+07,,Surface,20,Image 1,1,6927,
3.67457e+10,,Surface,20,Image 1,1,6928,
5.55349e+06,,Surface,20,Image 1,1,6929,
4660,,Surface,20,Image 1,1,6930,
1.08947e+08,,Surface,20,Image 1,1,6931,
1.89748e+08,,Surface,20,Image 1,1,6932,
6.7139e+06,,Surface,20,Image 1,1,6933,
2.28122e+07,,Surface,20,Image 1,1,6934,
4.48027e+07,,Surface,20,Image 1,1,6935,
7.98737e+06,,Surface,20,Image 1,1,6936,
2.55175e+08,,Surface,20,Image 1,1,6937,
1.43243e+08,,Surface,20,Image 1,1,6938,
1.99941e+09,,Surface,20,Image 1,1,6939,
4.94245e+09,,Surface,20,Image 1,1,6941,
4.1615e+10,,Surface,20,Image 1,1,6942,
1.30485e+08,,Surface,20,Image 1,1,6943,
1.41959e+08,,Surface,20,Image 1,1,6944,
1.49548e+09,,Surface,20,Image 1,1,6945,
473933,,Surface,20,Image 1,1,6946,
1.15293e+07,,Surface,20,Image 1,1,6947,
1.14214e+08,,Surface,20,Image 1,1,6948,
2.53965e+06,,Surface,20,Image 1,1,6949,
2.12283e+08,,Surface,20,Image 1,1,6950,
6.07488e+07,,Surface,20,Image 1,1,6951,
