
Intensity Median Ch=23 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
0.25,,Surface,23,Image 1,1,6721,
97.5,,Surface,23,Image 1,1,6722,
214,,Surface,23,Image 1,1,6723,
32,,Surface,23,Image 1,1,6724,
0.5,,Surface,23,Image 1,1,6725,
0.5,,Surface,23,Image 1,1,6726,
0.0625,,Surface,23,Image 1,1,6728,
0.5,,Surface,23,Image 1,1,6729,
0.5,,Surface,23,Image 1,1,6730,
69,,Surface,23,Image 1,1,6731,
11.5,,Surface,23,Image 1,1,6732,
0.0625,,Surface,23,Image 1,1,6733,
628,,Surface,23,Image 1,1,6734,
0.25,,Surface,23,Image 1,1,6735,
0.5,,Surface,23,Image 1,1,6736,
0.25,,Surface,23,Image 1,1,6737,
0.5,,Surface,23,Image 1,1,6738,
2,,Surface,23,Image 1,1,6739,
0.25,,Surface,23,Image 1,1,6740,
0.5,,Surface,23,Image 1,1,6741,
0.5,,Surface,23,Image 1,1,6742,
520,,Surface,23,Image 1,1,6743,
0.5,,Surface,23,Image 1,1,6744,
0.5,,Surface,23,Image 1,1,6745,
468,,Surface,23,Image 1,1,6746,
29.75,,Surface,23,Image 1,1,6747,
0.5,,Surface,23,Image 1,1,6748,
0.125,,Surface,23,Image 1,1,6749,
0.25,,Surface,23,Image 1,1,6750,
1,,Surface,23,Image 1,1,6751,
0.5,,Surface,23,Image 1,1,6752,
1,,Surface,23,Image 1,1,6753,
0.5,,Surface,23,Image 1,1,6754,
0.25,,Surface,23,Image 1,1,6755,
7.5,,Surface,23,Image 1,1,6756,
4044,,Surface,23,Image 1,1,6757,
366.5,,Surface,23,Image 1,1,6758,
0.5,,Surface,23,Image 1,1,6760,
0.25,,Surface,23,Image 1,1,6761,
0.25,,Surface,23,Image 1,1,6762,
1,,Surface,23,Image 1,1,6763,
414,,Surface,23,Image 1,1,6764,
0.5,,Surface,23,Image 1,1,6765,
0.5,,Surface,23,Image 1,1,6766,
0.5,,Surface,23,Image 1,1,6767,
0.125,,Surface,23,Image 1,1,6768,
107,,Surface,23,Image 1,1,6770,
468,,Surface,23,Image 1,1,6771,
0.25,,Surface,23,Image 1,1,6772,
0.5,,Surface,23,Image 1,1,6773,
0.5,,Surface,23,Image 1,1,6774,
0.5,,Surface,23,Image 1,1,6775,
0.25,,Surface,23,Image 1,1,6776,
53.75,,Surface,23,Image 1,1,6777,
354,,Surface,23,Image 1,1,6778,
19,,Surface,23,Image 1,1,6781,
580,,Surface,23,Image 1,1,6782,
98,,Surface,23,Image 1,1,6783,
0.25,,Surface,23,Image 1,1,6784,
0.125,,Surface,23,Image 1,1,6785,
324,,Surface,23,Image 1,1,6786,
0.5,,Surface,23,Image 1,1,6787,
311,,Surface,23,Image 1,1,6788,
0.25,,Surface,23,Image 1,1,6789,
1,,Surface,23,Image 1,1,6790,
188,,Surface,23,Image 1,1,6791,
295,,Surface,23,Image 1,1,6792,
0.5,,Surface,23,Image 1,1,6793,
1,,Surface,23,Image 1,1,6794,
0.5,,Surface,23,Image 1,1,6795,
29,,Surface,23,Image 1,1,6796,
0.5,,Surface,23,Image 1,1,6797,
0.5,,Surface,23,Image 1,1,6798,
0.25,,Surface,23,Image 1,1,6799,
0.5,,Surface,23,Image 1,1,6800,
0.25,,Surface,23,Image 1,1,6801,
0.125,,Surface,23,Image 1,1,6802,
0.25,,Surface,23,Image 1,1,6803,
338,,Surface,23,Image 1,1,6804,
0.5,,Surface,23,Image 1,1,6805,
2.5,,Surface,23,Image 1,1,6806,
43,,Surface,23,Image 1,1,6807,
0.25,,Surface,23,Image 1,1,6808,
0.25,,Surface,23,Image 1,1,6810,
0.5,,Surface,23,Image 1,1,6811,
1,,Surface,23,Image 1,1,6812,
113,,Surface,23,Image 1,1,6813,
0.25,,Surface,23,Image 1,1,6814,
1040,,Surface,23,Image 1,1,6815,
0.125,,Surface,23,Image 1,1,6816,
0.5,,Surface,23,Image 1,1,6817,
0.125,,Surface,23,Image 1,1,6819,
242,,Surface,23,Image 1,1,6820,
103,,Surface,23,Image 1,1,6821,
0.25,,Surface,23,Image 1,1,6822,
0.5,,Surface,23,Image 1,1,6823,
29.25,,Surface,23,Image 1,1,6824,
0.25,,Surface,23,Image 1,1,6825,
0.5,,Surface,23,Image 1,1,6826,
7.5,,Surface,23,Image 1,1,6827,
0.5,,Surface,23,Image 1,1,6828,
0.25,,Surface,23,Image 1,1,6829,
0.5,,Surface,23,Image 1,1,6830,
80,,Surface,23,Image 1,1,6831,
0.25,,Surface,23,Image 1,1,6832,
0,,Surface,23,Image 1,1,6833,
932,,Surface,23,Image 1,1,6834,
5640,,Surface,23,Image 1,1,6836,
0.25,,Surface,23,Image 1,1,6837,
24.25,,Surface,23,Image 1,1,6838,
0.25,,Surface,23,Image 1,1,6840,
0.25,,Surface,23,Image 1,1,6841,
0.5,,Surface,23,Image 1,1,6842,
1708,,Surface,23,Image 1,1,6843,
0.5,,Surface,23,Image 1,1,6844,
316,,Surface,23,Image 1,1,6845,
0.125,,Surface,23,Image 1,1,6846,
0.25,,Surface,23,Image 1,1,6847,
87.5,,Surface,23,Image 1,1,6849,
7,,Surface,23,Image 1,1,6850,
0.25,,Surface,23,Image 1,1,6851,
0.25,,Surface,23,Image 1,1,6852,
0.5,,Surface,23,Image 1,1,6853,
75,,Surface,23,Image 1,1,6855,
234,,Surface,23,Image 1,1,6856,
0.5,,Surface,23,Image 1,1,6857,
0.5,,Surface,23,Image 1,1,6858,
0.5,,Surface,23,Image 1,1,6859,
0.25,,Surface,23,Image 1,1,6860,
1,,Surface,23,Image 1,1,6861,
3148,,Surface,23,Image 1,1,6862,
1,,Surface,23,Image 1,1,6863,
0.5,,Surface,23,Image 1,1,6864,
0.0625,,Surface,23,Image 1,1,6866,
0.125,,Surface,23,Image 1,1,6867,
