
Intensity Sum Ch=32 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
49700,,Surface,32,Image 1,1,6721,
1376,,Surface,32,Image 1,1,6722,
20993,,Surface,32,Image 1,1,6723,
129005,,Surface,32,Image 1,1,6724,
4822,,Surface,32,Image 1,1,6725,
126212,,Surface,32,Image 1,1,6726,
0,,Surface,32,Image 1,1,6728,
677,,Surface,32,Image 1,1,6729,
48638,,Surface,32,Image 1,1,6730,
21299,,Surface,32,Image 1,1,6731,
21027,,Surface,32,Image 1,1,6732,
246,,Surface,32,Image 1,1,6733,
3422,,Surface,32,Image 1,1,6734,
50360,,Surface,32,Image 1,1,6735,
1983,,Surface,32,Image 1,1,6736,
4610,,Surface,32,Image 1,1,6737,
214639,,Surface,32,Image 1,1,6738,
924727,,Surface,32,Image 1,1,6739,
79173,,Surface,32,Image 1,1,6740,
25808,,Surface,32,Image 1,1,6741,
66204,,Surface,32,Image 1,1,6742,
99,,Surface,32,Image 1,1,6743,
46413,,Surface,32,Image 1,1,6744,
54300,,Surface,32,Image 1,1,6745,
10243,,Surface,32,Image 1,1,6746,
0,,Surface,32,Image 1,1,6747,
53086,,Surface,32,Image 1,1,6748,
47645,,Surface,32,Image 1,1,6749,
2249,,Surface,32,Image 1,1,6750,
171923,,Surface,32,Image 1,1,6751,
22529,,Surface,32,Image 1,1,6752,
305099,,Surface,32,Image 1,1,6753,
22467,,Surface,32,Image 1,1,6754,
9,,Surface,32,Image 1,1,6755,
55963,,Surface,32,Image 1,1,6756,
10409,,Surface,32,Image 1,1,6757,
91,,Surface,32,Image 1,1,6758,
116104,,Surface,32,Image 1,1,6760,
130037,,Surface,32,Image 1,1,6761,
3289,,Surface,32,Image 1,1,6762,
167904,,Surface,32,Image 1,1,6763,
8007,,Surface,32,Image 1,1,6764,
96778,,Surface,32,Image 1,1,6765,
52872,,Surface,32,Image 1,1,6766,
139427,,Surface,32,Image 1,1,6767,
8059,,Surface,32,Image 1,1,6768,
201834,,Surface,32,Image 1,1,6770,
40123,,Surface,32,Image 1,1,6771,
1783,,Surface,32,Image 1,1,6772,
48505,,Surface,32,Image 1,1,6773,
235267,,Surface,32,Image 1,1,6774,
548120,,Surface,32,Image 1,1,6775,
2702,,Surface,32,Image 1,1,6776,
231,,Surface,32,Image 1,1,6777,
196206,,Surface,32,Image 1,1,6778,
147647,,Surface,32,Image 1,1,6781,
0,,Surface,32,Image 1,1,6782,
338970,,Surface,32,Image 1,1,6783,
32074,,Surface,32,Image 1,1,6784,
3174,,Surface,32,Image 1,1,6785,
8004,,Surface,32,Image 1,1,6786,
7878,,Surface,32,Image 1,1,6787,
209959,,Surface,32,Image 1,1,6788,
47084,,Surface,32,Image 1,1,6789,
65638,,Surface,32,Image 1,1,6790,
365521,,Surface,32,Image 1,1,6791,
583,,Surface,32,Image 1,1,6792,
2053,,Surface,32,Image 1,1,6793,
332861,,Surface,32,Image 1,1,6794,
97714,,Surface,32,Image 1,1,6795,
125944,,Surface,32,Image 1,1,6796,
16442,,Surface,32,Image 1,1,6797,
13282,,Surface,32,Image 1,1,6798,
11120,,Surface,32,Image 1,1,6799,
262149,,Surface,32,Image 1,1,6800,
320263,,Surface,32,Image 1,1,6801,
10535,,Surface,32,Image 1,1,6802,
71735,,Surface,32,Image 1,1,6803,
4526,,Surface,32,Image 1,1,6804,
20007,,Surface,32,Image 1,1,6805,
219760,,Surface,32,Image 1,1,6806,
303765,,Surface,32,Image 1,1,6807,
4320,,Surface,32,Image 1,1,6808,
91428,,Surface,32,Image 1,1,6810,
383,,Surface,32,Image 1,1,6811,
150714,,Surface,32,Image 1,1,6812,
39531,,Surface,32,Image 1,1,6813,
22840,,Surface,32,Image 1,1,6814,
23517,,Surface,32,Image 1,1,6815,
2006,,Surface,32,Image 1,1,6816,
25405,,Surface,32,Image 1,1,6817,
627,,Surface,32,Image 1,1,6819,
3926,,Surface,32,Image 1,1,6820,
6770,,Surface,32,Image 1,1,6821,
2191,,Surface,32,Image 1,1,6822,
381,,Surface,32,Image 1,1,6823,
396,,Surface,32,Image 1,1,6824,
24081,,Surface,32,Image 1,1,6825,
89746,,Surface,32,Image 1,1,6826,
54408,,Surface,32,Image 1,1,6827,
401094,,Surface,32,Image 1,1,6828,
