
Intensity Median Ch=14 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
0.125,,Surface,14,Image 1,1,6721,
0.0625,,Surface,14,Image 1,1,6722,
0.25,,Surface,14,Image 1,1,6723,
0.25,,Surface,14,Image 1,1,6724,
4.25,,Surface,14,Image 1,1,6725,
247.5,,Surface,14,Image 1,1,6726,
0.125,,Surface,14,Image 1,1,6728,
45.25,,Surface,14,Image 1,1,6729,
193.25,,Surface,14,Image 1,1,6730,
0.25,,Surface,14,Image 1,1,6731,
0.125,,Surface,14,Image 1,1,6732,
35.25,,Surface,14,Image 1,1,6733,
72,,Surface,14,Image 1,1,6734,
0.125,,Surface,14,Image 1,1,6735,
0.125,,Surface,14,Image 1,1,6736,
0,,Surface,14,Image 1,1,6737,
17.25,,Surface,14,Image 1,1,6738,
941,,Surface,14,Image 1,1,6739,
0.25,,Surface,14,Image 1,1,6740,
0.25,,Surface,14,Image 1,1,6741,
64.25,,Surface,14,Image 1,1,6742,
0.125,,Surface,14,Image 1,1,6743,
127.5,,Surface,14,Image 1,1,6744,
208.5,,Surface,14,Image 1,1,6745,
0,,Surface,14,Image 1,1,6746,
0.0625,,Surface,14,Image 1,1,6747,
0.03125,,Surface,14,Image 1,1,6748,
0,,Surface,14,Image 1,1,6749,
13.25,,Surface,14,Image 1,1,6750,
18.5,,Surface,14,Image 1,1,6751,
0.125,,Surface,14,Image 1,1,6752,
1,,Surface,14,Image 1,1,6753,
0.125,,Surface,14,Image 1,1,6754,
0.0625,,Surface,14,Image 1,1,6755,
0.25,,Surface,14,Image 1,1,6756,
0.125,,Surface,14,Image 1,1,6757,
4390,,Surface,14,Image 1,1,6758,
68.75,,Surface,14,Image 1,1,6760,
186.5,,Surface,14,Image 1,1,6761,
343,,Surface,14,Image 1,1,6762,
297.5,,Surface,14,Image 1,1,6763,
370.75,,Surface,14,Image 1,1,6764,
95.5,,Surface,14,Image 1,1,6765,
0.125,,Surface,14,Image 1,1,6766,
0.25,,Surface,14,Image 1,1,6767,
0.125,,Surface,14,Image 1,1,6768,
125.5,,Surface,14,Image 1,1,6770,
18.25,,Surface,14,Image 1,1,6771,
0.125,,Surface,14,Image 1,1,6772,
0.25,,Surface,14,Image 1,1,6773,
0.5,,Surface,14,Image 1,1,6774,
14.5,,Surface,14,Image 1,1,6775,
0.0625,,Surface,14,Image 1,1,6776,
0.0625,,Surface,14,Image 1,1,6777,
129.5,,Surface,14,Image 1,1,6778,
148.75,,Surface,14,Image 1,1,6781,
127.25,,Surface,14,Image 1,1,6782,
0.25,,Surface,14,Image 1,1,6783,
0.125,,Surface,14,Image 1,1,6784,
0.03125,,Surface,14,Image 1,1,6785,
0.25,,Surface,14,Image 1,1,6786,
0.125,,Surface,14,Image 1,1,6787,
0.25,,Surface,14,Image 1,1,6788,
0.5,,Surface,14,Image 1,1,6789,
136.5,,Surface,14,Image 1,1,6790,
8.25,,Surface,14,Image 1,1,6791,
388.5,,Surface,14,Image 1,1,6792,
145.75,,Surface,14,Image 1,1,6793,
798,,Surface,14,Image 1,1,6794,
356,,Surface,14,Image 1,1,6795,
133.75,,Surface,14,Image 1,1,6796,
0,,Surface,14,Image 1,1,6797,
7.25,,Surface,14,Image 1,1,6798,
789,,Surface,14,Image 1,1,6799,
285.5,,Surface,14,Image 1,1,6800,
161.5,,Surface,14,Image 1,1,6801,
0.0625,,Surface,14,Image 1,1,6802,
52,,Surface,14,Image 1,1,6803,
25.25,,Surface,14,Image 1,1,6804,
290,,Surface,14,Image 1,1,6805,
1,,Surface,14,Image 1,1,6806,
27.5,,Surface,14,Image 1,1,6807,
0.25,,Surface,14,Image 1,1,6808,
208,,Surface,14,Image 1,1,6810,
545.5,,Surface,14,Image 1,1,6811,
0.25,,Surface,14,Image 1,1,6812,
0.25,,Surface,14,Image 1,1,6813,
0,,Surface,14,Image 1,1,6814,
0.0625,,Surface,14,Image 1,1,6815,
1400.5,,Surface,14,Image 1,1,6816,
0.25,,Surface,14,Image 1,1,6817,
404.75,,Surface,14,Image 1,1,6819,
154.75,,Surface,14,Image 1,1,6820,
119.75,,Surface,14,Image 1,1,6821,
18.25,,Surface,14,Image 1,1,6822,
57.5,,Surface,14,Image 1,1,6823,
136.625,,Surface,14,Image 1,1,6824,
0.25,,Surface,14,Image 1,1,6825,
20.25,,Surface,14,Image 1,1,6826,
0.5,,Surface,14,Image 1,1,6827,
0.25,,Surface,14,Image 1,1,6828,
0.25,,Surface,14,Image 1,1,6829,
0.125,,Surface,14,Image 1,1,6830,
0.125,,Surface,14,Image 1,1,6831,
0.125,,Surface,14,Image 1,1,6832,
0,,Surface,14,Image 1,1,6833,
0.125,,Surface,14,Image 1,1,6834,
0.00390625,,Surface,14,Image 1,1,6836,
5.75,,Surface,14,Image 1,1,6837,
0.125,,Surface,14,Image 1,1,6838,
102.25,,Surface,14,Image 1,1,6840,
0,,Surface,14,Image 1,1,6841,
0.125,,Surface,14,Image 1,1,6842,
0.25,,Surface,14,Image 1,1,6843,
0.25,,Surface,14,Image 1,1,6844,
0.125,,Surface,14,Image 1,1,6845,
0.125,,Surface,14,Image 1,1,6846,
0.015625,,Surface,14,Image 1,1,6847,
0.25,,Surface,14,Image 1,1,6849,
