
Intensity Max Ch=36 Img=1
 ==================== 
Intensity Max,Unit,Category,Channel,Image,Time,ID,
3005,,Surface,36,Image 1,1,6721,
495,,Surface,36,Image 1,1,6722,
3114,,Surface,36,Image 1,1,6723,
8332,,Surface,36,Image 1,1,6724,
674,,Surface,36,Image 1,1,6725,
9409,,Surface,36,Image 1,1,6726,
1379,,Surface,36,Image 1,1,6728,
1481,,Surface,36,Image 1,1,6729,
4364,,Surface,36,Image 1,1,6730,
7750,,Surface,36,Image 1,1,6731,
451,,Surface,36,Image 1,1,6732,
400,,Surface,36,Image 1,1,6733,
1564,,Surface,36,Image 1,1,6734,
475,,Surface,36,Image 1,1,6735,
1435,,Surface,36,Image 1,1,6736,
1431,,Surface,36,Image 1,1,6737,
2139,,Surface,36,Image 1,1,6738,
7931,,Surface,36,Image 1,1,6739,
2149,,Surface,36,Image 1,1,6740,
3226,,Surface,36,Image 1,1,6741,
1936,,Surface,36,Image 1,1,6742,
571,,Surface,36,Image 1,1,6743,
1450,,Surface,36,Image 1,1,6744,
1426,,Surface,36,Image 1,1,6745,
3561,,Surface,36,Image 1,1,6746,
254,,Surface,36,Image 1,1,6747,
939,,Surface,36,Image 1,1,6748,
3414,,Surface,36,Image 1,1,6749,
1338,,Surface,36,Image 1,1,6750,
6574,,Surface,36,Image 1,1,6751,
2332,,Surface,36,Image 1,1,6752,
6747,,Surface,36,Image 1,1,6753,
989,,Surface,36,Image 1,1,6754,
220,,Surface,36,Image 1,1,6755,
5129,,Surface,36,Image 1,1,6756,
2730,,Surface,36,Image 1,1,6757,
2068,,Surface,36,Image 1,1,6758,
1183,,Surface,36,Image 1,1,6760,
3344,,Surface,36,Image 1,1,6761,
1223,,Surface,36,Image 1,1,6762,
18552,,Surface,36,Image 1,1,6763,
3412,,Surface,36,Image 1,1,6764,
1794,,Surface,36,Image 1,1,6765,
1042,,Surface,36,Image 1,1,6766,
3041,,Surface,36,Image 1,1,6767,
502,,Surface,36,Image 1,1,6768,
1854,,Surface,36,Image 1,1,6770,
633,,Surface,36,Image 1,1,6771,
787,,Surface,36,Image 1,1,6772,
2461,,Surface,36,Image 1,1,6773,
2384,,Surface,36,Image 1,1,6774,
7760,,Surface,36,Image 1,1,6775,
1006,,Surface,36,Image 1,1,6776,
766,,Surface,36,Image 1,1,6777,
3976,,Surface,36,Image 1,1,6778,
816,,Surface,36,Image 1,1,6781,
6686,,Surface,36,Image 1,1,6782,
6226,,Surface,36,Image 1,1,6783,
1130,,Surface,36,Image 1,1,6784,
0,,Surface,36,Image 1,1,6785,
2028,,Surface,36,Image 1,1,6786,
547,,Surface,36,Image 1,1,6787,
2224,,Surface,36,Image 1,1,6788,
1616,,Surface,36,Image 1,1,6789,
4857,,Surface,36,Image 1,1,6790,
3463,,Surface,36,Image 1,1,6791,
1975,,Surface,36,Image 1,1,6792,
1818,,Surface,36,Image 1,1,6793,
7725,,Surface,36,Image 1,1,6794,
1766,,Surface,36,Image 1,1,6795,
1112,,Surface,36,Image 1,1,6796,
2227,,Surface,36,Image 1,1,6797,
361,,Surface,36,Image 1,1,6798,
5952,,Surface,36,Image 1,1,6799,
3852,,Surface,36,Image 1,1,6800,
736,,Surface,36,Image 1,1,6801,
383,,Surface,36,Image 1,1,6802,
15731,,Surface,36,Image 1,1,6803,
1284,,Surface,36,Image 1,1,6804,
1146,,Surface,36,Image 1,1,6805,
3859,,Surface,36,Image 1,1,6806,
854,,Surface,36,Image 1,1,6807,
2040,,Surface,36,Image 1,1,6808,
6145,,Surface,36,Image 1,1,6810,
1085,,Surface,36,Image 1,1,6811,
21188,,Surface,36,Image 1,1,6812,
3358,,Surface,36,Image 1,1,6813,
1995,,Surface,36,Image 1,1,6814,
2210,,Surface,36,Image 1,1,6815,
1517,,Surface,36,Image 1,1,6816,
3735,,Surface,36,Image 1,1,6817,
1217,,Surface,36,Image 1,1,6819,
1766,,Surface,36,Image 1,1,6820,
2403,,Surface,36,Image 1,1,6821,
1715,,Surface,36,Image 1,1,6822,
825,,Surface,36,Image 1,1,6823,
1340,,Surface,36,Image 1,1,6824,
981,,Surface,36,Image 1,1,6825,
1836,,Surface,36,Image 1,1,6826,
716,,Surface,36,Image 1,1,6827,
1467,,Surface,36,Image 1,1,6828,
969,,Surface,36,Image 1,1,6829,
1494,,Surface,36,Image 1,1,6830,
1116,,Surface,36,Image 1,1,6831,
966,,Surface,36,Image 1,1,6832,
136,,Surface,36,Image 1,1,6833,
951,,Surface,36,Image 1,1,6834,
2890,,Surface,36,Image 1,1,6836,
2276,,Surface,36,Image 1,1,6837,
1460,,Surface,36,Image 1,1,6838,
2362,,Surface,36,Image 1,1,6840,
588,,Surface,36,Image 1,1,6841,
1067,,Surface,36,Image 1,1,6842,
2567,,Surface,36,Image 1,1,6843,
1546,,Surface,36,Image 1,1,6844,
9717,,Surface,36,Image 1,1,6845,
1166,,Surface,36,Image 1,1,6846,
1430,,Surface,36,Image 1,1,6847,
411,,Surface,36,Image 1,1,6849,
957,,Surface,36,Image 1,1,6850,
1451,,Surface,36,Image 1,1,6851,
1540,,Surface,36,Image 1,1,6852,
753,,Surface,36,Image 1,1,6853,
1137,,Surface,36,Image 1,1,6855,
1555,,Surface,36,Image 1,1,6856,
2390,,Surface,36,Image 1,1,6857,
1690,,Surface,36,Image 1,1,6858,
286,,Surface,36,Image 1,1,6859,
92,,Surface,36,Image 1,1,6860,
1620,,Surface,36,Image 1,1,6861,
2182,,Surface,36,Image 1,1,6862,
1825,,Surface,36,Image 1,1,6863,
8078,,Surface,36,Image 1,1,6864,
474,,Surface,36,Image 1,1,6866,
734,,Surface,36,Image 1,1,6867,
2052,,Surface,36,Image 1,1,6868,
1221,,Surface,36,Image 1,1,6869,
470,,Surface,36,Image 1,1,6870,
6108,,Surface,36,Image 1,1,6871,
3992,,Surface,36,Image 1,1,6872,
14232,,Surface,36,Image 1,1,6873,
4285,,Surface,36,Image 1,1,6874,
766,,Surface,36,Image 1,1,6875,
301,,Surface,36,Image 1,1,6877,
1368,,Surface,36,Image 1,1,6878,
396,,Surface,36,Image 1,1,6879,
798,,Surface,36,Image 1,1,6880,
915,,Surface,36,Image 1,1,6881,
1863,,Surface,36,Image 1,1,6882,
2463,,Surface,36,Image 1,1,6884,
567,,Surface,36,Image 1,1,6885,
10266,,Surface,36,Image 1,1,6886,
2924,,Surface,36,Image 1,1,6887,
8370,,Surface,36,Image 1,1,6888,
1612,,Surface,36,Image 1,1,6889,
1115,,Surface,36,Image 1,1,6890,
559,,Surface,36,Image 1,1,6891,
5433,,Surface,36,Image 1,1,6892,
2466,,Surface,36,Image 1,1,6894,
2664,,Surface,36,Image 1,1,6895,
658,,Surface,36,Image 1,1,6896,
1642,,Surface,36,Image 1,1,6897,
993,,Surface,36,Image 1,1,6898,
2668,,Surface,36,Image 1,1,6899,
5151,,Surface,36,Image 1,1,6900,
554,,Surface,36,Image 1,1,6901,
