
Intensity StdDev Ch=26 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
31.6865,,Surface,26,Image 1,1,6721,
24.8015,,Surface,26,Image 1,1,6722,
58.3308,,Surface,26,Image 1,1,6723,
253.599,,Surface,26,Image 1,1,6724,
61.7538,,Surface,26,Image 1,1,6725,
47.3173,,Surface,26,Image 1,1,6726,
8.27594,,Surface,26,Image 1,1,6728,
267.973,,Surface,26,Image 1,1,6729,
117.95,,Surface,26,Image 1,1,6730,
42.3912,,Surface,26,Image 1,1,6731,
104.131,,Surface,26,Image 1,1,6732,
20.579,,Surface,26,Image 1,1,6733,
459.903,,Surface,26,Image 1,1,6734,
17.8853,,Surface,26,Image 1,1,6735,
56.6322,,Surface,26,Image 1,1,6736,
12.0233,,Surface,26,Image 1,1,6737,
61.4736,,Surface,26,Image 1,1,6738,
81.0906,,Surface,26,Image 1,1,6739,
36.5558,,Surface,26,Image 1,1,6740,
35.5358,,Surface,26,Image 1,1,6741,
99.347,,Surface,26,Image 1,1,6742,
49.8356,,Surface,26,Image 1,1,6743,
61.3592,,Surface,26,Image 1,1,6744,
36.6585,,Surface,26,Image 1,1,6745,
436.877,,Surface,26,Image 1,1,6746,
0,,Surface,26,Image 1,1,6747,
3.47158,,Surface,26,Image 1,1,6748,
21.5545,,Surface,26,Image 1,1,6749,
22.2688,,Surface,26,Image 1,1,6750,
55.2789,,Surface,26,Image 1,1,6751,
21.711,,Surface,26,Image 1,1,6752,
132.144,,Surface,26,Image 1,1,6753,
37.8804,,Surface,26,Image 1,1,6754,
14.4473,,Surface,26,Image 1,1,6755,
92.8821,,Surface,26,Image 1,1,6756,
129.081,,Surface,26,Image 1,1,6757,
170.066,,Surface,26,Image 1,1,6758,
98.7872,,Surface,26,Image 1,1,6760,
7.86442,,Surface,26,Image 1,1,6761,
31.5283,,Surface,26,Image 1,1,6762,
104.881,,Surface,26,Image 1,1,6763,
76.6317,,Surface,26,Image 1,1,6764,
254.771,,Surface,26,Image 1,1,6765,
14.8618,,Surface,26,Image 1,1,6766,
87.7615,,Surface,26,Image 1,1,6767,
11.5341,,Surface,26,Image 1,1,6768,
80.5012,,Surface,26,Image 1,1,6770,
45.9414,,Surface,26,Image 1,1,6771,
15.9002,,Surface,26,Image 1,1,6772,
82.4324,,Surface,26,Image 1,1,6773,
28.0595,,Surface,26,Image 1,1,6774,
66.7446,,Surface,26,Image 1,1,6775,
10.9163,,Surface,26,Image 1,1,6776,
85.1572,,Surface,26,Image 1,1,6777,
71.6266,,Surface,26,Image 1,1,6778,
73.0528,,Surface,26,Image 1,1,6781,
52.9576,,Surface,26,Image 1,1,6782,
140.121,,Surface,26,Image 1,1,6783,
21.4917,,Surface,26,Image 1,1,6784,
11.978,,Surface,26,Image 1,1,6785,
140.376,,Surface,26,Image 1,1,6786,
87.4552,,Surface,26,Image 1,1,6787,
73.1074,,Surface,26,Image 1,1,6788,
9.23068,,Surface,26,Image 1,1,6789,
94.1587,,Surface,26,Image 1,1,6790,
58.133,,Surface,26,Image 1,1,6791,
46.0816,,Surface,26,Image 1,1,6792,
173.324,,Surface,26,Image 1,1,6793,
53.572,,Surface,26,Image 1,1,6794,
77.2613,,Surface,26,Image 1,1,6795,
82.8956,,Surface,26,Image 1,1,6796,
106.057,,Surface,26,Image 1,1,6797,
14.6354,,Surface,26,Image 1,1,6798,
16.8627,,Surface,26,Image 1,1,6799,
46.9704,,Surface,26,Image 1,1,6800,
49.3292,,Surface,26,Image 1,1,6801,
10.4328,,Surface,26,Image 1,1,6802,
36.0807,,Surface,26,Image 1,1,6803,
57.7536,,Surface,26,Image 1,1,6804,
55.0751,,Surface,26,Image 1,1,6805,
61.0052,,Surface,26,Image 1,1,6806,
129.097,,Surface,26,Image 1,1,6807,
13.0353,,Surface,26,Image 1,1,6808,
51.1575,,Surface,26,Image 1,1,6810,
89.5349,,Surface,26,Image 1,1,6811,
121.005,,Surface,26,Image 1,1,6812,
64.3092,,Surface,26,Image 1,1,6813,
0.988185,,Surface,26,Image 1,1,6814,
79.8701,,Surface,26,Image 1,1,6815,
51.8055,,Surface,26,Image 1,1,6816,
29.6186,,Surface,26,Image 1,1,6817,
14.4065,,Surface,26,Image 1,1,6819,
85.8986,,Surface,26,Image 1,1,6820,
73.0801,,Surface,26,Image 1,1,6821,
95.6787,,Surface,26,Image 1,1,6822,
21.5418,,Surface,26,Image 1,1,6823,
76.8597,,Surface,26,Image 1,1,6824,
29.0572,,Surface,26,Image 1,1,6825,
83.8566,,Surface,26,Image 1,1,6826,
266.949,,Surface,26,Image 1,1,6827,
28.1208,,Surface,26,Image 1,1,6828,
52.4481,,Surface,26,Image 1,1,6829,
22.485,,Surface,26,Image 1,1,6830,
29.3408,,Surface,26,Image 1,1,6831,
23.591,,Surface,26,Image 1,1,6832,
4.16499,,Surface,26,Image 1,1,6833,
19.7333,,Surface,26,Image 1,1,6834,
73.9059,,Surface,26,Image 1,1,6836,
50.6924,,Surface,26,Image 1,1,6837,
25.4394,,Surface,26,Image 1,1,6838,
81.3135,,Surface,26,Image 1,1,6840,
325.152,,Surface,26,Image 1,1,6841,
59.9646,,Surface,26,Image 1,1,6842,
101.579,,Surface,26,Image 1,1,6843,
62.4315,,Surface,26,Image 1,1,6844,
52.0894,,Surface,26,Image 1,1,6845,
11.9137,,Surface,26,Image 1,1,6846,
10.4519,,Surface,26,Image 1,1,6847,
81.3523,,Surface,26,Image 1,1,6849,
131.835,,Surface,26,Image 1,1,6850,
227.779,,Surface,26,Image 1,1,6851,
17.9788,,Surface,26,Image 1,1,6852,
16.1175,,Surface,26,Image 1,1,6853,
41.7444,,Surface,26,Image 1,1,6855,
31.9744,,Surface,26,Image 1,1,6856,
53.1513,,Surface,26,Image 1,1,6857,
46.509,,Surface,26,Image 1,1,6858,
123.348,,Surface,26,Image 1,1,6859,
34.6212,,Surface,26,Image 1,1,6860,
103.906,,Surface,26,Image 1,1,6861,
164.957,,Surface,26,Image 1,1,6862,
24.7958,,Surface,26,Image 1,1,6863,
48.6572,,Surface,26,Image 1,1,6864,
5.51377,,Surface,26,Image 1,1,6866,
12.067,,Surface,26,Image 1,1,6867,
5.55634,,Surface,26,Image 1,1,6868,
44.2269,,Surface,26,Image 1,1,6869,
31.9406,,Surface,26,Image 1,1,6870,
45.8325,,Surface,26,Image 1,1,6871,
95.3685,,Surface,26,Image 1,1,6872,
39.2908,,Surface,26,Image 1,1,6873,
18.4268,,Surface,26,Image 1,1,6874,
27.6641,,Surface,26,Image 1,1,6875,
18.0334,,Surface,26,Image 1,1,6877,
11.998,,Surface,26,Image 1,1,6878,
8.99283,,Surface,26,Image 1,1,6879,
32.2612,,Surface,26,Image 1,1,6880,
40.658,,Surface,26,Image 1,1,6881,
243.707,,Surface,26,Image 1,1,6882,
60.0997,,Surface,26,Image 1,1,6884,
32.4117,,Surface,26,Image 1,1,6885,
126.072,,Surface,26,Image 1,1,6886,
38.0863,,Surface,26,Image 1,1,6887,
91.2525,,Surface,26,Image 1,1,6888,
72.8248,,Surface,26,Image 1,1,6889,
50.9968,,Surface,26,Image 1,1,6890,
14.8259,,Surface,26,Image 1,1,6891,
218.935,,Surface,26,Image 1,1,6892,
56.216,,Surface,26,Image 1,1,6894,
95.7389,,Surface,26,Image 1,1,6895,
13.3024,,Surface,26,Image 1,1,6896,
55.4053,,Surface,26,Image 1,1,6897,
50.6065,,Surface,26,Image 1,1,6898,
131.145,,Surface,26,Image 1,1,6899,
34.3439,,Surface,26,Image 1,1,6900,
242.709,,Surface,26,Image 1,1,6901,
26.4679,,Surface,26,Image 1,1,6902,
76.8114,,Surface,26,Image 1,1,6904,
114.866,,Surface,26,Image 1,1,6905,
162.996,,Surface,26,Image 1,1,6906,
61.9006,,Surface,26,Image 1,1,6907,
62.7884,,Surface,26,Image 1,1,6908,
19.4165,,Surface,26,Image 1,1,6909,
7.98274,,Surface,26,Image 1,1,6910,
66.7693,,Surface,26,Image 1,1,6911,
51.9016,,Surface,26,Image 1,1,6912,
7.71254,,Surface,26,Image 1,1,6914,
43.7309,,Surface,26,Image 1,1,6915,
115.68,,Surface,26,Image 1,1,6917,
12.681,,Surface,26,Image 1,1,6919,
30.8908,,Surface,26,Image 1,1,6920,
28.7521,,Surface,26,Image 1,1,6921,
43.0873,,Surface,26,Image 1,1,6922,
70.3837,,Surface,26,Image 1,1,6923,
12.6896,,Surface,26,Image 1,1,6924,
54.4277,,Surface,26,Image 1,1,6925,
47.5481,,Surface,26,Image 1,1,6926,
82.298,,Surface,26,Image 1,1,6927,
64.1099,,Surface,26,Image 1,1,6928,
56.8783,,Surface,26,Image 1,1,6929,
34.1368,,Surface,26,Image 1,1,6930,
19.1351,,Surface,26,Image 1,1,6931,
41.0696,,Surface,26,Image 1,1,6932,
48.2102,,Surface,26,Image 1,1,6933,
60.4881,,Surface,26,Image 1,1,6934,
31.7849,,Surface,26,Image 1,1,6935,
41.0677,,Surface,26,Image 1,1,6936,
66.6355,,Surface,26,Image 1,1,6937,
64.691,,Surface,26,Image 1,1,6938,
51.7459,,Surface,26,Image 1,1,6939,
96.3752,,Surface,26,Image 1,1,6941,
47.601,,Surface,26,Image 1,1,6942,
86.4095,,Surface,26,Image 1,1,6943,
116.511,,Surface,26,Image 1,1,6944,
64.9551,,Surface,26,Image 1,1,6945,
41.8959,,Surface,26,Image 1,1,6946,
63.9349,,Surface,26,Image 1,1,6947,
65.0176,,Surface,26,Image 1,1,6948,
70.369,,Surface,26,Image 1,1,6949,
315.999,,Surface,26,Image 1,1,6950,
11.6497,,Surface,26,Image 1,1,6951,
19.4983,,Surface,26,Image 1,1,6952,
35.4538,,Surface,26,Image 1,1,6953,
12.3676,,Surface,26,Image 1,1,6954,
3.60784,,Surface,26,Image 1,1,6955,
15.5075,,Surface,26,Image 1,1,6956,
78.1165,,Surface,26,Image 1,1,6957,
97.0947,,Surface,26,Image 1,1,6958,
16.4552,,Surface,26,Image 1,1,6959,
