
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,ID,
850.759,µm,Surface,Distance from Origin,1,7030,
845.548,µm,Surface,Distance from Origin,1,7031,
844.773,µm,Surface,Distance from Origin,1,7032,
848.072,µm,Surface,Distance from Origin,1,7033,
851.102,µm,Surface,Distance from Origin,1,7035,
844.083,µm,Surface,Distance from Origin,1,7036,
839.341,µm,Surface,Distance from Origin,1,7037,
845.068,µm,Surface,Distance from Origin,1,7038,
836.143,µm,Surface,Distance from Origin,1,7039,
844.558,µm,Surface,Distance from Origin,1,7040,
847.743,µm,Surface,Distance from Origin,1,7041,
844.521,µm,Surface,Distance from Origin,1,7042,
844.152,µm,Surface,Distance from Origin,1,7043,
863.907,µm,Surface,Distance from Origin,1,7044,
854.983,µm,Surface,Distance from Origin,1,7045,
836.104,µm,Surface,Distance from Origin,1,7046,
810.749,µm,Surface,Distance from Origin,1,7047,
818.825,µm,Surface,Distance from Origin,1,7048,
817.486,µm,Surface,Distance from Origin,1,7049,
802.223,µm,Surface,Distance from Origin,1,7050,
818.335,µm,Surface,Distance from Origin,1,7051,
816.32,µm,Surface,Distance from Origin,1,7052,
807.944,µm,Surface,Distance from Origin,1,7053,
832.176,µm,Surface,Distance from Origin,1,7056,
810.033,µm,Surface,Distance from Origin,1,7057,
821.372,µm,Surface,Distance from Origin,1,7058,
816.435,µm,Surface,Distance from Origin,1,7060,
816.8,µm,Surface,Distance from Origin,1,7061,
811.332,µm,Surface,Distance from Origin,1,7062,
824.06,µm,Surface,Distance from Origin,1,7063,
817.057,µm,Surface,Distance from Origin,1,7064,
805.451,µm,Surface,Distance from Origin,1,7065,
810.323,µm,Surface,Distance from Origin,1,7066,
819.778,µm,Surface,Distance from Origin,1,7067,
811.63,µm,Surface,Distance from Origin,1,7068,
838.505,µm,Surface,Distance from Origin,1,7069,
824.481,µm,Surface,Distance from Origin,1,7070,
813.813,µm,Surface,Distance from Origin,1,7071,
826.634,µm,Surface,Distance from Origin,1,7072,
819.712,µm,Surface,Distance from Origin,1,7073,
834.219,µm,Surface,Distance from Origin,1,7075,
