
Intensity Sum Ch=12 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.76478e+06,,Surface,12,Image 1,1,6721,
3.42449e+06,,Surface,12,Image 1,1,6722,
1.33121e+07,,Surface,12,Image 1,1,6723,
3.57578e+06,,Surface,12,Image 1,1,6724,
2.12156e+06,,Surface,12,Image 1,1,6725,
1.50713e+07,,Surface,12,Image 1,1,6726,
950694,,Surface,12,Image 1,1,6728,
35515,,Surface,12,Image 1,1,6729,
191720,,Surface,12,Image 1,1,6730,
5.7143e+06,,Surface,12,Image 1,1,6731,
5.05635e+06,,Surface,12,Image 1,1,6732,
240242,,Surface,12,Image 1,1,6733,
8417,,Surface,12,Image 1,1,6734,
1.11558e+06,,Surface,12,Image 1,1,6735,
1.05404e+06,,Surface,12,Image 1,1,6736,
1.3626e+06,,Surface,12,Image 1,1,6737,
5.83114e+06,,Surface,12,Image 1,1,6738,
6.38191e+06,,Surface,12,Image 1,1,6739,
1.90773e+06,,Surface,12,Image 1,1,6740,
4.31252e+06,,Surface,12,Image 1,1,6741,
2.15643e+07,,Surface,12,Image 1,1,6742,
892656,,Surface,12,Image 1,1,6743,
9.63703e+06,,Surface,12,Image 1,1,6744,
8.04978e+06,,Surface,12,Image 1,1,6745,
402,,Surface,12,Image 1,1,6746,
5275,,Surface,12,Image 1,1,6747,
87317,,Surface,12,Image 1,1,6748,
2.45811e+06,,Surface,12,Image 1,1,6749,
1.47876e+06,,Surface,12,Image 1,1,6750,
2.75375e+06,,Surface,12,Image 1,1,6751,
1318,,Surface,12,Image 1,1,6752,
1.14146e+07,,Surface,12,Image 1,1,6753,
147701,,Surface,12,Image 1,1,6754,
128015,,Surface,12,Image 1,1,6755,
6.93622e+06,,Surface,12,Image 1,1,6756,
2.67908e+06,,Surface,12,Image 1,1,6757,
16731,,Surface,12,Image 1,1,6758,
2.8239e+06,,Surface,12,Image 1,1,6760,
86869,,Surface,12,Image 1,1,6761,
