
Intensity StdDev Ch=13 Img=1
 ==================== 
Intensity StdDev,Unit,Category,Channel,Image,Time,ID,
1343.3,,Surface,13,Image 1,1,6721,
1352.35,,Surface,13,Image 1,1,6722,
1687.75,,Surface,13,Image 1,1,6723,
2507.55,,Surface,13,Image 1,1,6724,
928.873,,Surface,13,Image 1,1,6725,
1304.03,,Surface,13,Image 1,1,6726,
664.892,,Surface,13,Image 1,1,6728,
910.442,,Surface,13,Image 1,1,6729,
1670.12,,Surface,13,Image 1,1,6730,
1274.97,,Surface,13,Image 1,1,6731,
1282.99,,Surface,13,Image 1,1,6732,
784.062,,Surface,13,Image 1,1,6733,
1423.01,,Surface,13,Image 1,1,6734,
1036.99,,Surface,13,Image 1,1,6735,
1894.62,,Surface,13,Image 1,1,6736,
0,,Surface,13,Image 1,1,6737,
1568.16,,Surface,13,Image 1,1,6738,
1842.08,,Surface,13,Image 1,1,6739,
904.024,,Surface,13,Image 1,1,6740,
1438.36,,Surface,13,Image 1,1,6741,
1166.97,,Surface,13,Image 1,1,6742,
634.006,,Surface,13,Image 1,1,6743,
1871.16,,Surface,13,Image 1,1,6744,
956.741,,Surface,13,Image 1,1,6745,
0,,Surface,13,Image 1,1,6746,
376.802,,Surface,13,Image 1,1,6747,
846.451,,Surface,13,Image 1,1,6748,
0,,Surface,13,Image 1,1,6749,
889.114,,Surface,13,Image 1,1,6750,
1716.73,,Surface,13,Image 1,1,6751,
1319.24,,Surface,13,Image 1,1,6752,
1634.69,,Surface,13,Image 1,1,6753,
413.392,,Surface,13,Image 1,1,6754,
667.783,,Surface,13,Image 1,1,6755,
1889.86,,Surface,13,Image 1,1,6756,
982.416,,Surface,13,Image 1,1,6757,
1946.71,,Surface,13,Image 1,1,6758,
1307.16,,Surface,13,Image 1,1,6760,
751.56,,Surface,13,Image 1,1,6761,
2047.23,,Surface,13,Image 1,1,6762,
1446.68,,Surface,13,Image 1,1,6763,
1285.25,,Surface,13,Image 1,1,6764,
1482.64,,Surface,13,Image 1,1,6765,
962.612,,Surface,13,Image 1,1,6766,
1761.49,,Surface,13,Image 1,1,6767,
748.054,,Surface,13,Image 1,1,6768,
1790.53,,Surface,13,Image 1,1,6770,
1581.05,,Surface,13,Image 1,1,6771,
855.822,,Surface,13,Image 1,1,6772,
1321.46,,Surface,13,Image 1,1,6773,
878.994,,Surface,13,Image 1,1,6774,
1601.15,,Surface,13,Image 1,1,6775,
816.653,,Surface,13,Image 1,1,6776,
417.234,,Surface,13,Image 1,1,6777,
2291.59,,Surface,13,Image 1,1,6778,
1852.53,,Surface,13,Image 1,1,6781,
2040.67,,Surface,13,Image 1,1,6782,
1595.87,,Surface,13,Image 1,1,6783,
798.437,,Surface,13,Image 1,1,6784,
235.291,,Surface,13,Image 1,1,6785,
1777.72,,Surface,13,Image 1,1,6786,
1561.59,,Surface,13,Image 1,1,6787,
2768.7,,Surface,13,Image 1,1,6788,
368.282,,Surface,13,Image 1,1,6789,
1995.18,,Surface,13,Image 1,1,6790,
1249.07,,Surface,13,Image 1,1,6791,
1218.21,,Surface,13,Image 1,1,6792,
1814.81,,Surface,13,Image 1,1,6793,
1791.98,,Surface,13,Image 1,1,6794,
623.413,,Surface,13,Image 1,1,6795,
2297.5,,Surface,13,Image 1,1,6796,
0,,Surface,13,Image 1,1,6797,
1368.94,,Surface,13,Image 1,1,6798,
577.926,,Surface,13,Image 1,1,6799,
1440.35,,Surface,13,Image 1,1,6800,
636.137,,Surface,13,Image 1,1,6801,
437.435,,Surface,13,Image 1,1,6802,
1130.39,,Surface,13,Image 1,1,6803,
1446.06,,Surface,13,Image 1,1,6804,
2266.2,,Surface,13,Image 1,1,6805,
1917.49,,Surface,13,Image 1,1,6806,
2031.49,,Surface,13,Image 1,1,6807,
483.61,,Surface,13,Image 1,1,6808,
1495.01,,Surface,13,Image 1,1,6810,
1237.77,,Surface,13,Image 1,1,6811,
106.836,,Surface,13,Image 1,1,6812,
2410.56,,Surface,13,Image 1,1,6813,
0,,Surface,13,Image 1,1,6814,
1258.24,,Surface,13,Image 1,1,6815,
315.117,,Surface,13,Image 1,1,6816,
1402.85,,Surface,13,Image 1,1,6817,
410.651,,Surface,13,Image 1,1,6819,
1027.37,,Surface,13,Image 1,1,6820,
1380.9,,Surface,13,Image 1,1,6821,
917.648,,Surface,13,Image 1,1,6822,
919.775,,Surface,13,Image 1,1,6823,
575.43,,Surface,13,Image 1,1,6824,
837.91,,Surface,13,Image 1,1,6825,
1151.46,,Surface,13,Image 1,1,6826,
1103.68,,Surface,13,Image 1,1,6827,
1260.96,,Surface,13,Image 1,1,6828,
1094.74,,Surface,13,Image 1,1,6829,
1602.52,,Surface,13,Image 1,1,6830,
1451.05,,Surface,13,Image 1,1,6831,
1793.07,,Surface,13,Image 1,1,6832,
445.06,,Surface,13,Image 1,1,6833,
1253.11,,Surface,13,Image 1,1,6834,
747.688,,Surface,13,Image 1,1,6836,
1647.13,,Surface,13,Image 1,1,6837,
1768.73,,Surface,13,Image 1,1,6838,
1499.01,,Surface,13,Image 1,1,6840,
723.774,,Surface,13,Image 1,1,6841,
1144.36,,Surface,13,Image 1,1,6842,
1131.9,,Surface,13,Image 1,1,6843,
1968.24,,Surface,13,Image 1,1,6844,
1154.62,,Surface,13,Image 1,1,6845,
618.837,,Surface,13,Image 1,1,6846,
285.685,,Surface,13,Image 1,1,6847,
1101.12,,Surface,13,Image 1,1,6849,
1553.49,,Surface,13,Image 1,1,6850,
578.257,,Surface,13,Image 1,1,6851,
1640.54,,Surface,13,Image 1,1,6852,
1227.17,,Surface,13,Image 1,1,6853,
1799.58,,Surface,13,Image 1,1,6855,
2815.9,,Surface,13,Image 1,1,6856,
1142.39,,Surface,13,Image 1,1,6857,
996.986,,Surface,13,Image 1,1,6858,
2184.9,,Surface,13,Image 1,1,6859,
505.107,,Surface,13,Image 1,1,6860,
1594.11,,Surface,13,Image 1,1,6861,
1711.8,,Surface,13,Image 1,1,6862,
1733.65,,Surface,13,Image 1,1,6863,
1358.85,,Surface,13,Image 1,1,6864,
867.52,,Surface,13,Image 1,1,6866,
524.875,,Surface,13,Image 1,1,6867,
767.029,,Surface,13,Image 1,1,6868,
452.166,,Surface,13,Image 1,1,6869,
1064.61,,Surface,13,Image 1,1,6870,
