
Intensity Median Ch=28 Img=1
 ==================== 
Intensity Median,Unit,Category,Channel,Image,Time,ID,
923,,Surface,28,Image 1,1,6721,
917,,Surface,28,Image 1,1,6722,
1272,,Surface,28,Image 1,1,6723,
2684,,Surface,28,Image 1,1,6724,
646,,Surface,28,Image 1,1,6725,
1178,,Surface,28,Image 1,1,6726,
820,,Surface,28,Image 1,1,6728,
1910,,Surface,28,Image 1,1,6729,
1154,,Surface,28,Image 1,1,6730,
1290,,Surface,28,Image 1,1,6731,
2246,,Surface,28,Image 1,1,6732,
958,,Surface,28,Image 1,1,6733,
4640,,Surface,28,Image 1,1,6734,
633,,Surface,28,Image 1,1,6735,
1670,,Surface,28,Image 1,1,6736,
1291,,Surface,28,Image 1,1,6737,
548,,Surface,28,Image 1,1,6738,
1242,,Surface,28,Image 1,1,6739,
879,,Surface,28,Image 1,1,6740,
686,,Surface,28,Image 1,1,6741,
734,,Surface,28,Image 1,1,6742,
2152,,Surface,28,Image 1,1,6743,
1410,,Surface,28,Image 1,1,6744,
981,,Surface,28,Image 1,1,6745,
3312,,Surface,28,Image 1,1,6746,
164.125,,Surface,28,Image 1,1,6747,
584,,Surface,28,Image 1,1,6748,
2720,,Surface,28,Image 1,1,6749,
1203,,Surface,28,Image 1,1,6750,
972,,Surface,28,Image 1,1,6751,
1025,,Surface,28,Image 1,1,6752,
690,,Surface,28,Image 1,1,6753,
298,,Surface,28,Image 1,1,6754,
1753,,Surface,28,Image 1,1,6755,
1788,,Surface,28,Image 1,1,6756,
6516,,Surface,28,Image 1,1,6757,
7352,,Surface,28,Image 1,1,6758,
1592,,Surface,28,Image 1,1,6760,
541,,Surface,28,Image 1,1,6761,
2878,,Surface,28,Image 1,1,6762,
1470,,Surface,28,Image 1,1,6763,
2144,,Surface,28,Image 1,1,6764,
966,,Surface,28,Image 1,1,6765,
501.5,,Surface,28,Image 1,1,6766,
1096,,Surface,28,Image 1,1,6767,
649,,Surface,28,Image 1,1,6768,
769,,Surface,28,Image 1,1,6770,
1724,,Surface,28,Image 1,1,6771,
678,,Surface,28,Image 1,1,6772,
930,,Surface,28,Image 1,1,6773,
573,,Surface,28,Image 1,1,6774,
1042,,Surface,28,Image 1,1,6775,
465.5,,Surface,28,Image 1,1,6776,
639,,Surface,28,Image 1,1,6777,
962,,Surface,28,Image 1,1,6778,
1524,,Surface,28,Image 1,1,6781,
2006,,Surface,28,Image 1,1,6782,
2824,,Surface,28,Image 1,1,6783,
693,,Surface,28,Image 1,1,6784,
474,,Surface,28,Image 1,1,6785,
1744,,Surface,28,Image 1,1,6786,
708,,Surface,28,Image 1,1,6787,
4416,,Surface,28,Image 1,1,6788,
0.5,,Surface,28,Image 1,1,6789,
1050,,Surface,28,Image 1,1,6790,
984,,Surface,28,Image 1,1,6791,
1348,,Surface,28,Image 1,1,6792,
2324,,Surface,28,Image 1,1,6793,
986,,Surface,28,Image 1,1,6794,
847,,Surface,28,Image 1,1,6795,
2234,,Surface,28,Image 1,1,6796,
1670,,Surface,28,Image 1,1,6797,
584,,Surface,28,Image 1,1,6798,
656,,Surface,28,Image 1,1,6799,
1304,,Surface,28,Image 1,1,6800,
750,,Surface,28,Image 1,1,6801,
116.25,,Surface,28,Image 1,1,6802,
738,,Surface,28,Image 1,1,6803,
935,,Surface,28,Image 1,1,6804,
2276,,Surface,28,Image 1,1,6805,
523,,Surface,28,Image 1,1,6806,
790,,Surface,28,Image 1,1,6807,
0.5,,Surface,28,Image 1,1,6808,
790,,Surface,28,Image 1,1,6810,
1767,,Surface,28,Image 1,1,6811,
966,,Surface,28,Image 1,1,6812,
1222,,Surface,28,Image 1,1,6813,
0.5,,Surface,28,Image 1,1,6814,
2764,,Surface,28,Image 1,1,6815,
868,,Surface,28,Image 1,1,6816,
1169,,Surface,28,Image 1,1,6817,
604.5,,Surface,28,Image 1,1,6819,
1871,,Surface,28,Image 1,1,6820,
1564,,Surface,28,Image 1,1,6821,
673,,Surface,28,Image 1,1,6822,
1117,,Surface,28,Image 1,1,6823,
679,,Surface,28,Image 1,1,6824,
1595,,Surface,28,Image 1,1,6825,
842,,Surface,28,Image 1,1,6826,
2102,,Surface,28,Image 1,1,6827,
1074,,Surface,28,Image 1,1,6828,
1520,,Surface,28,Image 1,1,6829,
1148,,Surface,28,Image 1,1,6830,
3072,,Surface,28,Image 1,1,6831,
292,,Surface,28,Image 1,1,6832,
241.625,,Surface,28,Image 1,1,6833,
940,,Surface,28,Image 1,1,6834,
7216,,Surface,28,Image 1,1,6836,
2664,,Surface,28,Image 1,1,6837,
1185,,Surface,28,Image 1,1,6838,
774,,Surface,28,Image 1,1,6840,
212,,Surface,28,Image 1,1,6841,
1508,,Surface,28,Image 1,1,6842,
3312,,Surface,28,Image 1,1,6843,
702,,Surface,28,Image 1,1,6844,
942,,Surface,28,Image 1,1,6845,
390,,Surface,28,Image 1,1,6846,
532,,Surface,28,Image 1,1,6847,
1119,,Surface,28,Image 1,1,6849,
1320,,Surface,28,Image 1,1,6850,
836,,Surface,28,Image 1,1,6851,
544,,Surface,28,Image 1,1,6852,
296,,Surface,28,Image 1,1,6853,
1426,,Surface,28,Image 1,1,6855,
142,,Surface,28,Image 1,1,6856,
1337,,Surface,28,Image 1,1,6857,
245,,Surface,28,Image 1,1,6858,
2482,,Surface,28,Image 1,1,6859,
144,,Surface,28,Image 1,1,6860,
1652,,Surface,28,Image 1,1,6861,
8028,,Surface,28,Image 1,1,6862,
932,,Surface,28,Image 1,1,6863,
714,,Surface,28,Image 1,1,6864,
343,,Surface,28,Image 1,1,6866,
0.5,,Surface,28,Image 1,1,6867,
403,,Surface,28,Image 1,1,6868,
135.5,,Surface,28,Image 1,1,6869,
745,,Surface,28,Image 1,1,6870,
907,,Surface,28,Image 1,1,6871,
2368,,Surface,28,Image 1,1,6872,
658,,Surface,28,Image 1,1,6873,
0.25,,Surface,28,Image 1,1,6874,
124.5,,Surface,28,Image 1,1,6875,
1028,,Surface,28,Image 1,1,6877,
1039,,Surface,28,Image 1,1,6878,
439,,Surface,28,Image 1,1,6879,
395,,Surface,28,Image 1,1,6880,
2716,,Surface,28,Image 1,1,6881,
1878,,Surface,28,Image 1,1,6882,
333,,Surface,28,Image 1,1,6884,
1614,,Surface,28,Image 1,1,6885,
2728,,Surface,28,Image 1,1,6886,
730,,Surface,28,Image 1,1,6887,
1204,,Surface,28,Image 1,1,6888,
192,,Surface,28,Image 1,1,6889,
278.5,,Surface,28,Image 1,1,6890,
1159,,Surface,28,Image 1,1,6891,
3124,,Surface,28,Image 1,1,6892,
1698,,Surface,28,Image 1,1,6894,
1272,,Surface,28,Image 1,1,6895,
175,,Surface,28,Image 1,1,6896,
2324,,Surface,28,Image 1,1,6897,
271.5,,Surface,28,Image 1,1,6898,
500,,Surface,28,Image 1,1,6899,
1698,,Surface,28,Image 1,1,6900,
10180,,Surface,28,Image 1,1,6901,
387,,Surface,28,Image 1,1,6902,
2860,,Surface,28,Image 1,1,6904,
1534,,Surface,28,Image 1,1,6905,
1387,,Surface,28,Image 1,1,6906,
1222,,Surface,28,Image 1,1,6907,
706,,Surface,28,Image 1,1,6908,
565,,Surface,28,Image 1,1,6909,
920,,Surface,28,Image 1,1,6910,
864,,Surface,28,Image 1,1,6911,
988,,Surface,28,Image 1,1,6912,
641,,Surface,28,Image 1,1,6914,
791,,Surface,28,Image 1,1,6915,
1830,,Surface,28,Image 1,1,6917,
316,,Surface,28,Image 1,1,6919,
481,,Surface,28,Image 1,1,6920,
1066,,Surface,28,Image 1,1,6921,
1341,,Surface,28,Image 1,1,6922,
464,,Surface,28,Image 1,1,6923,
1133,,Surface,28,Image 1,1,6924,
1643,,Surface,28,Image 1,1,6925,
1016,,Surface,28,Image 1,1,6926,
489,,Surface,28,Image 1,1,6927,
658,,Surface,28,Image 1,1,6928,
425,,Surface,28,Image 1,1,6929,
2238,,Surface,28,Image 1,1,6930,
530,,Surface,28,Image 1,1,6931,
353,,Surface,28,Image 1,1,6932,
1908,,Surface,28,Image 1,1,6933,
1300,,Surface,28,Image 1,1,6934,
186.5,,Surface,28,Image 1,1,6935,
1469,,Surface,28,Image 1,1,6936,
1494,,Surface,28,Image 1,1,6937,
1532,,Surface,28,Image 1,1,6938,
1396,,Surface,28,Image 1,1,6939,
