
Distance to Image Border XY Img=1
 ==================== 
Distance to Image Border XY,Unit,Category,Image,Time,ID,
3.98096,µm,Surface,Image 1,1,0,
3.97343,µm,Surface,Image 1,1,1,
4.11583,µm,Surface,Image 1,1,2,
4.3882,µm,Surface,Image 1,1,3,
5.84587,µm,Surface,Image 1,1,4,
6.5254,µm,Surface,Image 1,1,5,
7.08468,µm,Surface,Image 1,1,6,
5.52637,µm,Surface,Image 1,1,7,
