
Ellipticity (oblate)
 ==================== 
Ellipticity (oblate),Unit,Category,Time,ID,
0.379765,,Surface,1,0,
0.483875,,Surface,1,1,
0.283615,,Surface,1,2,
0.166691,,Surface,1,3,
0.425528,,Surface,1,4,
0.311613,,Surface,1,5,
0.484091,,Surface,1,6,
0.40986,,Surface,1,7,
