
Position X
 ==================== 
Position X,Unit,Category,Collection,Time,ID,
44.319,µm,Surface,Position,1,0,
44.4666,µm,Surface,Position,1,1,
44.2892,µm,Surface,Position,1,2,
43.6668,µm,Surface,Position,1,3,
42.6291,µm,Surface,Position,1,4,
42.0546,µm,Surface,Position,1,5,
41.0753,µm,Surface,Position,1,6,
39.0939,µm,Surface,Position,1,7,
