
Position Z
 ==================== 
Position Z,Unit,Category,Collection,Time,ID,
15.7716,µm,Surface,Position,1,0,
15.7296,µm,Surface,Position,1,1,
14.1613,µm,Surface,Position,1,2,
13.0944,µm,Surface,Position,1,3,
10.9409,µm,Surface,Position,1,4,
10.7267,µm,Surface,Position,1,5,
10.374,µm,Surface,Position,1,6,
9.35533,µm,Surface,Position,1,7,
