
Distance from Origin
 ==================== 
Distance from Origin,Unit,Category,Collection,Time,ID,
128.277,µm,Surface,Distance from Origin,1,0,
127.352,µm,Surface,Distance from Origin,1,1,
125.735,µm,Surface,Distance from Origin,1,2,
124.018,µm,Surface,Distance from Origin,1,3,
122.806,µm,Surface,Distance from Origin,1,4,
122.182,µm,Surface,Distance from Origin,1,5,
121.279,µm,Surface,Distance from Origin,1,6,
119.354,µm,Surface,Distance from Origin,1,7,
