
Position X
 ==================== 
Position X,Unit,Category,Collection,Time,ID,
430.494,µm,Surface,Position,1,0,
431.158,µm,Surface,Position,1,1,
431.617,µm,Surface,Position,1,2,
432.469,µm,Surface,Position,1,3,
