
Position Y
 ==================== 
Position Y,Unit,Category,Collection,Time,ID,
549.307,µm,Surface,Position,1,0,
548.199,µm,Surface,Position,1,1,
547.498,µm,Surface,Position,1,2,
546.601,µm,Surface,Position,1,3,
