
Ellipticity (prolate)
 ==================== 
Ellipticity (prolate),Unit,Category,Time,ID,
0.418607,,Surface,1,0,
0.285341,,Surface,1,1,
0.732002,,Surface,1,2,
0.258101,,Surface,1,3,
0.734501,,Surface,1,4,
0.312066,,Surface,1,5,
0.162821,,Surface,1,6,
0.422459,,Surface,1,7,
0.310912,,Surface,1,8,
0.552421,,Surface,1,9,
0.608957,,Surface,1,10,
0.296703,,Surface,1,11,
0.31292,,Surface,1,12,
0.75489,,Surface,1,13,
0.709343,,Surface,1,14,
0.813079,,Surface,1,15,
