
Intensity Sum of Square Ch=17 Img=1
 ==================== 
Intensity Sum of Square,Unit,Category,Channel,Image,Time,ID,
3.0657e+09,,Surface,17,Image 1,1,0,
7.04838e+08,,Surface,17,Image 1,1,1,
3.18946e+10,,Surface,17,Image 1,1,2,
1.33784e+09,,Surface,17,Image 1,1,3,
1.20631e+07,,Surface,17,Image 1,1,4,
3.77519e+08,,Surface,17,Image 1,1,5,
1.27912e+09,,Surface,17,Image 1,1,6,
1.30342e+08,,Surface,17,Image 1,1,7,
1.36796e+09,,Surface,17,Image 1,1,8,
3.66858e+08,,Surface,17,Image 1,1,9,
1.13127e+09,,Surface,17,Image 1,1,10,
3.93462e+08,,Surface,17,Image 1,1,11,
1.8237e+09,,Surface,17,Image 1,1,12,
9.10057e+08,,Surface,17,Image 1,1,13,
2.41312e+09,,Surface,17,Image 1,1,14,
8.10974e+10,,Surface,17,Image 1,1,15,
