
Intensity Sum Ch=37 Img=1
 ==================== 
Intensity Sum,Unit,Category,Channel,Image,Time,ID,
1.88987e+06,,Surface,37,Image 1,1,0,
763363,,Surface,37,Image 1,1,1,
9.82303e+06,,Surface,37,Image 1,1,2,
1.6042e+06,,Surface,37,Image 1,1,3,
61123,,Surface,37,Image 1,1,4,
694580,,Surface,37,Image 1,1,5,
1.372e+06,,Surface,37,Image 1,1,6,
445774,,Surface,37,Image 1,1,7,
1.71858e+06,,Surface,37,Image 1,1,8,
682585,,Surface,37,Image 1,1,9,
1.14496e+06,,Surface,37,Image 1,1,10,
391109,,Surface,37,Image 1,1,11,
2.08693e+06,,Surface,37,Image 1,1,12,
824580,,Surface,37,Image 1,1,13,
1.71688e+06,,Surface,37,Image 1,1,14,
3.88067e+07,,Surface,37,Image 1,1,15,
